"line","word_count","font_size","is_bold","color","title_case","label"
"O ther social media research findings include:","7","12.321","False","#000000","False","paragraph"
"Many drivers believe that autonomous driving is an emerging trend, but is still far off in daily use","18","12.321","False","#000000","False","paragraph"
"primarily due to legal barriers and real-life implementation hurdles.","9","12.321","False","#000000","False","paragraph"
"Drivers would want the option for autonomy during times of “boring” driving, such as commuting to and","17","12.321","False","#000000","False","paragraph"
"from work, highway driving, going to the store or finding a parking space, but want to take control for","19","12.321","False","#000000","False","paragraph"
"pleasure driving or manual maneuvering.","5","12.321","False","#000000","False","paragraph"
"Given consumer expectation that an autonomous vehicle will cost more upfront and also to maintain than","16","12.321","False","#000000","False","paragraph"
"a traditional vehicle, some consumers envision the potential for vehicle-sharing programs with neighbors","13","12.321","False","#000000","False","paragraph"
"or within families as a means to offset these costs.","10","12.321","False","#000000","False","paragraph"
"T he 2012 U.S. Automotive Emerging Technologies Study is based on responses from more than 17,400 vehicle","17","12.321","False","#000000","False","paragraph"
"owners. The study was fielded in March 2012. The study includes 23 primary technologies, each with related","17","12.321","False","#000000","False","paragraph"
"secondary technologies; analyses on device connectivity, navigation, safety and premium sound systems; a key","14","12.321","False","#000000","False","paragraph"
"emerging technologies packaging exercise; an emerging technologies adoption calculator; and expanded","11","12.321","False","#000000","False","paragraph"
"psychographic and lifestyle-driven content.","4","12.321","False","#000000","False","paragraph"
"About J.D. Power and Associates","6","12.729","True","#000000","True","heading"
"Headquartered in Westlake Village, Calif., J.D. Power and Associates is a global marketing information services","15","12.321","False","#000000","False","paragraph"
"company providing performance improvement, social media and customer satisfaction insights and solutions.","12","12.321","False","#000000","False","paragraph"
"The company’s quality and satisfaction measurements are based on responses from millions of consumers","14","12.321","False","#000000","False","paragraph"
"annually. For more information on car reviews and ratings, car insurance, health insurance, cell phone ratings, and","17","12.321","False","#000000","False","paragraph"
"more, please visit JDPower.com. J.D. Power and Associates is a business unit of The McGraw-Hill Companies.","16","12.321","False","#000000","False","paragraph"
"About The McGraw-Hill Companies","5","12.729","True","#000000","True","heading"
"McGraw-Hill announced on September 12, 2011, its intention to separate into two public companies: McGraw-","15","12.321","False","#000000","False","paragraph"
"Hill Financial, a leading provider of content and analytics to global financial markets, and McGraw-Hill","15","12.321","False","#000000","False","paragraph"
"Education, a leading education company focused on digital learning and education services worldwide. McGraw-","14","12.321","False","#000000","False","paragraph"
"Hill Financial’s leading brands include Standard & Poor’s Ratings Services, S&P Capital IQ, S&P Indices, Platts","16","12.321","False","#000000","False","paragraph"
"energy information services and J.D. Power and Associates. With sales of $6.2 billion in 2011, the Corporation","17","12.321","False","#000000","False","paragraph"
"has approximately 23,000 employees across more than 280 offices in 40 countries. Additional information is","15","12.321","False","#000000","False","paragraph"
"available at http://www.mcgraw-hill.com/.","3","12.321","False","#000000","False","paragraph"
"1 Autonomous driving social media research includes information from October 2011 through April 2012, consisting of over 25,000 online sound bites","21","8.973","False","#000000","False","paragraph"
"across various social media channels.","5","8.973","False","#000000","False","paragraph"
