"line","word_count","font_size","is_bold","color","title_case","label"
"issued and impose no net regulatory burden in","8","13.365","False","#000000","False","paragraph"
"2017.","1","13.365","False","#000000","True","paragraph"
"The Administration recognizes that excessive","5","13.365","False","#000000","False","paragraph"
"and unnecessary Federal regulations limit in-","6","13.365","False","#000000","False","paragraph"
"dividual freedom and suppress the innovation","6","13.365","False","#000000","False","paragraph"
"BUDGET OF THE U. S. GOVERNMENT FOR FISCAL YEAR 2019","10","13.365","False","#000000","True","paragraph"
"11","1","12.15","False","#000000","True","paragraph"
"and entrepreneurship that make America great.","6","13.365","False","#000000","False","paragraph"
"Starting with confidence in private markets and","7","13.365","False","#000000","False","paragraph"
"individual choices, this Administration is reas-","6","13.365","False","#000000","False","paragraph"
"sessing existing regulatory burdens. Agencies","5","13.365","False","#000000","False","paragraph"
"have identified regulatory actions ripe for reform","7","13.365","False","#000000","False","paragraph"
"and are working to eliminate or modify those re-","9","13.365","False","#000000","False","paragraph"
"quirements. The Administration also approaches","5","13.365","False","#000000","False","paragraph"
"the imposition of new regulatory requirements","6","13.365","False","#000000","False","paragraph"
"with caution to ensure that regulations are con-","8","13.365","False","#000000","False","paragraph"
"sistent with law, necessary to correct a substantial","8","13.365","False","#000000","False","paragraph"
"market failure, and net beneficial to the public.","8","13.365","False","#000000","False","paragraph"
"The Administration’s regulatory philosophy","4","13.365","False","#000000","False","paragraph"
"and approach emphasize the connection between","6","13.365","False","#000000","False","paragraph"
"limited Government intervention and individ-","5","13.365","False","#000000","False","paragraph"
"ual liberty. Regulatory policy should serve the","7","13.365","False","#000000","False","paragraph"
"American people by staying within legal limits","7","13.365","False","#000000","False","paragraph"
"and administering the law with respect for due","8","13.365","False","#000000","False","paragraph"
"process and fair notice.","4","13.365","False","#000000","False","paragraph"
"In December 2017, OMB released its","6","13.365","False","#000000","False","paragraph"
"Regulatory Reform Status Report: Two-for-One","5","13.288","False","#000000","True","paragraph"
"and Regulatory Cost Maps, which assessed agen-","7","13.288","False","#000000","False","paragraph"
"cy performance under Executive Order 13771","6","13.365","False","#000000","False","paragraph"
"during 2017. At the same time, OMB released the","9","13.365","False","#000000","False","paragraph"
"Unified Agenda of Regulatory and Deregulatory","6","13.288","False","#000000","True","paragraph"
"Actions and the Regulatory Plan, which set forth","8","13.288","False","#000000","False","paragraph"
"the Administration’s roadmap for a more limited,","7","13.365","False","#000000","False","paragraph"
"effective, and accountable regulatory policy in","6","13.365","False","#000000","False","paragraph"
"2018 and beyond.","3","13.365","False","#000000","False","paragraph"
"• Regulatory Reform in 2017. In just","7","13.618","False","#000000","True","paragraph"
"its first eight months, the Administration","6","13.365","False","#000000","False","paragraph"
"eliminated 67 regulations and adopted","5","13.365","False","#000000","False","paragraph"
"only three significant new regulations.","5","13.365","False","#000000","False","paragraph"
"This 22-to-one ratio far exceeds the","6","13.365","False","#000000","False","paragraph"
"President’s “two-for-one” requirement. It","4","13.365","False","#000000","False","paragraph"
"also generated $8.1 billion in net regu-","7","13.365","False","#000000","False","paragraph"
"latory cost savings (present value), far","6","13.365","False","#000000","False","paragraph"
"surpassing the President’s requirement to","5","13.365","False","#000000","False","paragraph"
"hold net costs to zero. The Administration","7","13.365","False","#000000","False","paragraph"
"took further action to withdraw or delay","7","13.365","False","#000000","False","paragraph"
"more than 1,500 regulations in the pipe-","7","13.365","False","#000000","False","paragraph"
"line, and has been transparent about these","7","13.365","False","#000000","False","paragraph"
"planned regulatory actions. This pace and","6","13.365","False","#000000","False","paragraph"
"scope of deregulation is unprecedented.","5","13.365","False","#000000","False","paragraph"
"• Regulatory Reform in 2018 and","6","13.618","False","#000000","True","paragraph"
"Beyond. The Administration’s Unified","4","13.365","False","#000000","True","paragraph"
"Agenda currently projects the elimination","5","13.365","False","#000000","False","paragraph"
"of approximately 448 regulations and the","6","13.365","False","#000000","False","paragraph"
"addition of only 131 new regulations. In","7","13.365","False","#000000","False","paragraph"
"2018, Federal agencies are committed to","6","13.365","False","#000000","False","paragraph"
"cutting more than $9.8 billion in lifetime","7","13.365","False","#000000","False","paragraph"
"regulatory costs. Across the Government,","5","13.365","False","#000000","False","paragraph"
"this Agenda will drive substantial reduc-","6","13.365","False","#000000","False","paragraph"
"tions in regulatory costs beyond what has","7","13.365","False","#000000","False","paragraph"
"already been accomplished. For additional","5","13.365","False","#000000","False","paragraph"
"information, please visit www.reginfo.gov.","4","13.365","False","#000000","False","paragraph"
"At its core, regulatory reform not only pro-","8","13.365","False","#000000","False","paragraph"
"motes individual liberty and a flourishing econ-","7","13.365","False","#000000","False","paragraph"
"omy, but also supports America’s constitutional","6","13.365","False","#000000","False","paragraph"
"democracy. OMB’s regulatory review process","5","13.365","False","#000000","False","paragraph"
"ensures that agencies stay within the legal au-","8","13.365","False","#000000","False","paragraph"
"thority given by the Congress. Where the law","8","13.365","False","#000000","False","paragraph"
"leaves discretion, however, the Administration","5","13.365","False","#000000","False","paragraph"
"will work with agencies to ensure that regula-","8","13.365","False","#000000","False","paragraph"
"tory policy reflects Presidential priorities. This","6","13.365","False","#000000","False","paragraph"
"executive direction grounds the rulemaking","5","13.365","False","#000000","False","paragraph"
"process in democratic accountability.","4","13.365","False","#000000","False","paragraph"
"By starting from a foundation of confidence","7","13.365","False","#000000","False","paragraph"
"in markets, individual choice, and the hard-","7","13.365","False","#000000","False","paragraph"
