"line","word_count","font_size","is_bold","color","title_case","label"
"diagnosing plague and comparing epidemics from various epochs. Here, the author","11","13.727","False","#000000","False","paragraph"
"analyses the most recent scientific literature and frames the most reasonable and","12","13.727","False","#000000","False","paragraph"
"probable conclusion on the plague’s variations not in symptoms, but in epidemic","12","13.727","False","#000000","False","paragraph"
"pathways over time and space. (Hereby, the term „frame“ is liked by Paul Slack in","15","13.727","False","#000000","False","paragraph"
"particular, taken over from Charles Rosenberg and refering to the reaction of society","13","13.727","False","#000000","False","paragraph"
"to the „picture“ of a disease.)","6","13.727","False","#000000","False","paragraph"
"In Chapter 2, three major plague pandemics are discussed: the first is supposed to","14","13.727","False","#000000","False","paragraph"
"be related to c. 541-c. 750 in Mediterranean and Europe, the second to the period","15","13.727","False","#000000","False","paragraph"
"of 1347-c. 1771 in Europe, and the third, beginning in 1894 in India and China","15","13.727","False","#000000","False","paragraph"
"and still lasting. According to Paul Slack, all single epidemics, even if distributed","13","13.727","False","#000000","False","paragraph"
"over a long period of (re)appearances, can be explained by those three pandemic","13","13.727","False","#000000","False","paragraph"
"phenomena. Curious is that, while in the 14th-century Europe, the mortality was","12","13.727","False","#000000","False","paragraph"
"about 50-60 %, in the later epidemics, the mortality reached 20 % (17th-18th c.)","14","13.727","False","#000000","False","paragraph"
"or even less.","3","13.727","False","#000000","False","paragraph"
"Of course, the major sub-topic of the booklet must be the Black Death in the mid","16","13.727","False","#000000","False","paragraph"
"14th century, the impact of which is the central theme of Chapter 3, while the","15","13.727","False","#000000","False","paragraph"
"„private horrors“ caused by this most horrible epidemics in human history, of","12","13.727","False","#000000","False","paragraph"
"Chapter 4. Since doctors were not particularly able to provide assistance to the","13","13.727","False","#000000","False","paragraph"
"diseased, the folk, logically, oriented more toward the saints-protectors, of which","11","13.727","False","#000000","False","paragraph"
"especially beloved was St. Rochus. (In Istria, in Western Croatia, Rochus had not","13","13.727","False","#000000","False","paragraph"
"been only the most venerated in the time of plague, with some 30 churches build","15","13.727","False","#000000","False","paragraph"
"either ex voto or in greatfulness, but his cult was revived during the later epidemics","15","13.727","False","#000000","False","paragraph"
"of cholera, in the 19th century.)","6","13.727","False","#000000","False","paragraph"
"In Chapter 5, dealt is with the emergence of public health measures, with all the","15","13.727","False","#000000","False","paragraph"
"difficulties related to cultural differences in accepting their forced imposal. Actually,","11","13.727","False","#000000","False","paragraph"
"one might say that plague „invented“ public health and that, particularly because of","13","13.727","False","#000000","False","paragraph"
"that fact, plague has to be considered important „teacher“ on the transmission of","13","13.727","False","#000000","False","paragraph"
"diseases, on the importance of personal hygienic habits and flexibility and","11","13.727","False","#000000","False","paragraph"
"preparedness of a local community (as proved in Marseilles in the 14th c.). Finally,","14","13.727","False","#000000","False","paragraph"
"Chapter 6, entitled „Enduring images“, lists and comments on the long series of the","14","13.727","False","#000000","False","paragraph"
"pieces of art and literature, provoked by or devoted to plague. Fascinating sounds","13","13.727","False","#000000","False","paragraph"
"how motives and taste were changing in visual arts, introducing and demistifying","12","13.727","False","#000000","False","paragraph"
"death (including the famous motive of dance macabre), and how fashion books on","13","13.727","False","#000000","False","paragraph"
"ars moriendi entered literature and started to prepare readers for a more peaceful","13","13.727","False","#000000","False","paragraph"
"end. In a short conclusion, Slack, like every serious scholar, humbly relativises his","13","13.727","False","#000000","False","paragraph"
"work and theses, stressing the impredictability of plague, but also the lessons we","13","13.727","False","#000000","False","paragraph"
"have learned from the epidemics in human history.","8","13.727","False","#000000","False","paragraph"
"426","1","15.224","True","#000000","True","paragraph"
"2014JAHR JAHR  Vol.  5/2 Vol. 2014Ptikaz  No. 5/2 knjige  10 No.  / Book 10  review","21","10.168","False","#000000","False","paragraph"
"We certainly do not know everything about the plague epidemics of our past: we do","15","13.727","False","#000000","False","paragraph"
"not know whether central Asia is really the reservoir of rats responsible for major","14","13.727","False","#000000","False","paragraph"
"European epidemics; or whether the quick propagating of the disease, seen in only","13","13.727","False","#000000","False","paragraph"
"some epidemics, may have been related to the life habits of the black rat or to the","17","13.727","False","#000000","False","paragraph"
"„direct“ transmission from the flea to the man. However, it is quite certain that,","14","13.727","False","#000000","False","paragraph"
"after having read Paul Slack’s „Very Short Introduction“, we are not only more","13","13.727","False","#000000","False","paragraph"
"informed, but far more impressed by the broadness of changes plague epidemics","12","13.727","False","#000000","False","paragraph"
"provoked, as illustrated in Slack’s „miniatures“ on the flagellants, the culpriting of","12","13.727","False","#000000","False","paragraph"
"Jews, the sudden „advancement“ of the poor after the dissappearance of their lords","13","13.727","False","#000000","False","paragraph"
"(with the resulting increase of wages, decline of serfdom, change of clothing fashion,","13","13.727","False","#000000","False","paragraph"
"reduction of the number of children in order to keep new higher standard, etc.).","14","13.727","False","#000000","False","paragraph"
"At the certain moment, Slack states that „One of the continuities in the history of","15","13.727","False","#000000","False","paragraph"
"plague which justify this book was its educative function.“ A proper, real history is","14","13.727","False","#000000","False","paragraph"
"never just a (hi)story: for if it is proper, it must teach in order to avoid repeating","17","13.727","False","#000000","False","paragraph"
"mistakes, and it must inspire in order to shorten the way to the solutions of similar","16","13.727","False","#000000","False","paragraph"
"problems. Paul Slack’s history of plague is proper not only because we are aware that","15","13.727","False","#000000","False","paragraph"
"plague is a re-emerging disease: it is proper because the author’s wit and persuasive","14","13.727","False","#000000","False","paragraph"
"style, as well as the documentedness of the narrative, make us believe the story of","15","13.727","False","#000000","False","paragraph"
"plague be important part of the most delicate process of human progress.","12","13.727","False","#000000","False","paragraph"
"Amir Muzur*","2","12.971","True","#000000","True","heading"
"* Contact address: Amir Muzur, M.D., M.A., Ph.D., Full Professor and Head, Department of Social Sciences and","17","10.168","False","#000000","False","paragraph"
"Medical Humanities, Faculty of Medicine, University of Rijeka, Rijeka, Croatia, B. Branchetta 20, 51000 Rijeka,","15","10.168","False","#000000","True","paragraph"
"Croatia, Phone: +385-51-651-213, Fax: +385-651-219, E-mail: amir.muzur@medri.uniri.hr","7","10.168","False","#000000","False","paragraph"
"427","1","15.224","True","#000000","True","paragraph"
