"line","word_count","font_size","is_bold","color","title_case","label"
"Each Director has entered into a deed of access and indemnity with","12","9.944","False","#414143","False","paragraph"
"the Group which indemniﬁes them for losses incurred as a Director","11","9.944","False","#414143","False","paragraph"
"or ofﬁcer of Bega Cheese and places an obligation on Bega Cheese","12","9.944","False","#414143","False","paragraph"
"Group to maintain a current Directors’ and Ofﬁcers’ policy with a","11","9.944","False","#414143","False","paragraph"
"reputable insurer for the period of the Director’s tenure and for a","12","9.944","False","#414143","False","paragraph"
"seven year tail period (or longer if there is an unresolved outstanding","12","9.944","False","#414143","False","paragraph"
"claim against the Director) and a contractual right of the Director to","12","9.944","False","#414143","False","paragraph"
"access Group records for the period of the Director’s tenure and for","12","9.944","False","#414143","False","paragraph"
"a seven year tail period (or longer if there is an unresolved outstanding","13","9.944","False","#414143","False","paragraph"
"claim against the Director).","4","9.944","False","#414143","False","paragraph"
"The Company has also agreed to indemnify the Company Secretaries","10","9.944","False","#414143","False","paragraph"
"and certain senior executives for all liabilities to another person (other","11","9.944","False","#414143","False","paragraph"
"than the Company or a related body corporate) that may arise from","12","9.944","False","#414143","False","paragraph"
"their position, except where the liability arises out of conduct involving","11","9.944","False","#414143","False","paragraph"
"a lack of good faith. The agreement stipulates that the Company","11","9.944","False","#414143","False","paragraph"
"will meet the full amount of any such liabilities, including costs","11","9.944","False","#414143","False","paragraph"
"and expenses.","2","9.944","False","#414143","False","paragraph"
"RETIREMENT, ELECTION AND CONTINUATION IN OFFICE OF DIRECTORS","8","13.788","False","#008c45","True","heading"
"In accordance with the Constitution, Max Roberts and Richard Platts","10","9.944","False","#414143","False","paragraph"
"are due to retire as Directors at the Annual General Meeting and,","12","9.944","False","#414143","False","paragraph"
"being eligible, offer themselves for re-election.","6","9.944","False","#414143","False","paragraph"
"COMPANY SECRETARIES","2","13.788","False","#008c45","True","heading"
"The Company Secretary registered with the ASX is Brett Kelly FCA,","11","9.944","False","#414143","False","paragraph"
"GAICD. Brett Kelly was appointed to the position of Company","10","9.944","False","#414143","False","paragraph"
"Secretary in 2002. Brett Kelly holds a Bachelor of Commerce in","11","9.944","False","#414143","False","paragraph"
"Accounting and is a Chartered Accountant with 31 years’ experience.","10","9.944","False","#414143","False","paragraph"
"He has also been a graduate member of the Australian Institute of","12","9.944","False","#414143","False","paragraph"
"Company Directors since 2006. Brett Kelly completed the Certiﬁcate","9","9.944","False","#414143","False","paragraph"
"in Governance and Risk Management with the Governance Institute","9","9.944","False","#414143","True","paragraph"
"of Australia in December 2011.","5","9.944","False","#414143","True","paragraph"
"Colin Grifﬁn CA was appointed to the position of Company Secretary","11","9.944","False","#414143","False","paragraph"
"in 1993. Colin Grifﬁn holds a Bachelor of Arts in Accounting and is a","14","9.944","False","#414143","False","paragraph"
"Chartered Accountant with 33 years’ experience. Colin Grifﬁn’s","8","9.944","False","#414143","False","paragraph"
"primary responsibility is as Chief Financial Ofﬁcer (CFO).","8","9.944","False","#414143","False","paragraph"
