"line","word_count","font_size","is_bold","color","title_case","label"
"will consider this matter further and will revert at a later date.","12","15.07","False","#000000","False","paragraph"
"Reporting timeline","2","15.809","True","#000000","False","heading"
"In line with the original proposal, the first reporting period will be for the period ending July","17","15.07","False","#000000","False","paragraph"
"2019.","1","15.07","False","#000000","True","paragraph"
"The agencies acknowledge that this is an abbreviated timeline. However, given the importance","13","15.07","False","#000000","False","paragraph"
"of this data, priority is being placed on commencing reporting as soon as possible. APRA","15","15.07","False","#000000","False","paragraph"
"encourages entities that have concerns with meeting the reporting timeline to contact APRA","13","15.07","False","#000000","False","paragraph"
"by email at DataAnalytics@apra.gov.au to discuss alternative reporting arrangements.","9","15.07","False","#000000","False","paragraph"
"Finalised reporting standard and guidance","5","15.809","True","#000000","False","heading"
"Copies of ARS 701.0 and RPG 701.0 are available on the APRA website at","14","15.07","False","#000000","False","paragraph"
"https://www.apra.gov.au/modernised-economic-and-financial-statistics-efs. Entities that","3","15.07","False","#000000","False","paragraph"
"require additional guidance are encouraged to contact APRA by email at","11","15.07","False","#000000","False","paragraph"
"DataAnalytics@apra.gov.au.","1","15.07","False","#0000ff","True","paragraph"
"Yours sincerely,","2","15.07","False","#000000","False","paragraph"
"A lison Bliss","3","15.07","False","#000000","False","paragraph"
"General Manager","2","15.07","False","#000000","True","paragraph"
"Data Analytics","2","15.07","False","#000000","True","paragraph"
"AUSTRALIAN PRUDENTIAL REGULATION AUTHORITY","4","11.513","True","#000000","True","paragraph"
"2","1","11.513","True","#000000","True","paragraph"
