"line","is_different_style","is_font_bigger","different_color","is_font_unique","text_case","word_count","is_number","nb_of_verbs","nb_of_nouns","nb_of_cardinal_numbers","label"
"2 S. Shahmoradi et al.","0","0","0","1","2","5","0","0","2","1","paragraph"
"investigates ER classrooms from an orchestrational perspective, which is an es-","0","0","0","1","3","11","0","1","2","0","paragraph"
"sential step to design orchestration technologies. As the preliminary step of our","0","0","0","1","3","12","0","1","3","0","paragraph"
"work, in this paper, we present the ﬁndings around observations from a case","0","0","0","1","0","13","0","1","5","0","paragraph"
"study of running an ER session with two main goals: 1) what problems would","0","0","0","1","3","14","0","2","4","2","paragraph"
"teachers encounter in conducting ER activities? and 2) what do teachers need in","0","0","0","1","3","13","0","3","4","1","paragraph"
"terms of technology for conducting such activities? These ﬁnding pave the way","0","0","0","1","3","12","0","3","3","0","paragraph"
"through designing orchestration technologies for ER classrooms.","0","0","0","1","3","7","0","1","2","0","paragraph"
"2 Study Context","0","1","0","1","2","3","0","0","1","1","heading"
"We conducted a preliminary study with 25 students, 11-12 years old and novice","0","0","0","1","3","13","0","1","3","1","paragraph"
"users with our robot, working in pairs (do to the quantity of available robots), on","0","0","0","1","0","15","0","1","5","0","paragraph"
"a computational thinking task in an hour long session. For the primary learning","0","0","0","1","3","13","0","0","3","0","paragraph"
"activity, which lasted thirty minutes, the students were asked to use a handheld,","0","0","0","1","0","13","0","3","3","0","paragraph"
"low-cost, tangible robot, Cellulo [5] to explore diﬀerent paths on a paper map","0","0","0","0","3","13","0","1","2","1","paragraph"
"to ﬁnd the optimal path, see Fig. 1a. Before the main activity, they had enough","0","0","0","1","3","15","0","2","4","1","paragraph"
"time to experience using the robots. During the activity, the students received","0","0","0","1","3","12","0","3","4","0","paragraph"
"feedback from the robot through LED lights that indicated the level of pretend","0","0","0","1","3","13","0","2","4","0","paragraph"
"battery, which depleted as the robot is moved on a route. During this activity,","0","0","0","1","3","14","0","2","4","0","paragraph"
"we collected the position of the robot on the map and remaining battery level","0","0","0","1","0","14","0","2","5","0","paragraph"
"to measure the exploration behavior of the students. More details about the","0","0","0","1","3","12","0","1","3","0","paragraph"
"experimental settings is available online3.","0","0","0","1","0","5","0","0","1","0","paragraph"
"After the path-ﬁnding activity, the students were given two short quizzes to","0","0","0","1","3","12","0","1","3","1","paragraph"
"assess their knowledge, one individual and one collaborative, before participating","0","0","0","1","0","10","0","2","3","2","paragraph"
"in a whole class debrieﬁng activity. For the debrieﬁng activity, a preliminary","0","0","0","1","3","12","0","0","2","0","paragraph"
"version of a dashboard was used that displayed the number of exploration trials","0","0","0","1","0","13","0","2","4","0","paragraph"
"(that robot is moved from home to target) that each team completed and battery","0","0","0","1","0","14","0","3","3","0","paragraph"
"level at target. During the debrieﬁng, a member of the research team led a whole","0","0","0","1","3","15","0","1","6","0","paragraph"
"class session with the students to discuss these results and explained how the","0","0","0","1","0","13","0","2","3","0","paragraph"
"path-ﬁnding activity was tied to the concepts they were trying to learn, see","0","0","0","1","0","13","0","4","3","0","paragraph"
"Fig. 1b. Throughout the study, four experimenters conducted the activity and","0","0","0","1","3","11","0","1","4","2","paragraph"
"took ﬁeld notes pertaining to the classroom orchestration. After the experiment,","0","0","0","1","3","11","0","2","3","0","paragraph"
"the research team discussed their observations to ﬁnd common themes.","0","0","0","1","0","10","0","2","3","0","paragraph"
"3 Challenges and Opportunities","0","1","0","1","2","4","0","0","2","1","heading"
"We begin this section by evaluating the preliminary version of the dashboard","0","0","0","1","3","12","0","2","4","0","paragraph"
"used in the debrieﬁng activity. Based on experimenters’ observations, students","0","0","0","1","3","10","0","2","2","0","paragraph"
"were very engaged in observing their own behaviours and the review helped","0","0","0","1","0","12","0","3","2","0","paragraph"
"them to understand the learning goal of the activity. Experimenters suggested","0","0","0","1","3","11","0","3","4","0","paragraph"
"that using data from an ER activity in a subsequent debrieﬁng activity and","0","0","0","1","3","13","0","1","3","0","paragraph"
"functionalities of making data ﬂow between ER activities and other activities in","0","0","0","1","3","12","0","1","4","0","paragraph"
"the classroom can be very useful for teachers. For example, a teacher can use","0","0","0","1","3","14","0","3","4","0","paragraph"
"3 https://github.com/chili-epfl/robot-analytics","0","0","0","0","0","2","0","0","1","1","paragraph"
"Orchestration of Robotic Activities in Classrooms 3","0","0","0","1","2","7","0","0","3","1","paragraph"
"(a) Cellulo robot and a paper map (b) Debrieﬁng activity","0","0","0","1","3","10","0","0","4","0","paragraph"
"Fig.1: An overview of the ER activity: a) Children working on the path-ﬁnding activity with a Cellulo","0","0","0","1","3","17","0","1","6","0","paragraph"
"robot in pairs b) Using an orchestration dashboard monitoring robot sensory data in a debrieﬁng","0","0","0","1","3","15","0","1","4","0","paragraph"
"activity to explain learning goals and discuss children’s performance","0","0","0","1","0","9","0","3","4","0","paragraph"
"students’ activity data as an example to prove a point in his/her lecture or show","0","0","0","1","0","15","0","2","4","0","paragraph"
"the classroom performance on a central screen during an ER activity to increase","0","0","0","1","3","13","0","1","3","0","paragraph"
"competition between groups. In the continue of this section, the experimenters’","0","0","0","1","3","11","0","0","4","0","paragraph"
"notes and discussions around them are summarized as four points:","0","0","0","1","0","10","0","1","4","1","paragraph"
"Managing robot technical failures: All the experimenters insisted the emer-","0","0","0","0","3","10","0","2","3","0","paragraph"
"gence for monitoring the technical status of robots. In our case study, although","0","0","0","1","3","13","0","1","4","0","paragraph"
"the technical system had an overall acceptable performance, three robots failed","0","0","0","1","0","11","0","1","3","1","paragraph"
"during the activity and required intervention. In a classroom with one teacher","0","0","0","1","3","12","0","1","4","0","paragraph"
"rather than four experimenters, it could take some time for the teacher to be","0","0","0","1","0","14","0","2","4","1","paragraph"
"notiﬁed about the problem, which is not eﬃcient time management. This case","0","0","0","1","3","12","0","0","4","0","paragraph"
"happened for us since the robot technical failures were hard to diagnose for","0","0","0","1","0","13","0","2","2","0","paragraph"
"experimenters during the session.","0","0","0","1","0","4","0","0","2","0","paragraph"
"Teacher control over robotic activities: Experimenters mentioned their inter-","0","0","0","0","3","9","0","1","4","0","paragraph"
"ests to be able to control robots for fostering the meta-cognitive skills of the","0","0","0","1","0","14","0","2","3","0","paragraph"
"students, such as through changing the diﬃculty level of an activity or inhibit-","0","0","0","1","0","13","0","1","3","0","paragraph"
"ing the running of robots to regulate learners’ reﬂection and stopping them from","0","0","0","1","0","13","0","3","4","0","paragraph"
"playing too much with the robot, which is one of the challenges with open-ended","0","0","0","1","0","14","0","1","2","0","paragraph"
"ER activities [2]. The latter could be achieved by providing simple orchestration","0","0","0","1","3","12","0","3","2","1","paragraph"
"commands over robots, like pausing them.","0","0","0","1","0","6","0","1","3","0","paragraph"
"Managing collaboration in ER group activities: Due to the cost of educational","0","0","0","0","3","12","0","1","3","0","paragraph"
"robots, in the group activities, one robot is shared between group members,","0","0","0","1","0","12","0","1","3","1","paragraph"
"which could lead to social loaﬁng as we also observed in our case study. Although","0","0","0","1","3","15","0","3","3","0","paragraph"
"this problem is not speciﬁc to ER classes, the interaction patterns that students","0","0","0","1","3","13","0","0","3","0","paragraph"
"have during the activity are diﬀerent than traditional collaborative activities","0","0","0","1","0","10","0","0","2","0","paragraph"
"and the awareness and interventions need to be designed diﬀerently. An open","0","0","0","1","3","12","0","2","2","0","paragraph"
"question that arose from the experimenters’ notes was: how can students’ activity","0","0","0","1","0","12","0","2","3","0","paragraph"
"data with robots be used to raise teachers’ awareness about social loaﬁng and","0","0","0","1","0","13","0","2","4","0","paragraph"
"how can teachers intervene using control over robots to solve the problem?","0","0","0","1","0","12","0","4","4","0","paragraph"
"4 S. Shahmoradi et al.","0","0","0","1","2","5","0","0","2","1","paragraph"
"Improving teachers’ distributed awareness: Experimenters mentioned several","0","0","0","0","3","7","0","3","2","0","paragraph"
"features of robots that can enhance teacher awareness: 1) in contrast to tablets","0","0","0","1","0","13","0","2","5","1","paragraph"
"or laptop screens, robots materialize learners’ activity and collaboration patterns","0","0","0","1","0","10","0","0","4","0","paragraph"
"in groups on tables, giving the activity more visibility. 2) In learning tasks that","0","0","0","1","3","14","0","2","5","1","paragraph"
"require student interactions with both tablets and robots, like programming a","0","0","0","1","0","11","0","2","3","0","paragraph"
"robot, working with a robot reiﬁes what is happening in the screen for teach-","0","0","0","1","0","14","0","2","5","0","paragraph"
"ers to see. In other words, instead of going to each group’s desk and checking","0","0","0","1","3","15","0","2","5","0","paragraph"
"whether they ﬁnished the activity or cluttering the teacher dashboard with more","0","0","0","1","0","12","0","2","3","0","paragraph"
"information, teachers can easily understand the class performance by having a","0","0","0","1","0","11","0","3","2","0","paragraph"
"glance at all robots in the classroom, which is not possible with laptops/tablets.","0","0","0","1","0","13","0","0","4","0","paragraph"
"4 Conclusion and Future Works","0","1","0","1","2","5","0","0","2","0","heading"
"Taking into account the ﬁndings from observing our case study in the third sec-","0","0","0","1","3","14","0","2","3","0","paragraph"
"tion, we propose the following features in orchestrating tools for ER classrooms:","0","0","0","1","3","12","0","2","5","0","paragraph"
"The teacher dashboard should aware teachers about 1) robot technical status to","0","0","0","1","3","12","0","2","3","1","paragraph"
"notify teachers about technical problems and 2) students’ interaction patterns","0","0","0","1","0","10","0","0","3","1","paragraph"
"with robots to represent students’ progress and collaboration behaviour. Also,","0","0","0","1","3","10","0","1","3","0","paragraph"
"orchestrating tools should provide 1) teacher control over robots for interven-","0","0","0","1","0","11","0","2","3","1","paragraph"
"tions like meta-cognitive support for encouraging reﬂection and 2) aggregating","0","0","0","1","0","10","0","2","3","1","paragraph"
"students’ activity data with robots in teachers’ lectures and debrieﬁng activities","0","0","0","1","0","11","0","0","4","0","paragraph"
"regarding our observation of implementing such a system. In the way of designing","0","0","0","1","3","13","0","2","4","0","paragraph"
"orchestration tools with the mentioned functionalities for ER classrooms, there","0","0","0","1","3","10","0","1","3","0","paragraph"
"are still important open questions such as: what type of information from stu-","0","0","0","1","0","13","0","0","4","0","paragraph"
"dents’ activities with robots is useful for teachers, and considering the mentioned","0","0","0","1","0","12","0","2","3","0","paragraph"
"potentials of robots in providing awareness in classroom, can they be utilized as","0","0","0","1","0","13","0","3","5","0","paragraph"
"distributed orchestration tools instead of orchestrable tools? We believe that an-","0","0","0","1","3","11","0","2","3","0","paragraph"
"swering these questions will create new insights to research on both educational","0","0","0","1","0","12","0","4","2","0","paragraph"
"robotics and orchestrating technology-enhanced learning.","0","0","0","1","0","5","0","2","2","0","paragraph"
"References","0","1","0","1","2","1","0","0","1","0","heading"
"Alimisis, D.: Educational robotics: Open questions and new challenges. Themes in","0","0","0","1","3","11","0","0","6","0","paragraph"
"Science and Technology Education 6(1), 63–71 (2013)","0","0","0","1","2","7","0","0","1","0","paragraph"
"Benitti, F.B.V.: Exploring the educational potential of robotics in schools: A sys-","0","0","0","1","3","12","0","1","6","0","paragraph"
"tematic review. Computers & Education 58(3), 978–988 (2012)","0","0","0","1","3","8","0","0","3","1","paragraph"
"Dillenbourg, P.: Design for classroom orchestration. Computers & Education 69,","0","0","0","0","3","10","0","0","6","1","paragraph"
"485–492 (2013)","0","0","0","1","2","2","0","0","0","1","paragraph"
"Jormanainen, I.: Supporting teachers in unpredictable robotics learning environ-","0","0","0","1","3","9","0","2","4","0","paragraph"
"ments. Ph.D. thesis, University of Eastern Finland (2013)","0","0","0","1","3","8","0","0","4","0","paragraph"
"¨Ozg¨ur, A., Lemaignan, S., Johal, W., Beltran, M., Briod, M., Pereyre, L., Mondada,","0","0","0","1","3","13","0","0","2","0","paragraph"
"F., Dillenbourg, P.: Cellulo: Versatile handheld robots for education. In: 2017 12th","0","0","0","1","3","12","0","0","6","0","paragraph"
"ACM/IEEE International Conference on Human-Robot Interaction (HRI). pp. 119–","0","0","0","1","3","9","0","0","4","1","paragraph"
"IEEE (2017)","0","0","0","1","1","2","0","0","1","0","paragraph"
