"line","is_different_style","is_font_bigger","different_color","is_font_unique","text_case","word_count","is_number","nb_of_verbs","nb_of_nouns","nb_of_cardinal_numbers","label"
"information and augmented information extracted from the","0","0","0","1","0","7","0","2","2","0","paragraph"
"PDF. Optionally, this information can be stored in a NOSQL","0","0","0","1","3","10","0","2","3","0","paragraph"
"database for easy access and search. In the following sec-","0","0","0","1","3","10","0","1","3","0","paragraph"
"tions, we describe the methods built into the system to per-","0","0","0","1","0","11","0","2","3","0","paragraph"
"form automatic table detection and extraction.","0","0","0","1","0","6","0","1","2","0","paragraph"
"Figure 1: The TAble Organization (TAO) system","0","0","0","1","3","7","0","0","2","1","paragraph"
"Document Conversion","0","1","0","1","2","2","0","0","1","0","heading"
"Document conversion uses the PDFMiner (Shinyama 2010)","0","0","0","1","3","7","0","1","3","0","paragraph"
"extraction tool, which allows converting PDF documents to","0","0","0","1","3","8","0","2","2","0","paragraph"
"text, HTML, XML, and tagged PDF formats. PDFMiner","0","0","0","1","3","8","0","1","5","0","paragraph"
"outputs the coordinates of the text, font style and size for","0","0","0","1","0","11","0","0","5","0","paragraph"
"each character into an XML ﬁle. We evaluated other con-","0","0","0","1","3","10","0","1","3","0","paragraph"
"verters (Noonburg 2009; Litchﬁeld 2004), but we selected","0","0","0","1","3","8","0","1","4","0","paragraph"
"PDFMiner because it analyzes the structure of the informa-","0","0","0","1","3","9","0","1","4","0","paragraph"
"tion on each page, providing a detailed hierarchy of grouped","0","0","0","1","0","10","0","2","3","0","paragraph"
"elements based on their spatial relationships in the doc-","0","0","0","1","0","9","0","1","3","0","paragraph"
"ument. In addition, PDFMiner has been maintained and","0","0","0","1","3","8","0","1","2","0","paragraph"
"widely adopted.","0","0","0","1","0","2","0","1","0","0","paragraph"
"PDFMiner converts a PDF ﬁle into an XML representa-","0","0","0","1","3","9","0","1","3","0","paragraph"
"tion, and generates a body and a layout for each page of","0","0","0","0","0","12","0","1","4","0","paragraph"
"the document. The body is formed by text boxes, text lines","0","0","0","0","3","11","0","1","4","0","paragraph"
"and text (see Figure 3 for an example). Text boxes include","0","0","0","0","3","11","0","2","3","1","paragraph"
"an identiﬁer (id), and the coordinates (x1,y1) represent top-","0","0","0","0","0","9","0","2","3","0","paragraph"
"left and (x2,y2) bottom-right corners of the bounding box","0","0","0","0","0","9","0","2","3","0","paragraph"
"(bbox). Text boxes are composed of text lines. Text lines","0","0","0","1","3","10","0","1","4","0","paragraph"
"are composed of text tags. Each text tag contains a single","0","0","0","0","3","11","0","2","2","0","paragraph"
"character. Characters grouped in text lines form one or more","0","0","0","1","3","10","0","2","3","1","paragraph"
"words. A text line also includes its corresponding bounding","0","0","0","1","3","9","0","1","3","0","paragraph"
"box (bbox) coordinates. PDFMiner provides coordinates,","0","0","0","1","3","6","0","2","2","0","paragraph"
"text font, and text size for each character.","0","0","0","1","0","8","0","0","3","0","paragraph"
"The layout includes elements such as text groups and text","0","0","0","1","3","10","0","1","4","0","paragraph"
"boxes. Text box elements of the layout are also found in the","0","0","0","0","3","12","0","1","3","0","paragraph"
"body. The difference is that in the layout, text boxes are or-","0","0","0","0","3","12","0","0","4","0","paragraph"
"ganized into text groups, indicating the coordinates of the","0","0","0","0","0","9","0","2","2","0","paragraph"
"information structure. In the body, text boxes contain all","0","0","0","0","3","9","0","1","3","0","paragraph"
"the page information, character by character. PDFMiner’s","0","0","0","1","3","7","0","0","4","0","paragraph"
"output is comprehensive and long. For example, for a","0","0","0","1","3","9","0","0","2","0","paragraph"
"10-page IEEE research paper, PDFMiner outputs approxi-","0","0","0","1","3","7","0","0","2","0","paragraph"
"mately 60,000 lines, which varies with a document’s con-","0","0","0","1","0","9","0","1","2","1","paragraph"
"tent. Therefore, it is practically impossible to parse, detect","0","0","0","1","3","9","0","2","2","0","paragraph"
"and extract information manually, and not a trivial task to","0","0","0","1","0","10","0","1","2","0","paragraph"
"do so automatically. In the remainder of this section, we","0","0","0","1","3","10","0","0","2","0","paragraph"
"use TAO to parse this XML output and generate cleanly ex-","0","0","0","1","3","11","0","3","2","0","paragraph"
"tracted and annotated table structures.","0","0","0","1","0","5","0","0","1","0","paragraph"
"Table Detection","0","1","0","1","2","2","0","0","1","0","heading"
"Our table detection module identiﬁes tables within the lay-","0","0","0","1","3","9","0","0","3","0","paragraph"
"out of the XML output provided by PDFMiner. This output","0","0","0","1","3","10","0","1","3","0","paragraph"
"does not discriminate between text in normal paragraphs, ta-","0","0","0","1","0","9","0","1","2","0","paragraph"
"bles or ﬁgures. The document structure elements are rep-","0","0","0","1","3","9","0","0","3","0","paragraph"
"resented by group boxes and text boxes. Thus, TAO per-","0","0","0","0","3","10","0","1","2","0","paragraph"
"forms a structural analysis to identify sets of text boxes that","0","0","0","0","0","11","0","1","4","0","paragraph"
"are probable table candidates. The table detection process","0","0","0","1","3","8","0","0","2","0","paragraph"
"includes four steps: 1) comprehensive identiﬁcation of text","0","0","0","0","0","8","0","1","3","2","paragraph"
"boxes within text groups, 2) distance calculation among text","0","0","0","0","0","9","0","0","4","1","paragraph"
"boxes, 3) identiﬁcation of structural relationships, and 4)","0","0","0","0","0","8","0","0","3","2","paragraph"
"generation of table candidates.","0","0","0","1","0","4","0","0","2","0","paragraph"
"In PDFMiner’s output, the coordinates of a page are top-","0","0","0","1","3","10","0","0","4","0","paragraph"
"left (0,0) and bottom-right (approximately 750,850). Text","0","0","0","0","3","7","0","0","3","1","paragraph"
"boxes are contained within text groups in the layout of each","0","0","0","0","0","11","0","1","3","0","paragraph"
"page. A text box may contain one or more table elements.","0","0","0","0","3","11","0","2","3","1","paragraph"
"For each text group, we identify the set T of all text boxes","0","0","0","0","3","13","0","1","4","0","paragraph"
"in it. In the table detection process, we ﬁrst create a list con-","0","0","0","1","3","13","0","1","4","0","paragraph"
"taining all the text box identiﬁers (id) on each page. Then,","0","0","0","0","3","11","0","2","2","0","paragraph"
"for each pair (a,b) of text boxes ∈ T, we compute their Man-","0","0","0","0","3","13","0","1","6","0","paragraph"
"hattan distance using their top-left (x1,y1) and bottom-right","0","0","0","0","0","8","0","1","4","0","paragraph"
"(x2,y2) coordinates. We store the proximity calculations in","0","0","0","0","3","8","0","2","2","0","paragraph"
"an upper-traingular matrix Mdiff. Each element in the ma-","0","0","0","0","3","9","0","0","4","0","paragraph"
"trix contains the distance of the top-left coordinates between","0","0","0","1","0","9","0","2","3","0","paragraph"
"a and b for the ﬁrst corners of the text boxes Mdiff[a,b,1] =","0","0","0","0","3","13","0","0","3","0","paragraph"
"[(a.x1−b.x1),(a.y1−b.y1)] and the distance of the bottom-","0","0","0","0","0","7","0","0","3","0","paragraph"
"right coordinates between a and b for the second corners of","0","0","0","1","0","11","0","1","2","0","paragraph"
"the text boxes Mdiff[a,b,2] = [(a.x2−b.x2),(a.y2−b.y2)].","0","0","0","0","3","6","0","0","3","0","paragraph"
"The distance matrix Mdiff contains the proximity of text","0","0","0","0","3","9","0","1","3","0","paragraph"
"box pairs, deﬁning global structural relationships (i.e., rows","0","0","0","0","0","8","0","1","2","0","paragraph"
"and columns) among multiple text boxes. To identify mul-","0","0","0","0","3","9","0","1","2","0","paragraph"
"tiple columns, a layout heuristic detects columns when two","0","0","0","1","0","9","0","0","2","1","paragraph"
"or more text boxes have an alignment, (i.e., text boxes inter-","0","0","0","0","0","11","0","0","3","0","paragraph"
"sect horizontally). In the same way, a heuristic for vertical","0","0","0","1","3","10","0","0","2","0","paragraph"
"intersection indicates that the elements form a row. Through","0","0","0","1","3","9","0","2","3","0","paragraph"
"experimentation we learned that the alignments have mini-","0","0","0","1","0","8","0","1","2","0","paragraph"
"mal variation because the coordinates of each page are ﬁxed.","0","0","0","1","0","10","0","1","3","0","paragraph"
"Because columns are generally aligned to the left, right or","0","0","0","1","3","10","0","1","1","0","paragraph"
"center, we ﬁnd more variation in the column alignment than","0","0","0","1","0","10","0","1","3","0","paragraph"
"592","0","0","0","1","2","1","1","0","0","1","paragraph"
"inrows.Therefore,wedetectcolumns,comparingalignment","0","0","0","1","3","1","0","0","2","0","paragraph"
"with a threshold distance of at most t = ±23 points to either","0","0","0","0","0","13","0","1","2","0","paragraph"
"side (i.e., about 2 characters with font size 10). For rows,","0","0","0","1","3","11","0","0","4","2","paragraph"
"the thresholds are smaller because they have minimal top","0","0","0","1","0","9","0","0","3","0","paragraph"
"or bottom alignments. Thus, to identify rows, the distance","0","0","0","1","3","9","0","1","2","0","paragraph"
"threshold is t±10 (i.e., 1 character) for the separation above","0","0","0","0","0","10","0","0","4","1","paragraph"
"a text box and t ± 2 for below.","0","0","0","0","0","9","0","0","2","0","paragraph"
"Figure 2: Identiﬁcation of structural relationships among","0","0","0","1","3","7","0","0","3","1","paragraph"
"text boxes","0","0","0","1","0","2","0","0","1","0","paragraph"
"Pairs whose proximity is less than or equal to the thresh-","0","0","0","1","3","11","0","0","3","0","paragraph"
"olds are aligned, forming either a row or a column. All the","0","0","0","1","3","12","0","2","3","0","paragraph"
"text boxes in the same row or column are joined. The aligned","0","0","0","1","3","12","0","2","3","0","paragraph"
"text boxes represent the table candidates. Figure 2 shows six","0","0","0","1","3","10","0","2","3","2","paragraph"
"text boxes (a,b,c,d,e,f) with each one displaying their align-","0","0","0","0","0","9","0","1","3","1","paragraph"
"ments as vertical or horizontal thinarrows. Boxeswhose dis-","0","0","0","1","3","8","0","0","3","0","paragraph"
"tance is within the threshold limits are grouped either verti-","0","0","0","1","0","10","0","1","2","0","paragraph"
"cally or horizontally, forming a preliminary structural orga-","0","0","0","1","0","8","0","1","0","0","paragraph"
"nization of the table, which contains two columns and three","0","0","0","1","0","10","0","1","3","2","paragraph"
"rows.","0","0","0","1","0","1","0","0","1","0","paragraph"
"Table Extraction","0","1","0","1","2","2","0","0","1","0","heading"
"The table extraction module of TAO recognizes the actual","0","0","0","1","3","9","0","1","2","0","paragraph"
"tables, locating the cells (i.e., the intersection between a row","0","0","0","1","0","10","0","1","4","0","paragraph"
"and a column) that belong to a particular table, and storing","0","0","0","1","0","11","0","1","3","0","paragraph"
"the tables found on each page of the document. The text con-","0","0","0","1","3","12","0","1","4","0","paragraph"
"tained in each cell of the table is extracted and saved in an","0","0","0","1","0","13","0","3","2","0","paragraph"
"explicit data structure, including additional information re-","0","0","0","1","0","7","0","1","2","0","paragraph"
"lated to the cell. The table extraction module performs the","0","0","0","1","3","10","0","2","2","0","paragraph"
"Table recognition and Table composition tasks.","0","0","0","0","3","6","0","0","1","0","paragraph"
"In Table recognition, we use the body of the XML out-","0","0","0","0","3","11","0","1","4","0","paragraph"
"put produced by PDFMiner and table candidates obtained","0","0","0","1","3","8","0","3","1","0","paragraph"
"from the Table detection module. To extract words located","0","0","0","0","3","9","0","2","2","0","paragraph"
"in cells of the table, we follow a two-phase process: ﬁrst, we","0","0","0","1","0","12","0","1","4","1","paragraph"
"identify cells and then reconstruct the text within each cell.","0","0","0","1","0","10","0","2","3","0","paragraph"
"To detect cells in the table, we use a similar approach to the","0","0","0","1","3","13","0","2","4","0","paragraph"
"one explained in the previous section, but instead of compar-","0","0","0","1","0","10","0","1","3","1","paragraph"
"ing and aligning text boxes, we compare text lines. The text","0","0","0","0","3","11","0","3","4","0","paragraph"
"boxes are a coarse representation of possible table layouts,","0","0","0","0","0","9","0","0","3","0","paragraph"
"while text lines are a more accurate way to detect speciﬁc","0","0","0","0","0","11","0","1","3","0","paragraph"
"table elements (i.e., words in table cells). Thus, for this step","0","0","0","1","3","11","0","0","4","0","paragraph"
"we also calculate an upper-triangular distance matrix Md2 to","0","0","0","0","3","9","0","1","2","0","paragraph"
"store the proximity between pairs of text lines.","0","0","0","0","0","8","0","1","3","0","paragraph"
"Because we identify table information in diverse formats,","0","0","0","1","3","8","0","1","3","0","paragraph"
"a learning process to ﬁnd table alignments is appropriate.","0","0","0","1","0","9","0","1","2","0","paragraph"
"We analyzed the k-nearest neighbor (K-NN) and locally","0","0","0","1","3","8","0","1","3","0","paragraph"
"weighted regressions methods, the former being faster and","0","0","0","1","0","8","0","0","1","0","paragraph"
"more efﬁcient with 4 neighbors, uniform weighting, and","0","0","0","1","0","8","0","0","3","1","paragraph"
"Eucledian distance. Our analysis to determine parameters","0","0","0","1","3","7","0","1","3","0","paragraph"
"found no improvement to give more weight to closer neigh-","0","0","0","1","0","10","0","2","2","0","paragraph"
"bors. Therefore, the K-NN regression was applied to learn","0","0","0","1","3","9","0","2","2","0","paragraph"
"the threshold t, (i.e., maximum alignment in a column), to","0","0","0","0","0","10","0","0","3","0","paragraph"
"identify the ids of text lines in the same column. We use the","0","0","0","0","3","13","0","2","4","0","paragraph"
"scikit tool (Pedregosa et al. 2011). The training data con-","0","0","0","1","3","10","0","0","3","0","paragraph"
"tains 300 different samples with the font size of different","0","0","0","1","0","10","0","0","3","1","paragraph"
"tables and their alignment between columns. To avoid noise,","0","0","0","1","3","9","0","1","4","0","paragraph"
"we take the maximum alignment from the samples with","0","0","0","1","0","9","0","1","3","0","paragraph"
"the same font size, yielding 55 unique samples. Recall that","0","0","0","1","3","10","0","2","2","1","paragraph"
"the coordinates (x1,y1) represent the top-left and (x2,y2)","0","0","0","0","0","8","0","1","4","0","paragraph"
"bottom-right corners of the bbox. For each pair of text lines","0","0","0","0","3","11","0","0","4","0","paragraph"
"(p,q) ∈ Md2, if p.x1 − q.x1 < t and p.x2 − q.x2 < t then","0","0","0","0","3","16","0","0","5","0","paragraph"
"(p,q) are in the same column, we add their ids to the list","0","0","0","0","0","13","0","1","6","0","paragraph"
"of columns LC. Similarly, if p.y1 − q.y1 < fontsize and","0","0","0","0","3","11","0","0","2","0","paragraph"
"p.y2 − q.y2 < fontsize then (p,q) are in the same row,","0","0","0","0","0","12","0","0","3","0","paragraph"
"we add their ids to the list of rows LR. The font size repre-","0","0","0","0","3","14","0","1","6","0","paragraph"
"sents the threshold of row separation within tables because","0","0","0","1","0","9","0","0","4","0","paragraph"
"the alignment cannot be greater than the height of a single","0","0","0","1","0","11","0","1","2","0","paragraph"
"row, which measures at least the font size. To identify cells","0","0","0","1","3","11","0","2","3","0","paragraph"
"and reconstruct text within cells such as words and numbers,","0","0","0","1","0","10","0","1","4","0","paragraph"
"we use the lists of columns LC and rows LR obtained in the","0","0","0","0","3","13","0","3","4","0","paragraph"
"previous step. A cell in a table is the intersection of a column","0","0","0","1","3","13","0","0","5","0","paragraph"
"c in LC and a row r in LR, cell[r,c] ← LR(r) ∩ LC(c).","0","0","0","0","3","14","0","0","6","0","paragraph"
"The process outputs a ﬁle containing all the cells grouped","0","0","0","1","3","10","0","3","3","0","paragraph"
"by column and row, and its associated text line. The grouped","0","0","0","0","3","11","0","1","3","0","paragraph"
"text lines allow us to explore their associated text tags and","0","0","0","0","0","11","0","3","3","0","paragraph"
"extract all the words in a particular cell.","0","0","0","1","0","8","0","1","2","0","paragraph"
"In text extraction, for each text line in a particular cell,","0","0","0","0","3","11","0","0","3","0","paragraph"
"we identify its children text tags and extract a) the particular","0","0","0","0","0","11","0","2","3","0","paragraph"
"character, b) text box id, c) text line id, d) bbox coordinates,","0","0","0","0","0","12","0","2","4","0","paragraph"
"e)textfont,andf)textsize.PDFMinermaygeneratetextline","0","0","0","1","3","1","0","0","3","0","paragraph"
"identiﬁers unsorted. Thus, ﬁnding two consecutive text line","0","0","0","0","3","8","0","2","2","1","paragraph"
"ids in a table cell does not mean that the coordinates of these","0","0","0","1","0","13","0","1","2","0","paragraph"
"text lines are sorted in the original Cartesian plane. To solve","0","0","0","0","3","11","0","2","2","0","paragraph"
"this issue, we organize table elements using coordinates to","0","0","0","1","0","9","0","2","3","0","paragraph"
"produce sorted and aligned text for the table cell. Figure 3","0","0","0","1","3","11","0","1","4","1","paragraph"
"shows the text reconstruction process for a cell composed of","0","0","0","1","0","10","0","2","2","0","paragraph"
"one text line containing four text tags.","0","0","0","0","0","7","0","1","2","2","paragraph"
"Figure 3: Text reconstruction from a text line in a table cell","0","0","0","1","3","12","0","0","4","1","paragraph"
"To avoid redundant information, we verify that the cells","0","0","0","1","3","9","0","2","3","0","paragraph"
"contained in rows match the ones in columns. The cells are","0","0","0","1","3","11","0","2","4","0","paragraph"
"grouped by row, preserving the coordinates of each cell to","0","0","0","1","0","10","0","2","3","0","paragraph"
"locate the table cells’ positions. Finally, the cells identiﬁed","0","0","0","1","3","9","0","1","2","0","paragraph"
"in a table and their contents are stored indicating the page on","0","0","0","1","0","12","0","2","3","0","paragraph"
"which they appear in the original document. Up to this point,","0","0","0","1","3","11","0","1","3","0","paragraph"
"multiple tables can still be stored together if they appear on","0","0","0","1","0","11","0","3","2","0","paragraph"
"the same page.","0","0","0","1","0","3","0","0","1","0","paragraph"
"Table composition performs table separation in the doc-","0","0","0","0","3","8","0","1","3","0","paragraph"
"593","0","0","0","1","2","1","1","0","0","1","paragraph"
"ument, and classiﬁes elements of tables as header or data.","0","0","0","0","0","10","0","0","5","0","paragraph"
"Header refers to a label representing table information (i.e.,","0","0","0","1","3","9","0","2","3","0","paragraph"
"row or column headers), while data is the actual content or","0","0","0","1","0","11","0","0","3","0","paragraph"
"body of the table. The composition task retrieves all cells","0","0","0","1","3","10","0","1","4","0","paragraph"
"on a particular page, sorts coordinates of text cells grouped","0","0","0","1","0","10","0","2","3","0","paragraph"
"by row, and calculates row separation. If, for a speciﬁc pair","0","0","0","1","3","11","0","1","3","0","paragraph"
"of neighbor rows, this separation is larger than a threshold","0","0","0","1","0","10","0","0","3","0","paragraph"
"ttable, we classify and assign an identiﬁer for a new table.","0","0","0","0","0","11","0","2","3","0","paragraph"
"To learn ttable, the K-NN regression method was applied as","0","0","0","0","3","10","0","2","1","0","paragraph"
"in table recognition. The training data contains 300 differ-","0","0","0","1","3","9","0","1","2","1","paragraph"
"ent samples of font size and row separation between tables.","0","0","0","1","0","10","0","0","4","0","paragraph"
"To avoid noise, we have 55 unique font sizes related to its","0","0","0","1","3","12","0","3","2","1","paragraph"
