"line","is_different_style","is_font_bigger","different_color","is_font_unique","text_case","word_count","is_number","nb_of_verbs","nb_of_nouns","nb_of_cardinal_numbers","label"
"of the object bounding box (and portions of the box as well), as shown in Fig. 1. Additionally,","0","0","0","1","3","18","0","2","4","1","paragraph"
"we employ a simple bounding box inference to extract detections from the masks. To increase","0","0","0","1","3","15","0","4","4","0","paragraph"
"localization precision, we apply the DNN mask generation in a multi-scale fashion on the full image","0","0","0","1","3","16","0","1","4","0","paragraph"
"as well as on a small number of large image crops, followed by a reﬁnement step (see Fig. 2).","0","0","0","1","3","19","0","2","4","1","paragraph"
"1","0","0","0","1","2","1","1","0","0","1","paragraph"
"In this way, only through a few dozen DNN-regressions we can achieve state-of-art bounding box","0","0","0","1","3","15","0","2","4","1","paragraph"
"localization.","0","0","0","1","0","1","0","0","1","0","paragraph"
"In this paper, we demonstrate that DNN-based regression is capable of learning features which","0","0","0","1","3","14","0","2","5","0","paragraph"
"are not only good for classiﬁcation, but also capture strong geometric information. We use the","0","0","0","0","3","15","0","2","3","0","paragraph"
"general architecture introduced for classiﬁcation by [14] and replace the last layer with a regression","0","0","0","1","0","15","0","2","4","1","paragraph"
"layer. The somewhat surprising but powerful insight is that networks which to some extent encode","0","0","0","1","3","15","0","0","4","0","paragraph"
"translation invariance, can capture object locations as well.","0","0","0","1","0","8","0","2","2","0","paragraph"
"Second, we introduce a multi-scale box inference followed by a reﬁnement step to produce precise","0","0","0","1","3","15","0","3","3","0","paragraph"
"detections. In this way, we are able to apply a DNN which predicts a low-resolution mask, limited","0","0","0","1","3","17","0","2","5","0","paragraph"
"by the output layer size, to pixel-wise precision at a low cost – the network is a applied only a few","0","0","0","1","0","21","0","0","4","0","paragraph"
"dozen times per input image.","0","0","0","1","0","5","0","0","2","1","paragraph"
"In addition, the presented method is quite simple. There is no need to hand design a model which","0","0","0","1","3","18","0","2","5","0","paragraph"
"captures parts and their relations explicitly. This simplicity has the advantage of easy applicability","0","0","0","1","3","14","0","0","6","0","paragraph"
"to wide range of classes, but also show better detection performance across a wider range of objects","0","0","0","1","0","17","0","1","5","0","paragraph"
"rigid ones as well as deformable ones. This is presented together with state-of-the-art detection","0","0","0","1","3","14","0","1","3","0","paragraph"
"results on Pascal VOC challenge [7] in Sec. 7.","0","0","0","1","3","9","0","0","2","1","paragraph"
"2 Related Work","0","1","0","1","2","3","0","1","1","1","heading"
"One of the most heavily studied paradigms for object detection is the deformable part-based model,","0","0","0","1","3","15","0","2","3","1","paragraph"
"with [9] being the most prominent example. This method combines a set of discriminatively trained","0","0","0","1","3","15","0","2","3","1","paragraph"
"parts in a star model called pictorial structure. It can be considered as a 2-layer model – parts being","0","0","0","1","3","19","0","3","5","0","paragraph"
"theﬁrstlayerandthestarmodelbeingthesecondlayer. ContrarytoDNNs, whoselayersaregeneric,","0","0","0","1","3","3","0","0","2","0","paragraph"
"the work by [9] exploits domain knowledge – the parts are based on manually designed Histogram","0","0","0","1","3","16","0","2","4","1","paragraph"
"of Gradients (HOG) descriptors [4] and the structure of the parts is kinematically motivated.","0","0","0","1","3","14","0","0","3","1","paragraph"
"Deep architectures for object detection and parsing have been motivated by part-based models and","0","0","0","1","3","14","0","2","4","0","paragraph"
"traditionally are called compositional models, where the object is expressed as layered composition","0","0","0","1","0","13","0","3","2","0","paragraph"
"of image primitives. A notable example is the And/Or graph [20], where an object is modeled","0","0","0","0","3","16","0","1","3","1","paragraph"
"by a tree with And-nodes representing different parts and Or-nodes representing different modes","0","0","0","1","3","13","0","2","5","0","paragraph"
"of the same part. Similarly to DNNs, the And/Or graph consists of multiple layers, where lower","0","0","0","0","3","16","0","1","3","0","paragraph"
"layers represent small generic image primitives, while higher layers represent object parts. Such","0","0","0","1","3","13","0","2","4","0","paragraph"
"compositional models are easier to interpret than DNNs. On the other hand, they require inference","0","0","0","1","3","15","0","2","5","0","paragraph"
"while the DNN models considered in this paper are purely feed-forward with no latent variables to","0","0","0","1","3","16","0","1","3","0","paragraph"
"be inferred.","0","0","0","1","0","2","0","1","0","0","paragraph"
"Further examples of compositional models for detection are based on segments as primitives [1],","0","0","0","1","3","14","0","1","5","1","paragraph"
"focus on shape [13], use Gabor ﬁlters [10] or larger HOG ﬁlters [19]. These approaches are tra-","0","0","0","1","3","17","0","3","3","3","paragraph"
"ditionally challenged by the difﬁculty of training and use specially designed learning procedures.","0","0","0","1","0","13","0","3","3","0","paragraph"
"Moreover, at inference time they combine bottom-up and top-down processes.","0","0","0","1","3","10","0","1","4","0","paragraph"
"Neural networks (NNs) can be considered as compositional models where the nodes are more","0","0","0","1","3","14","0","2","4","0","paragraph"
"generic and less interpretable than the above models. Applications of NNs to vision problems are","0","0","0","1","3","15","0","0","4","0","paragraph"
"decades old, with Convolutional NNs being the most prominent example [16]. It was not until","0","0","0","1","3","15","0","0","4","0","paragraph"
"recently than these models emerged as highly successful on large-scale image classiﬁcation tasks","0","0","0","1","0","13","0","1","2","0","paragraph"
"[14, 15] in the form of DNNs. Their application to detection, however, is limited. Scene parsing,","0","0","0","1","3","16","0","1","5","2","paragraph"
"as a more detailed form of detection, has been attempted using multi-layer Convolutional NNs [8].","0","0","0","1","3","15","0","2","3","0","paragraph"
"Segmentation of medical imagery has been addressed using DNNs [3]. Both approaches, however,","0","0","0","1","3","13","0","2","4","0","paragraph"
"use the NNs as local or semi-local classiﬁers either over superpixels or at each pixel location. Our","0","0","0","1","3","17","0","1","4","0","paragraph"
"approach, however, uses the full image as an input and performs localization through regression. As","0","0","0","1","3","15","0","2","5","0","paragraph"
"such, it is a more efﬁcient application of NNs.","0","0","0","1","3","9","0","0","3","0","paragraph"
"Perhaps the closest approach to ours is [18] which has similar high level objective but use much","0","0","0","1","3","17","0","1","3","1","paragraph"
"smaller network with a different features, loss function and without a machinery to distinguish be-","0","0","0","1","0","15","0","1","4","0","paragraph"
"tween multiple instances of the same class.","0","0","0","1","0","7","0","0","2","0","paragraph"
"2","0","0","0","1","2","1","1","0","0","1","paragraph"
