"line","is_different_style","is_font_bigger","different_color","is_font_unique","text_case","word_count","is_number","nb_of_verbs","nb_of_nouns","nb_of_cardinal_numbers","label"
"sensor wire and do not alter or modify this cable! There are","0","0","0","1","3","12","0","2","2","0","paragraph"
"replaceable/optional hall sensor wires available.","0","0","0","1","0","5","0","0","1","0","paragraph"
"Through this sensor connector, the SXX-SS V2 can also be","0","0","0","0","3","10","0","1","2","0","paragraph"
"updated with the latest software updates using the optional","0","0","0","1","0","9","0","3","0","0","paragraph"
"„USB Bridge #81800“. Please refer to chapter „USB Soft-","0","0","0","1","3","9","0","1","3","0","paragraph"
"ware Updateability“ for details","0","0","0","1","3","4","0","0","2","0","paragraph"
"Power Wires: For maximum performance, flexible silicone","0","0","0","0","3","7","0","0","2","0","paragraph"
"power wires without any connectors are used. The unique","0","0","0","1","3","9","0","1","2","0","paragraph"
"splitted solder-tabs allow easy and convenient replacement","0","0","0","1","0","7","0","2","2","0","paragraph"
"of the power wires. Nevertheless some soldering skills are","0","0","0","1","3","9","0","0","2","0","paragraph"
"required. Avoid soldering longer then 5sec per joint to avo-","0","0","0","1","3","10","0","4","0","1","paragraph"
"id possible damage due to overheating of the components!","0","0","0","1","0","9","0","1","4","0","paragraph"
"There are replacement power wires available, please refer to","0","0","0","1","3","9","0","1","1","0","paragraph"
"complete line-up at www.LRP.cc.","0","0","0","1","3","4","0","0","3","0","paragraph"
"Heatsink: To achieve best perfomance even under extreme","0","0","0","0","3","8","0","2","2","0","paragraph"
"conditions, the heatsink has been directly mounted to the","0","0","0","1","0","9","0","1","1","0","paragraph"
"speed-control. This ensures the best possible heat transfer","0","0","0","1","3","8","0","1","2","0","paragraph"
"away from the speed-control.","0","0","0","1","0","4","0","0","1","0","paragraph"
"Caution: Never attempt to remove the heatsink or your SXX-","0","0","0","0","3","10","0","2","3","0","paragraph"
"SS V2 may get damaged! The heatsink is an integral part,","0","0","0","0","3","11","0","2","3","0","paragraph"
"glued to the fet‘s and therefore cannot be removed.","0","0","0","1","0","9","0","3","1","0","paragraph"
"Optional plugged fan: for stock racing a fan is not required as the speed-control doesn‘t become very warm, but","0","0","0","0","3","19","0","3","4","0","paragraph"
"if you wish to add the optional fan (#82512) it can be mounted on top of the heatsink and then it get‘s plugged into","0","0","0","1","0","24","0","5","6","0","paragraph"
"the 3-pin connector on the front.","0","0","0","1","0","6","0","0","2","0","paragraph"
"Installation Guide","1","1","1","1","2","2","0","0","1","0","heading"
"Position the speed-control and capacitor where they are protected in the event of a crash and gives you easy","0","0","0","1","3","19","0","3","6","0","paragraph"
"access to the connectors and buttons.","0","0","0","1","0","6","0","0","3","0","paragraph"
"Mount the speedo and capacitor using the supplied thick/black doubled-sided tape","0","0","0","1","3","11","0","2","4","0","paragraph"
"Make sure there is enough clearance between the speed-control, power-wires, antenna and receiver. Avoid","0","0","0","1","3","14","0","2","4","0","paragraph"
"any direct contact between power components, the receiver or the antenna as this can cause interference. If","0","0","0","1","3","17","0","2","5","0","paragraph"
"interference occurs, position the components at a different place in the model.","0","0","0","1","0","12","0","2","4","0","paragraph"
"The aerial should be run vertically up and away from the receiver. Avoid contact with any parts made of carbon","0","0","0","1","3","20","0","4","5","0","paragraph"
"fibre or metal. If the aerial is too long, don’t coil up the excess length. See also the instructions supplied with","0","0","0","1","3","21","0","3","5","0","paragraph"
"your radio control system.","0","0","0","1","0","4","0","0","1","0","paragraph"
"The SXX-SS V2 comes supplied with flexible 3.3mm² silicone power-wires without connectors. Be very careful","0","0","0","0","3","15","0","2","3","1","paragraph"
"with the correct wire sequence/colors since an incorrect connection may damage the speed-control! Avoid crea-","0","0","0","1","3","15","0","3","3","0","paragraph"
"ting solder bridges on the solder-tabs and isolate all connections carefully.","0","0","0","1","0","11","0","1","4","0","paragraph"
"Connect the speed-control to the receiver (position: Channel 2","0","0","0","1","3","9","0","1","3","0","paragraph"
"Blue power-wire ? Speedo MOT.A to motor „A“","0","0","0","0","3","8","0","1","3","0","paragraph"
"Yellow power-wire ? Speedo MOT.B to motor „B“","0","0","0","0","3","8","0","1","3","0","paragraph"
"Orange power-wire ? Speedo MOT.C to motor „C“","0","0","0","0","3","8","0","1","3","0","paragraph"
"Connect the hall sensor cable to the speed-control (underneath the solder-tabs) and the motor.","0","0","0","1","3","14","0","1","4","0","paragraph"
"yellow orange Wire","0","0","0","0","3","3","0","0","1","0","paragraph"
"blue","0","0","0","1","0","1","0","0","1","0","paragraph"
"Sensor","0","0","0","1","2","1","0","0","1","0","paragraph"
"C + B - A","1","1","1","0","1","5","0","0","2","0","paragraph"
"Hall","0","0","0","1","2","1","0","0","1","0","paragraph"
"C","1","1","1","1","1","1","0","0","1","0","heading"
"B","1","1","1","1","1","1","0","0","1","0","heading"
"A","1","1","1","1","1","1","0","0","0","0","heading"
"Doublecheck all connections before connecting the speed-control to a battery.","0","0","0","1","3","10","0","1","4","0","paragraph"
"Caution: If battery is connected with reversed polarity it will destroy your speed-control!","0","0","0","0","3","13","0","3","4","0","paragraph"
"Red power-wire ? Speedo BAT+ to battery „Plus“","0","0","0","0","3","8","0","0","3","0","paragraph"
"Black power-wire ? Speedo BAT- to battery „Minus“","0","0","0","0","3","8","0","0","4","0","paragraph"
"The speed-control is now ready to be set-up.","0","0","0","1","3","8","0","1","1","0","paragraph"
"USB Software Updateability","1","1","1","1","2","3","0","0","1","0","heading"
"Through the sensor connector the SXX-SS V2 can be updated to the latest firmware available for download at","0","0","0","0","3","18","0","2","4","0","paragraph"
"www.LRP.cc.","0","0","0","1","3","1","0","0","1","0","paragraph"
"The optional „USB Bridge - Speedo Firmware Update + PC-Link“ (#81800) and a PC are required to do so, please","0","0","0","1","3","20","0","1","3","0","paragraph"
"refer to LRP website and the manual which comes with the interface for exact details how to do software updates","0","0","0","1","3","20","0","2","5","0","paragraph"
"to your speed-control.","0","0","0","1","0","3","0","0","1","0","paragraph"
"The same USB-Bridge can be used to update all the latest LRP speed-controls (80905, 80955, 80880, etc). Please","0","0","0","1","3","18","0","3","2","0","paragraph"
"check guide at ww.LRP.cc for further details.","0","0","0","1","3","7","0","1","3","0","paragraph"
"Thank you for your trust in this LRP product. By purchasing a LRP SXX StockSpec Version 2 (hereinafter refered to","0","0","0","0","3","20","0","3","5","0","paragraph"
"as SXX-SS V2) brushless speed-control, you have chosen one of the most advanced and successful speed-controls","0","0","0","0","3","16","0","1","3","1","paragraph"
"of today. This speed-control with all of its high-tech features and specially selected electronic components is one","0","0","0","1","3","17","0","1","4","1","paragraph"
"of the best speed-controls currently available on the market. Multiple National Champion 2009/2010!","0","0","0","1","3","13","0","0","2","0","paragraph"
"Pure Brushless Competition","0","0","0","1","2","3","0","0","1","0","paragraph"
"NEW!!! Dual ADPCmax:“ Profiles","0","0","0","0","2","4","0","0","3","0","paragraph"
"Twin BEC for 1S to 2S LiPo without receiver pack","0","0","0","1","3","10","0","0","4","2","paragraph"
"C³ (Copper Core Cooling) Technology","0","0","0","1","3","5","0","0","3","0","paragraph"
"Multi-Protection System 3","0","0","0","1","2","3","0","0","1","0","paragraph"
"USB Software Updateability","0","0","0","1","2","3","0","0","1","0","heading"
"„Boost 0“ Mode with disabled timing function","0","0","0","1","3","7","0","0","2","0","paragraph"
"AutoCell System 2","0","0","0","1","2","3","0","0","1","0","paragraph"
"Internal-Temp-Check System 3","0","0","0","1","2","3","0","0","1","0","paragraph"
"Small footprint","0","0","0","1","3","2","0","0","1","0","paragraph"
"Please read the following instructions carefully before you start using your speed control. This user guide contains","0","0","0","1","3","17","0","5","4","0","paragraph"
"important notes for the safety, the use and the maintenance of this product. Thus protecting yourself and avoid damages","0","0","0","1","3","19","0","2","7","0","paragraph"
"of the product.","0","0","0","1","0","3","0","0","1","0","paragraph"
"Proceed according to the user guide in order to understand your speed control better. Please take your time as you will","0","0","0","1","3","21","0","5","5","0","paragraph"
"have much more joy with your product if you know it exactly.","0","0","0","1","0","12","0","1","4","0","paragraph"
"This user manual shall be kept in a safe place. If another customer is using this product, this manual has to be handed","0","0","0","1","3","23","0","4","5","0","paragraph"
"out together with it.","0","0","0","1","0","4","0","0","1","0","paragraph"
"Calibrate Speed-Control to Radio","1","1","1","1","2","4","0","0","2","0","heading"
"In setup mode the speed-control stores every step (e.g. learning your radios neutral and endpoints) by pressing the","0","0","0","1","3","18","0","3","3","0","paragraph"
"SET button. All the settings will be stored in the memory even if it will be disconnected from the battery.","0","0","0","1","3","20","0","4","5","0","paragraph"
"TRANSMITTER SETTINGS: Setup the following basic functions on your transmitter (if available):","0","0","0","0","3","12","0","1","3","0","paragraph"
"Throttle Travel High ATV, EPA 100%","0","0","0","1","2","6","0","0","3","0","paragraph"
"Brake Travel Low ATV, EPA, ATL 100%","0","0","0","1","2","7","0","0","3","0","paragraph"
"Throttle Exponential EXP, EXPO start with 0","0","0","0","1","3","7","0","1","2","1","paragraph"
"Neutral Trim SUB Trim centre","0","0","0","1","3","5","0","1","1","0","paragraph"
"Servo Reverse Throttle Reverse any setting, don‘t change after set-up procedure!","0","0","0","1","3","11","0","1","4","0","paragraph"
"If your transmitter doesn‘t offer any of above functions, it‘s already in „basic setup“ mode.","0","0","0","1","3","15","0","0","4","0","paragraph"
"Ensure that the speed-control is not connected to the drive battery and is switched off.","0","0","0","1","3","15","0","3","2","0","paragraph"
"Remove motor pinion or ensure that the wheels of the model are free to rotate.","0","0","0","1","3","15","0","3","3","0","paragraph"
"Switch the transmitter on and set the transmitter throttle stick to neutral.","0","0","0","1","3","12","0","2","2","0","paragraph"
"Connect the speed-control to the battery and switch the unit on.","0","0","0","1","3","11","0","2","3","0","paragraph"
"Hold the SET button pressed for at least 3sec.","0","0","0","1","3","9","0","2","1","1","paragraph"
"You entered setup mode and the SET LED flashes blue (it will flash until the setup is completed).","0","0","0","1","3","18","0","5","5","0","paragraph"
"Leave transmitter in neutral position and press the SET button once.","0","0","0","1","3","11","0","2","3","0","paragraph"
"Neutral setting is stored , MODE LED flashes yellow and the motor beeps.","0","0","0","1","3","13","0","1","3","0","paragraph"
"Hold full throttle on transmitter and press the SET button once.","0","0","0","1","3","11","0","2","3","0","paragraph"
"Full-throttle setting is stored, MODE LED flashes red.","0","0","0","1","3","8","0","2","2","0","paragraph"
"Hold full brake on transmitter and press the SET button once.","0","0","0","1","3","11","0","2","3","0","paragraph"
"Brake setting is stored, LED‘s glow red (MODE) and blue (SET).","0","0","0","1","3","11","0","1","3","0","paragraph"
"This completes the setup procedure and your SXX-SS V2 is ready to use.","0","0","0","0","3","13","0","2","2","0","paragraph"
"If you make a mistake during the setup procedure, don‘t worry: Disconnect the battery for about 10sec and start","0","0","0","1","3","19","0","3","6","1","paragraph"
"again from the first step.","0","0","0","1","0","5","0","0","1","0","paragraph"
"At the start of each run switch on the transmitter first, then switch on the car.","0","0","0","1","3","16","0","1","4","0","paragraph"
"At the end of each run switch of the car, and then switch off the transmitter.","0","0","0","1","3","16","0","1","4","0","paragraph"
"For storage of the car, disconnect the drive battery at any time!","0","0","0","1","3","12","0","1","4","0","paragraph"
"Check the LED‘s when moving the throttle on your radio to doublecheck everything is setup correctly.","0","0","0","1","3","16","0","3","5","0","paragraph"
"Multi Protection System 3","1","1","1","1","2","4","0","0","1","0","heading"
"New and improved protection system „MPS3“ which also informs you the cause of the shutdown with a special","0","0","0","1","3","18","0","1","5","0","paragraph"
"LED flashing sequence. You can indicate that a shutdown occured when blue SET LED flashes very fast and the","0","0","0","1","3","19","0","4","4","0","paragraph"
"„error code“ (= cause for shutdown) is indicated by the MODE LED‘s as explained in table below.","0","0","0","1","3","17","0","2","6","0","paragraph"
"Error Code LED flashing sequences:","1","0","0","1","3","5","0","0","1","0","paragraph"
"Error Mode","1","0","1","1","2","2","0","0","1","0","paragraph"
"Code","1","0","1","1","2","1","0","0","1","0","paragraph"
"Reason Possible Cause","1","0","1","1","2","3","0","0","2","0","paragraph"
"Active power reduction at critical temperatures: The cut-off function for both motor- and speed-control","0","0","0","0","3","14","0","1","4","0","paragraph"
"temperature is now an active type, in case you‘re getting near critical temperatures the speed-control will auto-","0","0","0","1","0","17","0","2","5","0","paragraph"
"matically switch to „Boost0“ mode during operation. A critical temperature is considered as equal to 9 flashes!","0","0","0","1","3","17","0","2","4","1","paragraph"
"This function allows you to finish your run or at least reach the pitlane during running, at reduced speed, as other-","0","0","0","1","3","21","0","4","5","0","paragraph"
"weise you would not finish your run!","0","0","0","1","0","7","0","3","2","0","paragraph"
"The blue LED will flash, in case the 9 flashes where reached during the run (to indicate it switched to „Boost0","0","0","0","1","3","21","0","5","6","1","paragraph"
"mode“), but this mode will of course not be stored in the memory but your choosen profiles will be active for next","0","0","0","1","0","22","0","3","5","0","paragraph"
"run (after switching off/on) again.","0","0","0","1","0","5","0","2","0","0","paragraph"
"You should not exceed 8 flashes during normal use for both motor- and speed-control temperature, please adjust","0","0","0","1","3","17","0","3","4","1","paragraph"
"your ADPCmax.2 profiles and motor accordingly, so you stay within these safe limits. The final thermal cut-off will","0","0","0","0","3","18","0","1","5","0","paragraph"
"occur at 10 flashes, as explained further down.","0","0","0","1","0","8","0","2","1","1","paragraph"
"At your own risk: if you wish to disable motor temperature cut-off completely you can do so by using value 0","0","0","0","0","3","21","0","4","4","0","paragraph"
"in Mode.1. We call this function „Hardcore Racing Mode“. as it also disables the cell-voltage cut-off completely.","0","0","0","1","3","17","0","2","4","0","paragraph"
"Important: The speed-controls thermal cut-off can not be disabled!","0","0","0","0","3","9","0","2","1","0","paragraph"
"Internal-Temp-Check System 3: allows you to read-out the maximum internal temperature that the speedo","0","0","0","0","3","14","0","2","4","0","paragraph"
"and motor have reached during the run. You can convienently read-out the temperature back in the pits since it","0","0","0","1","3","19","0","3","6","0","paragraph"
"remains stored until you turn it on the next time regularly (which will reset the memory). This feature allows you to","0","0","0","1","3","21","0","5","6","0","paragraph"
"accurately check if all is running well or if you‘re close to shutdown already.","0","0","0","1","0","14","0","2","2","0","paragraph"
"How to read-out the temperature:","1","0","0","1","3","5","0","1","1","0","paragraph"
"switch at „OFF“ position.","0","0","0","1","3","4","0","1","1","0","paragraph"
"keep MODE button pressed while you turn switch to „ON“ (then release button).","0","0","0","1","3","13","0","5","4","0","paragraph"
"at first speed-control temperature will be indicated.","0","0","0","1","0","7","0","2","1","0","paragraph"
"SET LED will start to flash blue (MODE LED‘s are off) ....","0","0","0","1","3","12","0","3","2","0","paragraph"
"count the number of flashes.The higher the number, the hotter the speedo ran (shutdown occurs at 10 flashes).","0","0","0","1","3","18","0","3","6","1","paragraph"
"to change to motor temperature read-out, press MODE button one more time.","0","0","0","1","3","12","0","2","1","1","paragraph"
"SET LED will start to flash blue (MODE LED‘s are off) again, for motor the LED‘s on time will be shorter.","0","0","0","1","3","21","0","4","5","0","paragraph"
"count the number of flashes.The higher the number, the hotter the motor ran (shutdown occurs at 10 flashes).","0","0","0","1","3","18","0","3","6","1","paragraph"
"every flash below 10 equals to 5°C temperature decrease.","0","0","0","1","3","9","0","0","3","2","paragraph"
"Temperature chart (speed-control and motor temperature):","1","0","0","1","3","6","0","0","4","0","paragraph"
"Caution: motor temperature read-out only works if motor has a built-in NTC temperature sensor!","0","0","0","0","3","14","0","2","4","0","paragraph"
