"line","is_different_style","is_font_bigger","different_color","is_font_unique","text_case","word_count","is_number","nb_of_verbs","nb_of_nouns","nb_of_cardinal_numbers","label"
"and your NCD may be affected but once we have","0","0","0","0","3","10","0","2","2","0","paragraph"
"established that you were not at fault in any way and","0","0","0","0","0","11","0","1","3","0","paragraph"
"the driver of the other car was uninsured your excess","0","0","0","0","0","10","0","1","3","0","paragraph"
"will be refunded and NCD restored.","0","0","0","1","3","6","0","3","1","0","paragraph"
"Managing your policy","0","1","0","1","3","3","0","1","1","0","heading"
"We hope you will choose to be in total control of","0","0","0","0","3","11","0","3","3","0","paragraph"
"your policy by managing it online. Your username","0","0","0","0","3","8","0","1","3","0","paragraph"
"and password will give you access to My AXA","0","0","0","0","3","9","0","2","4","0","paragraph"
"Account, your secure area of our site. Please keep","0","0","0","0","3","9","0","1","3","0","paragraph"
"your security details safe. You can access My","0","0","0","0","3","8","0","3","1","0","paragraph"
"AXA Account at any time to review or update your","0","0","0","0","3","10","0","2","2","0","paragraph"
"information, or you can call us.","0","0","0","0","0","6","0","2","3","0","paragraph"
"Who we will speak to about your policy","0","1","0","1","3","8","0","2","3","0","heading"
"We recognise you may need to talk to us. However","0","0","0","0","3","10","0","4","3","0","paragraph"
"as we are an internet based company and you can","0","0","0","0","0","10","0","2","3","0","paragraph"
"manage your policy online, an administration fee","0","0","0","0","0","7","0","1","2","0","paragraph"
"may be charged for administration by telephone. See","0","0","0","1","3","8","0","3","2","0","paragraph"
"General condition 15 Fees.","0","0","0","1","3","4","0","0","2","1","paragraph"
"We will deal only with you or people authorised by you","0","0","0","0","3","11","0","3","4","0","paragraph"
"to act on your behalf. However to prove that another","0","0","0","0","3","10","0","2","1","0","paragraph"
"person has your permission to discuss your policy we","0","0","0","0","0","9","0","1","3","0","paragraph"
"will require them to provide your security details","0","0","0","0","0","8","0","3","2","0","paragraph"
"4 of 32","0","0","0","1","0","3","0","0","0","2","paragraph"
"If the policy is to be cancelled this must be done by","0","0","0","0","3","12","0","3","1","0","paragraph"
"you. To protect your interests, we are unable to deal","0","0","0","0","3","10","0","2","3","0","paragraph"
"with anyone cancelling the policy on your behalf.","0","0","0","0","0","8","0","1","3","0","paragraph"
"We may monitor or record telephone calls to improve","0","0","0","0","3","9","0","3","2","0","paragraph"
"our service and to prevent fraud.","0","0","0","0","0","6","0","1","2","0","paragraph"
"Sensitive information","0","1","0","1","3","2","0","0","1","0","heading"
"In order to provide you with insurance we will need","0","0","0","0","3","10","0","3","4","0","paragraph"
"to process sensitive information about you and the","0","0","0","0","0","8","0","1","2","0","paragraph"
"named drivers (such as information about health or","0","0","0","0","0","8","0","1","2","0","paragraph"
"criminal convictions). Please make sure you have the","0","0","0","0","3","8","0","1","2","0","paragraph"
"consent of the named drivers before sharing their","0","0","0","0","0","8","0","2","2","0","paragraph"
"sensitive information with us.","0","0","0","0","0","4","0","0","2","0","paragraph"
"Renewal","0","1","0","1","2","1","0","0","1","0","heading"
"Your policy will renew automatically. You will be","0","0","0","0","3","8","0","3","2","0","paragraph"
"contacted prior to the renewal date to check that your","0","0","0","0","0","10","0","2","1","0","paragraph"
"details are still correct and current. Please see general","0","0","0","1","3","9","0","1","1","0","paragraph"
"condition 14 on page 30 of this policy.","0","0","0","0","0","8","0","0","3","2","paragraph"
"5 of 32","0","0","0","1","0","3","0","0","0","2","paragraph"
"Definitions","0","1","0","1","2","1","0","0","1","0","heading"
"These definitions apply throughout your policy.","0","0","0","0","3","6","0","1","2","0","paragraph"
"Where we explain what a word means, that word will","0","0","0","0","3","10","0","3","4","0","paragraph"
"be highlighted in bold print and will have the same","0","0","0","0","0","10","0","2","1","0","paragraph"
"meaning wherever it is used in the policy.","0","0","0","0","0","8","0","2","2","0","paragraph"
"There are further definitions in Sections I to L of the","0","0","0","1","3","11","0","0","4","0","paragraph"
"policy and those definitions only apply to the section in","0","0","0","0","0","10","0","1","3","0","paragraph"
"which they are found.","0","0","0","1","0","4","0","1","1","0","paragraph"
"Accessories","0","1","0","1","2","1","0","0","1","0","heading"
"Parts or products specifically designed to be fitted","0","0","0","1","3","8","0","2","2","0","paragraph"
"to your car, including spare parts and child car","0","0","0","0","0","9","0","1","3","0","paragraph"
"seats but excluding car audio, telephone, in-car","0","0","0","1","0","7","0","1","4","0","paragraph"
"entertainment and/or satellite navigation systems.","0","0","0","1","0","5","0","0","1","0","paragraph"
"Audio equipment","0","1","0","1","3","2","0","0","1","0","heading"
"Permanently fitted car audio, telephone (including","0","0","0","1","3","6","0","2","2","0","paragraph"
"hands free), in-car entertainment and/or satellite","0","0","0","1","0","6","0","0","3","0","paragraph"
"navigation systems up to the limits shown in the","0","0","0","1","0","9","0","2","1","0","paragraph"
"schedule.","0","0","0","1","0","1","0","0","1","0","paragraph"
"AXA","0","1","0","1","1","1","0","0","1","0","heading"
"AXA Insurance UK plc","0","0","0","0","2","4","0","0","1","0","paragraph"
"Certificate of motor insurance","0","1","0","1","3","4","0","0","2","0","heading"
"The document which provides evidence that you","0","0","0","0","3","7","0","1","2","0","paragraph"
"have taken out insurance as required by law. Your","0","0","0","0","3","9","0","2","2","0","paragraph"
"certificate of motor insurance shows who is","0","0","0","0","0","7","0","1","2","0","paragraph"
"entitled to drive your car and the classes of","0","0","0","0","0","9","0","2","2","0","paragraph"
"use permitted.","0","0","0","1","0","2","0","1","1","0","paragraph"
"Excess/excesses","0","1","0","1","2","1","0","0","1","0","heading"
"The amount you must pay towards any claim even","0","0","0","0","3","9","0","2","3","0","paragraph"
"if the incident is not your fault. Excesses apply","0","0","0","0","3","9","0","1","3","0","paragraph"
"under Sections A, B, D, and G of this policy.","0","0","0","0","3","10","0","0","4","0","paragraph"
"Market value","0","1","0","1","3","2","0","0","1","0","heading"
"The cost of replacing your car with another of","0","0","0","0","3","9","0","1","2","0","paragraph"
"the same make and model and of a similar age,","0","0","0","1","0","10","0","1","2","0","paragraph"
"mileage and condition at the time of the accident","0","0","0","1","0","9","0","0","4","0","paragraph"
"or loss. The market value may also be affected","0","0","0","0","3","9","0","2","2","0","paragraph"
"by other factors such as a valid MOT, how you","0","0","0","0","3","10","0","0","2","0","paragraph"
"purchased your car and whether it has been","0","0","0","0","0","8","0","1","2","0","paragraph"
"previously declared a total loss.","0","0","0","1","0","5","0","1","1","0","paragraph"
"Misfuelling","0","1","0","1","2","1","0","1","0","0","heading"
"Accidental filling of the fuel tank with inappropriate","0","0","0","1","3","8","0","0","2","0","paragraph"
"fuel for your car.","0","0","0","0","0","4","0","0","2","0","paragraph"
"My AXA Account","0","1","0","1","2","3","0","0","1","0","heading"
"Your own secure online area, hosted by us, where","0","0","0","0","3","9","0","1","2","0","paragraph"
"you can access your policy details.","0","0","0","0","0","6","0","2","2","0","paragraph"
"Named driver","0","1","0","1","3","2","0","1","1","0","heading"
"A person who is named on the certificate of","0","0","0","0","3","9","0","1","3","0","paragraph"
"motor insurance as entitled to drive.","0","0","0","0","0","6","0","2","1","0","paragraph"
"Partner","0","1","0","1","2","1","0","0","1","0","heading"
"Someone you have been living with (as if you are","0","0","0","0","3","10","0","1","3","0","paragraph"
"married or in a civil partnership with them) for at","0","0","0","1","0","10","0","0","2","0","paragraph"
"least six months.","0","0","0","1","0","3","0","0","1","0","paragraph"
"Period of insurance","0","1","0","1","3","3","0","0","2","0","heading"
"The period from the start date to the end date","0","0","0","1","3","10","0","0","3","0","paragraph"
"of your current policy. This is shown on your","0","0","0","0","3","9","0","1","1","0","paragraph"
"schedule and certificate of motor insurance.","0","0","0","0","0","6","0","0","3","0","paragraph"
"Policy","0","1","0","1","2","1","0","0","1","0","heading"
"This policy wording for your motor insurance","0","0","0","0","3","7","0","0","2","0","paragraph"
"together with your schedule and certificate of","0","0","0","0","0","7","0","0","2","0","paragraph"
"motor insurance.","0","0","0","1","0","2","0","0","1","0","paragraph"
"Recycled parts","0","1","0","1","3","2","0","0","1","0","heading"
"Parts that are recycled from other cars including","0","0","0","1","3","8","0","2","2","0","paragraph"
"parts denoted by the motor trade industry","0","0","0","1","0","7","0","1","2","0","paragraph"
"as ""green"".","0","0","0","1","0","2","0","0","0","0","paragraph"
"Schedule","0","1","0","1","2","1","0","0","1","0","heading"
"The document which identifies the policyholder","0","0","0","1","3","6","0","1","2","0","paragraph"
"and sets out details of your policy cover including","0","0","0","0","0","9","0","2","2","0","paragraph"
"the applicable excesses and any optional sections","0","0","0","0","0","7","0","0","2","0","paragraph"
"you have selected.","0","0","0","0","0","3","0","1","1","0","paragraph"
"Territorial limits","0","1","0","1","3","2","0","0","1","0","heading"
"United Kingdom, the Channel Islands and the Isle","0","0","0","1","2","8","0","0","3","0","paragraph"
"of Man - refer to Section G (Foreign use) for full","0","0","0","1","3","11","0","1","2","0","paragraph"
"details.","0","0","0","1","0","1","0","0","1","0","paragraph"
"Trailer","0","1","0","1","2","1","0","0","1","0","heading"
"Any form of trailer, caravan or car which is towed","0","0","0","0","3","10","0","1","4","0","paragraph"
"by a car insured under this policy.","0","0","0","0","0","7","0","1","2","0","paragraph"
"United Kingdom (UK)","0","1","0","1","2","3","0","0","2","0","heading"
"England, Scotland, Wales and Northern Ireland.","0","0","0","1","2","6","0","0","1","0","paragraph"
"We/Us/Our","0","1","0","1","2","1","0","0","2","0","heading"
"AXA insurance UK plc who underwrite all sections","0","0","0","0","3","8","0","1","3","0","paragraph"
"of the policy except Section L Breakdown, which","0","0","0","0","3","8","0","0","2","0","paragraph"
"is underwritten by Inter Partner Assistance SA who","0","0","0","1","3","8","0","1","2","0","paragraph"
"are fully owned by and are a part of the worldwide","0","0","0","1","0","11","0","1","2","0","paragraph"
"AXA Group.","0","0","0","0","2","2","0","0","1","0","paragraph"
"You/Your","0","1","0","1","2","1","0","0","1","0","heading"
"The person named as the policyholder on the","0","0","0","1","3","8","0","1","2","0","paragraph"
"schedule and certificate of motor insurance.","0","0","0","0","0","6","0","0","3","0","paragraph"
"Your Car","0","1","0","1","2","2","0","0","1","0","heading"
"The private motor car insured under this policy as","0","0","0","0","3","9","0","1","2","0","paragraph"
"identified by its registration mark in your current","0","0","0","0","0","8","0","1","2","0","paragraph"
"certificate of motor insurance and schedule. This","0","0","0","0","3","7","0","0","3","0","paragraph"
"includes any car provided under Sections A, B or","0","0","0","1","3","9","0","2","3","0","paragraph"
"J – Courtesy car upgrade.","0","0","0","1","3","5","0","0","2","0","paragraph"
"6 of 32","0","0","0","1","0","3","0","0","0","2","paragraph"
"Section A - Damage including misfuelling","0","1","1","1","3","6","0","1","2","0","heading"
"What is covered under this section","0","1","0","1","3","6","0","1","2","0","heading"
"We will pay for loss of or damage to","0","0","0","0","3","9","0","2","3","0","paragraph"
"Your car.","0","0","0","1","2","2","0","0","1","0","paragraph"
"Accessories including child car seats, while in or on","0","0","0","1","3","9","0","1","2","0","paragraph"
"your car.","0","0","0","1","0","2","0","0","1","0","paragraph"
"Audio equipment while in your car.","0","0","0","0","3","6","0","0","2","0","paragraph"
"Your car key, key fob or entry card or any other","0","0","0","0","3","11","0","0","3","0","paragraph"
"device designed and made by the manufacturer to","0","0","0","1","0","8","0","2","2","0","paragraph"
"access and start your car.","0","0","0","0","0","5","0","1","2","0","paragraph"
"We may choose to replace them, to repair them or pay","0","0","0","0","3","11","0","5","3","0","paragraph"
"an amount equal to the loss or damage.","0","0","0","1","0","8","0","0","3","0","paragraph"
"We will not pay more than the market value of your","0","0","0","0","3","11","0","2","2","0","paragraph"
"car at the time of the loss less any excesses","0","0","0","0","0","10","0","0","3","0","paragraph"
"We will also arrange for your car to be moved to a","0","0","0","0","3","12","0","3","2","0","paragraph"
"place of free and safe storage until it is repaired, sold","0","0","0","1","0","11","0","2","3","0","paragraph"
"or scrapped. The salvage of your car will become our","0","0","0","0","3","10","0","3","2","0","paragraph"
"property after your claim is settled.","0","0","0","0","0","6","0","1","1","0","paragraph"
"If the damage to your car can be repaired, we will","0","0","0","0","3","11","0","3","3","0","paragraph"
"use one of our approved repairers to repair it. If you","0","0","0","0","3","11","0","3","3","0","paragraph"
"choose not to use them, we may not pay more than","0","0","0","0","0","11","0","4","2","0","paragraph"
"our approved repairers would have charged and we","0","0","0","0","0","8","0","3","2","0","paragraph"
"may choose to settle the claim by a financial payment.","0","0","0","1","0","10","0","3","2","0","paragraph"
"We may choose to repair your car with recycled","0","0","0","0","3","9","0","4","2","0","paragraph"
"parts, where appropriate. Parts used may not have","0","0","0","0","3","8","0","2","2","0","paragraph"
"been made by your car’s manufacturer but will be","0","0","0","0","0","9","0","2","2","0","paragraph"
"of a similar standard. All repairs carried out by our","0","0","0","0","3","10","0","1","2","0","paragraph"
"approved repairers are guaranteed throughout the","0","0","0","1","0","6","0","2","1","0","paragraph"
"time that you own your car.","0","0","0","0","0","6","0","1","3","0","paragraph"
"Courtesy car","0","1","0","1","2","2","0","0","1","0","heading"
"If your car is repaired by one of our approved","0","0","0","0","3","10","0","2","1","1","paragraph"
"repairers, you will be supplied with a courtesy car","0","0","0","0","0","9","0","2","2","0","paragraph"
"while your car is being repaired. If your car cannot","0","0","0","0","3","10","0","2","2","0","paragraph"
"be repaired (total loss), you will be provided with a","0","0","0","0","0","10","0","3","1","0","paragraph"
"courtesy car however you will only be able to keep","0","0","0","0","0","10","0","2","2","0","paragraph"
"this for 14 days after the date the courtesy car was","0","0","0","1","0","11","0","0","3","0","paragraph"
"delivered to you. Unless you have purchased the","0","0","0","0","3","8","0","2","2","0","paragraph"
"Courtesy car upgrade, under Section J of this policy,","0","0","0","0","3","9","0","0","3","0","paragraph"
"the car provided will be a 1 litre 3 door petrol manual","0","0","0","1","0","12","0","2","2","2","paragraph"
"transmission car and cover will automatically be","0","0","0","1","0","7","0","1","2","0","paragraph"
"provided under your certificate of motor insurance","0","0","0","0","0","7","0","1","2","0","paragraph"
"while the car is on loan to you.","0","0","0","0","0","8","0","0","3","0","paragraph"
"If a courtesy car cannot be arranged, we will repay","0","0","0","0","3","10","0","4","2","0","paragraph"
"your alternative travelling costs up to a maximum of","0","0","0","0","0","9","0","1","2","0","paragraph"
"£15 per day.","0","0","0","1","0","3","0","0","1","0","paragraph"
"If your car has been specially adapted for you or for a","0","0","0","0","3","12","0","1","2","0","paragraph"
"named driver with disabilities and we cannot arrange","0","0","0","0","0","8","0","3","2","0","paragraph"
"a suitable car, we will repay your alternative travelling","0","0","0","0","0","9","0","3","2","0","paragraph"
"costs up to a maximum of £15 per day.","0","0","0","1","0","9","0","0","3","0","paragraph"
"The maximum time we will pay for alternative travelling","0","0","0","0","3","9","0","3","1","0","paragraph"
"costs is up to 14 consecutive days.","0","0","0","1","0","7","0","0","2","0","paragraph"
"Finance or hire purchase agreements","0","1","0","1","3","5","0","1","2","0","heading"
"If you have bought your car under a finance or hire","0","0","0","0","3","11","0","1","4","0","paragraph"
"purchase agreement, or are leasing it, any money","0","0","0","1","0","8","0","1","2","0","paragraph"
"owed to the company or bank involved will be paid","0","0","0","1","0","10","0","4","2","0","paragraph"
"directly to that company or bank first and any balance","0","0","0","1","0","10","0","0","2","0","paragraph"
"of the agreed settlement sum will then be paid to you.","0","0","0","0","0","11","0","3","2","0","paragraph"
"New car cover","0","1","0","1","3","3","0","0","1","0","heading"
"If your car is less than one year old and you have been","0","0","0","0","2","13","0","0","2","0","paragraph"
"the first and only registered keeper and legal owner,","0","0","0","1","0","9","0","1","2","0","paragraph"
"we will replace it with a new one of the same make","0","0","0","0","0","12","0","2","3","1","paragraph"
"and model if it has suffered damage covered by this","0","0","0","1","0","10","0","3","2","0","paragraph"
"section and the cost of repairing it will be more than","0","0","0","1","0","11","0","2","3","0","paragraph"
"70% of the manufacturer's last UK list price (including","0","0","0","0","3","9","0","1","2","0","paragraph"
"taxes). If a replacement car of the same make and","0","0","0","0","3","10","0","0","3","0","paragraph"
"model is not available we reserve the right to settle","0","0","0","0","0","10","0","2","3","0","paragraph"
"your claim on the basis of the market value of your","0","0","0","0","0","11","0","0","3","0","paragraph"
"car at the time of the loss.","0","0","0","0","0","7","0","0","3","0","paragraph"
"Cherished plates","0","1","0","1","3","2","0","0","1","0","heading"
"If your car is written off and it has a cherished","0","0","0","0","3","11","0","2","2","0","paragraph"
"registration number plate, we will give you 30 days","0","0","0","0","0","9","0","2","3","0","paragraph"
"from the date it is declared a total loss to transfer that","0","0","0","1","0","12","0","2","3","0","paragraph"
"cherished registration number onto a DVLA Retention","0","0","0","1","3","7","0","1","2","0","paragraph"
"Certificate in your name. If you do not tell us that you","0","0","0","0","3","12","0","1","5","0","paragraph"
"wish to keep the cherished registration number plate,","0","0","0","1","0","8","0","2","1","0","paragraph"
"we will dispose of it with your car.","0","0","0","0","0","8","0","2","3","0","paragraph"
"Overnight accommodation","0","1","0","1","3","2","0","0","1","0","heading"
"If your car cannot be driven as a result of damage","0","0","0","0","3","11","0","2","3","0","paragraph"
"covered under this policy, including loss or damage","0","0","0","0","0","8","0","2","3","0","paragraph"
"to keys or misfuelling, we will pay the cost of","0","0","0","0","0","10","0","2","4","0","paragraph"
"overnight accommodation and/or onward travel.","0","0","0","1","0","5","0","0","2","0","paragraph"
"The maximum we will pay is £300 in respect of any","0","0","0","0","3","11","0","2","3","0","paragraph"
"one claim.","0","0","0","1","0","2","0","0","1","1","paragraph"
"Child car seats","0","1","0","1","3","3","0","0","1","0","heading"
"If your car is fitted with any child car seats, we will","0","0","0","0","3","12","0","2","3","0","paragraph"
"pay up to £300 for their replacement following a valid","0","0","0","1","0","10","0","2","2","0","paragraph"
"claim covered by this policy, whether or not visible","0","0","0","0","0","9","0","1","2","0","paragraph"
"damage has been caused to the car seat.","0","0","0","1","0","8","0","1","2","0","paragraph"
"No excess will apply in respect of replacement of child","0","0","0","0","3","10","0","2","4","0","paragraph"
"car seats.","0","0","0","1","0","2","0","0","1","0","paragraph"
"You should purchase the replacement seat and we will","0","0","0","0","3","9","0","3","3","0","paragraph"
"reimburse you on presentation of the receipt.","0","0","0","0","0","7","0","1","3","0","paragraph"
"7 of 32","0","0","0","1","0","3","0","0","0","2","paragraph"
"Misfuelling, drainage and flushing the","0","1","0","1","3","5","0","1","2","0","heading"
"fuel tank.","0","1","0","1","0","2","0","0","1","0","heading"
"If you accidentally fill your car with the wrong fuel","0","0","0","0","3","10","0","1","3","0","paragraph"
"please do not start the engine. Please call us on","0","0","0","0","3","10","0","2","2","0","paragraph"
"0330 024 1305 as soon as possible.","0","0","0","1","0","7","0","0","0","0","paragraph"
"If your car is subject to misfuelling during the period","0","0","0","0","3","10","0","1","2","0","paragraph"
"of insurance we will pay for:","0","0","0","0","0","6","0","2","2","0","paragraph"
