"line","is_different_style","is_font_bigger","different_color","is_font_unique","text_case","word_count","is_number","nb_of_verbs","nb_of_nouns","nb_of_cardinal_numbers","label"
"email objects or file/folder names: To ensure","0","0","0","0","3","7","0","1","2","0","paragraph"
"only authorized people may gain access to the","0","0","0","1","0","8","0","2","2","0","paragraph"
"information.","0","0","0","1","0","1","0","0","1","0","paragraph"
"*Four classification levels available:","1","0","0","1","3","4","0","0","1","1","heading"
"Secret Any information the disclosure of which could","0","0","0","0","3","8","0","1","2","0","paragraph"
"seriously damage the essential interests of AXA","0","0","0","0","3","7","0","1","2","0","paragraph"
"Any information which may be communicated only","0","0","0","1","3","7","0","2","1","0","paragraph"
"to the persons directly concerned (and clearly","0","0","0","1","0","7","0","1","1","0","paragraph"
"Confidential defined) and the unwanted disclosure of which","0","0","0","0","3","8","0","1","2","0","paragraph"
"could significantly harm an AXA project, activity","0","0","0","0","3","7","0","2","2","0","paragraph"
"or entity","1","0","0","1","0","2","0","0","1","0","paragraph"
"Any information which may circulate only within","0","0","0","1","3","7","0","2","1","0","paragraph"
"Internal AXA and may be distributed only on a need-","0","0","0","0","3","10","0","2","2","0","paragraph"
"to-know basis","1","0","0","1","0","2","0","1","1","0","paragraph"
"Any information which may be usually publicly","0","0","0","1","3","7","0","1","1","0","paragraph"
"Public","1","0","1","1","2","1","0","0","0","0","paragraph"
"accessible and the disclosure of which does not","0","0","0","1","0","8","0","0","1","0","paragraph"
"harm the interests of AXA","0","0","0","1","3","5","0","1","2","0","paragraph"
"Cyber Defense/Global Security Services: ? go_cd_global_security_services@axa.com","0","1","0","0","3","6","0","0","1","0","paragraph"
"Internal","0","0","0","1","2","1","0","0","1","0","paragraph"
