"line","is_different_style","is_font_bigger","different_color","is_font_unique","text_case","word_count","is_number","nb_of_verbs","nb_of_nouns","nb_of_cardinal_numbers","label"
"Claims Service 0161 931 8076","1","1","0","1","2","5","0","0","1","0","heading"
"Our claims line provides you with assistance whenever it is required. When we know about your problem, we will","0","0","0","1","3","19","0","4","7","0","paragraph"
"start to put the solutions in place.","0","0","0","1","0","7","0","2","2","0","paragraph"
"If You are unhappy regarding the handling of a claim, We would encourage You to seek resolution by contacting:","0","0","0","1","3","19","0","5","6","0","paragraph"
"Marine Claims Manager","0","0","0","1","2","3","0","0","1","0","paragraph"
"Aviva","0","0","0","1","2","1","0","0","1","0","paragraph"
"2/10 Albert Square","0","0","0","1","2","3","0","0","1","1","paragraph"
"Manchester","0","0","0","1","2","1","0","0","1","0","paragraph"
"M60 8AD","0","0","0","1","1","2","0","0","1","0","paragraph"
"Tel: 0161 931 8076","0","0","0","1","2","4","0","0","0","0","paragraph"
"Fax: 0161 931 8011","0","0","0","1","2","4","0","0","1","2","paragraph"
"E-mail: cargo-claims@aviva.co.uk","0","0","0","1","3","2","0","0","2","0","paragraph"
"Legal and Tax Helpline 0845 300 1899","1","1","0","1","2","7","0","0","1","0","heading"
"Call this helpline anytime, day or night, for advice on legal or tax matters in the United Kingdom. Given in","0","0","0","1","3","20","0","2","4","0","paragraph"
"confidence, the advice is free and you pay for just the cost of the call.","0","0","0","1","0","15","0","1","4","0","paragraph"
"Commercial Legal Protection 0845 300 1899","1","1","0","1","2","6","0","0","1","0","heading"
"If you have Commercial Legal Protection cover, please call the helpline for legal advice as soon as you are aware","0","0","0","1","3","20","0","1","5","0","paragraph"
"of an incident. Please have your policy number to hand.","0","0","0","1","3","10","0","0","2","0","paragraph"
"If you think you may need to claim, please call the helpline to request a claim form. We can only proceed with your","0","0","0","1","3","23","0","8","5","0","paragraph"
"claim when we have details of the incident in writing.","0","0","0","1","0","10","0","0","5","0","paragraph"
"A claim form is available to download at www.aviva.co.uk/legalprotection.","0","0","0","1","3","9","0","1","2","0","paragraph"
"Risk Solutions Helpline 0845 366 6666","1","1","0","1","2","6","0","0","1","1","heading"
"Call for advice on safety, fire, security and other issues that can affect your business. Most enquiries can be dealt","0","0","0","1","3","20","0","5","7","0","paragraph"
"with over the telephone, but if we can’t give you an immediate answer, we will deal with your enquiry within one","0","0","0","1","0","21","0","4","6","0","paragraph"
"working day. This service is available during office hours with an answering service outside these times.","0","0","0","1","3","16","0","2","5","0","paragraph"
"Counselling Service Helpline 0117 934 0105","1","1","0","1","2","6","0","0","2","0","heading"
"This is a confidential service available to your staff to help deal with personal issues such as bereavement,","0","0","0","1","3","18","0","2","4","0","paragraph"
"divorce, the threat of violence in the workplace and bullying at work.","0","0","0","1","0","12","0","1","5","0","paragraph"
"BCIMM9356_F_97000743_POB.indd 2","0","0","0","1","2","2","0","0","1","0","paragraph"
"10/07/2012 12:01","0","0","0","1","2","2","0","0","0","0","paragraph"
"Website www.cutredtape.co.uk","1","1","0","1","3","2","0","0","1","0","heading"
"This is Aviva’s free website offering many tools and resources to help you manage your business effectively. You’ll","0","0","0","1","3","18","0","4","6","0","paragraph"
"get access to","0","0","0","1","0","3","0","0","1","0","paragraph"
"n free business advice in accounting, HR, sales and marketing, finance, technology, law and risk management","0","0","0","0","3","16","0","0","10","0","paragraph"
"n over 700 legal and business guides","0","0","0","0","0","7","0","0","2","0","paragraph"
"n easy to use templates to build legal documents including employee contracts, health and safety policies,","0","0","0","0","0","16","0","3","7","0","paragraph"
"dismissal letters","0","0","0","1","0","2","0","0","1","0","paragraph"
"n email alerts on changes in law, legislation and regulation.","0","0","0","0","0","10","0","0","5","0","paragraph"
"To register, please visit www.cutredtape.co.uk and follow the prompts.","0","0","0","1","3","9","0","3","2","0","paragraph"
"Complaints Procedure","1","1","0","1","2","2","0","0","1","0","heading"
"Our Promise of Service","1","1","0","1","2","4","0","0","2","0","heading"
"Our goal is to give excellent service to all our customers but we recognise that things do go wrong occasionally.","0","0","0","1","3","20","0","3","5","0","paragraph"
"We take all complaints we receive seriously and aim to resolve all our customers’ problems promptly. To ensure","0","0","0","1","3","18","0","5","4","0","paragraph"
"that we provide the kind of service you expect we welcome your feedback. We will record and analyse your","0","0","0","1","3","19","0","6","7","0","paragraph"
"comments to make sure we continually improve the service we offer.","0","0","0","1","0","11","0","3","4","0","paragraph"
"What will happen if you complain","1","1","0","1","3","6","0","3","2","0","heading"
"n We will acknowledge your complaint promptly.","0","0","0","0","3","7","0","2","2","0","paragraph"
"n We aim to resolve all complaints as quickly as possible.","0","0","0","0","3","11","0","2","2","0","paragraph"
"Most of our customers’ concerns can be resolved quickly but occasionally more detailed enquiries are needed. If","0","0","0","1","3","17","0","3","2","0","paragraph"
"this is likely, we will contact you with an update within 10 working days of receipt and give you an expected date","0","0","0","1","0","22","0","5","7","0","paragraph"
"of response.","0","0","0","1","0","2","0","0","1","0","paragraph"
"What to do should you be dissatisfied","1","1","0","1","3","7","0","2","2","0","heading"
"If you are unhappy with any aspect of the handling of your insurance, we would encourage you, in the first","0","0","0","1","3","20","0","2","6","0","paragraph"
"instance, to seek resolution by contacting your insurance adviser. You can write or telephone, whichever suits you,","0","0","0","1","3","17","0","5","6","0","paragraph"
"and ask your contact to review the problem.","0","0","0","1","0","8","0","2","2","0","paragraph"
"If you are unhappy regarding the handling of a claim, we would encourage you to seek resolution by contacting:","0","0","0","1","3","19","0","5","6","0","paragraph"
"Marine Claims Manager","0","0","0","1","2","3","0","0","1","0","paragraph"
"Aviva","0","0","0","1","2","1","0","0","1","0","paragraph"
"2/10 Albert Square","0","0","0","1","2","3","0","0","1","1","paragraph"
"Manchester","0","0","0","1","2","1","0","0","1","0","paragraph"
"M60 8AD","0","0","0","1","1","2","0","0","1","0","paragraph"
"Tel: 0161 931 8076","0","0","0","1","2","4","0","0","0","0","paragraph"
"Fax: 0161 931 8011","0","0","0","1","2","4","0","0","1","2","paragraph"
"E-mail: cargo-claims@aviva.co.uk","0","0","0","1","3","2","0","0","2","0","paragraph"
"If you are unhappy with the outcome of your complaint you may refer the matter to the Financial Ombudsman","0","0","0","1","3","19","0","2","6","0","paragraph"
"Service (FOS) at:","0","0","0","1","3","3","0","0","2","0","paragraph"
"The Financial Ombudsman Service","0","0","0","1","2","4","0","0","1","0","paragraph"
"South Quay Plaza","0","0","0","1","2","3","0","0","1","0","paragraph"
"183 Marsh Wall","0","0","0","1","2","3","0","0","1","1","paragraph"
"London","0","0","0","1","2","1","0","0","1","0","paragraph"
"E14 9SR","0","0","0","1","1","2","0","0","1","1","paragraph"
"Telephone:","0","0","0","1","2","1","0","0","1","0","paragraph"
"0800 023 4567 (free from landlines) or","0","0","0","1","0","7","0","0","1","2","paragraph"
"0300 123 9123 (free from most mobile phones)","0","0","0","1","0","8","0","0","1","0","paragraph"
"Or simply log on to their website at www.financial-ombudsman.org.uk.","0","0","0","1","3","9","0","1","2","0","paragraph"
"Whilst we are bound by the decision of the FOS, you are not. Following the complaints procedure does not affect","0","0","0","1","3","20","0","3","5","0","paragraph"
"your right to take legal action.","0","0","0","1","0","6","0","1","2","0","paragraph"
"BCIMM9356_F_97000743_POB.indd 3","0","0","0","1","2","2","0","0","1","0","paragraph"
"10/07/2012 12:01","0","0","0","1","2","2","0","0","0","0","paragraph"
"Important Information","1","1","0","1","2","2","0","0","1","0","heading"
"Law Applicable","1","1","0","1","2","2","0","0","1","0","heading"
"In the absence of any written agreement to the contrary this contract and any arbitration shall be subject to and","0","0","0","1","3","20","0","2","4","0","paragraph"
"governed by and construed in accordance with English Law and shall be subject to the exclusive jurisdiction of","0","0","0","1","3","18","0","3","3","0","paragraph"
"the English courts.","0","0","0","1","3","3","0","0","1","0","paragraph"
"Financial Services Compensation Scheme","1","1","0","1","2","4","0","0","1","0","heading"
"We are members of the Financial Services Compensation Scheme (FSCS). You may be entitled to compensation","0","0","0","1","3","16","0","2","6","0","paragraph"
"from this scheme if we cannot meet our obligations, depending on the type of insurance and the circumstances of","0","0","0","1","0","19","0","3","6","0","paragraph"
"your claim.","0","0","0","1","0","2","0","0","1","0","paragraph"
"Further information about the scheme is available from the FSCS website www.fscs.org.uk, or write to:","0","0","0","1","3","15","0","1","3","0","paragraph"
"Financial Services Compensation Scheme","0","0","0","1","2","4","0","0","1","0","heading"
"7th floor Lloyds Chambers","0","0","0","1","3","4","0","0","1","0","paragraph"
"Portsoken Street","0","0","0","1","2","2","0","0","1","0","paragraph"
"London","0","0","0","1","2","1","0","0","1","0","paragraph"
"E1 8BN","0","0","0","1","1","2","0","0","1","0","paragraph"
"Use of Language","1","1","0","1","2","3","0","0","2","0","heading"
"Unless otherwise agreed, the contractual terms and conditions and other information relating to this contract will","0","0","0","1","3","16","0","3","4","0","paragraph"
"be in English.","0","0","0","1","2","3","0","0","1","0","paragraph"
"Customers with Disabilities","1","1","0","1","2","3","0","0","2","0","heading"
"This policy and associated documentation are available in large print, audio and Braille. If you require any of these","0","0","0","1","3","19","0","1","6","0","paragraph"
"formats, please contact your insurance adviser.","0","0","0","1","0","6","0","1","1","0","paragraph"
"BCIMM9356_F_97000743_POB.indd 4","0","0","0","1","2","2","0","0","1","0","paragraph"
"10/07/2012 12:01","0","0","0","1","2","2","0","0","0","0","paragraph"
"Index","1","1","0","1","2","1","0","0","1","0","heading"
"Section 1 – Policy Definitions","1","1","0","1","2","5","0","0","2","0","heading"
"Section 2 – General Conditions","1","1","0","1","2","5","0","0","2","0","heading"
"n Cancellation","0","0","0","0","2","2","0","0","1","0","paragraph"
"n Certificates","0","0","0","0","2","2","0","0","1","0","paragraph"
"n Declaration","0","0","0","0","2","2","0","0","1","0","paragraph"
"n Errors & Omissions","0","0","0","0","2","4","0","0","2","0","paragraph"
"n Marine Insurance Act (1906)","0","0","0","0","2","5","0","0","2","0","paragraph"
"n Non Contribution","0","0","0","0","2","3","0","0","2","0","paragraph"
"n Own Vehicle Conditions","0","0","0","0","2","4","0","0","1","0","paragraph"
"n Subjectivity Condition","0","0","0","0","2","3","0","0","1","0","paragraph"
"n Warranty","0","0","0","0","2","2","0","0","1","0","paragraph"
"Section 3 – Additional Cover","1","1","0","1","2","5","0","0","2","0","heading"
"n General Average","0","0","0","0","2","3","0","0","1","0","paragraph"
"n Labels","0","0","0","0","2","2","0","0","1","0","paragraph"
"n Pairs and Sets","0","0","0","0","2","4","0","0","2","0","paragraph"
"n Transit Clause Extension","0","0","0","0","2","4","0","0","1","0","paragraph"
"Section 4 – Special Conditions","1","1","0","1","2","5","0","0","2","0","heading"
"n Derangement Clause","0","0","0","0","2","3","0","0","1","0","paragraph"
"n Postal Sendings","0","0","0","0","2","3","0","0","2","0","paragraph"
"n Process","0","0","0","0","2","2","0","0","1","0","paragraph"
"n Second-hand and/or Used and/or Damaged and/or Unpacked Goods","0","0","0","0","3","9","0","3","1","0","paragraph"
"Section 5 – Institute and Joint Cargo Committee Clauses","1","1","0","1","2","9","0","1","2","0","heading"
"n Cargo ISM Endorsement JC 98/019","0","0","0","0","2","6","0","0","1","0","paragraph"
"n Cargo ISM Forwarding Charges Clause","0","0","0","0","2","6","0","0","2","0","paragraph"
"n Contracts (Rights of Third Parties) Act 1999","0","0","0","0","3","8","0","0","3","0","paragraph"
"Exclusion Clause (Cargo) JC 2000/02","0","0","0","1","3","5","0","0","3","0","paragraph"
"n Institute Classification Clause CL354 – 01/01/2001","0","0","0","0","2","7","0","0","1","0","paragraph"
"n Institute Radioactive Contamination Chemical, Biological, Bio-Chemical and Electromagnetic Weapons","0","0","0","0","2","10","0","0","5","0","paragraph"
"Exclusion Clause – CL370","0","0","0","1","2","4","0","0","2","0","paragraph"
"n Termination of Transit Clause (terrorism)JC 2009/056 – 01/01/2009","0","0","0","0","3","9","0","0","2","1","paragraph"
"n Institute Replacement Clause CL372 – 01/12/2008","0","0","0","0","2","7","0","0","2","0","paragraph"
"n Institute Replacement Clause – Proportional Valuation CL373 – 1/12/2008","0","0","0","0","2","10","0","0","2","0","paragraph"
"n Institute Replacement Clause – Obsolete parts Endorsement JC 2008/023 – (as applicable)","0","0","0","0","3","13","0","0","1","0","paragraph"
"Section 6 – Claims Procedure","1","1","0","1","2","5","0","0","2","0","heading"
"BCIMM9356_F_97000743_POB.indd 5","0","0","0","1","2","2","0","0","1","0","paragraph"
"10/07/2012 12:01","0","0","0","1","2","2","0","0","0","0","paragraph"
"Section One – Policy Definitions","1","1","0","1","2","5","0","0","2","0","heading"
"Each time We use one of the words or phrases listed below, it will have the same meaning wherever it appears in","0","0","0","1","3","22","0","4","6","0","paragraph"
"Your policy unless We state otherwise. A defined word or phrase will start with a capital letter each time it appears","0","0","0","1","3","21","0","5","6","0","paragraph"
"in the policy, except when used in headings and titles.","0","0","0","1","0","10","0","1","3","0","paragraph"
"Each Section of the policy contains definitions which apply to that particular section and they must be read in","0","0","0","1","3","19","0","4","5","0","paragraph"
"conjunction with the following policy definitions.","0","0","0","1","0","6","0","1","2","0","paragraph"
"Certificate of Insurance","1","1","0","1","2","3","0","0","2","0","heading"
"The document produced by Us (or on Our behalf) as evidence of insurance.","0","0","0","1","3","13","0","1","5","0","paragraph"
"The Schedule","1","1","0","1","2","2","0","0","1","0","heading"
"The document which specifies details of The Policyholder, subject matter insured and any excesses,","0","0","0","1","3","14","0","2","3","0","paragraph"
"endorsements and conditions applying to the policy.","0","0","0","1","0","7","0","1","3","0","paragraph"
"We/Us/Our/Aviva","1","1","0","1","2","1","0","0","2","0","heading"
"Aviva Insurance Limited.","0","0","0","1","2","3","0","0","1","0","paragraph"
"You/Your/The Policyholder","1","1","0","1","2","2","0","0","2","0","heading"
"The persons, companies, partnerships or unincorporated associations named in The Schedule as The","0","0","0","1","3","13","0","1","5","0","paragraph"
"Policyholder.","0","0","0","1","2","1","0","0","1","0","paragraph"
"Section Two – General Conditions","1","1","0","1","2","5","0","0","2","0","heading"
"The following conditions apply to Your policy.","0","0","0","1","3","7","0","2","2","0","paragraph"
"(1) Cancellation","1","1","0","1","2","2","0","0","1","1","heading"
"This insurance may be cancelled at any time in writing by either You or Us giving","0","0","0","1","3","16","0","3","5","0","paragraph"
"(a) 7 days notice in respect of risks covered by the Institute War Clauses.","0","0","0","1","3","14","0","1","4","0","paragraph"
"(b) 7 days (or 48 hours in respect of shipments to or from the United States of America) notice in respect of","0","0","0","1","3","22","0","0","5","0","paragraph"
"risks covered by the Institute Strikes Clauses.","0","0","0","1","3","7","0","3","1","0","paragraph"
"(c) 30 days notice in respect of all other risks.","0","0","0","1","0","10","0","1","2","0","paragraph"
"Notice shall commence at midnight on the day when it was issued but cancellation shall not apply to any risks","0","0","0","1","3","20","0","5","6","0","paragraph"
"which have attached in accordance with the terms of this policy before the cancellation becomes effective.","0","0","0","1","0","16","0","2","4","0","paragraph"
"(2) Certificates","1","1","0","1","2","2","0","0","1","1","heading"
"If We provide You with and/or authorise You to issue certificates it is a condition that You","0","0","0","1","3","17","0","4","5","0","paragraph"
"(a) only use certificates for shipments which are covered by this policy.","0","0","0","1","0","12","0","1","4","0","paragraph"
"(b) do not amend the printed policy conditions or exceed the shipment limit specified in The Schedule without","0","0","0","1","3","18","0","4","3","0","paragraph"
"Our prior written approval.","0","0","0","1","3","4","0","1","1","0","paragraph"
"(c) ensure each certificate is properly countersigned by one of Your authorised representatives.","0","0","0","1","3","13","0","3","2","1","paragraph"
"(d) provide Us with a copy of each completed certificate in accordance with the declaration procedure","0","0","0","1","3","16","0","2","5","0","paragraph"
"specified and return any spoilt certificates to Us.","0","0","0","1","3","8","0","3","1","0","paragraph"
"(e) never complete a certificate after known loss or damage without Our prior written approval.","0","0","0","1","3","15","0","3","4","0","paragraph"
"(f) keep the stock of certificates in a safe place and return them to Us immediately upon Our request.","0","0","0","1","3","19","0","2","6","0","paragraph"
"These conditions also apply where We have authorised You to prepare certificates using Our validity labels.","0","0","0","1","3","16","0","4","5","0","paragraph"
"(3) Declaration","1","1","0","1","2","2","0","0","1","1","heading"
"It is a condition of this contract that You declare every consignment without exception to Us as soon as","0","0","0","1","3","19","0","1","7","0","paragraph"
"possible in accordance with the basis of valuation and the declaration procedure specified in The Schedule.","0","0","0","1","3","16","0","1","5","0","paragraph"
"We will accept up to, but not exceeding, the sum specified in The Schedule in respect of any one vessel,","0","0","0","1","3","20","0","4","5","1","paragraph"
"aircraft or conveyance. Where the policy is subject to periodic declaration, You should carefully record details","0","0","0","1","3","16","0","2","6","0","paragraph"
"of the shipments in the manner agreed and submit each declaration to Us as soon as possible after the end of","0","0","0","1","3","21","0","2","5","0","paragraph"
"each declaration period to enable Us to calculate any additional premium due.","0","0","0","1","3","12","0","2","3","0","paragraph"
"We may, at any reasonable time, inspect Your records to check compliance with the procedures set out above.","0","0","0","1","3","18","0","4","5","0","paragraph"
"(4) Errors and Omissions","1","1","0","1","2","4","0","0","2","1","heading"
"You will not lose your right to indemnity due to unintentional error or omission in declaring consignments under","0","0","0","1","3","18","0","3","6","0","paragraph"
"this policy to Us, provided that You advise Us of such errors or omissions as soon as You are aware of them.","0","0","0","1","3","22","0","2","8","0","paragraph"
"(5) Marine Insurance Act (1906)","1","1","0","1","2","5","0","0","1","1","heading"
"The conditions and warranties of the above Act shall apply to all transits and voyages covered by this","0","0","0","1","3","18","0","3","5","0","paragraph"
"insurance except where they conflict with the other provisions of this policy.","0","0","0","1","0","12","0","1","4","0","paragraph"
"(6) Non Contribution","1","1","0","1","2","3","0","0","1","1","heading"
"We will not pay for any loss, damage or expense to the subject matter insured which, If this insurance did not","0","0","0","1","3","21","0","3","6","0","paragraph"
"exist, is or would be covered at the time of such loss, damage or expense under any other insurance. In such","0","0","0","1","3","21","0","3","5","0","paragraph"
"circumstances We shall only pay for any excess beyond the amount that would have been payable under the","0","0","0","1","3","18","0","3","4","0","paragraph"
"other Insurance if this insurance had not been effected.","0","0","0","1","3","9","0","1","2","0","paragraph"
"(7) (a) Own Vehicle Conditions","1","1","0","1","2","5","0","0","1","0","heading"
"The following conditions shall apply to any Vehicle owned by You or under Your control containing the subject","0","0","0","1","3","18","0","5","5","0","paragraph"
"matter insured:","0","0","0","1","0","2","0","1","0","0","paragraph"
"(1) It is a condition of this policy that:","0","0","0","1","3","9","0","0","3","1","paragraph"
"(i) the Vehicle is maintained in an efficient and roadworthy condition","0","0","0","1","3","11","0","1","3","0","paragraph"
"(ii) all ropes, sheets, tarpaulins and the like are maintained in an efficient condition","0","0","0","1","0","14","0","1","4","0","paragraph"
"(iii) all protective appliances and locking devices are installed in accordance with the manufacturers’","0","0","0","1","0","14","0","2","5","0","paragraph"
"recommendations, in operation, properly and suitably maintained and neither withdrawn nor varied","0","0","0","1","0","12","0","2","2","0","paragraph"
"without Our consent.","0","0","0","1","3","3","0","0","1","0","paragraph"
"(2a) When a Vehicle is left loaded and Unattended during the ordinary course of transit the following conditions","0","0","0","1","3","18","0","3","4","1","paragraph"
"shall also apply","0","0","0","1","0","3","0","2","0","0","paragraph"
"(i) the ignition key shall be removed from the Vehicle","0","0","0","1","3","10","0","2","3","0","paragraph"
"(ii) all doors, windows and other openings shall be securely closed and properly fastened","0","0","0","1","0","14","0","3","3","0","paragraph"
"(iii) all protective appliances, alarms, immobilisers and locking devices shall be put into effect in","0","0","0","1","0","15","0","3","6","0","paragraph"
"accordance with the manufacturers’ instructions","0","0","0","1","0","5","0","0","2","0","paragraph"
"(iv) if the Vehicle is fitted with a boot or similar compartment the subject matter insured must be kept there","0","0","0","1","3","20","0","4","3","0","paragraph"
"(v) if the Vehicle is an estate or a hatchback Vehicle the subject matter insured must be kept under the","0","0","0","1","3","20","0","3","3","0","paragraph"
"load cover or parcel shelf or otherwise covered over and hidden from view","0","0","0","1","0","13","0","3","3","0","paragraph"
"(2b) We will not pay for any loss of or damage to the subject matter insured caused by theft if the Vehicle is","0","0","0","1","3","23","0","4","6","0","paragraph"
"loaded and Unattended during the ordinary course of transit at the end of any normal working day or on","0","0","0","1","3","19","0","3","4","0","paragraph"
"any non-working days unless the Vehicle is","0","0","0","1","3","7","0","0","2","0","paragraph"
"(i) kept in a fully enclosed, securely locked building of Substantial Construction","0","0","0","1","3","12","0","3","3","0","paragraph"
"or","0","0","0","1","0","1","0","0","0","0","paragraph"
"(ii) in a permanently attended Vehicle security park or compound secured by locked gates","0","0","0","1","3","14","0","3","4","0","paragraph"
"or","0","0","0","1","0","1","0","0","0","0","paragraph"
"(iii) in a public car park with an authorised attendant on duty at all times","0","0","0","1","0","15","0","1","5","0","paragraph"
"(b) Own Vehicle Overnight Co-Insurance Conditions","1","0","0","1","2","6","0","0","1","0","heading"
"If You are unable to comply with part (2b) of the Own Vehicle Conditions then We may elect:","0","0","0","1","3","18","0","3","5","0","paragraph"
"(i) to treat You as your own insurer for 20% of the total sum insured in respect of the subject matter","0","0","0","1","3","21","0","2","7","0","paragraph"
"insured,","0","0","0","1","0","1","0","1","0","0","paragraph"
"or","0","0","0","1","0","1","0","0","0","0","paragraph"
"(ii) that You shall bear the first £500 of each and every claim,","0","0","0","1","3","13","0","2","3","0","paragraph"
"whichever is the greater.","0","0","0","1","0","4","0","0","1","0","paragraph"
"(c) Definitions","1","1","0","1","2","2","0","0","1","0","heading"
"The following definitions apply for the purpose of these conditions:","0","0","0","1","3","10","0","2","3","0","paragraph"
"Vehicle","1","1","0","1","2","1","0","0","1","0","heading"
"Any road vehicle and shall include any trailer or trailers or container or containers combined.","0","0","0","1","3","15","0","3","5","0","paragraph"
"Unattended","1","1","0","1","2","1","0","1","0","0","heading"
"With no authorised person(s) authorised by You keeping the Vehicle under observation, and able","0","0","0","1","3","14","0","3","3","0","paragraph"
"to observe or prevent any attempt to interfere with it with a reasonable prospect of preventing any","0","0","0","1","0","17","0","4","3","0","paragraph"
"unauthorised interference.","0","0","0","1","0","2","0","0","1","0","paragraph"
"Substantial Construction","1","1","0","1","2","2","0","0","1","0","heading"
"Built only of brick and/or stone and/or concrete and/or steel frame and steel construction and/or plastic","0","0","0","1","3","16","0","1","2","0","paragraph"
"coated metal profile sheet above brick with a slate and/or tiled and/or metal and/or asbestos and/or","0","0","0","1","0","16","0","1","4","0","paragraph"
"concrete roof","0","0","0","1","0","2","0","0","1","0","paragraph"
"(8) Subjectivity Condition","1","1","0","1","2","3","0","0","1","0","heading"
"The policy, the application form, statement of fact and/or declaration made by You, and any clauses endorsed on","0","0","0","1","3","18","0","2","7","0","paragraph"
"the policy and The Schedule should be read together and form the contract of insurance between You and Us.","0","0","0","1","3","19","0","3","6","0","paragraph"
"We will clearly state if the cover provided by the policy is subject to You:","0","0","0","1","3","15","0","3","4","0","paragraph"
"(a) providing Us with any additional information requested by the required date(s)","0","0","0","1","3","12","0","3","3","0","paragraph"
"(b) completing any actions agreed between You and Us by the required date(s)","0","0","0","1","3","13","0","3","4","0","paragraph"
"(c) allowing Us to complete any actions agreed between You and Us.","0","0","0","1","3","12","0","3","4","0","paragraph"
"Upon completion of these requirements (or if they are not completed by the required dates), We may, at our","0","0","0","1","3","19","0","3","5","0","paragraph"
"option:","0","0","0","1","0","1","0","0","1","0","paragraph"
"(a) modify Your premium","0","0","0","1","3","4","0","1","1","0","paragraph"
"(b) issue a mid-term amendment to Your policy terms and conditions","0","0","0","1","3","11","0","1","3","0","paragraph"
"(c) require You to make alterations to the risk insured by the required date(s)","0","0","0","1","3","14","0","4","4","0","paragraph"
"(d) exercise Our right to cancel Your policy","0","0","0","1","3","8","0","2","2","0","paragraph"
"(e) leave the policy terms and conditions, and Your premium, unaltered.","0","0","0","1","3","11","0","1","3","0","paragraph"
"We will contact You with our decision and where applicable, specify the date(s) by which any action(s) agreed","0","0","0","1","3","18","0","4","3","0","paragraph"
"need to be completed by You and/or any decision by Us will take effect.","0","0","0","1","3","14","0","4","4","0","paragraph"
"Our requirements and decisions will take effect from the date(s) specified unless and until We agree otherwise","0","0","0","1","3","17","0","4","4","0","paragraph"
"in writing. If You disagree with Our requirements and/or decisions, We will consider Your comments and where","0","0","0","1","3","17","0","3","6","0","paragraph"
"We consider appropriate, will continue to negotiate with You to resolve the matter to Your and Our satisfaction.","0","0","0","1","3","18","0","5","4","0","paragraph"
