"line","is_different_style","is_font_bigger","different_color","is_font_unique","text_case","word_count","is_number","nb_of_verbs","nb_of_nouns","nb_of_cardinal_numbers","label"
"notwithstanding their decision to make their profiles public,","0","0","0","1","0","8","0","1","2","0","paragraph"
"** This summary constitutes no part of the opinion of the court. It","0","0","0","0","3","13","0","1","5","0","paragraph"
"has been prepared by court staff for the convenience of the reader.","0","0","0","1","0","12","0","1","3","0","paragraph"
"HIQ LABS V. LINKEDIN 3","0","0","0","0","1","5","0","1","1","0","paragraph"
"those interests did not outweigh hiQ’s interest in continuing","0","0","0","1","3","9","0","2","3","0","paragraph"
"its business. Thus, the balance of hardships tipped decidedly","0","0","0","1","3","9","0","1","3","0","paragraph"
"in favor of hiQ.","0","0","0","1","3","4","0","0","1","0","paragraph"
"The panel further held that hiQ raised serious questions","0","0","0","1","3","9","0","2","3","0","paragraph"
"going to (1) the merits of its claim for tortious interference","0","0","0","1","0","11","0","1","3","0","paragraph"
"with contract, alleging that LinkedIn intentionally interfered","0","0","0","1","3","7","0","2","2","0","paragraph"
"with its contracts with third parties, and (2) the merits of","0","0","0","1","0","11","0","0","2","1","paragraph"
"LinkedIn’s legitimate business purpose defense. HiQ also","0","0","0","1","3","7","0","0","3","0","paragraph"
"raised a serious question as to whether its state law causes of","0","0","0","1","0","12","0","1","2","0","paragraph"
"action were preempted by the CFAA, which prohibits","0","0","0","1","3","8","0","2","2","0","paragraph"
"intentionally accessing a computer without authorization, or","0","0","0","1","0","7","0","1","2","0","paragraph"
"exceeding authorized access, and thereby obtaining","0","0","0","1","0","6","0","2","1","0","paragraph"
"information from any protected computer. LinkedIn argued","0","0","0","1","3","7","0","2","3","0","paragraph"
"that, once hiQ received its cause-and-desist letter, any","0","0","0","1","3","8","0","1","2","0","paragraph"
"further scraping and use of LinkedIn’s data was without","0","0","0","1","3","9","0","0","4","0","paragraph"
"authorization within the meaning of the CFAA. The panel","0","0","0","1","3","9","0","0","4","0","paragraph"
"concluded that hiQ had","0","0","0","1","3","4","0","1","1","0","paragraph"
"whether the CFAA’s","0","0","0","1","3","3","0","0","1","0","paragraph"
"raised a serious question as to","0","0","0","1","0","6","0","1","1","0","paragraph"
"reference to access “without","0","0","0","1","0","4","0","0","2","0","paragraph"
"authorization” limits the scope of statutory coverage to","0","0","0","1","0","8","0","1","3","0","paragraph"
"computer information for which authorization or access","0","0","0","1","0","7","0","0","2","0","paragraph"
"permission, such","0","0","0","1","0","2","0","0","1","0","paragraph"
"required.","0","0","0","1","0","1","0","1","0","0","paragraph"
"as password authentication, is generally","0","0","0","1","0","5","0","0","1","0","paragraph"
"Finally, the panel held that the district court’s conclusion","0","0","0","1","3","9","0","1","3","0","paragraph"
"that the public interest favored","0","0","0","1","0","5","0","1","1","0","paragraph"
"injunction was appropriate.","0","0","0","1","0","3","0","0","1","0","paragraph"
"granting the preliminary","0","0","0","1","0","3","0","1","1","0","paragraph"
"Specially concurring, Judge Wallace wrote that he","0","0","0","1","3","7","0","2","2","0","paragraph"
"concurred in the majority opinion. He wrote separately to","0","0","0","1","3","9","0","2","2","0","paragraph"
"express his concern about appealing from a preliminary","0","0","0","1","0","8","0","2","2","0","paragraph"
"injunction to obtain an appellate court’s view of the merits.","0","0","0","1","0","10","0","1","3","0","paragraph"
"4 HIQ LABS V. LINKEDIN","0","0","0","0","1","5","0","0","1","1","paragraph"
"COUNSEL","1","0","0","1","1","1","0","0","1","0","heading"
"Donald B. Verrilli Jr. (argued) and Chad I. Golder, Munger","0","0","0","1","3","10","0","1","3","0","paragraph"
"Tolles & Olson LLP, Washington, D.C.; Jonathan H. Blavin,","0","0","0","1","3","9","0","0","4","0","paragraph"
"Rosemarie T. Ring, Nicholas D. Fram, and Elia Herrera,","0","0","0","1","2","9","0","0","3","0","paragraph"
"Munger Tolles & Olson LLP, San Francisco, California; E.","0","0","0","1","2","9","0","0","4","0","paragraph"
"Joshua Rosenkranz, Orrick Herrington & Sutcliffe LLP,","0","0","0","1","2","7","0","0","3","0","paragraph"
"New York, New York; Eric A. Shumsky, Orrick Herrington","0","0","0","1","2","9","0","0","3","0","paragraph"
"& Sutcliffe LLP, Washington, D.C.; Brian P. Goldman,","0","0","0","1","3","8","0","0","2","0","paragraph"
"Orrick Herrington & Sutcliffe LLP,","0","0","0","1","2","5","0","0","2","0","paragraph"
"California; for Defendant-Appellant.","0","0","0","1","2","3","0","0","2","0","paragraph"
"San Francisco,","0","0","0","1","2","2","0","0","1","0","paragraph"
"C. Brandon Wisoff (argued), Deepak Gupta, Jeffrey G. Lau,","0","0","0","1","3","9","0","1","1","0","paragraph"
"and Rebecca H. Stephens, Farella Braun & Martel LLP, San","0","0","0","1","2","10","0","0","3","0","paragraph"
"Francisco, California; Aaron M. Panner, Gregory G.","0","0","0","1","2","7","0","0","4","0","paragraph"
"Rapawy, and T. Dietrich Hill, Kellogg Hansen Todd Figel &","0","0","0","1","2","10","0","0","3","0","paragraph"
"Frederick PLLC, Washington, D.C.; Laurence H. Tribe,","0","0","0","1","3","7","0","0","3","0","paragraph"
"Cambridge, Massachusetts; for Plaintiff-Appellee.","0","0","0","1","2","4","0","0","3","0","paragraph"
"Nicholas J. Boyle, John S. Williams, and Eric J. Hamilton,","0","0","0","1","2","10","0","0","3","0","paragraph"
"Williams & Connolly LLP, Washington, D.C., for Amicus","0","0","0","1","3","8","0","0","4","0","paragraph"
"Curiae CoStar Group Inc.","0","0","0","1","2","4","0","0","1","0","paragraph"
"Perry J. Viscounty, Latham & Watkins LLP, San Francisco,","0","0","0","1","2","9","0","0","3","0","paragraph"
"California; Gregory G. Garre, Latham & Watkins LLP,","0","0","0","1","2","8","0","0","4","0","paragraph"
"Washington, D.C.; for Amicus Curiae Craigslist Inc.","0","0","0","1","3","7","0","0","3","0","paragraph"
"Marc Rotenberg and Alan Butler, Electronic Privacy","0","0","0","1","2","7","0","0","3","0","paragraph"
"Information Center, Washington, D.C., for Amicus Curiae","0","0","0","1","3","7","0","0","3","0","paragraph"
"Electronic Privacy Information Center.","0","0","0","1","2","4","0","0","1","0","paragraph"
"Thomas V. Christopher, Law Offices of Thomas V.","0","0","0","1","2","8","0","0","3","0","paragraph"
"Christopher, San Francisco, California, for Amicus Curiae","0","0","0","1","2","7","0","0","3","0","paragraph"
"3taps Inc.","0","0","0","1","2","2","0","0","0","0","paragraph"
"Jamie Williams,","0","0","0","1","2","2","0","0","1","0","paragraph"
"HIQ LABS V. LINKEDIN 5","0","0","0","0","1","5","0","1","1","0","paragraph"
"Corynne McSherry, Cindy Cohn, and","0","0","0","1","2","5","0","0","2","0","paragraph"
"Nathan Cardozo, Electronic Frontier Foundation, San","0","0","0","1","2","6","0","0","3","0","paragraph"
"Francisco, California, for Amici Curiae Electronic Frontier","0","0","0","1","2","7","0","0","3","0","paragraph"
"Foundation, DuckDuckGo, and Internet Archive.","0","0","0","1","2","5","0","0","3","0","paragraph"
"Kenneth L. Wilton and James M. Harris, Seyfarth Shaw","0","0","0","1","2","9","0","0","3","0","paragraph"
"LLP, Los Angeles, California; Carrie P. Price, Seyfarth","0","0","0","1","2","8","0","0","4","0","paragraph"
"Shaw LLP, San Francisco, California; for Amicus Curiae","0","0","0","1","2","8","0","0","3","0","paragraph"
"Scraping Hub Ltd.","0","0","0","1","2","3","0","0","2","0","paragraph"
"OPINION","1","0","0","1","1","1","0","0","1","0","heading"
"BERZON, Circuit Judge:","0","0","0","1","2","3","0","0","1","0","paragraph"
"May LinkedIn, the professional networking website,","0","0","0","1","3","6","0","1","2","0","paragraph"
"prevent a competitor, hiQ, from collecting and using","0","0","0","1","3","8","0","3","2","0","paragraph"
"information that LinkedIn users have shared on their public","0","0","0","1","3","9","0","1","3","0","paragraph"
"profiles, available","0","0","0","1","0","2","0","0","1","0","paragraph"
"browser? HiQ, a","0","0","0","1","3","3","0","0","2","0","paragraph"
"for viewing by anyone with a web","0","0","0","1","0","7","0","1","2","0","paragraph"
"data analytics company, obtained a","0","0","0","1","0","5","0","1","1","0","paragraph"
"preliminary injunction forbidding LinkedIn from denying","0","0","0","1","3","6","0","2","2","0","paragraph"
"hiQ access to publicly available LinkedIn member profiles.","0","0","0","1","3","8","0","0","1","0","paragraph"
"At this preliminary injunction stage, we do not resolve the","0","0","0","1","3","10","0","1","2","0","paragraph"
"companies’ legal dispute definitively, nor do we address all","0","0","0","1","0","9","0","1","2","0","paragraph"
"the claims and defenses they have pleaded in the district","0","0","0","1","0","10","0","1","4","0","paragraph"
"court. Instead, we focus on whether hiQ has raised serious","0","0","0","1","3","10","0","2","3","0","paragraph"
"questions on the merits of the factual and legal issues","0","0","0","1","0","10","0","0","3","0","paragraph"
"presented to us, as","0","0","0","1","0","4","0","1","1","0","paragraph"
"preliminary relief.","0","0","0","1","0","2","0","0","1","0","paragraph"
"well as on the","0","0","0","1","0","4","0","0","0","0","paragraph"
"I.","1","0","0","1","1","1","0","0","1","0","heading"
"other requisites for","0","0","0","1","0","3","0","0","1","0","paragraph"
"Founded in 2002, LinkedIn is a professional networking","0","0","0","1","3","8","0","1","2","0","paragraph"
"website with over 500 million members. Members post","0","0","0","1","3","8","0","1","3","1","paragraph"
"resumes and job listings and","0","0","0","1","0","5","0","0","2","0","paragraph"
"“connections” with other members.","0","0","0","1","0","4","0","0","2","0","paragraph"
"build professional","0","0","0","1","0","2","0","1","0","0","paragraph"
"LinkedIn specifically","0","0","0","1","3","2","0","0","1","0","paragraph"
"6 HIQ LABS V. LINKEDIN","0","0","0","0","1","5","0","0","1","1","paragraph"
"disclaims ownership of the information users post to their","0","0","0","1","0","9","0","2","3","0","paragraph"
"personal profiles: according to LinkedIn’s User Agreement,","0","0","0","1","3","7","0","1","3","0","paragraph"
"members own the content and information they submit or","0","0","0","1","0","9","0","2","4","0","paragraph"
"post to LinkedIn and grant LinkedIn only a non-exclusive","0","0","0","1","3","9","0","2","2","0","paragraph"
"license to “use, copy, modify,","0","0","0","1","0","5","0","3","1","0","paragraph"
"process” that information.","0","0","0","1","0","3","0","0","2","0","paragraph"
"distribute, publish, and","0","0","0","1","0","3","0","2","0","0","paragraph"
"LinkedIn allows its members to choose among various","0","0","0","1","3","8","0","2","2","0","paragraph"
"privacy settings. Members can specify which portions of","0","0","0","1","3","8","0","2","2","0","paragraph"
"their profile are visible to the general public (that is, to both","0","0","0","1","0","12","0","0","2","0","paragraph"
"LinkedIn members and nonmembers), and which portions","0","0","0","1","3","7","0","0","3","0","paragraph"
"are visible only to direct connections, to the member’s","0","0","0","1","0","9","0","0","2","0","paragraph"
"“network” (consisting of LinkedIn members within three","0","0","0","1","3","7","0","1","2","1","paragraph"
"degrees of connectivity), or to all LinkedIn members.1 This","0","0","0","1","3","9","0","0","4","0","paragraph"
"case deals only","0","0","0","1","0","3","0","1","1","0","paragraph"
"public.","0","0","0","1","0","1","0","0","0","0","paragraph"
"with profiles made visible to the general","0","0","0","1","0","7","0","1","2","0","paragraph"
"LinkedIn also offers all members—whatever their","0","0","0","1","3","6","0","1","2","0","paragraph"
"profile privacy settings—a “Do Not Broadcast” option with","0","0","0","1","3","8","0","1","2","0","paragraph"
"respect to every change they make to their profiles. If a","0","0","0","1","3","11","0","1","4","0","paragraph"
"LinkedIn member selects this option, her connections will","0","0","0","1","3","8","0","2","2","0","paragraph"
"not be notified when she updates her profile information,","0","0","0","1","0","9","0","2","2","0","paragraph"
"although the updated information will still appear on her","0","0","0","1","0","9","0","3","2","0","paragraph"
"profile page (and thus be visible to anyone permitted to view","0","0","0","1","0","11","0","2","2","0","paragraph"
"her profile under her general privacy setting). More than 50","0","0","0","1","3","10","0","0","2","1","paragraph"
"1 Direct connections (or first-degree connections) are people to","0","0","0","0","3","9","0","0","3","1","paragraph"
"whom a LinkedIn member is connected by virtue of having invited them","0","0","0","1","3","12","0","3","4","0","paragraph"
"to connect and had the invitation accepted, or of having accepted their","0","0","0","1","0","12","0","4","1","0","paragraph"
"invitation to connect. Second-degree connections are people connected","0","0","0","1","3","8","0","2","3","0","paragraph"
"to a member’s first-degree connections. Third-degree connections are","0","0","0","1","3","8","0","0","2","0","paragraph"
"people connected to a member’s second-degree connections. A LinkedIn","0","0","0","1","3","9","0","1","3","0","paragraph"
"member’s network consists of the member’s first-degree, second-degree,","0","0","0","1","0","8","0","1","2","0","paragraph"
"and third-degree connections, as well as fellow members of the same","0","0","0","1","0","11","0","0","2","0","paragraph"
"LinkedIn Groups (groups of members in the same industry or with","0","0","0","1","3","11","0","0","4","0","paragraph"
"similar interests that any member can request to join).","0","0","0","1","0","9","0","3","2","0","paragraph"
"HIQ LABS V. LINKEDIN 7","0","0","0","0","1","5","0","1","1","0","paragraph"
"million LinkedIn members have, at some point, elected to","0","0","0","1","3","9","0","1","2","1","paragraph"
"employ the “Do Not Broadcast” feature, and approximately","0","0","0","1","3","8","0","2","1","0","paragraph"
"20 percent of all active users who updated their profiles","0","0","0","1","0","10","0","1","4","0","paragraph"
"between July 2016 and July 2017—whatever their privacy","0","0","0","1","3","8","0","0","2","0","paragraph"
"setting—employed the “Do Not Broadcast” setting.","0","0","0","1","3","6","0","4","0","0","paragraph"
"LinkedIn has taken steps to protect the data on its website","0","0","0","1","3","11","0","2","4","0","paragraph"
"from what it perceives as misuse or misappropriation. The","0","0","0","1","3","9","0","1","4","0","paragraph"
"instructions in LinkedIn’s “robots.txt” file—a text file used","0","0","0","1","3","8","0","1","4","0","paragraph"
"by website owners to communicate with search engine","0","0","0","1","0","8","0","1","2","0","paragraph"
"crawlers and other web robots—prohibit access to LinkedIn","0","0","0","1","3","8","0","1","4","0","paragraph"
"servers via automated bots, except that certain entities, like","0","0","0","1","0","9","0","1","3","0","paragraph"
"the Google search engine, have express permission from","0","0","0","1","3","8","0","0","2","0","paragraph"
"LinkedIn for bot access.2","0","0","0","1","3","4","0","0","2","0","paragraph"
"technological systems to","0","0","0","1","0","3","0","0","1","0","paragraph"
"LinkedIn also employs several","0","0","0","1","3","4","0","1","1","0","paragraph"
"detect suspicious activity and","0","0","0","1","0","4","0","1","1","0","paragraph"
"2 A web robot (or “bot”) is an application that performs automated","0","0","0","0","3","12","0","2","3","1","paragraph"
"tasks such as retrieving and analyzing information. See Definition of","0","0","0","0","3","10","0","3","3","0","paragraph"
"“bot,” Merriam-Webster Dictionary, https://www.merriam-","0","0","0","0","3","4","0","0","3","0","paragraph"
"webster.com/dictionary/bot (last visited July 12, 2019). A web crawler","0","0","0","1","3","9","0","1","1","0","paragraph"
"is one common type of bot that systematically searches the Internet and","0","0","0","1","3","12","0","1","3","1","paragraph"
"downloads copies of web pages, which can then be indexed by a search","0","0","0","1","0","13","0","2","4","0","paragraph"
"engine. See Assoc. Press v. Meltwater U.S. Holdings, Inc., 931 F. Supp.","0","0","0","0","3","12","0","2","3","1","paragraph"
"2d 537, 544 (S.D.N.Y. 2013); Definition of “web crawler,” Merriam-","0","0","0","0","3","10","0","0","4","1","paragraph"
"Webster Dictionary, https://www.merriam-webster.com/dictionary/web","0","0","0","1","3","3","0","0","2","0","paragraph"
"%20crawler (last visited July 12, 2019). A robots.txt file, also known as","0","0","0","1","3","12","0","2","1","0","paragraph"
"the robots exclusion protocol, is a widely used standard for stating the","0","0","0","1","0","12","0","2","2","0","paragraph"
"rules that a web server has adopted to govern a bot’s behavior on that","0","0","0","1","0","14","0","2","4","0","paragraph"
"server. See About /robots.txt, http://www.robotstxt.org/robotstxt.html","0","0","0","0","3","5","0","1","2","0","paragraph"
"(last visited July 12, 2019). For example, a robots.txt file might instruct","0","0","0","1","3","12","0","3","2","0","paragraph"
"specified robots to ignore certain files when crawling a site, so that the","0","0","0","1","0","13","0","3","3","0","paragraph"
"files do not appear in search engine results. Adherence to the rules in a","0","0","0","1","3","14","0","1","4","0","paragraph"
"robots.txt file is voluntary; malicious bots may deliberately choose not","0","0","0","1","0","10","0","2","2","0","paragraph"
"to honor robots.txt rules and may in turn be punished with a denial of","0","0","0","1","0","14","0","3","3","0","paragraph"
"access to the website in question. See Can I Block Just Bad Robots?,","0","0","0","0","3","13","0","3","5","0","paragraph"
"http://www.robotstxt.org/faq/blockjustbad.html (last visited July 12,","0","0","0","1","3","5","0","1","1","0","paragraph"
"2019); cf. Assoc. Press, 931 F. Supp. 2d at 563 (S.D.N.Y. 2013).","0","0","0","0","3","12","0","1","4","3","paragraph"
"8 HIQ LABS V. LINKEDIN","0","0","0","0","1","5","0","0","1","1","paragraph"
"restrict automated scraping.3 For example, LinkedIn’s","0","0","0","1","3","6","0","2","2","0","paragraph"
"Quicksand system detects non-human activity indicative of","0","0","0","1","3","7","0","1","2","0","paragraph"
"scraping; its Sentinel system throttles (slows or limits) or","0","0","0","1","3","9","0","1","2","0","paragraph"
"even blocks activity from suspicious IP addresses;4 and its","0","0","0","1","3","9","0","1","2","0","paragraph"
"Org Block system generates a list of known “bad” IP","0","0","0","1","3","10","0","2","3","0","paragraph"
"addresses serving as large-scale scrapers. In total, LinkedIn","0","0","0","1","3","8","0","1","4","0","paragraph"
"blocks approximately 95 million automated attempts to","0","0","0","1","0","7","0","1","2","1","paragraph"
"scrape data every day, and has restricted over 11 million","0","0","0","1","0","10","0","1","1","1","paragraph"
"accounts suspected of violating","0","0","0","1","0","4","0","2","1","0","paragraph"
"including through scraping.","0","0","0","1","0","3","0","2","0","0","paragraph"
"its User Agreement,5","0","0","0","1","2","3","0","0","1","0","paragraph"
"HiQ is a data analytics company founded in 2012. Using","0","0","0","1","3","10","0","2","2","0","paragraph"
"automated bots, it scrapes information that LinkedIn users","0","0","0","1","3","8","0","1","3","0","paragraph"
"3 Scraping involves extracting data from a website and copying it","0","0","0","0","3","11","0","3","4","1","paragraph"
"into a structured format, allowing for data manipulation or analysis.","0","0","0","1","0","10","0","1","3","0","paragraph"
"See, e.g., What Is a Screen Scraper?, WiseGeek, http://www.wisegeek.","0","0","0","0","3","9","0","1","2","0","paragraph"
"com/what-is-a-screen-scraper.htm (last visited July 12, 2019). Scraping","0","0","0","1","3","7","0","2","3","0","paragraph"
"can be done manually, but as in this case, it is typically done by a web","0","0","0","1","0","16","0","3","3","0","paragraph"
"robot or “bot.” See supra note 2.","0","0","0","0","3","7","0","1","3","1","paragraph"
"4 “IP address” is an abbreviation for Internet protocol address, which","0","0","0","0","3","11","0","0","3","1","paragraph"
"is a numerical identifier for each computer or network connected to the","0","0","0","1","0","12","0","1","3","0","paragraph"
"Internet. See Definition of “IP Address,” Merriam-Webster Dictionary,","0","0","0","0","2","8","0","1","3","0","paragraph"
"https://www.merriam-webster.com/dictionary/IP%20address (last","0","0","0","1","3","2","0","0","1","0","paragraph"
"visited July 12, 2019).","0","0","0","1","3","4","0","1","0","0","paragraph"
"5 Section 8.2 of the LinkedIn User Agreement to which hiQ agreed","0","0","0","0","3","12","0","1","3","1","paragraph"
"states that users agree not to “[s]crape or copy profiles and information","0","0","0","1","0","12","0","2","4","0","paragraph"
"of others through any means (including crawlers, browser plugins and","0","0","0","1","0","10","0","1","4","0","paragraph"
"add-ons, and any other technology or manual work),” “[c]opy or use the","0","0","0","1","0","12","0","1","4","0","paragraph"
"information, content or data on LinkedIn in connection with a","0","0","0","1","3","10","0","0","5","0","paragraph"
"competitive service (as determined by LinkedIn),” “[u]se manual or","0","0","0","1","3","9","0","1","3","0","paragraph"
"automated software, devices, scripts robots, other means or processes to","0","0","0","1","0","10","0","2","4","0","paragraph"
"access, ‘scrape,’ ‘crawl’ or ‘spider’ the Services or any related data or","0","0","0","1","3","12","0","1","5","0","paragraph"
"information,” or “[u]se bots or other automated methods to access the","0","0","0","1","0","11","0","2","3","0","paragraph"
"Services.” HiQ is no longer bound by the User Agreement, as LinkedIn","0","0","0","1","3","12","0","1","4","0","paragraph"
"has terminated hiQ’s user status.","0","0","0","1","3","5","0","1","2","0","paragraph"
"HIQ LABS V. LINKEDIN 9","0","0","0","0","1","5","0","1","1","0","paragraph"
"have included on public LinkedIn profiles, including name,","0","0","0","1","3","8","0","2","2","0","paragraph"
"job title, work history, and skills. It then uses that","0","0","0","1","3","10","0","1","4","0","paragraph"
"information, along with a proprietary predictive algorithm,","0","0","0","1","0","7","0","0","2","0","paragraph"
"to yield “people analytics,” which it sells to business clients.","0","0","0","1","0","10","0","2","3","0","paragraph"
"HiQ offers two such analytics. The first, Keeper,","0","0","0","1","3","8","0","1","3","1","paragraph"
"purports to identify employees at the greatest risk of being","0","0","0","1","0","10","0","1","3","0","paragraph"
"recruited away. According to hiQ, the product enables","0","0","0","1","3","8","0","3","2","0","paragraph"
"employers to offer career development opportunities,","0","0","0","1","0","6","0","1","2","0","paragraph"
"retention bonuses, or other perks to retain valuable","0","0","0","1","0","8","0","1","2","0","paragraph"
"employees. The second, Skill Mapper, summarizes","0","0","0","1","3","6","0","1","2","0","paragraph"
"employees’ skills in the aggregate. Among other things, the","0","0","0","1","3","9","0","0","3","0","paragraph"
"tool is supposed to help employers identify skill gaps in their","0","0","0","1","0","11","0","3","3","0","paragraph"
"workforces so that they can offer internal training in those","0","0","0","1","0","10","0","2","3","0","paragraph"
"areas, promoting internal mobility and reducing the expense","0","0","0","1","0","8","0","2","3","0","paragraph"
"of external recruitment.","0","0","0","1","0","3","0","0","1","0","paragraph"
"HiQ regularly organizes “Elevate” conferences, during","0","0","0","1","3","6","0","1","2","0","paragraph"
"which participants discuss hiQ’s business model and share","0","0","0","1","3","8","0","1","3","0","paragraph"
"best practices","0","0","0","1","0","2","0","0","1","0","paragraph"
"representatives","0","0","0","1","0","1","0","0","1","0","paragraph"
"beginning in","0","0","0","1","0","2","0","1","0","0","paragraph"
"representatives","0","0","0","1","0","1","0","0","1","0","paragraph"
"in the people","0","0","0","1","0","3","0","0","1","0","paragraph"
"participated","0","0","0","1","0","1","0","1","0","0","paragraph"
"analytics field. LinkedIn","0","0","0","1","3","3","0","0","2","0","paragraph"
"in Elevate conferences","0","0","0","1","3","3","0","0","1","0","paragraph"
"October 2015.","0","0","0","1","2","2","0","0","1","0","paragraph"
"attended the","0","0","0","1","0","2","0","1","0","0","paragraph"
"At least ten LinkedIn","0","0","0","1","3","4","0","0","1","1","paragraph"
"conferences. LinkedIn","0","0","0","1","3","2","0","0","2","0","paragraph"
"employees have also spoken at Elevate conferences. In 2016,","0","0","0","1","3","9","0","1","2","0","paragraph"
"a LinkedIn employee was awarded the Elevate “Impact","0","0","0","1","3","8","0","1","2","0","paragraph"
"Award.” LinkedIn employees thus had an opportunity to","0","0","0","1","3","8","0","0","3","0","paragraph"
"learn about hiQ’s products, including “that [one of] hiQ’s","0","0","0","1","3","9","0","2","2","0","paragraph"
"product[s] used data from a variety of sources—internal and","0","0","0","1","0","9","0","1","4","0","paragraph"
"external—to predict","0","0","0","1","0","2","0","1","0","0","paragraph"
"“collected skills data","0","0","0","1","0","3","0","1","1","0","paragraph"
"employee attrition” and that hiQ","0","0","0","1","3","5","0","0","2","0","paragraph"
