"line","is_different_style","is_font_bigger","different_color","is_font_unique","text_case","word_count","is_number","nb_of_verbs","nb_of_nouns","nb_of_cardinal_numbers","label"
"Section headings are 11-pt. bold capitals, centered. Sections numbers have whole numbers, e.g., 1, 2, 3… Don't number","0","0","0","1","3","18","0","2","4","1","paragraph"
"the ""Acknowledgements"" and","0","0","0","1","3","3","0","0","1","0","paragraph"
"Results, and 5. Conclusions.","0","0","0","1","2","4","0","0","2","1","paragraph"
"2.4 Subsection heading","1","0","0","1","3","3","0","0","1","1","heading"
"""References."" Headings often used are: 1. Introduction, 2. Methodology, 3. Data,","0","0","0","1","3","11","0","1","5","3","paragraph"
"Subsection headings are left-justified, 10-pt. bold. Capitalize the first word, acronyms, and proper nouns.","0","0","0","1","3","14","0","3","3","0","paragraph"
"2.5 Paragraphs","1","0","0","1","2","2","0","0","1","1","heading"
"Add a blank line above and below section headings and between paragraphs. Avoid headings or one-line paragraphs at","0","0","0","1","3","18","0","2","5","1","paragraph"
"the top or bottom of a page by using page breaks or extra blank lines. One method to preserve page breaks is to make the","0","0","0","1","3","25","0","3","7","1","paragraph"
"bottom margin a little larger than the specifications. Indentation is optional. This spacing is automatic if you are using","0","0","0","1","3","19","0","1","5","0","paragraph"
"the SPIE ""section"" styles in Word.","0","0","0","1","3","6","0","0","2","0","paragraph"
"2.6 Text","1","0","0","1","2","2","0","0","1","1","heading"
"Text is 10 point and justified. Each sentence ends with a period and a single space before the next sentence.","0","0","0","1","3","20","0","1","6","1","paragraph"
"2.7 Figures and captions","1","0","0","1","3","4","0","0","2","1","heading"
"Figures are centered. Use or insert .jpg, .tiff, or .gif illustrations instead of PowerPoint or graphic constructions.","0","0","0","1","3","17","0","2","5","0","paragraph"
"Captions go below figures. Indent 5 spaces from left margin and justify.","0","0","0","1","3","12","0","2","4","1","paragraph"
"Figure 1. Figure captions are indented 5 spaces and justified. If you are familiar with Word styles, you can insert a","0","0","0","1","3","21","0","4","6","2","paragraph"
"field code called Seq figure which automatically numbers your figures.","0","0","0","1","3","10","0","2","2","0","paragraph"
"2.8 Tables and captions","1","0","0","1","3","4","0","0","2","1","heading"
"Tables are centered. The caption goes above the table. The caption text should indent 5 spaces from left margin and","0","0","0","1","3","20","0","4","6","1","paragraph"
"justify. Table examples are on page 1 and 2 and below.","0","0","0","1","3","11","0","1","2","2","paragraph"
"3. MULTIMEDIA FIGURES – VIDEO AND AUDIO FILES","1","1","0","1","1","8","0","0","4","1","heading"
"Video and audio files can be included for publication. Table 3 lists the specifications for the mulitimedia files. Use a","0","0","0","1","3","20","0","4","5","1","paragraph"
"screenshot or another .jpg illustration for placement in the text. Use the file name to begin the caption. The text of the","0","0","0","1","3","22","0","2","7","0","paragraph"
"caption must end with the text ""http://dx.doi.org/doi.number.goes.here"" which tells the SPIE editor where to insert the","0","0","0","0","3","16","0","4","3","0","paragraph"
"hyperlink in the digital version of the manuscript.","0","0","0","1","0","8","0","1","2","0","paragraph"
"Here is a sample illustration and caption for a multimedia file:","0","0","0","1","3","11","0","0","3","0","paragraph"
"Video 2. A label of “Video/Audio 1, 2, …” should appear at the beginning of the caption to indicate to which","0","0","0","1","3","21","0","3","5","0","paragraph"
"multimedia file it is linked . Include this text at the end of the caption: http://dx.doi.org/doi.number.goes.here","0","0","0","0","3","16","0","2","5","0","paragraph"
"Table 3. Information on video and audio files that can accompany a manuscript submission.","0","0","0","1","3","14","0","2","4","1","paragraph"
"4. MATHEMATICAL EQUATIONS","1","1","0","1","1","3","0","0","1","1","heading"
"sρ Use common fonts like Times Roman in your math equations. A math reference in a paragraph sentence such as αϑ","0","0","0","0","3","21","0","0","7","0","paragraph"
"is not numbered. The steps of a mathematical argument can be numbered using a right-aligned tab for clarity, for","0","0","0","1","3","19","0","5","4","0","paragraph"
"example","0","0","0","1","0","1","0","0","1","0","paragraph"
"α =","0","0","0","0","0","2","0","0","0","0","paragraph"
"and","0","0","0","1","0","1","0","0","0","0","paragraph"
"±− b b 2− ac","0","1","0","0","0","5","0","0","3","0","paragraph"
"(1)","0","0","0","1","2","1","0","0","0","1","paragraph"
"2 o","0","1","0","0","0","2","0","0","0","1","paragraph"
"ρ= ′−∑ ( xx 2) .","0","0","0","0","0","6","0","0","1","0","paragraph"
"(2)","0","0","0","1","2","1","0","0","0","1","paragraph"
"5. USING THIS TEMPLATE AND ITS AUTOMATIC FORMATTING","1","1","0","1","1","8","0","1","2","1","heading"
"This document template and more information is available on SPIE.org:","0","0","0","1","3","10","0","0","3","0","paragraph"
"http://spie.org/x14101.xml or by emailing author_help@spie.org","0","0","0","0","0","5","0","1","0","0","paragraph"
"5.1 View the pre-formatted styles","1","0","0","1","3","5","0","2","1","1","heading"
"To see the formats available with this manuscript, go to the Format menu and choose ""Styles and Formatting"". To view","0","0","0","1","3","20","0","5","4","0","paragraph"
"which style is being used in any part of this document, place your cursor on the line and look in the Styles and","0","0","0","1","3","23","0","3","6","0","paragraph"
"Formatting display.","0","0","0","1","3","2","0","1","1","0","paragraph"
"5.2 Using SPIE styles","1","0","0","1","3","4","0","1","1","1","heading"
"To use this template in Microsoft Word: open this file and save it to a new file name. Type over the existing text with","0","0","0","1","3","24","0","5","6","0","paragraph"
"your paper. Alternately, you can delete all text, and select the SPIE style for each paragraph from the Styles and","0","0","0","1","3","20","0","3","6","0","paragraph"
"Formatting menu.","0","0","0","1","3","2","0","1","1","0","paragraph"
"5.3 Notes on SPIE styles","1","0","0","1","3","5","0","0","2","1","heading"
"The styles listed in Table 2 automatically add extra spacing before and/or after paragraphs: SPIE title, SPIE authors-","0","0","0","1","3","18","0","2","7","1","paragraph"
"affiliations, SPIE section heading, SPIE subsection heading, and SPIE body text.","0","0","0","1","3","11","0","0","4","0","paragraph"
"goes into the body text style after one paragraph return.","0","0","0","1","0","10","0","1","2","1","paragraph"
"The 1.1 Heading 2 style automatically","0","0","0","1","3","6","0","1","1","1","paragraph"
"REFERENCES","1","1","0","1","1","1","0","0","1","0","heading"
"[1] Booth, N. and Smith, A. S., [Infrared Detectors], Goodwin House Publishers, New York & Boston, 241-248 (1997).","0","0","0","1","3","18","0","0","5","2","paragraph"
"[2] Davis, A., R., Bush, C., Harvey, J. C. and Foley, M. F., ""Fresnel lenses in rear projection displays,"" SID Int. Symp.","0","0","0","1","3","22","0","0","12","1","paragraph"
"Digest Tech. Papers 32(1), 934-937 (2001).","0","0","0","1","2","6","0","0","2","2","paragraph"
"[3] Van Derlofske, J. F., ""Computer modeling of LED light pipe systems for uniform display illumination,"" Proc. SPIE","0","0","0","1","3","18","0","0","7","1","paragraph"
"4445, 119-129 (2001).","0","0","0","1","2","3","0","0","0","1","paragraph"
"[4] C. Jones, Director, Miscellaneous Optics Corporation, interview, Sept. 23, 2008.","0","0","0","1","3","11","0","0","1","1","paragraph"
"[5] www.optics4yurresearch.com/7752.html","0","0","0","0","0","2","0","0","0","0","paragraph"
"REFERENCE LINKING","1","1","0","1","1","2","0","1","0","0","heading"
"SPIE is able to display the references section of your paper in the SPIE Digital Library, complete with links to","0","0","0","1","3","20","0","1","5","0","paragraph"
"referenced journal articles, proceedings papers, and books, when available. This added feature will bring more readers to","0","0","0","1","3","17","0","3","5","0","paragraph"
"your paper and improve the usefulness of the SPIE Digital Library for all researchers.","0","0","0","1","3","14","0","1","4","0","paragraph"
"Denote reference citations within the text of your paper by means of a superscript number. List references at the end of","0","0","0","1","3","21","0","0","7","0","paragraph"
"the paper in numerical order, and enclose the reference number in square brackets. Include the following information (as","0","0","0","1","3","18","0","3","5","0","paragraph"
"applicable).","0","0","0","1","0","1","0","0","0","0","paragraph"
"If you use this formatting, your references will link your manuscript to other research papers that are in the CrossRef","0","0","0","1","3","20","0","4","5","0","paragraph"
"system. Exact punctuation is required for the automated linking to be successful.","0","0","0","1","3","12","0","2","3","0","paragraph"
"book: [1] Booth, N. and Smith, A. S., [Infrared Detectors], Goodwin House Publishers, New","0","0","0","1","3","14","0","0","7","1","paragraph"
"York & Boston, 241-248 (1997).","0","0","0","1","2","5","0","0","2","1","paragraph"
"journal paper: [2] Davis, A., R., Bush, C., Harvey, J. C. and Foley, M. F. , ""Fresnel lenses in rear","0","0","0","1","3","20","0","0","12","1","paragraph"
"projection displays,"" SID Int. Symp. Digest Tech. Papers 32(1), 934-937 (2001).","0","0","0","1","3","11","0","0","5","2","paragraph"
"proceedings paper: [3] Van Derlofske, J. F., ""Computer modeling of LED light pipe systems for uniform","0","0","0","1","3","16","0","0","6","1","paragraph"
"display illumination,"" Proc. SPIE 4445, 119-129 (2001).","0","0","0","1","3","7","0","0","3","1","paragraph"
