"line","is_different_style","is_font_bigger","different_color","is_font_unique","text_case","word_count","is_number","nb_of_verbs","nb_of_nouns","nb_of_cardinal_numbers","label"
"Francisco, United States","0","0","0","1","2","3","0","0","2","0","paragraph"
"Resources Board, 2005.","0","0","0","1","2","3","0","0","1","0","paragraph"
"of America, California Environmental","0","0","0","1","2","4","0","0","2","0","paragraph"
"Available at: http://repositories.cdlib.org/tc/surveys/CALEPA2005/","0","0","0","0","3","3","0","0","0","0","paragraph"
"Protection Agency: Air","0","0","0","1","2","3","0","0","2","0","paragraph"
"Joint briefing paper: Proposed guidelines for the implementation of Article 8 of the WHO","0","0","0","1","3","14","0","1","5","0","paragraph"
"Framework Convention on Tobacco Control. Framework Convention Alliance and the Global","0","0","0","1","2","11","0","0","4","0","paragraph"
"Smokefree Partnership, 2007.","0","0","0","1","2","3","0","0","1","0","paragraph"
"Available at: http://www.fctc.org/x/documents/Article8_COP2_Briefing_English.pdf","0","0","0","0","3","3","0","0","0","0","paragraph"
"Global Smokefree Partnership web site. A resource on smoke free success stories and","0","0","0","1","3","13","0","0","3","0","paragraph"
"challenges, this link includes perspectives on smoke free policies, links to evaluation reports,","0","0","0","1","0","13","0","1","5","0","paragraph"
"legislation and public information campaigns, as well as implementation guidelines. Available","0","0","0","1","3","11","0","0","3","0","paragraph"
"at: www.globalsmokefreepartnership.org","0","0","0","0","0","2","0","0","0","0","paragraph"
"After the smoke has cleared: evaluation of the impact of a new smoke free law. Wellington,","0","0","0","1","3","16","0","1","5","0","paragraph"
"New Zealand Ministry of Health, 2006.","0","0","0","1","2","6","0","0","2","0","paragraph"
"Available at:","0","0","0","1","2","2","0","0","0","0","paragraph"
"http://www.moh.govt.nz/moh.nsf/by+unid/A9D3734516F6757ECC25723D00752D50?O","0","0","1","1","3","1","0","0","1","0","paragraph"
"pen","0","0","1","1","0","1","0","0","1","0","paragraph"
