"line","is_different_style","is_font_bigger","different_color","is_font_unique","text_case","word_count","is_number","nb_of_verbs","nb_of_nouns","nb_of_cardinal_numbers","label"
"First Floor, Ferns Icon, Survey No. 28, Doddanekundi, Bangalore- 560 037.","0","0","0","1","2","11","0","0","3","0","paragraph"
"ST Registration No.: AADCB2008DST001 Co. Registration No.: U66030KA2007PLC043362","0","0","0","1","2","8","0","0","3","0","paragraph"
"Rate of Depreciation for painting: In the case of painting, the depreciation rate","0","0","0","0","3","13","0","0","4","0","paragraph"
"of 50% shall be applied only on the material cost of total painting charges. In case","0","0","0","1","3","16","0","2","4","0","paragraph"
"of a consolidated bill for painting charges, the material component shall be","0","0","0","1","0","12","0","1","3","0","paragraph"
"considered as 25% of total painting charges for the purpose of applying the","0","0","0","1","0","13","0","2","3","0","paragraph"
"depreciation.","0","0","0","1","0","1","0","0","1","0","paragraph"
"The Company shall not be liable to make any payment in respect of:","0","0","0","1","3","13","0","2","3","0","paragraph"
"a) Consequential loss, depreciation, wear and tear, mechanical or","0","0","0","1","3","9","0","0","4","0","paragraph"
"electrical breakdown failures or breakages;","0","0","0","1","0","5","0","0","2","0","paragraph"
"b) Damage to Tyres and Tubes unless the vehicle insured is damaged at","0","0","0","1","3","13","0","2","4","0","paragraph"
"the same time in which case the liability of the Company shall be limited","0","0","0","1","3","14","0","2","4","0","paragraph"
"to 50% of the cost of replacement.","0","0","0","1","0","7","0","0","3","0","paragraph"
"c) Loss of or damage to accessories by burglary housebreaking or theft","0","0","0","1","3","12","0","0","5","0","paragraph"
"unless the vehicle is stolen at the same time; and","0","0","0","1","0","10","0","1","2","0","paragraph"
"d) Any accidental loss or damage suffered whilst the insured or any","0","0","0","1","3","12","0","2","2","0","paragraph"
"person driving the vehicle with the knowledge and consent of the","0","0","0","1","0","11","0","1","4","0","paragraph"
"insured is under the influence of intoxicating liquor or drugs.","0","0","0","1","0","10","0","2","3","0","paragraph"
"In the event of the vehicle being disabled by reason of loss or damage covered","0","0","0","1","3","15","0","2","5","0","paragraph"
"under this Policy the Company will bear the reasonable cost of protection and","0","0","0","1","3","13","0","2","4","0","paragraph"
"removal to the nearest repairer and of redelivery to the Insured but not exceeding","0","0","0","1","3","14","0","1","4","0","paragraph"
"in all Rs.300/- in respect of any one accident.","0","0","0","1","3","9","0","0","3","1","paragraph"
"The insured may authorise the repair of the vehicle necessitated by damage for","0","0","0","1","3","13","0","4","3","0","paragraph"
"which the Company may be liable under this Policy provided that:-","0","0","0","1","3","11","0","2","2","1","paragraph"
"a) the estimated cost of such repair including replacements, if any, does","0","0","0","1","0","12","0","2","3","0","paragraph"
"not exceed Rs.150/-","0","0","0","1","3","3","0","1","1","0","paragraph"
"b) the Company is furnished forthwith a detailed estimate of the cost of","0","0","0","1","3","13","0","1","3","0","paragraph"
"repairs and","0","0","0","1","0","2","0","0","1","0","paragraph"
"c) the insured shall give the Company every assistance to see that such","0","0","0","1","3","13","0","4","2","0","paragraph"
"repair is necessary and the charges are reasonable.","0","0","0","1","0","8","0","0","2","0","paragraph"
"1 of 4","0","1","0","0","0","3","0","0","0","2","paragraph"
