"line","is_different_style","is_font_bigger","different_color","is_font_unique","text_case","word_count","is_number","nb_of_verbs","nb_of_nouns","nb_of_cardinal_numbers","label"
"In the previous examples, users could create and control avatars that looked like","0","0","0","1","3","13","0","4","3","0","paragraph"
"them. However, in many cases, users are not in control of their look-alike avatars;","0","0","0","1","3","14","0","1","5","0","paragraph"
"sometimes other players or algorithms take control. This is the case in which avatars","0","0","0","1","3","14","0","1","4","0","paragraph"
"become doppelgangers. In the online video game World of Warcraft (Morhaime","0","0","0","0","3","11","0","1","5","0","paragraph"
"2009), for example, players’ avatars can be “mind-controlled” by other players. In","0","0","0","0","3","12","0","2","3","0","paragraph"
"this situation, the player loses all control of his/her personal avatar and must watch","0","0","0","1","0","14","0","3","3","0","paragraph"
"for several seconds while his/her avatar is manipulated by another player – often","0","0","0","1","0","13","0","1","3","0","paragraph"
"with intentions of sabotage. We also see players’ avatars acting autonomously in","0","0","0","1","3","12","0","2","4","0","paragraph"
"some sports video games. In hockey and football games, the player can only control","0","0","0","1","3","14","0","2","4","0","paragraph"
"one player at a time. When a player relinquishes control of one avatar to take","0","0","0","1","3","15","0","2","5","2","paragraph"
"control of another, he/she passes the control of the first avatar to a computer algo-","0","0","0","1","0","15","0","1","5","0","paragraph"
"rithm. The avatar is still part of the player’s team, but is autonomously controlled.","0","0","0","1","3","14","0","1","4","0","paragraph"
"In another World of Warcraft example, some players possess pets that are semi-","0","0","0","0","3","13","0","1","3","0","paragraph"
"autonomous avatars. These pets mostly operate under the control of the player, but","0","0","0","1","3","13","0","1","4","0","paragraph"
"on occasion the pet will be sent on a mission where it must act autonomously. A com-","0","0","0","1","3","17","0","4","4","0","paragraph"
"puter algorithm guides the behavior of the pet during these missions while the","0","0","0","1","0","13","0","1","4","0","paragraph"
"player merely observes (not controls) the pet’s behavior. In sum, today’s video","0","0","0","1","3","12","0","1","3","0","paragraph"
"games allow for character building of characters, which look like the user, and also","0","0","0","1","0","14","0","2","4","0","paragraph"
"for algorithms to “take over” the behavior of the user.","0","0","0","1","0","10","0","1","3","0","paragraph"
"In the commercial world, digital doppelgangers can also be designed to","0","0","0","1","3","11","0","2","2","0","paragraph"
"look strikingly similar to the self. Through the use of digital photographs and","0","0","0","1","3","13","0","1","3","0","paragraph"
"14 Virtual Doppelgangers: Psychological Effects of Avatars Who Ignore Their Owners 177","0","0","0","1","2","12","0","1","5","2","paragraph"
"Fig. 14.1 Images and modeling techniques used in creating three-dimensional heads","0","0","0","0","3","11","0","3","4","2","paragraph"
"head-modeling software, an individual’s visage may be replicated. In one commer-","0","0","0","1","3","11","0","3","2","1","paragraph"
"cial example, Bruce Willis created multiple versions of himself in the online game","0","0","0","1","3","13","0","1","4","0","paragraph"
"Second Life to advertise his movie Die Hard (Kingdon 2007). In a recent popcorn","0","0","0","0","3","14","0","2","5","0","paragraph"
"commercial, an ad agency created a virtual version of the late Orville Redenbacher","0","0","0","1","3","13","0","1","4","0","paragraph"
"using old photographs (Advertising Age 2007). The virtual Orville was then portrayed","0","0","0","0","3","12","0","2","3","0","paragraph"
"as wearing a slim, new MP3 player – something the real Orville Redenbacher mostly","0","0","0","1","3","14","0","1","2","0","paragraph"
"likely had never done in his lifetime.","0","0","0","1","0","7","0","1","1","0","paragraph"
"Scholars in the Virtual Human Interaction Lab at Stanford University have been","0","0","0","1","2","12","0","0","3","0","paragraph"
"using similar modeling techniques to create digital doppelgangers for research","0","0","0","1","0","10","0","2","3","0","paragraph"
"purposes for the past decade. Figure 14.1 depicts an example of how digital dop-","0","0","0","0","3","14","0","1","4","1","paragraph"
"pelgangers are developed from photographs (Bailenson et al. 2004, 2008). The top","0","0","0","0","3","12","0","1","4","0","paragraph"
"left panel shows two photographs of a person, and the bottom left shows the anchor","0","0","0","1","0","15","0","2","5","1","paragraph"
"points manually placed on the photographs with photogrammetric software. The","0","0","0","1","3","10","0","1","3","0","paragraph"
"right panel shows the resulting 3D head, which is a mesh model with a texture","0","0","0","1","3","15","0","2","4","1","paragraph"
"wrapped around it. Although this transference is not flawless, it creates relatively","0","0","0","1","3","12","0","2","3","0","paragraph"
"accurate models of the human form.","0","0","0","1","0","6","0","0","2","0","paragraph"
"Theoretical Underpinnings","1","1","0","1","2","2","0","0","1","0","heading"
"As doppelgangers that behave autonomously, that is, independent of the users they were","0","0","0","1","3","13","0","1","3","0","paragraph"
"modeled after, become increasingly present in new forms of media, scholars in the field","0","0","0","1","0","14","0","2","3","0","paragraph"
"need to leverage traditional psychological theories to understand how humans may","0","0","0","1","0","11","0","4","2","0","paragraph"
"be affected by the seemingly bizarre concept of being confronted by a virtual version","0","0","0","1","0","14","0","2","2","0","paragraph"
"of one’s self. Below, we outline several relevant theories from the past 50 years.","0","0","0","1","3","14","0","1","4","0","paragraph"
"178","0","0","0","1","2","1","1","0","0","1","paragraph"
"J.N. Bailenson and K.Y. Segovia","0","0","0","1","2","5","0","0","2","0","paragraph"
"Social cognitive theory, originally known as social learning theory, posits that","0","0","0","1","3","11","0","2","2","0","paragraph"
"people learn by observing the behavior of models (Bandura 1977, 2001). Several","0","0","0","0","3","12","0","2","4","0","paragraph"
"factors, including the similarity of the model, the observer’s perceived ability to","0","0","0","1","0","12","0","3","5","0","paragraph"
"perform the behavior, and the rewards and punishments associated with that behavior,","0","0","0","1","0","12","0","2","4","0","paragraph"
"predict the likelihood of the observer performing the modeled action. In the physical","0","0","0","1","3","13","0","2","4","0","paragraph"
"world, it can be quite difficult to find a model that fits all of these factors. However,","0","0","0","1","3","17","0","3","3","0","paragraph"
"using digital media we can utilize and manipulate virtual humans, even digital","0","0","0","1","0","12","0","4","3","0","paragraph"
"doppelgangers to successfully fulfill these criteria.","0","0","0","1","0","6","0","1","2","0","paragraph"
"Identification has been shown to increase the likelihood of performing learned","0","0","0","1","3","11","0","4","2","0","paragraph"
"behaviors (Bandura 2001; Bandura and Huston 1961). Observers must feel that the","0","0","0","0","3","12","0","2","5","0","paragraph"
"model is similar enough to them that they are able to experience the same out-","0","0","0","1","0","15","0","1","4","0","paragraph"
"comes. Similarity may be based on physical traits, personality variables, or shared","0","0","0","1","3","12","0","4","3","0","paragraph"
"beliefs and attitudes (Stotland 1969). Indeed, the likelihood of learning increases","0","0","0","0","3","11","0","0","6","0","paragraph"
"when models are of the same sex (Andsager et al. 2006), race (Ito et al. 2008), or","0","0","0","0","3","17","0","0","3","0","paragraph"
"skill level (Meichengaum 1971), as well as when models demonstrate similar opin-","0","0","0","0","3","12","0","1","3","0","paragraph"
"ions (Hilmert et al. 2006) or previous behaviors (Andsager et al. 2006).","0","0","0","0","3","12","0","0","5","0","paragraph"
"In creating digital doppelgangers, it goes without saying that social scientists","0","0","0","1","3","11","0","3","3","0","paragraph"
"produce models that possess a very high level of physical resemblance to their user.","0","0","0","1","0","14","0","1","5","0","paragraph"
"Digital doppelgangers are the richest possible model of the self that we have access","0","0","0","1","3","14","0","0","5","0","paragraph"
"to today, and thus they have great potential to serve as powerful models in Bandura’s","0","0","0","1","3","15","0","1","5","0","paragraph"
"social cognitive theory.","0","0","0","1","0","3","0","0","1","0","paragraph"
"Media richness theory, also known as information richness theory, was developed","0","0","0","1","3","11","0","2","2","0","paragraph"
"by Daft and Lengel (1984). In this theory, a medium’s richness is generally defined","0","0","0","0","3","14","0","1","4","0","paragraph"
"by its ability to reproduce the information sent over it. But more specifically, Daft,","0","0","0","1","3","14","0","2","4","0","paragraph"
"Lengel, and Trevino (1987) describe media richness based on four criteria: (1)","0","0","0","0","3","12","0","2","4","2","paragraph"
"capacity for immediate feedback, (2) capacity to transmit multiple cues such as","0","0","0","1","0","12","0","1","4","1","paragraph"
"graphic symbols or human gestures, (3) language variety, including numbers and","0","0","0","1","0","11","0","1","4","1","paragraph"
"natural language, and (4) capacity of the medium to have a personal focus.","0","0","0","1","0","13","0","0","4","1","paragraph"
"Under these criteria, doppelgangers in immersive virtual environments are very","0","0","0","1","3","10","0","0","3","0","paragraph"
"rich forms of media. Immersive virtual environment technology (IVET) offers","0","0","0","1","3","10","0","1","4","0","paragraph"
"dynamic user-specific viewpoints and a wider field of view than other forms of","0","0","0","1","0","13","0","0","4","0","paragraph"
"two-dimensional media (Blascovich et al. 2002). In addition, newer IVET systems","0","0","0","0","3","11","0","0","3","1","paragraph"
"are delivering more forms of perceptual detail. Audio technology is being used to","0","0","0","1","3","13","0","2","3","0","paragraph"
"produce three-dimensional sound; haptic devices permit virtual touch (Tan et al.","0","0","0","1","3","11","0","2","4","1","paragraph"
"1994), a scent collar emits virtual scent (Nakamoto and Minh 2007), and a haptic","0","0","0","0","3","14","0","1","2","0","paragraph"
"interface puts pressure on the tongue to enhance virtual taste (Iwata et al. 2004).","0","0","0","0","3","14","0","2","5","0","paragraph"
"But regardless of whether a user is able to interact with his/her doppelganger in","0","0","0","1","3","14","0","1","2","0","paragraph"
"an immersive virtual environment, the personalized avatar is a rich form of media","0","0","0","1","0","13","0","0","4","0","paragraph"
"in its own right, as it maximizes more than any other existing medium, the “personal","0","0","0","1","0","15","0","2","3","0","paragraph"
"focus” parameter.","0","0","0","1","0","2","0","0","1","0","paragraph"
"The self-referential encoding (SRE) effect states that individuals learn and","0","0","0","1","3","10","0","1","2","0","paragraph"
"remember information better when it is related to the self. Rogers and colleagues","0","0","0","1","3","13","0","2","5","0","paragraph"
"(1977) proposed that information relating to the self would be remembered and","0","0","0","0","0","12","0","4","2","0","paragraph"
"learned better because it would be preferentially encoded and organized above","0","0","0","1","0","11","0","4","1","0","paragraph"
"other types of information. In fact, in the original experiment conducted in 1977,","0","0","0","1","3","13","0","1","4","0","paragraph"
"14 Virtual Doppelgangers: Psychological Effects of Avatars Who Ignore Their Owners 179","0","0","0","1","2","12","0","1","5","2","paragraph"
"Rogers and colleagues found that adjectives were twice as likely to be recalled","0","0","0","1","3","13","0","2","3","0","paragraph"
"correctly when they were presented in a self-referential frame (Does this adjective","0","0","0","1","3","12","0","1","2","0","paragraph"
"describe you?) versus when they were presented in a semantic frame (Does","0","0","0","1","3","12","0","2","3","0","paragraph"
"this adjective mean the same as X?). Furthermore, Symons and Johnson (1997)","0","0","0","0","3","12","0","1","4","0","paragraph"
"conducted a meta-analysis involving 129 studies of self-referential encoding effects","0","0","0","1","0","10","0","2","3","1","paragraph"
"where they confirmed the expected SRE effect.","0","0","0","1","3","7","0","2","2","0","paragraph"
"In addition, recent functional magnetic resonance imaging work reveals that","0","0","0","1","3","10","0","1","2","0","paragraph"
"self-referential information may even be processed using unique structures in the","0","0","0","1","0","11","0","3","2","0","paragraph"
"human brain. Heatherton et al. (2004) found that the level of activity in the medial","0","0","0","0","3","15","0","1","5","0","paragraph"
"prefrontal cortex during self-referential judgments predicted which items would be","0","0","0","1","0","10","0","2","3","0","paragraph"
"remembered by the participant in a surprise memory test. Thus, not only does activity","0","0","0","1","3","14","0","1","3","0","paragraph"
"in certain regions of the brain track with self-referential processing, but this activity","0","0","0","1","0","13","0","0","4","0","paragraph"
"also contributes to the formation of self-referential memories.","0","0","0","1","0","8","0","1","2","0","paragraph"
"In consideration of the SRE effect literature, the human brain may preferentially","0","0","0","1","3","12","0","1","4","0","paragraph"
"process information that our doppelgangers convey to us over information that is","0","0","0","1","0","12","0","1","4","0","paragraph"
"presented to us via other humans/avatars. This is an especially important concept","0","0","0","1","3","12","0","1","3","0","paragraph"
"when it comes to considering autonomous doppelgangers, as the findings suggest","0","0","0","1","0","11","0","3","3","0","paragraph"
"that autonomous avatars that merely look like their users (even if they do not act","0","0","0","1","0","15","0","2","3","0","paragraph"
"like their user or share similar beliefs with their user) will activate preferential","0","0","0","1","0","13","0","3","3","0","paragraph"
"information encoding.","0","0","0","1","0","2","0","0","1","0","paragraph"
"Self-perception theory (SPT) was developed by psychologist Daryl Bem (1972).","0","0","0","1","3","10","0","1","3","0","paragraph"
"SPT posits that humans develop their attitudes by observing their own behavior and","0","0","0","1","3","13","0","2","4","0","paragraph"
"concluding what attitudes must have caused them. The theory is somewhat counter-","0","0","0","1","3","12","0","3","3","0","paragraph"
"intuitive in that common sense would tell us that attitudes come prior to behaviors,","0","0","0","1","0","14","0","3","4","0","paragraph"
"but many studies have produced data that support this theory. For example, several","0","0","0","1","3","13","0","2","4","0","paragraph"
"studies have shown that emotions can be derived from behaviors. Such emotions as","0","0","0","1","3","13","0","3","4","0","paragraph"
"liking, disliking, happiness, and anger were induced by overt behaviors that had","0","0","0","1","0","12","0","1","5","0","paragraph"
"been manipulated by research assistants (Larid 2007).","0","0","0","0","3","7","0","1","2","0","paragraph"
"For example, Frank and Gilovich (1988) conducted a study in which they found","0","0","0","0","3","13","0","2","5","0","paragraph"
"that participants who wore black uniforms behaved more aggressively than partici-","0","0","0","1","0","11","0","2","4","0","paragraph"
"pants in white uniforms. According to Frank and Gilovich, wearing a black uniform","0","0","0","1","3","13","0","2","5","0","paragraph"
"is a behavior that the participants used to infer their own dispositions – “Just as","0","0","0","1","3","15","0","2","3","0","paragraph"
"observers see those in black uniforms as tough, mean, and aggressive, so too does","0","0","0","1","0","14","0","1","2","0","paragraph"
"the person wearing that uniform” (1988: 83). The participants then adhere to this","0","0","0","1","3","13","0","2","3","1","paragraph"
"new identity by behaving more aggressively.","0","0","0","1","0","6","0","1","1","0","paragraph"
"Recently, similar effects have been replicated in digital environments. Merola and","0","0","0","1","3","11","0","1","3","0","paragraph"
"colleagues discovered that users given doppelgangers in a black robe expressed a","0","0","0","1","0","12","0","3","4","0","paragraph"
"higher desire to commit antisocial behaviors than users given doppelgangers in","0","0","0","1","0","11","0","2","4","0","paragraph"
"white robes (Merola et al. 2006). Nick Yee has taken such work one step further and","0","0","0","0","3","16","0","1","5","1","paragraph"
"developed a hypothesis that he terms the Proteus Effect (Yee and Bailenson 2007).","0","0","0","0","3","13","0","2","5","0","paragraph"
"The Proteus Effect predicts that an individual’s behavior conforms to their digital","0","0","0","1","3","12","0","2","3","0","paragraph"
"self-representation independent of how others perceive them. For example, subjects","0","0","0","1","3","10","0","1","3","0","paragraph"
"who occupy attractive (compared to unattractive or average attractive) avatars behave","0","0","0","1","0","11","0","3","1","0","paragraph"
"more socially, and taller avatars negotiate more confidently than shorter avatars.","0","0","0","1","0","11","0","1","2","0","paragraph"
"More surprisingly, the confidence from height and socialness from attractiveness","0","0","0","1","3","10","0","0","4","0","paragraph"
"180","0","0","0","1","2","1","1","0","0","1","paragraph"
"J.N. Bailenson and K.Y. Segovia","0","0","0","1","2","5","0","0","2","0","paragraph"
"extends outside the virtual world to subsequent face-to-face interactions (Yee et al.","0","0","0","1","3","12","0","1","3","0","paragraph"
"2009; Yee and Bailenson Forthcoming). A recent study by Jung and colleagues in","0","0","0","0","3","13","0","0","3","0","paragraph"
"2008 extended this work to show that the same pattern holds for gender; regardless","0","0","0","1","0","14","0","3","3","0","paragraph"
"of actual gender, participants embodied by male avatars gestured more masculinely","0","0","0","1","0","11","0","2","3","0","paragraph"
"than those in female avatars in terms of interpersonal distance (Jung and McLaughlin","0","0","0","1","3","13","0","0","5","0","paragraph"
"2008). In sum, the self-referencing process does extend to avatars.","0","0","0","0","3","10","0","2","3","0","paragraph"
"Experimenting with Doppelgangers","1","1","0","1","2","3","0","1","1","0","heading"
"Now we turn to a number of recent experiments that have explored the question of","0","0","0","1","3","15","0","2","4","0","paragraph"
"what happens when individuals are exposed to their autonomous doppelgangers. As","0","0","0","1","3","11","0","2","3","0","paragraph"
"we see from the above sections, the notion of seeing oneself from the third person is","0","0","0","1","0","16","0","2","5","0","paragraph"
"possible with today’s digital media; moreover, existing psychological theory provides","0","0","0","1","0","10","0","2","2","0","paragraph"
"predictions for this line of work. We focus on three different research areas: health","0","0","0","1","3","14","0","1","5","1","paragraph"
"communication, marketing, and false memories. Figure 14.2 (Panels 2–5) provides","0","0","0","0","3","10","0","1","5","1","paragraph"
"screenshots of these various scenarios. Panel 1 on the left shows a participant wearing","0","0","0","1","3","14","0","2","5","0","paragraph"
"the head mounted display or HMD (A) where cameras (C) tracked the LED (B) on","0","0","0","1","3","15","0","2","6","0","paragraph"
"the user’s head to update the scene based on head rotations and translations.","0","0","0","1","0","13","0","2","5","0","paragraph"
"All experiments discussed were run at Stanford’s Virtual Human Interaction Lab,","0","0","0","1","3","11","0","2","3","0","paragraph"
"and the general research paradigm was similar for all studies reviewed. For an","0","0","0","1","3","13","0","1","2","0","paragraph"
"experimental “pretest,” all participants visited the lab well in advance of their experi-","0","0","0","1","0","13","0","1","4","0","paragraph"
"mental session, where research assistants photographed the front and profile of the","0","0","0","1","0","12","0","1","4","0","paragraph"
"participants’ faces. Then, research assistants produced three-dimensional models of","0","0","0","1","3","9","0","1","3","1","paragraph"
"each participant’s face. When the participants returned to the lab, they interacted","0","0","0","1","3","12","0","2","5","0","paragraph"
"Fig. 14.2 Images from each of the experimental studies","0","0","0","0","3","9","0","0","3","1","paragraph"
"14 Virtual Doppelgangers: Psychological Effects of Avatars Who Ignore Their Owners 181","0","0","0","1","2","12","0","1","5","2","paragraph"
"with their digital doppelganger in a virtual environment. We then measured their","0","0","0","1","3","12","0","1","3","0","paragraph"
"behavioral, self-report, and memory reactions to their digital doppelganger.","0","0","0","1","0","9","0","0","3","0","paragraph"
"Social cognitive theory is often utilized to understand and design treatments and","0","0","0","1","3","12","0","2","2","0","paragraph"
"campaigns for health behavior change. IVET and digital doppelgangers enable novel","0","0","0","1","3","11","0","1","5","0","paragraph"
"explorations of health behavior modeling. Over the past three years, Jesse Fox","0","0","0","1","3","12","0","0","3","0","paragraph"
"has explored how humans might learn healthy behaviors from their doppelgangers.","0","0","0","1","0","11","0","3","3","0","paragraph"
"For example, in one study (Fox and Bailenson 2009), on arriving in the lab, partici-","0","0","0","0","3","15","0","1","5","1","paragraph"
"pants were taught a simple arm exercise. Once the participant had successfully","0","0","0","1","3","12","0","1","3","0","paragraph"
"learned the exercise, he/she was immersed into one of three virtual environments","0","0","0","1","0","12","0","2","4","2","paragraph"
"depending on condition (see Panel 2 of Fig. 14.2).","0","0","0","0","3","9","0","2","2","1","paragraph"
"Participants who were randomly assigned to the no doppelganger condition","0","0","0","0","3","10","0","1","3","0","paragraph"
"were immersed in an environment that portrayed a small room but no virtual","0","0","0","1","0","13","0","2","2","0","paragraph"
"human. Participants assigned to the changing doppelganger condition saw their","0","0","0","0","3","10","0","3","2","0","paragraph"
"doppelganger from the third person perspective just as participants who were ran-","0","0","0","1","0","12","0","1","4","0","paragraph"
"domly assigned to the unchanging doppelganger condition. However, the changing","0","0","0","1","3","10","0","1","1","0","paragraph"
"doppelganger was programmed to gradually gain weight while the participant idled","0","0","0","1","0","11","0","3","3","0","paragraph"
"and gradually lose weight while the participant exercised in the physical world.","0","0","0","1","0","12","0","2","3","0","paragraph"
"Participants in the unchanging doppelganger viewed a doppelganger that remained","0","0","0","0","3","10","0","2","3","0","paragraph"
"the same weight regardless of the participant’s behavior.","0","0","0","1","0","8","0","0","2","0","paragraph"
"In the virtual environment, participants were instructed to perform three sets of","0","0","0","1","3","12","0","2","3","1","paragraph"
"12 arm exercises. Next, the experimenter instructed them to stand still for two minutes,","0","0","0","1","3","14","0","2","4","1","paragraph"
"and finally they were told they could stay in the virtual environment and exercise","0","0","0","1","0","14","0","3","3","0","paragraph"
"or could chose to end the experiment. The number of exercise repetitions that","0","0","0","1","3","13","0","3","3","0","paragraph"
"the participant completed in the voluntary phase were counted and recorded as the","0","0","0","1","0","13","0","3","2","0","paragraph"
"dependent variable.","0","0","0","1","0","2","0","0","1","0","paragraph"
"Data analysis revealed that participants in the changing doppelganger condition","0","0","0","1","3","10","0","2","2","0","paragraph"
"completed significantly more voluntary exercises than participants in either the","0","0","0","1","0","10","0","1","2","0","paragraph"
"unchanging doppelganger or no doppelganger conditions. These findings suggest that","0","0","0","1","3","10","0","1","3","0","paragraph"
"doppelgangers can show the rewards of exercise and can change behavior as a result.","0","0","0","1","0","14","0","4","5","0","paragraph"
"However, it could be the case that any demonstration of cause and effect could","0","0","0","1","3","14","0","2","5","0","paragraph"
"cause more exercise behavior (i.e., the virtual representation did not need to look","0","0","0","1","0","13","0","3","2","0","paragraph"
"like the self). In a follow-up study, Fox and Bailenson (2009) compared the effects","0","0","0","0","3","14","0","2","5","0","paragraph"
"of a doppelganger that looks like the self with a doppelganger of another person.","0","0","0","1","0","14","0","1","4","0","paragraph"
"They found that participants who viewed the doppelganger of the self exercised","0","0","0","1","3","12","0","3","5","0","paragraph"
"significantly more than those participants who saw the doppelganger of another","0","0","0","1","0","11","0","1","3","0","paragraph"
"person. Thus, there is evidence that self-identification is a driving factor behind","0","0","0","1","3","12","0","1","4","0","paragraph"
"the results.","0","0","0","1","0","2","0","0","1","0","paragraph"
"In the final study of the series (Fox and Bailenson 2009), participants were","0","0","0","0","3","13","0","0","5","0","paragraph"
"exposed to either a doppelganger of the self-running on a treadmill, a doppelganger","0","0","0","1","0","13","0","1","3","0","paragraph"
"of another running on a treadmill, or a doppelganger of the self-loitering. Instead of","0","0","0","1","3","14","0","0","4","0","paragraph"
"measuring exercise activity immediately following the treatment in the laboratory,","0","0","0","1","0","10","0","2","3","0","paragraph"
"participants in this study were asked 24 h later to reflect on their physical activity","0","0","0","1","0","15","0","2","3","1","paragraph"
"since the study and complete a standard questionnaire on physical activity. Data","0","0","0","1","3","12","0","1","4","0","paragraph"
"analysis revealed that participants in the doppelganger of the self condition performed","0","0","0","1","0","12","0","2","4","0","paragraph"
"significantly more exercise than participants in the other two conditions.","0","0","0","1","0","10","0","0","3","1","paragraph"
"182","0","0","0","1","2","1","1","0","0","1","paragraph"
"J.N. Bailenson and K.Y. Segovia","0","0","0","1","2","5","0","0","2","0","paragraph"
"In addition to exercise, Fox and colleagues also examined eating behavior (Fox","0","0","0","1","3","12","0","2","5","0","paragraph"
