"line","is_different_style","is_font_bigger","different_color","is_font_unique","text_case","word_count","is_number","nb_of_verbs","nb_of_nouns","nb_of_cardinal_numbers","label"
"Final ordinary dividend for the year","0","0","0","1","3","6","0","0","2","0","paragraph"
"6,867","0","0","0","1","2","1","0","0","0","1","paragraph"
"ended 30 June 2014 of 4.5 cents","0","0","0","1","3","7","0","1","1","0","paragraph"
"In addition to the above dividends, since the end of the ﬁnancial year","0","0","0","1","3","13","0","0","4","0","paragraph"
"the Directors have recommended payment of a ﬁnal ordinary","0","0","0","1","3","9","0","1","2","0","paragraph"
"dividend of $7,630,000 (5.0 cents per fully paid share) to be paid on","0","0","0","1","0","13","0","2","3","0","paragraph"
"15 September 2016.","0","0","0","1","2","3","0","0","1","0","paragraph"
"REVIEW OF OPERATIONS","0","1","1","1","1","3","0","1","1","0","heading"
"A comprehensive review of operations is set out in the Chief","0","0","0","1","3","11","0","1","3","0","paragraph"
"Executive Ofﬁcer’s review of operations and activities.","0","0","0","1","3","7","0","0","4","0","paragraph"
"SIGNIFICANT CHANGES IN THE","0","1","1","1","1","4","0","1","1","0","heading"
"STATE OF AFFAIRS","0","1","1","1","1","3","0","0","2","0","heading"
"Other than that disclosed in the Executive Chairman’s review and the","0","0","0","1","3","11","0","1","1","0","paragraph"
"Chief Executive Ofﬁcer’s review of operations and activities, there","0","0","0","1","3","9","0","0","3","0","paragraph"
"have been no signiﬁcant changes in the state of affairs of Bega","0","0","0","1","3","12","0","0","4","0","paragraph"
"Cheese Group since the last Annual Report.","0","0","0","1","3","7","0","0","2","0","paragraph"
"INDEMNIFICATION AND","0","1","1","1","1","2","0","0","1","0","heading"
"INSURANCE PREMIUMS FOR","0","1","1","1","1","3","0","0","1","0","heading"
"OFFICERS","0","1","1","1","1","1","0","0","1","0","heading"
"During the ﬁnancial year, Bega Cheese Group paid a premium in","0","0","0","1","3","11","0","1","3","0","paragraph"
"respect of a contract insuring the Directors and all executive ofﬁcers","0","0","0","1","3","11","0","1","4","0","paragraph"
"of the Group and of any related body corporate against a liability","0","0","0","1","3","12","0","1","3","0","paragraph"
"incurred as such a Director or executive ofﬁcer, not exceeding the","0","0","0","1","3","11","0","2","2","0","paragraph"
"extent permitted by law. The contracts of insurance prohibit","0","0","0","1","3","9","0","1","4","0","paragraph"
"disclosure of the nature of the liabilities and the amount of the","0","0","0","1","0","12","0","0","4","0","paragraph"
"premiums. The Group has not otherwise, during or since the ﬁnancial","0","0","0","1","3","11","0","0","3","0","paragraph"
"year, except to the extent permitted by law, indemniﬁed or agreed to","0","0","0","1","0","12","0","2","4","0","paragraph"
"indemnify an ofﬁcer of the Group or any related body corporate","0","0","0","1","3","11","0","2","3","0","paragraph"
"against a liability incurred as such an ofﬁcer. This does not include","0","0","0","1","3","12","0","2","2","0","paragraph"
"remuneration or employment related beneﬁts, any sum payable","0","0","0","1","0","8","0","1","3","0","paragraph"
"pursuant to a ﬁnancial support direction or contribution notice issued","0","0","0","1","0","10","0","1","2","0","paragraph"
"in respect of any pension scheme, ﬁnes and pecuniary penalties for","0","0","0","1","0","11","0","0","3","0","paragraph"
"a deliberate or intentional act, nor amounts which are prohibited to","0","0","0","1","0","11","0","1","2","0","paragraph"
"be paid by law.","0","0","0","1","0","4","0","1","1","0","paragraph"
"20 / BEGA CHEESE LIMITED 2016 / DIRECTORS’ REPORT","0","0","1","0","1","9","0","1","1","0","paragraph"
"Each Director has entered into a deed of access and indemnity with","0","0","0","1","3","12","0","1","4","0","paragraph"
"the Group which indemniﬁes them for losses incurred as a Director","0","0","0","1","3","11","0","2","4","0","paragraph"
"or ofﬁcer of Bega Cheese and places an obligation on Bega Cheese","0","0","0","1","3","12","0","1","4","0","paragraph"
"Group to maintain a current Directors’ and Ofﬁcers’ policy with a","0","0","0","1","3","11","0","1","2","0","paragraph"
"reputable insurer for the period of the Director’s tenure and for a","0","0","0","1","3","12","0","0","3","0","paragraph"
"seven year tail period (or longer if there is an unresolved outstanding","0","0","0","1","0","12","0","0","1","0","paragraph"
"claim against the Director) and a contractual right of the Director to","0","0","0","1","3","12","0","0","4","0","paragraph"
"access Group records for the period of the Director’s tenure and for","0","0","0","1","3","12","0","1","3","0","paragraph"
"a seven year tail period (or longer if there is an unresolved outstanding","0","0","0","1","0","13","0","0","1","0","paragraph"
"claim against the Director).","0","0","0","1","3","4","0","0","2","0","paragraph"
"The Company has also agreed to indemnify the Company Secretaries","0","0","0","1","3","10","0","2","2","0","paragraph"
"and certain senior executives for all liabilities to another person (other","0","0","0","1","0","11","0","0","3","0","paragraph"
"than the Company or a related body corporate) that may arise from","0","0","0","1","3","12","0","3","2","0","paragraph"
"their position, except where the liability arises out of conduct involving","0","0","0","1","0","11","0","2","3","0","paragraph"
"a lack of good faith. The agreement stipulates that the Company","0","0","0","1","3","11","0","1","3","0","paragraph"
"will meet the full amount of any such liabilities, including costs","0","0","0","1","0","11","0","3","3","0","paragraph"
"and expenses.","0","0","0","1","0","2","0","0","1","0","paragraph"
"RETIREMENT, ELECTION AND","0","1","1","1","1","3","0","0","2","0","heading"
"CONTINUATION IN OFFICE OF","0","1","1","1","1","4","0","0","2","0","heading"
"DIRECTORS","0","1","1","1","1","1","0","0","1","0","heading"
"In accordance with the Constitution, Max Roberts and Richard Platts","0","0","0","0","3","10","0","0","4","0","paragraph"
"are due to retire as Directors at the Annual General Meeting and,","0","0","0","1","3","12","0","1","2","0","paragraph"
"being eligible, offer themselves for re-election.","0","0","0","1","0","6","0","1","2","0","paragraph"
"COMPANY SECRETARIES","0","1","1","1","1","2","0","0","1","0","heading"
"The Company Secretary registered with the ASX is Brett Kelly FCA,","0","0","0","1","3","11","0","1","3","0","paragraph"
"GAICD. Brett Kelly was appointed to the position of Company","0","0","0","1","3","10","0","1","4","0","paragraph"
"Secretary in 2002. Brett Kelly holds a Bachelor of Commerce in","0","0","0","1","3","11","0","1","4","0","paragraph"
"Accounting and is a Chartered Accountant with 31 years’ experience.","0","0","0","1","3","10","0","0","3","0","paragraph"
"He has also been a graduate member of the Australian Institute of","0","0","0","1","3","12","0","0","3","0","paragraph"
"Company Directors since 2006. Brett Kelly completed the Certiﬁcate","0","0","0","1","3","9","0","1","3","0","paragraph"
"in Governance and Risk Management with the Governance Institute","0","0","0","1","2","9","0","0","3","0","paragraph"
"of Australia in December 2011.","0","0","0","1","2","5","0","0","2","0","paragraph"
"Colin Grifﬁn CA was appointed to the position of Company Secretary","0","0","0","1","3","11","0","1","3","0","paragraph"
"in 1993. Colin Grifﬁn holds a Bachelor of Arts in Accounting and is a","0","0","0","1","3","14","0","1","4","0","paragraph"
"Chartered Accountant with 33 years’ experience. Colin Grifﬁn’s","0","0","0","1","3","8","0","0","3","0","paragraph"
"primary responsibility is as Chief Financial Ofﬁcer (CFO).","0","0","0","1","3","8","0","0","3","0","paragraph"
