"line","is_font_bigger","is_different_style","is_font_unique","is_title_case","label"
"trade evolution for a long time. East European countries, which represent 70 million consumers, offer new","False","False","True","False","paragraph"
"outlets for the largest French groups. In particular, Poland is an emerging market with an underdeveloped","False","False","True","False","paragraph"
"market structure and growing consumers’ buying power. Casino, Auchan and also some non-integrated","False","False","True","False","paragraph"
"groups have already begun to settle in Poland. As this trend continues, companies such as Carrefour and","False","False","True","False","paragraph"
"Promodès will look increasingly to buying supplies on an European (or even global) level, and this will","False","False","True","False","paragraph"
"heighten the buying power of such groups.","False","False","True","False","paragraph"
"8.6 Products","False","True","True","True","heading"
"8.6.1 Washing Powders and Detergents","False","False","True","True","paragraph"
"The market for washing products in France represents 60% of the detergents’ market. It is quite strongly","False","False","True","False","paragraph"
"segmented, as each brand exists in several formats (standard powder, liquid, concentrated, and recently","False","False","True","False","paragraph"
"tablets) and in various container sizes. This segmentation is a central issue in the negotiations between","False","False","True","False","paragraph"
"producers and retailers: producers develop innovations to bring about market growth, and they create a","False","False","True","False","paragraph"
"number of new reference points, whereas retailers face increasing difficulties in handling this product","False","False","True","False","paragraph"
"proliferation and the ensuing complexity of the range of products. More particularly, the launching of","False","False","True","False","paragraph"
"compact powders initially suited both producers and retailers because of the potential growth it offered and","False","False","True","False","paragraph"
"because of the decrease of logistic costs it was supposed to bring. Yet it did not seem to suit consumers,","False","False","True","False","paragraph"
"since nearly 50% of them now still buy standard powder, as shown in Table 8.16. The number of reference","False","False","True","False","paragraph"
"points listed by retailers has thus increased: there are","False","False","True","False","paragraph"
"hypermarket, and about 85 in the average supermarket.","False","False","True","False","paragraph"
"94","True","False","True","True","paragraph"
"about 130 reference points in the average","False","False","True","False","paragraph"
