"line","is_font_bigger","is_different_style","is_font_unique","is_title_case","label"
"Paying with Apple Pay on the web or with Handoff","False","False","True","True","paragraph"
"Rewards cards","False","False","True","False","paragraph"
"Apple Pay Cash","False","False","True","True","paragraph"
"Suica Cards","False","False","True","True","paragraph"
"Suspending, removing, and erasing cards","False","False","True","False","paragraph"
"Apple ID","False","False","True","True","paragraph"
"iMessage","False","False","True","False","paragraph"
"FaceTime","False","False","True","True","paragraph"
"iCloud","False","False","True","False","paragraph"
"iCloud Keychain","False","False","True","False","paragraph"
"Siri","False","False","True","True","paragraph"
"Continuity","False","False","True","True","paragraph"
"Safari Suggestions, Siri Suggestions in Search, Lookup, #images,","False","False","True","False","paragraph"
"News App, and News Widget in Non-News Countries","False","False","True","True","paragraph"
"Passcode protection","False","False","True","False","paragraph"
"iOS pairing model","False","False","True","False","paragraph"
"Configuration enforcement","False","False","True","False","paragraph"
"Mobile device management (MDM)","False","False","True","False","paragraph"
"Shared iPad","False","False","True","True","paragraph"
"Apple School Manager","False","False","True","True","paragraph"
"Device Enrollment","False","False","True","True","paragraph"
"Apple Configurator 2","False","False","True","True","paragraph"
"Supervision","False","False","True","True","paragraph"
"Restrictions","False","False","True","True","paragraph"
"Remote Wipe","False","False","True","True","paragraph"
"Lost Mode","False","False","True","True","paragraph"
"Activation Lock","False","False","True","True","paragraph"
"Location Services","False","False","True","True","paragraph"
"Access to personal data","False","False","True","False","paragraph"
"Privacy policy","False","False","True","False","paragraph"
"A commitment to security","False","False","True","False","paragraph"
"3","False","False","True","True","paragraph"
"Software","False","False","True","True","paragraph"
"OS Partition","False","False","True","True","paragraph"
"File System","False","False","True","True","paragraph"
"Hardware and","False","False","True","True","paragraph"
"Firmware","False","False","True","True","paragraph"
"Crypto Engine","False","False","True","True","paragraph"
"Device Key","False","False","True","True","paragraph"
"Group Key","False","False","True","True","paragraph"
"Apple Root Certiﬁcate","False","False","True","True","paragraph"
"Security architecture diagram of iOS","False","False","True","False","paragraph"
"provides a visual overview of the","False","False","True","False","paragraph"
"different technologies discussed in","False","False","True","False","paragraph"
"this document.","False","False","True","False","paragraph"
"Introduction","True","False","True","True","heading"
"Apple designed the iOS platform with security at its core. When we set","False","False","True","False","paragraph"
"out to create the best possible mobile platform, we drew from decades","False","False","True","False","paragraph"
"of experience to build an entirely new architecture. We thought about","False","False","True","False","paragraph"
"the security hazards of the desktop environment, and established a new","False","False","True","False","paragraph"
"approach to security in the design of iOS. We developed and incorporated","False","False","True","False","paragraph"
"innovative features that tighten mobile security and protect the entire","False","False","True","False","paragraph"
"system by default. As a result, iOS is a major leap forward in security for","False","False","True","False","paragraph"
"mobile devices.","False","False","True","False","paragraph"
"Every iOS device combines software, hardware, and services designed to","False","False","True","False","paragraph"
"work together for maximum security and a transparent user experience.","False","False","True","False","paragraph"
"iOS protects not only the device and its data at rest, but the entire","False","False","True","False","paragraph"
"ecosystem, including everything users do locally, on networks, and with","False","False","True","False","paragraph"
"key Internet services.","False","False","True","False","paragraph"
"iOS and iOS devices provide advanced security features, and yet they’re","False","False","True","False","paragraph"
"also easy to use. Many of these features are enabled by default, so IT","False","False","True","False","paragraph"
"departments don’t need to perform extensive configurations. And key","False","False","True","False","paragraph"
"security features like device encryption aren’t configurable, so users","False","False","True","False","paragraph"
"can’t disable them by mistake. Other features, such as Face ID, enhance","False","False","True","False","paragraph"
"the user experience by making it simpler and more intuitive to secure","False","False","True","False","paragraph"
"the device.","False","False","True","False","paragraph"
"This document provides details about how security technology and","False","False","True","False","paragraph"
"features are implemented within the iOS platform. It will also help","False","False","True","False","paragraph"
"organizations combine iOS platform security technology and features with","False","False","True","False","paragraph"
"their own policies and procedures to meet their specific security needs.","False","False","True","False","paragraph"
"This document is organized into the following topic areas:","False","False","True","False","paragraph"
"System security: The integrated and secure software and hardware that","False","False","False","False","paragraph"
"are the platform for iPhone, iPad, and iPod touch.","False","False","True","False","paragraph"
"Encryption and data protection: The architecture and design that","False","False","False","False","paragraph"
"protects user data if the device is lost or stolen, or if an unauthorized","False","False","True","False","paragraph"
"person attempts to use or modify it.","False","False","True","False","paragraph"
"App security: The systems that enable apps to run securely and without","False","False","False","False","paragraph"
"compromising platform integrity.","False","False","True","False","paragraph"
"Network security: Industry-standard networking protocols that provide","False","False","False","False","paragraph"
"secure authentication and encryption of data in transmission.","False","False","True","False","paragraph"
"Apple Pay: Apple’s implementation of secure payments.","False","False","False","False","paragraph"
"Internet services: Apple’s network-based infrastructure for messaging,","False","False","False","False","paragraph"
"syncing, and backup.","False","False","True","False","paragraph"
"Device controls: Methods that allow management of iOS devices,","False","False","False","False","paragraph"
"prevent unauthorized use, and enable remote wipe if a device is lost","False","False","True","False","paragraph"
"or stolen.","False","False","True","False","paragraph"
"Privacy controls: Capabilities of iOS that can be used to control access","False","False","False","False","paragraph"
"to Location Services and user data.","False","False","True","False","paragraph"
"4","False","False","True","True","paragraph"
"Entering Device Firmware","False","True","True","True","heading"
"Upgrade (DFU) mode","False","True","True","False","heading"
"Restoring a device after it enters","False","False","True","False","paragraph"
"DFU mode returns it to a known","False","False","True","False","paragraph"
"good state with the certainty that","False","False","True","False","paragraph"
"only unmodified Apple-signed","False","False","True","False","paragraph"
"code is present. DFU mode can","False","False","True","False","paragraph"
"be entered manually.","False","False","True","False","paragraph"
"First connect the device to a","False","False","True","False","paragraph"
"computer using a USB cable.","False","False","True","False","paragraph"
"Then:","False","False","True","True","paragraph"
"On iPhone X, iPhone 8, or","False","False","True","False","paragraph"
"iPhone 8 Plus—Press and quickly","False","False","True","False","paragraph"
"release the Volume Up button.","False","False","True","False","paragraph"
"Press and quickly release the","False","False","True","False","paragraph"
"Volume Down button. Then, press","False","False","True","False","paragraph"
"and hold the side button until you","False","False","True","False","paragraph"
"see the recovery mode screen.","False","False","True","False","paragraph"
"On iPhone 7 or iPhone 7 Plus—","False","False","True","False","paragraph"
"Press and hold the side and","False","False","True","True","paragraph"
"Volume Down buttons at the same","False","False","True","False","paragraph"
"time. Keep holding them until you","False","False","True","False","paragraph"
"see the recovery mode screen.","False","False","True","False","paragraph"
"On iPhone 6s and earlier, iPad, or","False","False","True","False","paragraph"
"iPod touch—Press and hold both","False","False","True","False","paragraph"
"the Home and the Top (or side)","False","False","True","False","paragraph"
"buttons at the same time. Keep","False","False","True","False","paragraph"
"holding them until you see the","False","False","True","False","paragraph"
"recovery mode screen.","False","False","True","False","paragraph"
"Note: Nothing will be displayed","False","False","False","False","paragraph"
"on the screen when the device is","False","False","True","False","paragraph"
"in DFU mode. If the Apple logo","False","False","True","False","paragraph"
"appears, the side or Sleep/Wake","False","False","True","False","paragraph"
"button was held down too long.","False","False","True","False","paragraph"
"System Security","True","False","True","True","heading"
"System security is designed so that both software and hardware are","False","False","True","False","paragraph"
"secure across all core components of every iOS device. This includes","False","False","True","False","paragraph"
"the boot-up process, software updates, and Secure Enclave. This","False","False","True","False","paragraph"
"architecture is central to security in iOS, and never gets in the way","False","False","True","False","paragraph"
"of device usability.","False","False","True","False","paragraph"
"The tight integration of hardware, software, and services on iOS devices","False","False","True","False","paragraph"
"ensures that each component of the system is trusted, and validates","False","False","True","False","paragraph"
"the system as a whole. From initial boot-up to iOS software updates to","False","False","True","False","paragraph"
"third-party apps, each step is analyzed and vetted to help ensure that","False","False","True","False","paragraph"
"the hardware and software are performing optimally together and using","False","False","True","False","paragraph"
"resources properly.","False","False","True","False","paragraph"
"Secure boot chain","True","False","True","False","heading"
"Each step of the startup process contains components that are","False","False","True","False","paragraph"
"cryptographically signed by Apple to ensure integrity and that proceed","False","False","True","False","paragraph"
"only after verifying the chain of trust. This includes the bootloaders,","False","False","True","False","paragraph"
"kernel, kernel extensions, and baseband firmware. This secure boot chain","False","False","True","False","paragraph"
"helps ensure that the lowest levels of software aren’t tampered with.","False","False","True","False","paragraph"
"When an iOS device is turned on, its application processor immediately","False","False","True","False","paragraph"
"executes code from read-only memory known as the Boot ROM. This","False","False","True","False","paragraph"
"immutable code, known as the hardware root of trust, is laid down","False","False","True","False","paragraph"
"during chip fabrication, and is implicitly trusted. The Boot ROM code","False","False","True","False","paragraph"
"contains the Apple Root CA public key, which is used to verify that the","False","False","True","False","paragraph"
"iBoot bootloader is signed by Apple before allowing it to load. This is the","False","False","True","False","paragraph"
"first step in the chain of trust where each step ensures that the next is","False","False","True","False","paragraph"
"signed by Apple. When the iBoot finishes its tasks, it verifies and runs","False","False","True","False","paragraph"
"the iOS kernel. For devices with an S1, A9, or earlier A-series processor,","False","False","True","False","paragraph"
"an additional Low-Level Bootloader (LLB) stage is loaded and verified by","False","False","True","False","paragraph"
"the Boot ROM and in turn loads and verifies iBoot.","False","False","True","False","paragraph"
"A failure of the Boot ROM to load LLB (on older devices) or iBoot (on","False","False","True","False","paragraph"
"newer devices) results in the device entering DFU mode. In the case of","False","False","True","False","paragraph"
"a failure in LLB or iBoot to load or verify the next step, startup is halted","False","False","True","False","paragraph"
"and the device displays the connect to iTunes screen. This is known as","False","False","True","False","paragraph"
"recovery mode. In either case, the device must be connected to iTunes","False","False","True","False","paragraph"
"via USB and restored to factory default settings.","False","False","True","False","paragraph"
"On devices with cellular access, the baseband subsystem also utilizes","False","False","True","False","paragraph"
"its own similar process of secure booting with signed software and keys","False","False","True","False","paragraph"
"verified by the baseband processor.","False","False","True","False","paragraph"
"For devices with a Secure Enclave, the Secure Enclave coprocessor","False","False","True","False","paragraph"
"also utilizes a secure boot process that ensures its separate software","False","False","True","False","paragraph"
"is verified and signed by Apple. See the “Secure Enclave” section of","False","False","True","False","paragraph"
"this paper.","False","False","True","False","paragraph"
"For more information on manually entering recovery mode, go to:","False","False","True","False","paragraph"
"https://support.apple.com/kb/HT1808","False","False","True","False","paragraph"
"5","False","False","True","True","paragraph"
"System Software Authorization","True","False","True","True","heading"
"Apple regularly releases software updates to address emerging security","False","False","True","False","paragraph"
"concerns and also provide new features; these updates are provided","False","False","True","False","paragraph"
"for all supported devices simultaneously. Users receive iOS update","False","False","True","False","paragraph"
"notifications on the device and through iTunes, and updates are delivered","False","False","True","False","paragraph"
"wirelessly, encouraging rapid adoption of the latest security fixes.","False","False","True","False","paragraph"
"The startup process described previously helps ensure that only Apple-","False","False","True","False","paragraph"
"signed code can be installed on a device. To prevent devices from being","False","False","True","False","paragraph"
"downgraded to older versions that lack the latest security updates, iOS","False","False","True","False","paragraph"
"uses a process called System Software Authorization. If downgrades were","False","False","False","False","paragraph"
"possible, an attacker who gains possession of a device could install an","False","False","True","False","paragraph"
"older version of iOS and exploit a vulnerability that’s been fixed in the","False","False","True","False","paragraph"
"newer version.","False","False","True","False","paragraph"
"On a device with Secure Enclave, the Secure Enclave coprocessor also","False","False","True","False","paragraph"
"utilizes System Software Authorization to ensure the integrity of its","False","False","True","False","paragraph"
"software and prevent downgrade installations. See the “Secure Enclave”","False","False","True","False","paragraph"
"section of this paper.","False","False","True","False","paragraph"
"iOS software updates can be installed using iTunes or over the air (OTA)","False","False","True","False","paragraph"
"on the device. With iTunes, a full copy of iOS is downloaded and","False","False","True","False","paragraph"
"installed. OTA software updates download only the components required","False","False","True","False","paragraph"
"to complete an update, improving network efficiency, rather than","False","False","True","False","paragraph"
"downloading the entire OS. Additionally, software updates can be cached","False","False","True","False","paragraph"
"on a Mac running macOS High Sierra with Content Caching turned on,","False","False","True","False","paragraph"
"so that iOS devices don’t need to redownload the necessary update over","False","False","True","False","paragraph"
"the Internet. They’ll still need to contact Apple servers to complete the","False","False","True","False","paragraph"
"update process.","False","False","True","False","paragraph"
"During an iOS upgrade, iTunes (or the device itself, in the case of OTA","False","False","True","False","paragraph"
"software updates) connects to the Apple installation authorization server","False","False","True","False","paragraph"
"and sends it a list of cryptographic measurements for each part of the","False","False","True","False","paragraph"
"installation bundle to be installed (for example, iBoot, the kernel, and","False","False","True","False","paragraph"
"OS image), a random anti-replay value (nonce), and the device’s unique","False","False","True","False","paragraph"
"ID (ECID).","False","False","True","False","paragraph"
"The authorization server checks the presented list of measurements","False","False","True","False","paragraph"
"against versions for which installation is permitted and, if it finds a","False","False","True","False","paragraph"
"match, adds the ECID to the measurement and signs the result. The","False","False","True","False","paragraph"
"server passes a complete set of signed data to the device as part of","False","False","True","False","paragraph"
"the upgrade process. Adding the ECID “personalizes” the authorization","False","False","True","False","paragraph"
"for the requesting device. By authorizing and signing only for known","False","False","True","False","paragraph"
"measurements, the server ensures that the update takes place exactly","False","False","True","False","paragraph"
"as provided by Apple.","False","False","True","False","paragraph"
"The boot-time chain-of-trust evaluation verifies that the signature","False","False","True","False","paragraph"
"comes from Apple and that the measurement of the item loaded from","False","False","True","False","paragraph"
"disk, combined with the device’s ECID, matches what was covered by","False","False","True","False","paragraph"
"the signature.","False","False","True","False","paragraph"
"These steps ensure that the authorization is for a specific device and that","False","False","True","False","paragraph"
"an old iOS version from one device can’t be copied to another. The nonce","False","False","True","False","paragraph"
"prevents an attacker from saving the server’s response and using it to","False","False","True","False","paragraph"
"tamper with a device or otherwise alter the system software.","False","False","True","False","paragraph"
"6","False","False","True","True","paragraph"
"Secure Enclave","True","False","True","True","heading"
"The Secure Enclave is a coprocessor fabricated in the Apple T1, Apple S2,","False","False","True","False","paragraph"
"Apple S3, Apple A7, or later A-series processors. It uses encrypted","False","False","True","False","paragraph"
"memory and includes a hardware random number generator. The Secure","False","False","True","False","paragraph"
"Enclave provides all cryptographic operations for Data Protection key","False","False","True","False","paragraph"
"management and maintains the integrity of Data Protection even if the","False","False","True","False","paragraph"
"kernel has been compromised. Communication between the Secure","False","False","True","False","paragraph"
"Enclave and the application processor is isolated to an interrupt-driven","False","False","True","False","paragraph"
"mailbox and shared memory data buffers.","False","False","True","False","paragraph"
"The Secure Enclave runs an Apple-customized version of the L4","False","False","True","False","paragraph"
"microkernel. This microkernel is signed by Apple, verified as part of the","False","False","True","False","paragraph"
"iOS secure boot chain, and updated through a personalized software","False","False","True","False","paragraph"
"update process.","False","False","True","False","paragraph"
"When the device starts up, an ephemeral key is created, entangled with","False","False","True","False","paragraph"
"the device’s UID, and used to encrypt the Secure Enclave’s portion of the","False","False","True","False","paragraph"
"device’s memory space. Except on the Apple A7, the Secure Enclave’s","False","False","True","False","paragraph"
"memory is also authenticated with the ephemeral key. On the Apple A11,","False","False","True","False","paragraph"
"an integrity tree is used to prevent replay of security-critical Secure","False","False","True","False","paragraph"
"Enclave memory, authenticated by the ephemeral key and nonces stored","False","False","True","False","paragraph"
"in on-chip SRAM.","False","False","True","False","paragraph"
"Additionally, data saved to the file system by the Secure Enclave is","False","False","True","False","paragraph"
"encrypted with a key entangled with the UID and an antireplay counter.","False","False","True","False","paragraph"
"Antireplay services on the Secure Enclave are used for revocation of","False","False","True","False","paragraph"
"data over events that mark antireplay boundaries including, but not","False","False","True","False","paragraph"
"limited to, the following:","False","False","True","False","paragraph"
"Passcode change","False","False","True","False","paragraph"
"Touch ID or Face ID enable/disable","False","False","True","False","paragraph"
"Fingerprint add/delete","False","False","True","False","paragraph"
"Face ID reset","False","False","True","False","paragraph"
"Apple Pay card add/remove","False","False","True","False","paragraph"
"Erase All Content and Settings","False","False","True","True","paragraph"
"The Secure Enclave is also responsible for processing fingerprint and","False","False","True","False","paragraph"
"face data from the Touch ID and Face ID sensors, determining if there’s","False","False","True","False","paragraph"
"a match, and then enabling access or purchases on behalf of the user.","False","False","True","False","paragraph"
"Touch ID","True","False","True","True","heading"
"Touch ID is the fingerprint sensing system that makes secure access","False","False","True","False","paragraph"
"to iPhone and iPad faster and easier. This technology reads fingerprint","False","False","True","False","paragraph"
"data from any angle and learns more about a user’s fingerprint over time,","False","False","True","False","paragraph"
"with the sensor continuing to expand the fingerprint map as additional","False","False","True","False","paragraph"
"overlapping nodes are identified with each use.","False","False","True","False","paragraph"
"Face ID","True","False","True","True","heading"
"With a simple glance, Face ID securely unlocks iPhone X. It provides","False","False","True","False","paragraph"
"intuitive and secure authentication enabled by the TrueDepth camera","False","False","True","False","paragraph"
"system, which uses advanced technologies to accurately map the","False","False","True","False","paragraph"
"geometry of your face. Face ID confirms attention by detecting the","False","False","True","False","paragraph"
"direction of your gaze, then uses neural networks for matching and","False","False","True","False","paragraph"
"anti-spoofing, so you can unlock your phone with a glance. Face ID","False","False","True","False","paragraph"
"automatically adapts to changes in your appearance, and carefully","False","False","True","False","paragraph"
"safeguards the privacy and security of your biometric data.","False","False","True","False","paragraph"
"7","False","False","True","True","paragraph"
"Touch ID, Face ID, and passcodes","True","True","True","False","heading"
"To use Touch ID or Face ID, you must set up your device so that a","False","False","True","False","paragraph"
"passcode is required to unlock it. When Touch ID or Face ID detects a","False","False","True","False","paragraph"
"successful match, your device unlocks without asking for the device","False","False","True","False","paragraph"
"passcode. This makes using a longer, more complex passcode far more","False","False","True","False","paragraph"
"practical because you don’t need to enter it as frequently. Touch ID","False","False","True","False","paragraph"
"and Face ID don’t replace your passcode, but provide easy access to","False","False","True","False","paragraph"
"your device within thoughtful boundaries and time constraints. This is","False","False","True","False","paragraph"
"important because a strong passcode forms the foundation of your iOS","False","False","True","False","paragraph"
"device’s cryptographic protection.","False","False","True","False","paragraph"
"You can always use your passcode instead of Touch ID or Face ID, and","False","False","True","False","paragraph"
"it’s still required under the following circumstances:","False","False","True","False","paragraph"
"The device has just been turned on or restarted.","False","False","True","False","paragraph"
"The device hasn’t been unlocked for more than 48 hours.","False","False","True","False","paragraph"
"The passcode hasn’t been used to unlock the device in the last","False","False","True","False","paragraph"
"156 hours (six and a half days) and Face ID hasn’t unlocked the","False","False","True","False","paragraph"
"device in the last 4 hours.","False","False","True","False","paragraph"
"The device has received a remote lock command.","False","False","True","False","paragraph"
"After five unsuccessful attempts to match.","False","False","True","False","paragraph"
"After initiating power off/Emergency SOS.","False","False","True","False","paragraph"
"When Touch ID or Face ID is enabled, the device immediately locks when","False","False","True","False","paragraph"
"the side button is pressed, and the device locks every time it goes to","False","False","True","False","paragraph"
"sleep. Touch ID and Face ID require a successful match—or optionally","False","False","True","False","paragraph"
"the passcode—at every wake.","False","False","True","False","paragraph"
"The probability that a random person in the population could look at your","False","False","True","False","paragraph"
"iPhone X and unlock it using Face ID is approximately 1 in 1,000,000","False","False","True","False","paragraph"
"(versus 1 in 50,000 for Touch ID). For additional protection, both","False","False","True","False","paragraph"
"Touch ID and Face ID allow only five unsuccessful match attempts before","False","False","True","False","paragraph"
"a passcode is required to obtain access to your device. With Face ID, the","False","False","True","False","paragraph"
"probability of a false match is different for twins and siblings that look","False","False","True","False","paragraph"
"like you as well as among children under the age of 13, because their","False","False","True","False","paragraph"
"distinct facial features may not have fully developed. If you’re concerned","False","False","True","False","paragraph"
"about this, Apple recommends using a passcode to authenticate.","False","False","True","False","paragraph"
"Touch ID security","True","True","True","False","heading"
"The fingerprint sensor is active only when the capacitive steel ring that","False","False","True","False","paragraph"
"surrounds the Home button detects the touch of a finger, which triggers","False","False","True","False","paragraph"
"the advanced imaging array to scan the finger and send the scan to the","False","False","True","False","paragraph"
"Secure Enclave. Communication between the processor and the Touch ID","False","False","True","False","paragraph"
"sensor takes place over a serial peripheral interface bus. The processor","False","False","True","False","paragraph"
"forwards the data to the Secure Enclave but can’t read it. It’s encrypted","False","False","True","False","paragraph"
"and authenticated with a session key that is negotiated using a shared","False","False","True","False","paragraph"
"key provisioned for each Touch ID sensor and its corresponding Secure","False","False","True","False","paragraph"
"Enclave at the factory. The shared key is strong, random, and different","False","False","True","False","paragraph"
"for every Touch ID sensor. The session key exchange uses AES key","False","False","True","False","paragraph"
"wrapping with both sides providing a random key that establishes the","False","False","True","False","paragraph"
"session key and uses AES-CCM transport encryption.","False","False","True","False","paragraph"
"The raster scan is temporarily stored in encrypted memory within","False","False","True","False","paragraph"
"the Secure Enclave while being vectorized for analysis, and then it’s","False","False","True","False","paragraph"
"discarded. The analysis utilizes subdermal ridge flow angle mapping,","False","False","True","False","paragraph"
"which is a lossy process that discards minutia data that would be","False","False","True","False","paragraph"
"required to reconstruct the user’s actual fingerprint. The resulting map","False","False","True","False","paragraph"
"8","False","False","True","True","paragraph"
"of nodes is stored without any identity information in an encrypted format","False","False","True","False","paragraph"
"that can only be read by the Secure Enclave, and is never sent to Apple","False","False","True","False","paragraph"
"or backed up to iCloud or iTunes.","False","False","True","False","paragraph"
"Face ID security","True","True","True","False","heading"
"Face ID is designed to confirm user attention, provide robust","False","False","True","False","paragraph"
"authentication with a low false match rate, and mitigate both digital and","False","False","True","False","paragraph"
"physical spoofing.","False","False","True","False","paragraph"
"The TrueDepth camera automatically looks for your face when you wake","False","False","True","False","paragraph"
"iPhone X by raising it or tapping the screen, as well as when iPhone X","False","False","True","False","paragraph"
"attempts to authenticate you to display an incoming notification or when a","False","False","True","False","paragraph"
"supported app requests Face ID authentication. When a face is detected,","False","False","True","False","paragraph"
"Face ID confirms attention and intent to unlock by detecting that your","False","False","True","False","paragraph"
"eyes are open and directed at your device; for accessibility, this is","False","False","True","False","paragraph"
"disabled when VoiceOver is activated and, if required, can be disabled","False","False","True","False","paragraph"
"separately.","False","False","True","False","paragraph"
"Once it confirms the presence of an attentive face, the TrueDepth","False","False","True","False","paragraph"
"camera projects and reads over 30,000 infrared dots to form a depth map","False","False","True","False","paragraph"
"of the face, along with a 2D infrared image. This data is used to create a","False","False","True","False","paragraph"
"sequence of 2D images and depth maps, which are digitally signed and","False","False","True","False","paragraph"
"sent to the Secure Enclave. To counter both digital and physical spoofs,","False","False","True","False","paragraph"
"the TrueDepth camera randomizes the sequence of 2D images and depth","False","False","True","False","paragraph"
"map captures, and projects a device-specific random pattern. A portion","False","False","True","False","paragraph"
"of the A11 Bionic chip’s neural engine—protected within the Secure","False","False","True","False","paragraph"
"Enclave—transforms this data into a mathematical representation and","False","False","True","False","paragraph"
"compares that representation to the enrolled facial data. This enrolled","False","False","True","False","paragraph"
"facial data is itself a mathematical representation of your face captured","False","False","True","False","paragraph"
"across a variety of poses.","False","False","True","False","paragraph"
"Facial matching is performed within the Secure Enclave using neural","False","False","True","False","paragraph"
"networks trained specifically for that purpose. We developed the facial","False","False","True","False","paragraph"
"matching neural networks using over a billion images, including IR and","False","False","True","False","paragraph"
"depth images collected in studies conducted with the participants’","False","False","True","False","paragraph"
"informed consent. Apple worked with participants from around the world","False","False","True","False","paragraph"
"to include a representative group of people accounting for gender, age,","False","False","True","False","paragraph"
"ethnicity, and other factors. The studies were augmented as needed to","False","False","True","False","paragraph"
"provide a high degree of accuracy for a diverse range of users. Face ID is","False","False","True","False","paragraph"
"designed to work with hats, scarves, glasses, contact lenses, and many","False","False","True","False","paragraph"
"sunglasses. Furthermore, it’s designed to work indoors, outdoors, and","False","False","True","False","paragraph"
"even in total darkness. An additional neural network that’s trained to spot","False","False","True","False","paragraph"
"and resist spoofing defends against attempts to unlock your iPhone X","False","False","True","False","paragraph"
"with photos or masks.","False","False","True","False","paragraph"
"Face ID data, including mathematical representations of your face, is","False","False","True","False","paragraph"
"encrypted and available only to the Secure Enclave. This data never","False","False","True","False","paragraph"
"leaves the device. It isn’t sent to Apple, nor is it included in device","False","False","True","False","paragraph"
"backups. The following Face ID data is saved, encrypted only for use","False","False","True","False","paragraph"
"by the Secure Enclave, during normal operation:","False","False","True","False","paragraph"
"The mathematical representations of your face calculated during","False","False","True","False","paragraph"
"enrollment.","False","False","True","False","paragraph"
"The mathematical representations of your face calculated during","False","False","True","False","paragraph"
"some unlock attempts if Face ID deems them useful to augment","False","False","True","False","paragraph"
"future matching.","False","False","True","False","paragraph"
"9","False","False","True","True","paragraph"
"Face images captured during normal operation aren’t saved, but are","False","False","True","False","paragraph"
"instead immediately discarded once the mathematical representation","False","False","True","False","paragraph"
"is calculated for either enrollment or comparison to the enrolled","False","False","True","False","paragraph"
"Face ID data.","False","False","True","False","paragraph"
"How Touch ID or Face ID unlocks an iOS device","True","True","True","False","heading"
"With Touch ID or Face ID disabled, when a device locks, the keys for the","False","False","True","False","paragraph"
"highest class of Data Protection—which are held in the Secure Enclave—","False","False","True","False","paragraph"
"are discarded. The files and Keychain items in that class are inaccessible","False","False","True","False","paragraph"
"until you unlock the device by entering your passcode.","False","False","True","False","paragraph"
"With Touch ID or Face ID enabled, the keys aren’t discarded when the","False","False","True","False","paragraph"
"device locks; instead, they’re wrapped with a key that’s given to the","False","False","True","False","paragraph"
"Touch ID or Face ID subsystem inside the Secure Enclave. When you","False","False","True","False","paragraph"
"attempt to unlock the device, if the device detects a successful match,","False","False","True","False","paragraph"
"it provides the key for unwrapping the Data Protection keys, and the","False","False","True","False","paragraph"
"device is unlocked. This process provides additional protection by","False","False","True","False","paragraph"
"requiring cooperation between the Data Protection and Touch ID or","False","False","True","False","paragraph"
"Face ID subsystems to unlock the device.","False","False","True","False","paragraph"
"When the device restarts, the keys required for Touch ID or Face ID to","False","False","True","False","paragraph"
"unlock the device are lost; they’re discarded by the Secure Enclave after","False","False","True","False","paragraph"
"any conditions are met that require passcode entry (for example, after","False","False","True","False","paragraph"
"not being unlocked for 48 hours or after five failed match attempts).","False","False","True","False","paragraph"
"To improve unlock performance and keep pace with the natural changes","False","False","True","False","paragraph"
"of your face and look, Face ID augments its stored mathematical","False","False","True","False","paragraph"
"representation over time. Upon successful unlock, Face ID may use the","False","False","True","False","paragraph"
"newly calculated mathematical representation—if its quality is sufficient—","False","False","True","False","paragraph"
"for a finite number of additional unlocks before that data is discarded.","False","False","True","False","paragraph"
"Conversely, if Face ID fails to recognize you, but the match quality is","False","False","True","False","paragraph"
"higher than a certain threshold and you immediately follow the failure by","False","False","True","False","paragraph"
"entering your passcode, Face ID takes another capture and augments","False","False","True","False","paragraph"
"its enrolled Face ID data with the newly calculated mathematical","False","False","True","False","paragraph"
