"line","is_font_bigger","is_different_style","is_font_unique","is_title_case","label"
"helps facilitate the voices of volunteers worldwide who are dedicated to keeping the Internet secure,","False","False","True","False","paragraph"
"stable and interoperable. ICANN promotes competition in the domain name space and helps develop","False","False","True","False","paragraph"
"Internet policy.","False","False","True","False","paragraph"
"How is ICANN organized?","True","True","True","False","heading"
"At the heart of ICANN’s policy-making is what is called a “multistakeholder model.” This decentralized","False","False","True","False","paragraph"
"governance model places individuals, industry, non-commercial interests and government on an equal","False","False","True","False","paragraph"
"level. Unlike more traditional, top-down governance models, where governments make policy deci-","False","False","True","False","paragraph"
"sions, the multistakeholder approach used by ICANN allows for community-based consensus-driven","False","False","True","False","paragraph"
"policy-making. The idea is that Internet governance should mimic the structure of the Internet itself","False","False","True","False","paragraph"
"borderless and open to all.","False","False","True","False","paragraph"
"While the ICANN Board of Directors has the ultimate authority to approve or reject policy recommenda-","False","False","True","False","paragraph"
"tions, Supporting Organizations (SOs) are responsible for developing and making policy recommenda-","False","False","True","False","paragraph"
"tions to the Board. Advisory Committees (ACs) advise the ICANN Board and, in certain cases, can raise","False","False","True","False","paragraph"
"issues for policy development. The SO/ACs are described in more detail later in this booklet.","False","False","True","False","paragraph"
"ICANN staff is responsible for executing and implementing policies developed by the ICANN community","False","False","True","False","paragraph"
"and adopted by the ICANN Board.","False","False","True","False","paragraph"
"The ICANN Ombudsman is an independent, impartial and neutral person contracted to ICANN, with ju-","False","False","True","False","paragraph"
"risdiction over problems and complaints made about decisions, actions or inactions by ICANN, the Board","False","False","True","False","paragraph"
"of Directors, or unfair treatment of a community member by ICANN staff, Board or a constituency body.","False","False","True","False","paragraph"
"The Nominating Committee is a team of community volunteers responsible for the selection of eight","False","False","True","False","paragraph"
"ICANN Board members, and portions of the At-Large Advisory Committee, the Country Code Names","False","False","True","False","paragraph"
"Supporting Organization and the Generic Names Supporting Organization.","False","False","True","True","paragraph"
"ICANN","False","False","True","True","paragraph"
"Multistakeholder","False","False","True","True","paragraph"
"Model","False","False","True","True","paragraph"
"What Happens at an ICANN Meeting?","True","True","True","True","heading"
"ICANN holds three international public meetings each calendar year in different regions of the globe.","False","False","True","False","paragraph"
"One meeting each year is also the organization’s annual general meeting, during which new Board","False","False","True","False","paragraph"
"members take their seats.","False","False","True","False","paragraph"
"Usually comprised of more than 200 different sessions, the week-long meeting is a focal point for","False","False","True","False","paragraph"
"individuals and representatives of the different ICANN stakeholders (either attending in-person or","False","False","True","False","paragraph"
"participating remotely) to introduce and discuss issues related to ICANN policy. In most cases anyone","False","False","True","False","paragraph"
"may speak, but in a few cases you may need to be a member of a particular group. If you are uncertain","False","False","True","False","paragraph"
"of the rules during a session, simply ask the session leader if you may speak.","False","False","True","False","paragraph"
"Meetings are open to everyone and registration is free, but you are responsible for your own travel","False","False","True","False","paragraph"
"and lodging. ICANN offers limited financial assistance to members of its Supporting Organizations and","False","False","True","False","paragraph"
"Advisory Committees. Also, there is a Fellowship program for selected candidates from developing","False","False","True","False","paragraph"
"countries who otherwise could not afford to attend in-person.","False","False","True","False","paragraph"
"If you cannot physically attend a meeting, ICANN offers a variety of services to ensure that the power of","False","False","True","False","paragraph"
"participation is just a click away. Virtual meeting rooms are available for nearly all sessions with access","False","False","True","False","paragraph"
"to meeting materials, a chat room and for larger or general sessions, video and/or audio streaming","False","False","True","False","paragraph"
"and live transcription.","False","False","True","False","paragraph"
"Learn more at http://meetings.icann.org/remote-participation.","False","False","False","False","paragraph"
"Though English is the main language at ICANN meetings, translation, scribing and interpretation are","False","False","True","False","paragraph"
"available at certain sessions. Many documents are made available in Arabic, Chinese, French, Russian","False","False","True","False","paragraph"
"and Spanish.","False","False","True","True","paragraph"
"Each meeting has a dedicated web site with a frequently updated meeting schedule, venue map,","False","False","True","False","paragraph"
"information on the local area and social events.","False","False","True","False","paragraph"
"Newcomers’ Program at ICANN Meetings","True","True","True","True","heading"
"ICANN welcomes Newcomers into its multistakeholder process through a special orientation program","False","False","True","False","paragraph"
"during its meetings. First launched at ICANN 40 in March 2011, the Newcomers’ Program is a starting","False","False","True","False","paragraph"
"point for understanding ICANN and its community, what it does and how the system works. It also","False","False","True","False","paragraph"
"helps Newcomers engage with the ICANN community and participate effectively so that they leave","False","False","True","False","paragraph"
"the meeting well informed and willing to come back.","False","False","True","False","paragraph"
"Greeters at the Newcomers","True","True","True","True","paragraph"
"Lounge at ICANN meetings","True","True","True","False","paragraph"
"are ready to answer questions","True","True","True","False","paragraph"
"and introduce newcomers","True","True","True","False","paragraph"
"and Fellows to more seasoned","True","True","True","False","paragraph"
"community members.","True","True","True","False","paragraph"
"3","False","True","True","True","paragraph"
"Newcomers' Sunday Track","True","True","True","True","heading"
"On the Sunday before the meeting begins, ICANN holds a series of training sessions – usually between","False","False","True","False","paragraph"
"10:00 and 18:00 – just for Newcomers. Among the topics covered are an introduction to ICANN, how","False","False","True","False","paragraph"
"to use ICANN engagement tools, how the community interacts during and in between meetings, and","False","False","True","False","paragraph"
"much more. Participation and Engagement staff coordinate these sessions, and various ICANN staff","False","False","True","False","paragraph"
"conduct them, depending on the expertise subject matter.","False","False","True","False","paragraph"
"Newcomers' Lounge","True","True","True","True","heading"
"First-time attendees can relax, get information and interact with staff and Fellowship Program alumni","False","False","True","False","paragraph"
"volunteers at the Newcomers’ Lounge. Helping to alleviate any first-time meeting anxiety, these mentors","False","False","True","False","paragraph"
"provide hands-on support, guidance and introductions to community members, the ICANN structure","False","False","True","False","paragraph"
"and process, and advice on sessions of interest. The Lounge is open from Saturday to Wednesday dur-","False","False","True","False","paragraph"
"ing ICANN meetings.","False","False","True","False","paragraph"
"Public Comment Periods at ICANN","True","True","True","True","heading"
"A vital element in ICANN's processes is the opportunity for public comment on each substantial piece","False","False","True","False","paragraph"
"of work before it is considered for approval. These topics can be operational (such as budget or stra-","False","False","True","False","paragraph"
"tegic planning), technical (such as security reports and recommendations) or policy-oriented (such as","False","False","True","False","paragraph"
"Bylaw changes).","False","False","True","False","paragraph"
"The following principles guide the public comment process:","False","False","True","False","paragraph"
"Each session offers","True","True","True","False","paragraph"
"remote participation ■■ Each item posted for public comment is available for a","True","False","False","False","paragraph"
"minimum of 21 days.","True","False","True","False","paragraph"
"options for either low- or","True","True","True","False","paragraph"
"If comments are received, then at the close of the","True","False","True","False","paragraph"
"high-bandwidth users. comment period, a reply period begins, lasting a","True","False","False","False","paragraph"
"minimum of 21 days.","True","False","True","False","paragraph"
"■■ If no substantive comments are received during the","True","False","False","False","paragraph"
"comment period, then there will be no reply period.","True","False","True","False","paragraph"
"■■ During the reply period, participants should address","True","False","False","False","paragraph"
"previous comments submitted; new posts concerning the","True","False","True","False","paragraph"
"topic should not be introduced. When constructing replies,","True","False","True","False","paragraph"
"contributors are asked to cite the original poster’s name,","True","False","True","False","paragraph"
"comment date, and any particular text that is pertinent.","True","False","True","False","paragraph"
"You can find a list of all topics open for public comment on a dedicated public comment page (http://","False","False","False","False","paragraph"
"www.icann.org/en/news/public-comment). The page includes links to relevant announcements, docu-","False","False","False","False","paragraph"
"ments, comment locations, and reference sources with full descriptions and background information.","False","False","True","False","paragraph"
"After the comment period is closed, staff publishes a comment summary report that is archived along","False","False","True","False","paragraph"
"with all public comment documentation and comments received.","False","False","True","False","paragraph"
"The Fellowship Program provides","True","True","True","False","paragraph"
"grants to members of the global","True","True","True","False","paragraph"
"Internet community who would","True","True","True","False","paragraph"
"otherwise be unable to attend.","True","True","True","False","paragraph"
"Fellows come from ccTLDs,","True","True","True","False","paragraph"
"governments, civil society,","True","True","True","False","paragraph"
"the business community and","True","True","True","False","paragraph"
"academia. Learn more at http://","True","True","False","False","paragraph"
"www.icann.org/en/about/","True","True","True","False","paragraph"
"participate/fellowships.","True","True","True","False","paragraph"
"4","False","True","True","True","paragraph"
"ICANN Board of Directors","True","True","True","True","heading"
"An internationally diverse Board of Directors oversees the policy development process and ICANN","False","False","True","False","paragraph"
"governance. The Board has 16 voting members and five non-voting liaison representatives. ICANN’s","False","False","True","False","paragraph"
"President serves as an ex oficio, voting member of the Board.","False","False","False","False","paragraph"
"The Address Supporting Organization (ASO), the Country Code Names Supporting Organization (ccNSO)","False","False","True","False","paragraph"
"and the Generic Names Supporting Organization (GNSO) each select two voting members of the Board.","False","False","True","False","paragraph"
"The At-Large Advisory Committee (ALAC) in conjunction with the Regional At-Large Organizations (RALOS)","False","False","True","False","paragraph"
"selects one voting member. A Nominating Committee selects the remaining eight voting members.","False","False","True","False","paragraph"
"Non-voting liaisons to the Board provide technical advice to inform Board decision-making. ICANN’s","False","False","True","False","paragraph"
"Governmental Advisory Committee (GAC), Root Server System Advisory Committee (RSSAC) and Security","False","False","True","False","paragraph"
"& Stability Advisory Committee (SSAC) each appoint a Board liaison. ICANN’s Technical Liaison Group","False","False","True","False","paragraph"
"appoints a liaison to the Board, as does the Internet Engineering Task Force, which is an international","False","False","True","False","paragraph"
"and decentralized organization that develops and designs standards for the Internet system.","False","False","True","False","paragraph"
"SUP PO RT IN G O RGAN IZAT ION S","True","True","True","True","paragraph"
"ICANN has three Supporting Organizations that develop and recommend policies concerning the","False","False","True","False","paragraph"
"Internet’s technical management within their areas of expertise.","False","False","True","False","paragraph"
"They are the Address Supporting Organization (ASO), the Country Code Names Supporting Organiza-","False","False","True","False","paragraph"
"tion (ccNSO) and the Generic Names Supporting Organization (GNSO).","False","False","True","False","paragraph"
"Address Supporting Organization","True","True","True","True","heading"
"What is the Address Supporting Organization?","True","True","True","True","heading"
"An advisory body to the ICANN Board on global policy issues relating to the operation, allocation and","False","False","True","False","paragraph"
"management of Internet Protocol addresses, the Address Supporting Organization (ASO) is comprised","False","False","True","False","paragraph"
"of representatives of five autonomous Regional Internet Registries (RIRs). These RIRs manage regional","False","False","True","False","paragraph"
"distribution of Internet number resources including IP address and Autonomous System Numbers.","False","False","True","False","paragraph"
"Each RIR is a member of the Number Resource Organization, which coordinates their activities globally.","False","False","True","False","paragraph"
"The five RIRs are:","True","True","True","True","heading"
"■■ African Network Information Center (AfriNIC), covering ■■ Latin American and Caribbean Internet Addresses Regis-","True","False","False","False","paragraph"
"the African continent","True","False","True","False","paragraph"
"try (LACNIC), covering Latin America and Caribbean","True","False","True","False","paragraph"
"■■ Asia Pacific Network Information Centre (APNIC), ■■ Réseaux IP Européens (RIPE NCC), covering Europe, the","True","False","False","False","paragraph"
"covering the Asia-Pacific region including Japan, Middle East and parts of Asia","True","False","True","False","paragraph"
"ICANN’s Board of Directors,","True","True","True","True","paragraph"
"Korea, China, and Australia","True","False","True","True","paragraph"
"■■ American Registry for Internet Numbers (ARIN),","True","False","False","False","paragraph"
"covering Canada, some Caribbean and North Atlantic","True","False","True","False","paragraph"
"islands and the United States","True","False","True","False","paragraph"
"What is the ASO Address Council?","True","True","True","True","heading"
"The Address Council is made up of the Address Supporting Organization and its purpose is to oversee","False","False","True","False","paragraph"
"recommendations to the ICANN Board of Directors on Internet Protocol address policy and to manage","False","False","True","False","paragraph"
"the global policy development activities. The Address Council is also responsible for appointing two","False","False","True","False","paragraph"
"voting members to the ICANN Board.","False","False","True","False","paragraph"
"How is the ASO Address Council chosen?","True","True","True","False","heading"
"Address Council members are appointed through separate nominations and election processes in","False","False","True","False","paragraph"
"each of the Regional Internet Registry regions. Each of the five Regional Internet Registries appoints","False","False","True","False","paragraph"
"three members of the ASO Address Council for two-year terms. The Council elects a chair who appoints","False","False","True","False","paragraph"
"vice-chairs.","False","False","True","False","paragraph"
"How can I get involved in the ASO?","True","True","True","False","heading"
"Most individuals get involved in the ASO through affiliation with a Regional Internet Registry. If your","False","False","True","False","paragraph"
"organization receives a direct allocation or holds a direct assignment of IPv4 or IPv6 addresses from a","False","False","True","False","paragraph"
"registry, you are likely already a member of that RIR. (Generally speaking, these are Internet Providers,","False","False","True","False","paragraph"
"hosting firms, educational institutions or governments.)","False","False","True","False","paragraph"
"photographed at ICANN 44","True","True","True","False","paragraph"
"in Prague.","True","True","True","True","paragraph"
"5","False","True","True","True","paragraph"
"The ccNSO provides a forum","True","True","True","False","paragraph"
"for country code top-level","True","True","True","False","paragraph"
"domain managers to meet and","True","True","True","False","paragraph"
"discuss issues of concern from","True","True","True","False","paragraph"
"a global perspective.","True","True","True","False","paragraph"
"6","False","True","True","True","paragraph"
"However, the RIRs have no membership requirements to participate in their policy development pro-","False","False","True","False","paragraph"
"cesses or attend their meetings. Anyone in the Internet community is welcome to participate in the","False","False","True","False","paragraph"
"development of Internet resource allocation polices for that region.","False","False","True","False","paragraph"
"Where can I find more information about the ASO or an RIR?","True","True","True","False","heading"
"Address Supporting Organization","False","False","True","True","heading"
"www.aso.icann.org","False","False","True","False","paragraph"
"African Network Information Center (AfriNIC) www.afrinic.net","False","False","False","False","paragraph"
"Asia Pacific Network Information Centre (APNIC) www.apnic.net","False","False","False","False","paragraph"
"American Registry for Internet Numbers (ARIN) www.arin.net","False","False","False","False","paragraph"
"Latin American and Caribbean Internet Addresses Registry (LACNIC) www.lacnic.net","False","False","False","False","paragraph"
"Réseaux IP Européens (RIPE NCC)","False","False","True","False","paragraph"
"www.ripe.net","False","False","True","False","paragraph"
"Country Code Names Supporting Organization","True","True","True","True","heading"
"What is the Country Code Names Supporting Organization (ccNSO)?","True","True","True","False","heading"
"The ccNSO is a Supporting Organization responsible for developing and recommending to ICANN’s","False","False","True","False","paragraph"
"Board global policies relating to country code top-level domains (ccTLDs). It also provides a platform","False","False","True","False","paragraph"
"to the ccTLD community to develop best practices, exchange information and discuss global issues","False","False","True","False","paragraph"
"relevant for ccTLDs. A ccTLD is a two-letter domain name extension corresponding to a country, territory","False","False","True","False","paragraph"
"or other geographic location, such as .uk (United Kingdom), .de (Germany) and .jp (Japan).","False","False","True","False","paragraph"
"What is the ccNSO Council?","True","True","True","False","heading"
"The ccNSO Council administers and coordinates the affairs of the ccNSO and manages the development","False","False","True","False","paragraph"
"of policy recommendations. They lead and participate in various ccNSO Working Groups and engage","False","False","True","False","paragraph"
"the community in topical issues. The Council formally selects two members to the ICANN Board, after","False","False","True","False","paragraph"
"being elected by the ccNSO Members.","False","False","True","False","paragraph"
"How is the ccNSO Council chosen?","True","True","True","False","heading"
"The ccNSO Council has 18 members serving staggered three-year terms. ccNSO members elect 15","False","False","True","False","paragraph"
"Councilors, three from each of the five geographic regions. ccNSO members may self-nominate or be","False","False","True","False","paragraph"
"nominated by another ccNSO member from their region; nominations must be seconded by another","False","False","True","False","paragraph"
"ccNSO member from the region. ICANN’s Nominating Committee fills the remaining three seats.","False","False","True","False","paragraph"
"How can I get involved in the ccNSO?","True","True","True","False","heading"
"If you are the manager of an International Standards Organization 3166 (ISO 3166) country code top-level","False","False","True","False","paragraph"
"domain, you are welcome to become a member of the ccNSO or to participate in any of its Working","False","False","True","False","paragraph"
"Groups and attend any of its meetings. The application to join is at http://ccnso.icann.org/applications/","False","False","False","False","paragraph"
"form.htm. There is no membership fee.","False","False","False","False","paragraph"
"Where can I find more information about the ccNSO?","True","True","True","False","heading"
"http://ccnso.icann.org/","False","False","True","False","paragraph"
"7","False","True","True","True","paragraph"
"The Generic Names Supporting","True","True","True","True","paragraph"
"Organization Council at ICANN’s","True","True","True","True","paragraph"
"44th Public Meeting in Prague.","True","True","True","True","paragraph"
"8","False","True","True","True","paragraph"
"Generic Names Supporting Organization","True","True","True","True","heading"
"What is the Generic Names Supporting Organization?","True","True","True","True","heading"
"The Generic Names Supporting Organization (GNSO) is the policy-making body responsible for ge-","False","False","True","False","paragraph"
"neric top-level domains, such as .COM, .NET and .ORG. Its members include representatives from gTLD","False","False","True","False","paragraph"
"registries, gTLD registrars, intellectual property interests, Internet service providers, businesses and","False","False","True","False","paragraph"
"non-commercial interests.","False","False","True","False","paragraph"
"What are Stakeholder Groups within the GNSO?","True","True","True","False","heading"
"Stakeholder Groups function as caucuses, and are intended to facilitate the creation of the new con-","False","False","True","False","paragraph"
"stituencies as well as growth and expansion of GNSO participants. There are four Stakeholder Groups","False","False","True","False","paragraph"
"representing the wide variety of groups and individuals interested in generic top-level domain policy","False","False","True","False","paragraph"
"development. They are:","False","False","True","False","paragraph"
"■■ Commercial Stakeholder Group","True","False","False","True","paragraph"
"■■ Non-commercial Stakeholder Group","True","False","False","True","paragraph"
"What is the GNSO Council?","True","True","True","True","heading"
"■■ Registrar Stakeholder Group","True","False","False","True","paragraph"
"■■ gTLD Registries Stakeholder Group","True","False","False","True","paragraph"
"The 23 members of the Council govern policy development in the GNSO, make policy recommenda-","False","False","True","False","paragraph"
"tions to the ICANN Board and appoint two members to the ICANN Board.","False","False","True","False","paragraph"
"How are the members of the GNSO Council chosen?","True","True","True","False","heading"
"Stakeholder Groups appoint 18 of the GNSO Council’s 23 members. For voting purposes, the Council","False","False","True","False","paragraph"
"has two houses, like the US Congress or the British Parliament. The Contracted Parties House holds","False","False","True","False","paragraph"
"the Registries and Registrars Stakeholder Groups, while the Non-Contracted Parties House holds the","False","False","True","False","paragraph"
"Commercial and Non-Commercial Stakeholder Groups. ICANN’s Nominating Committee appoints three","False","False","True","False","paragraph"
"Council members, two of which are voting members assigned to each House. The third appointee is an","False","False","True","False","paragraph"
"advisor to the Council as a whole. The Council also includes formally appointed but non-voting Liaisons","False","False","True","False","paragraph"
"and Observers from other groups, such as the At-Large Community and the ccNSO, within ICANN. This","False","False","True","False","paragraph"
"elaborate system provides checks and balances so no single interest group can dominate the Council.","False","False","True","False","paragraph"
"How can I get involved in the GNSO?","True","True","True","False","heading"
"GNSO-chartered Working Groups are formally chartered within the ICANN Structure to address policies","False","False","True","False","paragraph"
"and other issues facing the Internet community and its stakeholders. In general, anyone can join these","False","False","True","False","paragraph"
"groups and they are typically made up of volunteers with various interests and expertise. One of many","False","False","True","False","paragraph"
"tools used by Working Groups are mailing lists that are publicly archived. Community members can","False","False","True","False","paragraph"
"follow email lists for the latest dialogue and deliberation of policy topics and activity.","False","False","True","False","paragraph"
"Monitor the ICANN.ORG home page for announcements about calls for volunteers to Working Groups,","False","False","True","False","paragraph"
"and when you see one you are interested in, send the GNSO Secretariat an email expressing your","False","False","True","False","paragraph"
"interest. You’ll be asked to draft a Statement of Interest so that other group members can learn more","False","False","True","False","paragraph"
"about you. And they’ll be asked to do the same. Working groups usually meet via weekly or bi-weekly","False","False","True","False","paragraph"
"conference calls, but each one establishes the best schedule for the group.","False","False","True","False","paragraph"
"You may also apply for membership in one of the GNSO’s Stakeholder Groups or Constituencies. Stake-","False","False","True","False","paragraph"
"holder Groups and Constituencies are groups of community participants united around a particular","False","False","True","False","paragraph"
"common interest or perspective, formally recognized by the ICANN Board. Each Stakeholder Group","False","False","True","False","paragraph"
"and Constituency has its own unique eligibility rules. Also, membership fees may be required to join","False","False","True","False","paragraph"
"a Stakeholder Group or Constituency. For more information about specific membership requirements","False","False","True","False","paragraph"
"and joining, visit the web sites listed below.","False","False","True","False","paragraph"
"GNSO Stakeholder Groups and Constituencies","True","True","True","True","heading"
"Commercial Business Users Constituency","False","False","True","True","paragraph"
"http://www.bizconst.org/","False","False","True","False","paragraph"
"Intellectual Property Constituency","False","False","True","True","paragraph"
"http://www.ipconstituency.org/","False","False","True","False","paragraph"
"Internet Service Providers Constituency","False","False","True","True","paragraph"
"http://www.ispcp.info/","False","False","True","False","paragraph"
"Non-commercial Stakeholder Group","False","False","True","True","paragraph"
"http://gnso.icann.org/en/non-commercial/","False","False","True","False","paragraph"
"Non-commercial Users Constituency","False","False","True","True","paragraph"
"http://ncuc.org/","False","False","True","False","paragraph"
"Not-for-Profit Operational Concerns Constituency","False","False","True","True","paragraph"
"http://www.npoc.org/home.html","False","False","True","False","paragraph"
"Registrar Stakeholder Group","False","False","True","True","paragraph"
"http://www.icannregistrars.org/","False","False","True","False","paragraph"
"gTLD Registries Stakeholder Group","False","False","True","True","paragraph"
"http://www.gtldregistries.org/","False","False","True","False","paragraph"
"ADVIS ORY C OMMITTEES","True","True","True","True","paragraph"
"ICANN has four Advisory Committees that serve as formal advisory bodies to the ICANN Board. They","False","False","True","False","paragraph"
"are made up of representatives from the Internet community to advise on a particular issue or policy","False","False","True","False","paragraph"
"area. ICANN Bylaws mandate four: At-Large Advisory Committee, DNS Root Server System Advisory","False","False","True","False","paragraph"
"Committee, Governmental Advisory Committee, and Security and Stability Advisory Committee.","False","False","True","True","paragraph"
"At-Large Advisory Committee","True","True","True","True","heading"
"What is the At-Large Advisory Committee?","True","True","True","True","heading"
"The At-Large Advisory Committee (ALAC) is the primary organizational home for the voice and con-","False","False","True","False","paragraph"
"cerns of the individual Internet user in ICANN processes. Its role is to consider and provide advice on","False","False","True","False","paragraph"
"the activities of ICANN insofar as they relate to the interests of individual Internet users. This includes","False","False","True","False","paragraph"
"policies created through ICANN’s Supporting Organizations, as well as the many other issues for which","False","False","True","False","paragraph"
"community input and advice is appropriate. The ALAC and At-Large Community selects one member","False","False","True","False","paragraph"
"of the ICANN Board of Directors.","False","False","True","True","paragraph"
"ALAC is a subset of the “At-Large Community” which has a ground-up, tiered structure. At the grassroots","False","False","True","False","paragraph"
"level are nearly 150 At-Large Structures (ALSes). These local organizations of At-Large members are","False","False","True","False","paragraph"
"located throughout the world. The ALSes are organized by region through five Regional At-Large Or-","False","False","True","False","paragraph"
"ganizations, or RALOs. The RALOs are the main forum and coordination point for their part of the world.","False","False","True","False","paragraph"
"Joining a constituency or a","True","True","True","False","paragraph"
"stakeholder group is the most","True","True","True","False","paragraph"
"common way to get involved","True","True","True","False","paragraph"
"in the GNSO.","True","True","True","True","paragraph"
"9","False","True","True","True","paragraph"
"Following are the five RALOs:","True","True","True","True","heading"
"■■ African Regional At-Large Organization (AFRALO)","True","False","False","False","paragraph"
"http://www.atlarge.icann.org/afralo/","True","False","True","False","paragraph"
"■■ Asia Pacific Regional At-Large Organization (APRALO)","True","False","False","False","paragraph"
"http://www.atlarge.icann.org/apralo/","True","False","True","False","paragraph"
"■■ European At-Large Organization (EURALO)","True","False","False","False","paragraph"
"http://www.atlarge.icann.org/euralo/","True","False","True","False","paragraph"
"ICANN At-Large Organization Diagram","True","False","True","True","paragraph"
"■■ Latin American and Caribbean Islands Regional At-Large","True","False","False","True","paragraph"
"Organization (LACRALO)","True","False","True","False","paragraph"
"http://www.atlarge.icann.org/lacralo/","True","False","True","False","paragraph"
"■■ North American Regional At-Large Organization (NARALO)","True","False","False","False","paragraph"
"http://www.atlarge.icann.org/naralo/","True","False","True","False","paragraph"
"2012 marked the ten-year anniversary of the At-Large Advisory Committee in its current form. The ALAC was created","True","True","True","False","paragraph"
"to provide a way for active individual users of the Internet from around the world to participate in ICANN.","True","True","True","False","paragraph"
"10","False","True","True","True","paragraph"
"10","False","True","True","True","paragraph"
"How are the members of ALAC chosen?","True","True","True","False","heading"
"The 15-member ALAC consists of two members selected by each of the Regional At-Large Organiza-","False","False","True","False","paragraph"
"tions for a total of ten directly appointed representatives, and five members selected by the Nominating","False","False","True","False","paragraph"
"Committee. The five members selected by the Nominating Committee shall include one citizen of a","False","False","True","False","paragraph"
"country within each of the five Geographic Regions.","False","False","True","False","paragraph"
"How can I get involved with ALAC?","True","True","True","False","heading"
"An individual Internet user typically joins At-Large by joining one of its local ALSes, and then through","False","False","True","False","paragraph"
"the ALS becomes involved in their RALO.","False","False","True","False","paragraph"
"However, an individual Internet user may also be able to join a RALO directly. The RALOs are tasked with","False","False","True","False","paragraph"
"keeping the Internet user community in their region informed about ICANN’s activities through public","False","False","True","False","paragraph"
"outreach and distribution of information and knowledge. Each RALO is autonomous, governed by its","False","False","True","False","paragraph"
"own organizing documents. While each RALO elects a chair and secretariat, and in some cases a vice","False","False","True","False","paragraph"
"president, they have their own requirements for the positions.","False","False","True","False","paragraph"
"Since all At-Large meetings are open, individual members may participate in At-Large community","False","False","True","False","paragraph"
"meetings, or the conference calls of ALAC, RALOs, subcommittees and Working Groups.","False","False","True","False","paragraph"
