"line","is_font_bigger","is_different_style","is_font_unique","is_title_case","label"
"MODERNIZING GOVERNMENT FOR THE 21ST CENTURY","False","False","True","True","heading"
"A MULTI- While challenges are complex, a few key driv-","False","False","False","False","paragraph"
"GENERATIONAL VISION FOR REFORM","False","False","True","True","heading"
"The vision for reform must be multi-gener-","False","False","True","False","paragraph"
"ational, enabling the Federal Government to","False","False","True","False","paragraph"
"continue adapting to changing needs over time.","False","False","True","False","paragraph"
"The Administration cannot pursue short-term","False","False","True","False","paragraph"
"ers will determine the Administration’s success","False","False","True","False","paragraph"
"at reform. Modernizing and strengthening these","False","False","True","False","paragraph"
"drivers will bolster results","False","False","True","False","paragraph"
"agencies and mission areas.","False","False","True","False","paragraph"
"throughout Federal","False","False","True","False","paragraph"
"fixes only to see Government quickly become","False","False","True","False","paragraph"
"outdated once again. Deep-seated transforma-","False","False","True","False","paragraph"
"tion takes time and will not happen in one or","False","False","True","False","paragraph"
"two years.","False","False","True","False","paragraph"
"In March, the Administration will announce","False","False","True","False","paragraph"
"the President’s Management Agenda, which","False","False","True","False","paragraph"
"will set forth a long-term vision for an effective","False","False","True","False","paragraph"
"Government that works on behalf of the American","False","False","True","False","paragraph"
"people and is focused on the following:","False","False","True","False","paragraph"
"Mission: The American people count on the","False","False","False","False","paragraph"
"Federal Government every day, from national se-","False","False","True","False","paragraph"
"curity to infrastructure to food and water safety.","False","False","True","False","paragraph"
"Public servants must be accountable for mission-","False","False","True","False","paragraph"
"driven results and have the necessary tools to","False","False","True","False","paragraph"
"deliver.","False","False","True","False","paragraph"
"Service: Federal customers range from small","False","False","False","False","paragraph"
"businesses seeking loans, to families receiving di-","False","False","True","False","paragraph"
"saster support, to veterans owed proper benefits","False","False","True","False","paragraph"
"and medical care. They deserve a customer ex-","False","False","True","False","paragraph"
"perience that compares to—or exceeds—that of","False","False","True","False","paragraph"
"leading private organizations.","False","False","True","False","paragraph"
"Stewardship: Effective stewardship of tax-","False","False","False","False","paragraph"
"payer funds is a crucial responsibility, from pre-","False","False","True","False","paragraph"
"venting fraud to maximizing impact. Taxpayer","False","False","True","False","paragraph"
"dollars must go to effective programs that ef-","False","False","True","False","paragraph"
"ficiently produce results. The Budget conserva-","False","False","True","False","paragraph"
"tively projects that $139 billion in savings can be","False","False","True","False","paragraph"
"achieved over the next decade through the pre-","False","False","True","False","paragraph"
"vention of improper payments alone.","False","False","True","False","paragraph"
"HOW WE WILL GET THERE: KEY","False","False","True","True","heading"
"DRIVERS OF REFORM","False","False","True","True","heading"
"The Federal Government’s challenges have not","False","False","True","False","paragraph"
"arisen in isolation, and cannot be solved through","False","False","True","False","paragraph"
"isolated efforts. The Administration will drive","False","False","True","False","paragraph"
"Government modernization by working at the","False","False","True","False","paragraph"
"junctions where these","False","False","True","False","paragraph"
"than working in silos.","False","False","True","False","paragraph"
"drivers intersect, rather","False","False","True","False","paragraph"
"Over time, it will target","False","False","True","False","paragraph"
"broad impacts on underlying issues, including","False","False","True","False","paragraph"
"legislative changes.","False","False","True","False","paragraph"
"Modern information technology will func-","False","False","False","False","paragraph"
"tion as the backbone of how Government serves","False","False","True","False","paragraph"
"the public in ways that meet their expectations","False","False","True","False","paragraph"
"and keep sensitive data and systems secure.","False","False","True","False","paragraph"
"Data, accountability, and transparency","False","False","True","False","paragraph"
"will provide the tools to deliver visibly better re-","False","False","True","False","paragraph"
"sults to the public and hold agencies accountable","False","False","True","False","paragraph"
"to taxpayers.","False","False","True","False","paragraph"
"A modern workforce will enable senior lead-","False","False","False","False","paragraph"
"ers and front line managers to align staff skills","False","False","True","False","paragraph"
"with evolving mission needs. This will require","False","False","True","False","paragraph"
"more nimble and agile management of the work-","False","False","True","False","paragraph"
"force, including reskilling and redeploying exist-","False","False","True","False","paragraph"
"ing workers to keep pace with an environment of","False","False","True","False","paragraph"
"change.","False","False","True","False","paragraph"
"FROM VISION TO ACTION: COMMITMENTS","False","False","True","True","heading"
"The Administration will make aggressive down","False","False","True","False","paragraph"
"payments on this vision, paving the way for sus-","False","False","True","False","paragraph"
"tained improvement over time that is efficient,","False","False","True","False","paragraph"
"effective, and accountable. The Administration","False","False","True","False","paragraph"
"will carry out this important work through mul-","False","False","True","False","paragraph"
"tiple channels that, together, will yield tangible","False","False","True","False","paragraph"
"BUDGET OF THE U. S. GOVERNMENT FOR FISCAL YEAR 2019","False","False","True","True","paragraph"
"9","False","False","True","True","paragraph"
"improvements for the Nation, its people, and the","False","False","True","False","paragraph"
"economy.","False","False","True","False","paragraph"
"The President’s Management Agenda. In","False","False","False","True","paragraph"
"March, the Administration will announce specif-","False","False","True","False","paragraph"
"ic efforts to advance the vision and improve the","False","False","True","False","paragraph"
"three drivers of reform. The Administration will","False","False","True","False","paragraph"
"name senior accountable officials and establish","False","False","True","False","paragraph"
"concrete goals and trackable metrics to ensure","False","False","True","False","paragraph"
"public accountability. This agenda will address","False","False","True","False","paragraph"
"critical challenges where Government as a whole","False","False","True","False","paragraph"
"still operates in the past.","False","False","True","False","paragraph"
"include:","False","False","True","False","paragraph"
"Specific goal areas will","False","False","True","False","paragraph"
"Modernizing Information Technology","False","False","True","True","paragraph"
"(IT) to Increase Productivity and Se-","False","False","True","True","paragraph"
"curity. Although the Federal Government","False","False","False","False","paragraph"
"spends roughly $90 billion annually on","False","False","True","False","paragraph"
"IT, these systems","False","False","True","False","paragraph"
"poorly protected.","False","False","True","False","paragraph"
"remain outdated and","False","False","True","False","paragraph"
"The Administration","False","False","True","True","paragraph"
"will increase the use of modern technolo-","False","False","True","False","paragraph"
"gies, retire highly insecure and outdated","False","False","True","False","paragraph"
"systems, and direct modernization cost","False","False","True","False","paragraph"
"savings to mission-driven outcomes. The","False","False","True","False","paragraph"
"Administration will improve its ability to","False","False","True","False","paragraph"
"identify and combat cybersecurity risks to","False","False","True","False","paragraph"
"agencies’ data, systems, and networks.","False","False","True","False","paragraph"
"Creating a 21st Century Framework","False","False","True","True","paragraph"
"for Data that","False","False","True","True","paragraph"
"Accountability,","False","False","True","True","paragraph"
"Drives Efficiency,","False","False","True","True","paragraph"
"and Transparency.","False","False","True","True","paragraph"
"The Federal Government needs a robust,","False","False","True","False","paragraph"
"integrated approach to using data to de-","False","False","True","False","paragraph"
"liver on mission, serve customers, and","False","False","True","False","paragraph"
"steward resources. The Administration","False","False","True","False","paragraph"
"will better manage and leverage data as an","False","False","True","False","paragraph"
"asset to better grow the economy, increase","False","False","True","False","paragraph"
"the effectiveness of Government, facilitate","False","False","True","False","paragraph"
"oversight, and promote transparency.","False","False","True","False","paragraph"
"Developing a Workforce for the 21st","False","False","True","True","paragraph"
"Century. Outdated rules and technology","False","False","False","False","paragraph"
"have often left the Federal Government","False","False","True","False","paragraph"
"struggling to attract the best talent, to","False","False","True","False","paragraph"
"hire quickly, or to hold workers and lead-","False","False","True","False","paragraph"
"ers accountable. The Administration will","False","False","True","False","paragraph"
"modernize processes and practices to bring","False","False","True","False","paragraph"
"out the best in employees and enable the","False","False","True","False","paragraph"
"Federal workforce to more effectively de-","False","False","True","False","paragraph"
"liver mission results.","False","False","True","False","paragraph"
"Improving the Customer Experience","False","False","True","True","paragraph"
"with Federal Services. The American","False","False","False","True","paragraph"
"people expect high-quality customer","False","False","True","False","paragraph"
"service from Federal programs. The","False","False","True","False","paragraph"
"Administration will ensure that Govern-","False","False","True","False","paragraph"
"ment no longer lags behind the private","False","False","True","False","paragraph"
"sector in customer experience.3","False","False","True","False","paragraph"
"Shifting from Low-Value to High-","False","False","True","True","paragraph"
"Value Work. Hundreds of burdensome","False","False","False","False","paragraph"
"rules and requirements built up over","False","False","True","False","paragraph"
"decades force Federal agencies to de-","False","False","True","False","paragraph"
"vote their resources toward meaningless","False","False","True","False","paragraph"
"compliance. These resources can be bet-","False","False","True","False","paragraph"
"ter spent serving citizen needs. The","False","False","True","False","paragraph"
"Administration will clear out low-value,","False","False","True","False","paragraph"
"unnecessary, and obsolete policies and","False","False","True","False","paragraph"
"requirements to shift resources toward","False","False","True","False","paragraph"
"high-value work. The Administration","False","False","True","False","paragraph"
"has already begun this process by elimi-","False","False","True","False","paragraph"
"nating outdated plans and reports that","False","False","True","False","paragraph"
"burden Federal employees with unnec-","False","False","True","False","paragraph"
"essary hours of paperwork. With the","False","False","True","False","paragraph"
"Budget, Federal agencies are also propos-","False","False","True","False","paragraph"
"ing that the Congress eliminate or modify","False","False","True","False","paragraph"
"approximately 400 plans and reports be-","False","False","True","False","paragraph"
"cause they are outdated or duplicative","False","False","True","False","paragraph"
"(a list of these proposals is available on","False","False","True","False","paragraph"
"www.performance.gov).","False","False","True","False","paragraph"
"Improving the Efficiency and Effec-","False","False","True","True","paragraph"
"tiveness of Administrative Services","False","False","True","False","paragraph"
"across Government. Agency missions","False","False","False","False","paragraph"
"are imperiled and","False","False","True","False","paragraph"
"squandered when","False","False","True","False","paragraph"
"taxpayer dollars are","False","False","True","False","paragraph"
"administrative func-","False","False","True","False","paragraph"
"tions across agencies—such as IT, human","False","False","True","False","paragraph"
"resources, and contracting—are inefficient","False","False","True","False","paragraph"
"or fail to take advantage of economies","False","False","True","False","paragraph"
"of scale. Half of Federal agencies report","False","False","True","False","paragraph"
"low satisfaction with such administra-","False","False","True","False","paragraph"
"tive functions. The Administration will","False","False","True","False","paragraph"
"improve the quality and efficiency of ad-","False","False","True","False","paragraph"
"ministrative services, freeing resources to","False","False","True","False","paragraph"
"improve outcomes and accountability for","False","False","True","False","paragraph"
"the American people.","False","False","True","False","paragraph"
"To drive these long-term Presidential pri-","False","False","True","False","paragraph"
"orities, the Administration will leverage cross-","False","False","True","False","paragraph"
"agency priority (CAP) goals to coordinate and","False","False","True","False","paragraph"
"3 American Customer Satisfaction Index. National, Sector, and In-","False","False","False","True","paragraph"
"dustry Results. December 2017.","False","False","False","False","paragraph"
"10","False","False","True","True","paragraph"
"publicly track implementation","False","False","True","False","paragraph"
"MODERNIZING GOVERNMENT FOR THE 21ST CENTURY","False","False","True","True","heading"
"across agen- These reforms include, for example: elimi-","False","False","True","False","paragraph"
"cies. CAP goals will also strengthen Federal","False","False","True","False","paragraph"
"Government management in other priority","False","False","True","False","paragraph"
"areas, such as improving management of ma-","False","False","True","False","paragraph"
"jor acquisitions, reducing improper payments,","False","False","True","False","paragraph"
"increasing transparency of IT costs, enhanc-","False","False","True","False","paragraph"
"ing accountability for","False","False","True","False","paragraph"
"improving purchasing","False","False","True","False","paragraph"
"grant spending, and","False","False","True","False","paragraph"
"across Government","False","False","True","False","paragraph"
"as an enterprise. CAP goal teams will lead","False","False","True","False","paragraph"
"the execution of","False","False","True","False","paragraph"
"orities, such as","False","False","True","False","paragraph"
"related Administration pri-","False","False","True","False","paragraph"
"implementing the recom-","False","False","True","False","paragraph"
"mendations of the Report to the President on","False","False","False","False","paragraph"
"Federal IT Modernization focused on Network","False","False","False","False","paragraph"
"Modernization, Cybersecurity, and Shared","False","False","True","True","paragraph"
"Services. The Administration will estab-","False","False","True","False","paragraph"
"lish Centers of Excellence inside the General","False","False","True","False","paragraph"
"Services Administration to focus on critical","False","False","True","False","paragraph"
"priorities such as cloud migration, data center","False","False","True","False","paragraph"
"consolidation, and modernizing call centers to","False","False","True","False","paragraph"
"better serve citizens. The Administration will","False","False","True","False","paragraph"
"work to strengthen fundamental capabilities,","False","False","True","False","paragraph"
"such as the ability to manage data comprehen-","False","False","True","False","paragraph"
"sively and to use data routinely to improve op-","False","False","True","False","paragraph"
"erations, which are the backbone of how busi-","False","False","True","False","paragraph"
"ness is accomplished in the modern era. In","False","False","True","False","paragraph"
"addition to cross-agency efforts, each major","False","False","True","False","paragraph"
"Federal agency is publishing an updated stra-","False","False","True","False","paragraph"
"tegic plan with the Budget, establishing stra-","False","False","True","False","paragraph"
"tegic objectives for the Administration’s first","False","False","True","False","paragraph"
"term and committing to agency priority goals","False","False","True","False","paragraph"
"for the next two years. A full list of agency","False","False","True","False","paragraph"
"performance plans is available at www.perfor-","False","False","False","False","paragraph"
"mance.gov.","False","False","True","False","paragraph"
"Reorganization and Reform. Last March, the","False","False","False","True","paragraph"
"President sent out a call for change in Executive","False","False","True","False","paragraph"
"Order 13781, “Comprehensive Plan for Reorganizing","False","False","True","False","paragraph"
"the Executive Branch,” where he tasked the Office of","False","False","True","False","paragraph"
"Management and Budget (OMB) Director with pro-","False","False","True","False","paragraph"
"viding a plan to reorganize the Executive Branch.","False","False","True","False","paragraph"
"The Budget is a first step in presenting this plan to","False","False","True","False","paragraph"
"the American people. This plan includes changes","False","False","True","False","paragraph"
"that can be accomplished with existing authorities","False","False","True","False","paragraph"
"as well as others that would require new funding","False","False","True","False","paragraph"
"and authorities. These changes also include re-","False","False","True","False","paragraph"
"forms identified by individual Federal employees,","False","False","True","False","paragraph"
"who answered the Administration’s request for","False","False","True","False","paragraph"
"their best ideas to improve public services or better","False","False","True","False","paragraph"
"use taxpayer dollars.","False","False","True","False","paragraph"
"nating unnecessary political positions; using","False","False","True","False","paragraph"
"shared services to improve IT services and","False","False","True","False","paragraph"
"reduce costs through economies of scale; re-","False","False","True","False","paragraph"
"aligning offices and personnel; and revamping","False","False","True","False","paragraph"
"regional offices. For instance, in order to im-","False","False","True","False","paragraph"
"prove customer service, the Department of the","False","False","True","False","paragraph"
"Interior has already begun to shift employees","False","False","True","False","paragraph"
"away from Washington, District of Columbia,","False","False","True","True","paragraph"
"closer to the citizens the Agency serves. The","False","False","True","False","paragraph"
"Department of Energy is also planning to re-","False","False","True","False","paragraph"
"view its existing laboratory network and iden-","False","False","True","False","paragraph"
"tify potential efficiencies.","False","False","True","False","paragraph"
"As part of this plan, the Administration is also","False","False","True","False","paragraph"
"planning to review how it can restructure func-","False","False","True","False","paragraph"
"tions across Federal agencies. For instance, it","False","False","True","False","paragraph"
"is planning a review of how it can streamline","False","False","True","False","paragraph"
"Federal statistical functions across multiple","False","False","True","False","paragraph"
"Federal agencies. The Administration is also re-","False","False","True","False","paragraph"
"viewing Federal development finance activities—","False","False","True","False","paragraph"
"currently spread across","False","False","True","False","paragraph"
"Investment Corporation","False","False","True","True","paragraph"
"the Overseas Private","False","False","True","True","paragraph"
"and multiple offices","False","False","True","False","paragraph"
"at the United States Agency for International","False","False","True","True","paragraph"
"Development and other Federal agencies—to","False","False","True","False","paragraph"
"identify ways to reduce duplication and better","False","False","True","False","paragraph"
"achieve national security and international de-","False","False","True","False","paragraph"
"velopment outcomes while supporting U.S. busi-","False","False","True","False","paragraph"
"ness and jobs. The Budget proposes to consolidate","False","False","True","False","paragraph"
"these functions into a new Development Finance","False","False","True","False","paragraph"
"Institution, including","False","False","True","False","paragraph"
"payer dollars.","False","False","True","False","paragraph"
"reforms that protect tax-","False","False","True","False","paragraph"
"In the months ahead, the Administration plans","False","False","True","False","paragraph"
"to unveil additional reorganization proposals de-","False","False","True","False","paragraph"
"signed to refocus programs around current and","False","False","True","False","paragraph"
"future needs.","False","False","True","False","paragraph"
"Getting Government Out of the Way. Within","False","False","False","True","paragraph"
"10 days of taking office, the President issued","False","False","True","False","paragraph"
"Executive Order 13771, “Reducing Regulation","False","False","True","False","paragraph"
"and Controlling Regulatory Costs,” which directs","False","False","True","False","paragraph"
"agencies to reduce regulatory burdens by elimi-","False","False","True","False","paragraph"
"nating two existing regulations for each new one","False","False","True","False","paragraph"
"issued and impose no net regulatory burden in","False","False","True","False","paragraph"
"2017.","False","False","True","True","paragraph"
"The Administration recognizes that excessive","False","False","True","False","paragraph"
"and unnecessary Federal regulations limit in-","False","False","True","False","paragraph"
"dividual freedom and suppress the innovation","False","False","True","False","paragraph"
"BUDGET OF THE U. S. GOVERNMENT FOR FISCAL YEAR 2019","False","False","True","True","paragraph"
"11","False","False","True","True","paragraph"
"and entrepreneurship that make America great.","False","False","True","False","paragraph"
"Starting with confidence in private markets and","False","False","True","False","paragraph"
"individual choices, this Administration is reas-","False","False","True","False","paragraph"
"sessing existing regulatory burdens. Agencies","False","False","True","False","paragraph"
"have identified regulatory actions ripe for reform","False","False","True","False","paragraph"
"and are working to eliminate or modify those re-","False","False","True","False","paragraph"
"quirements. The Administration also approaches","False","False","True","False","paragraph"
"the imposition of new regulatory requirements","False","False","True","False","paragraph"
"with caution to ensure that regulations are con-","False","False","True","False","paragraph"
"sistent with law, necessary to correct a substantial","False","False","True","False","paragraph"
"market failure, and net beneficial to the public.","False","False","True","False","paragraph"
"The Administration’s regulatory philosophy","False","False","True","False","paragraph"
"and approach emphasize the connection between","False","False","True","False","paragraph"
"limited Government intervention and individ-","False","False","True","False","paragraph"
"ual liberty. Regulatory policy should serve the","False","False","True","False","paragraph"
"American people by staying within legal limits","False","False","True","False","paragraph"
"and administering the law with respect for due","False","False","True","False","paragraph"
"process and fair notice.","False","False","True","False","paragraph"
"In December 2017, OMB released its","False","False","True","False","paragraph"
"Regulatory Reform Status Report: Two-for-One","False","False","True","True","paragraph"
"and Regulatory Cost Maps, which assessed agen-","False","False","False","False","paragraph"
"cy performance under Executive Order 13771","False","False","True","False","paragraph"
"during 2017. At the same time, OMB released the","False","False","True","False","paragraph"
"Unified Agenda of Regulatory and Deregulatory","False","False","True","True","paragraph"
"Actions and the Regulatory Plan, which set forth","False","False","False","False","paragraph"
"the Administration’s roadmap for a more limited,","False","False","True","False","paragraph"
"effective, and accountable","False","False","True","False","paragraph"
"2018 and beyond.","False","False","True","False","paragraph"
"regulatory policy in","False","False","True","False","paragraph"
"Regulatory Reform in 2017. In just","False","False","False","True","paragraph"
"its first eight months, the Administration","False","False","True","False","paragraph"
"eliminated 67 regulations and adopted","False","False","True","False","paragraph"
"only three significant new regulations.","False","False","True","False","paragraph"
"This 22-to-one ratio far exceeds the","False","False","True","False","paragraph"
"President’s “two-for-one” requirement. It","False","False","True","False","paragraph"
"also generated $8.1 billion in net regu-","False","False","True","False","paragraph"
"latory cost savings (present value), far","False","False","True","False","paragraph"
"surpassing the President’s requirement to","False","False","True","False","paragraph"
"hold net costs to zero. The Administration","False","False","True","False","paragraph"
"took further action to withdraw or delay","False","False","True","False","paragraph"
"more than 1,500 regulations in the pipe-","False","False","True","False","paragraph"
"line, and has been transparent about these","False","False","True","False","paragraph"
"planned regulatory actions. This pace and","False","False","True","False","paragraph"
"scope of deregulation is unprecedented.","False","False","True","False","paragraph"
"Regulatory Reform in 2018 and","False","False","True","True","paragraph"
"Beyond. The Administration’s Unified","False","False","False","True","paragraph"
"Agenda currently projects the elimination","False","False","False","False","paragraph"
"of approximately 448 regulations and the","False","False","True","False","paragraph"
"addition of only 131 new regulations. In","False","False","True","False","paragraph"
"2018, Federal agencies are committed to","False","False","True","False","paragraph"
"cutting more than $9.8 billion in lifetime","False","False","True","False","paragraph"
"regulatory costs. Across the Government,","False","False","True","False","paragraph"
"this Agenda will drive substantial reduc-","False","False","True","False","paragraph"
"tions in regulatory costs beyond what has","False","False","True","False","paragraph"
"already been accomplished. For additional","False","False","True","False","paragraph"
"information, please visit www.reginfo.gov.","False","False","False","False","paragraph"
"At its core, regulatory reform not only pro-","False","False","True","False","paragraph"
"motes individual liberty and a flourishing econ-","False","False","True","False","paragraph"
"omy, but also supports America’s constitutional","False","False","True","False","paragraph"
"democracy. OMB’s regulatory review process","False","False","True","False","paragraph"
"ensures that agencies stay within the legal au-","False","False","True","False","paragraph"
"thority given by the Congress. Where the law","False","False","True","False","paragraph"
"leaves discretion, however, the Administration","False","False","True","False","paragraph"
"will work with agencies to ensure that regula-","False","False","True","False","paragraph"
"tory policy reflects Presidential priorities. This","False","False","True","False","paragraph"
"executive direction grounds the rulemaking","False","False","True","False","paragraph"
"process in democratic accountability.","False","False","True","False","paragraph"
"By starting from a foundation of confidence","False","False","True","False","paragraph"
"in markets, individual choice, and the hard-","False","False","True","False","paragraph"
"working men and women of America, the","False","False","True","False","paragraph"
"Administration has already achieved—and will","False","False","True","False","paragraph"
"continue to achieve—dramatic reductions in","False","False","True","False","paragraph"
"the regulatory burden on the American econo-","False","False","True","False","paragraph"
"my and individual freedom. The agenda for the","False","False","True","False","paragraph"
"coming year promises a regulatory policy that","False","False","True","False","paragraph"
"works for the American people.","False","False","True","False","paragraph"
"A Clear Roadmap Ahead. The Federal","False","False","False","True","paragraph"
"Government cannot be fully equipped to meet","False","False","True","False","paragraph"
"modern management challenges without sup-","False","False","True","False","paragraph"
"port from the Congress. In some cases, real","False","False","True","False","paragraph"
"change will demand different agency struc-","False","False","True","False","paragraph"
"tures. In other cases, the Administration may","False","False","True","False","paragraph"
"need to update rigid requirements from the","False","False","True","False","paragraph"
"past that hold back Government.","False","False","True","True","paragraph"
"Government must recognize that it can no","False","False","True","False","paragraph"
"longer meet modern needs with the same ap-","False","False","True","False","paragraph"
"proaches, technology, and skillsets from cen-","False","False","True","False","paragraph"
"turies past. By acknowledging shortcomings,","False","False","True","False","paragraph"
"setting a modern vision, and delivering on","False","False","True","False","paragraph"
"concrete goals, the Administration can adapt","False","False","True","False","paragraph"
"Federal programs, capabilities, and the Federal","False","False","True","False","paragraph"
"workforce to more efficiently, effectively and","False","False","True","False","paragraph"
"accountably meet mission demands and public","False","False","True","False","paragraph"
"expectations.","False","False","True","False","paragraph"
