"line","is_font_bigger","is_different_style","is_font_unique","is_title_case","label"
"Podcasters service (the “ Spotify for Podcasters Service ” or “ Service ”) when you submit Authorized","False","False","False","False","paragraph"
"User Content (defined below in Section 5) to, or when you otherwise use the Spotify for P odcasters","False","False","True","False","paragraph"
"Service, or access any content or material that is made available by Spotify through the Service (the","False","False","True","False","paragraph"
"“ Content ”). The Spotify for Podcasters Service is provided to you free-of-charge in exchange for your use","False","False","False","False","paragraph"
"of the Service and the provision of your Authorized User Content (defined below in Section 5) to the","False","False","True","False","paragraph"
"Service and that others (e.g.,","False","False","True","False","paragraph"
"Podcasters tools and services.","False","False","True","False","paragraph"
"podcast hosting services) may be given access to certain Spotify for","False","False","True","False","paragraph"
"1","False","False","True","True","paragraph"
"R elevant Agreements . As noted above, in addition to these Spotify for Podcasters Terms, your use of the","False","False","True","False","paragraph"
"Service is also subject to Spotify’s Terms and Conditions of Use available here (the “ Spotify Terms and","False","False","False","False","paragraph"
"Conditions ”) and Spotify’s Privacy Policy available here (“ Privacy Policy ”), and any additional terms that","False","False","False","False","paragraph"
"you agree to, as discussed in the Entire Agreement section in Section 17 below, which shall all be","False","False","True","False","paragraph"
"referred together as the “ Agreements .” Please read the Agreements carefully. They cover important","False","False","False","False","paragraph"
"information about the Spotify for Podcasters Service provided to you and the effective version of the","False","False","True","False","paragraph"
"Agreements can be found on Spotify’s website. You acknowledge that you have read and understood the","False","False","True","False","paragraph"
"Agreements, have had the opportunity to review the Agreements with legal counsel even if you have","False","False","True","False","paragraph"
"chosen not to do so, accept these Agreements, and agree to be bound by them. In the event of any","False","False","True","False","paragraph"
"conflict between a provision in the Spotify Terms and Conditions and the Spotify for Podcasters Terms,","False","False","True","False","paragraph"
"the provisions of these Spotify for Podcasters Terms will govern. If you don’t agree with (or cannot comply","False","False","True","False","paragraph"
"with) the Agreements, then you may not use the Spotify for Podcasters Service. By using the Service, you","False","False","True","False","paragraph"
"further consent to receiving communications from us as described in the Privacy Policy available here .","False","False","False","False","paragraph"
"You also agree that any notices, agreements, disclosures, or other communications that we send to you","False","False","True","False","paragraph"
"electronically will satisfy any legal communication requirements, including written communications. All","False","False","True","False","paragraph"
"Agreements are hereby incorporated by reference into these Spotify for Podcasters Terms.","False","False","True","False","paragraph"
"A ccessing the Spotify for Podcasters Service . In order to use the Spotify for Podcasters Service and","False","False","True","False","paragraph"
"access the Content, you need to: (1) be 18 or older, (2) have the power to enter a binding contract with us","False","False","True","False","paragraph"
"and not be barred from doing so under any applicable laws, (3) not have been previously barred from the","False","False","True","False","paragraph"
"Service for violating the Agreements, and (4) be resident in a country where the Service is offered. If you","False","False","True","False","paragraph"
"are using or opening an account on the Service on behalf of a company, entity or organization (each a","False","False","True","False","paragraph"
"“ Subscribing Entity ”), then you represent and warrant that: (x) you are an authorized representative of","False","False","False","False","paragraph"
"that Subscribing Entity with the authority to bind the Subscribing Entity to the Agreements, regardless of","False","False","True","False","paragraph"
"whether you remain an authorized representative of that Subscribing Entity, (y) the Subscribing Entity","False","False","True","False","paragraph"
"agrees to be bound by the Agreements, and (z) you agree to be bound by the Agreements on behalf of","False","False","True","False","paragraph"
"such Subscribing Entity. You promise that any registration information that you submit to Spotify is true,","False","False","True","False","paragraph"
"accurate, and complete, and you agree to keep it that way at all times.","False","False","True","False","paragraph"
"2 . Changes to the Agreements","False","True","True","True","paragraph"
"W e may make changes to the Agreements at any time in our sole discretion. We’ll attempt to notify you of","False","False","True","False","paragraph"
"major or material updates in advance, e.g., by displaying a prominent notice within the Service or by","False","False","True","False","paragraph"
"sending you an email, but you are advised to regularly review the most recent and up-to-date version of","False","False","True","False","paragraph"
"the Agreements on the Spotify website. You have no obligation to continue to upload and submit","False","False","True","False","paragraph"
"Authorized User Content (defined below in Section 5) to the Service following a change to the","False","False","True","False","paragraph"
"Agreements, and if you do not agree to a modified version of any of the Agreements, you should remove","False","False","True","False","paragraph"
"any Authorized User Content (defined below in Section 5) you uploaded and discontinue your use of the","False","False","True","False","paragraph"
"Service. Your continued use of the Service after changes have been made will constitute your acceptance","False","False","True","False","paragraph"
"of the changes. Notwithstanding the preceding sentences of this paragraph, no revisions to the","False","False","True","False","paragraph"
"Agreements will apply to any dispute between you and us that arose prior to the date of such changes.","False","False","True","False","paragraph"
"3 . Spotify for Podcasters Account","False","True","True","True","paragraph"
"A ccount Registration . In order to use the Service, you must register for a Spotify for Podcasters account","False","False","True","False","paragraph"
"using a valid Spotify user account. If you do not already have a Spotify user account, you will be","False","False","True","False","paragraph"
"prompted to create one during the Spotify for Podcasters sign-up process and you will be presented with","False","False","True","False","paragraph"
"2","False","False","True","True","paragraph"
"the applicable Agreements, to which you will be required to review and accept before creating a Spotify","False","False","True","False","paragraph"
"for Podcasters account (“ Account ”). You agree that you will provide only accurate, complete, and current","False","False","False","False","paragraph"
"information in connection with the Account registration process, including with respect to any third party","False","False","True","False","paragraph"
"podcast hosting service used in connection with your Authorized User Content. You can correct any","False","False","True","False","paragraph"
"erroneous information by accessing your settings page upon login. As always, your password protects","False","False","True","False","paragraph"
"your Account, and you are solely responsible for keeping your password confidential and secure. You","False","False","True","False","paragraph"
"understand that you ar e responsible for all use of your username and password on the Service. If your","False","False","True","False","paragraph"
"username or password is lost or stolen, or if you believe there has been unauthorized access to your","False","False","True","False","paragraph"
"Account by third parties, please notify us immediately and change your password as soon as possible.","False","False","True","False","paragraph"
"T hird Party Account Access . You are fully responsible for the behavior and activities occurring under your","False","False","True","False","paragraph"
"Account and compliance with the Agreements for anyone accessing your Account. If there is a dispute","False","False","True","False","paragraph"
"between you and another person as to the ownership or authorized use of an Account, you may contact","False","False","True","False","paragraph"
"Spotify for Podcasters customer service using the Contact Us section of the Spotify for Podcaster’s","False","False","False","False","paragraph"
"website. After notice of the dispute, Spotify may suspend all access to such Account at any time and","False","False","True","False","paragraph"
"without any liability to you or any other person. Spotify may resolve disputes, or it may leave the","False","False","True","False","paragraph"
"resolution of disputes up to the parties involved, who may seek relief from a court of competent","False","False","True","False","paragraph"
"jurisdiction. If Spotify resolves any dispute, then you agree that Spotify’s decision is final and binding upon","False","False","True","False","paragraph"
"you and that you will have no cause of action against Spotify, although you may have recourse against","False","False","True","False","paragraph"
"any third parties as provided under law. Spotify","False","False","True","False","paragraph"
"competent jurisdiction.","False","False","True","False","paragraph"
"4 . Using the Spotify for Podcasters Service","False","True","True","True","paragraph"
"will also abide by any lawful order from a court of","False","False","True","False","paragraph"
"A ccess to the Spotify for Podcasters Service . The Spotify for Podcasters Service and Content is the","False","False","True","False","paragraph"
"property of Spotify or its licensors. The Service and Content are not sold or transferred to you, and Spotify","False","False","True","False","paragraph"
"and its licensors retain ownership of the Service and Content even after you Access the Service and","False","False","True","False","paragraph"
"Content. We grant you limited, non-exclusive, revocable license to make use of the Spotify for Podcasters","False","False","True","False","paragraph"
"Service, and personal, limited, non-exclusive, revocable license to use the Spotify for Podcasters Service","False","False","True","False","paragraph"
"for commercial use to submit your Authorized User Content (defined below in Section 5) and review","False","False","True","False","paragraph"
"analytical information about your relevant Authorized User Content (defined below in Section 5) on Spotify","False","False","True","False","paragraph"
"(collectively “ License ”). This License shall remain effective until and unless terminated by you or Spotify.","False","False","False","False","paragraph"
"You promise and agree that you will use the Spotify for Podcasters Service solely as permitted by these","False","False","True","False","paragraph"
"Spotify for Podcasters","False","False","True","True","heading"
"Service or the Content.","False","False","True","True","paragraph"
"Terms, and that you will not redistribute or transfer the Spotify for Podcasters","False","False","True","False","paragraph"
"S potify Brand Features . All Spotify trademarks, service marks, trade names, logos, domain names, and","False","False","True","False","paragraph"
"any other features of the Spotify brand (“ Spotify Brand Features ”) are the sole property of Spotify or its","False","False","False","False","paragraph"
"licensors. The Agreements do not grant you any rights to use any Spotify Brand Features whether for","False","False","True","False","paragraph"
"commercial or non-commercial use,","False","False","True","False","paragraph"
"Features will inure solely to Spotify.","False","False","True","False","paragraph"
"and all goodwill generated from the use of any Spotify Brand","False","False","True","False","paragraph"
"A cceptable Use of the Spotify for Podcasters Service . You agree to abide by our User guidelines in","False","False","True","False","paragraph"
"Section 7 below and not to use the Spotify for Podcasters Service, the Content, or any part thereof in any","False","False","True","False","paragraph"
"manner not e xpressly permitted by the Agreements. Except for the rights expressly granted to you in the","False","False","True","False","paragraph"
"Agreements, Spotify grants no right, title, or interest to you in the Spotify for Podcasters Service or","False","False","True","False","paragraph"
"Content, by implication, estoppel or otherwise. All rights not granted to you are expressly reserved by","False","False","True","False","paragraph"
"Spotify. Third party software (for example, open source software libraries) included in the Spotify for","False","False","True","False","paragraph"
"3","False","False","True","True","paragraph"
"Podcasters Service are made available to you either under the Agreements or under the relevant third","False","False","True","False","paragraph"
"party software library’s license terms as published in the Help or Settings section of our desktop and","False","False","True","False","paragraph"
"mobile client and/or on the Spotify website.","False","False","True","False","paragraph"
"5 . Spotify for Podcasters Authorized User Content","False","True","True","True","paragraph"
"A uthorized User Content . Registered Spotify for Podcasters users (herein referred to as “ Podcasters ”)","False","False","False","False","paragraph"
"may submit, upload, and/or contribute authorized audio content to the Service at no cost to Spotify (which","False","False","True","False","paragraph"
"may include, for example, any associated metadata, images, artwork, texts, p hotographs, videos,","False","False","True","False","paragraph"
"marketing materials or other associated materials, as specified by you in the Spotify for Podcasters","False","False","True","False","paragraph"
"submission form) (“ Authorized User Content ”). Spotify, and/or any third party appointed by Spotify, may","False","False","False","False","paragraph"
"in its sole discretion decide to use all, or parts of, the metadata provided, as well as to supplement and/or","False","False","True","False","paragraph"
"replace such metadata. For the avoidance of doubt, Authorized User Content shall not include any","False","False","True","False","paragraph"
"content that a Spotify user has stored locally on its Terminal Device, and which has not been downloaded","False","False","True","False","paragraph"
"by such Spotify user from Spotify or the Service, even if such content is the same as delivered by you","False","False","True","False","paragraph"
"under these Spotify for Podcasters Terms as Authorized User Content. A “ Terminal Device ” is any now","False","False","False","False","paragraph"
"known or hereafter developed computer or consumer electronic device with the ability to stream, play,","False","False","True","False","paragraph"
"and store Content, including, without limitation, laptop and desktop PCs (running, without limitation, MAC","False","False","True","False","paragraph"
"OS, Windows, Linux OS), netbooks, tablets, gaming consoles, networked home audio equipment,","False","False","True","False","paragraph"
"internet-enabled personal audio players, connected MP3 players, mobile telephones and cellphones,","False","False","True","False","paragraph"
"set-top boxes, connected televisions, voice-controlled speakers, wearable devices and motor vehicles.","False","False","True","False","paragraph"
"The Authorized User Content you provide may only include content that you wholly own or otherwise are","False","False","True","False","paragraph"
"fully authorized to permit Spotify to distribute and use in accordance with these Spotify for Podcasters","False","False","True","False","paragraph"
"Terms. You must therefore, as an example, have all rights and authorizations relating to any sound","False","False","True","False","paragraph"
"recordings and musical works included in the Authorized User Content, necessary to allow all forms of","False","False","True","False","paragraph"
"distribution and usage specified in these Spotify for Podcasters Terms. You promise that, with respect to","False","False","True","False","paragraph"
"any Authorized User Content you post on Spotify, (a) such Authorized User Content, or its use by Spotify","False","False","True","True","paragraph"
"as contemplated by the Agreements, does not violate the Agreements, applicable law, or the intellectual","False","False","True","False","paragraph"
"property (including without limitation copyright), publicity, personality, or other rights of others or imply any","False","False","True","False","paragraph"
"affiliation with or endorsement of you or your Authorized User Content by Spotify or any other podcast","False","False","True","False","paragraph"
"provider, creator, artist, band, label, entity or individual without express written consent from such","False","False","True","False","paragraph"
"individual or entity, (b) no royalties or other fees will be payable by Spotify to any third party for the","False","False","True","False","paragraph"
"reproduction, distribution, public display, public performance, creation of derivative works, or other use or","False","False","True","False","paragraph"
"exploitation of such Authorized User Content, and (c) all Authorized User Content you submit to the","False","False","True","False","paragraph"
"Service is correct, accurate, and does not contain Objectionable Content (defined below in Section 7).","False","False","True","False","paragraph"
"E mbedded Advertising . Spotify acknowledges and accepts that the Authorized User Content may contain","False","False","False","False","paragraph"
"advertising and/or sponsorship messages or similar which are generally included when the Authorized","False","False","True","False","paragraph"
"User Content is distributed on any other service subject to your compliance with these Spotify for","False","False","True","False","paragraph"
"Podcasters Terms. You acknowledge and accept that Authorized User Content may only contain","False","False","True","False","paragraph"
"advertising sold to advertisers against your entire network of content providers, including Other Services.","False","False","True","False","paragraph"
"You may not include (a) advertising and/or sponsorship messages targeted against the Service, or (b)","False","False","True","False","paragraph"
"advertising sold specifically for distribution on the Service or to specifically target users on the Service, in","False","False","True","False","paragraph"
"the Authorized User Content. You will ensure that all advertising or sponsorship messages contained in","False","False","True","False","paragraph"
"the Authorized User Content for distribution on the Service will comply with Spotify’s Advertising Editorial","False","False","True","False","paragraph"
"Policies which Spotify may update from time to time and which are currently located at","False","False","True","False","paragraph"
"https://www.spotify.com/brands/legal/advertiser-terms-and-conditions/#s4 or a successor link provided by","False","False","False","False","paragraph"
"Spotify. Notwithstanding the foregoing, You acknowledge that advertising and/or sponsorship messages","False","False","True","False","paragraph"
"4","False","False","True","True","paragraph"
"containing pornographic content, or for firearms, ammunition, weapons, cigarettes, tobacco or","False","False","True","False","paragraph"
"e-cigarettes, or that relates to political or religious organisations or paid advertising for any competitive","False","False","True","False","paragraph"
"music or audio streaming services, is not permitted. In addition, you may not use any data you obtain","False","False","True","False","paragraph"
"about Spotify’s users for any purpose other than for demographic targeting on the Service, and you are","False","False","True","False","paragraph"
"expressly prohibited from repurposing any data about Spotify users or to retarget a Spotify user or","False","False","True","False","paragraph"
"append data to a non-public user profile, or to use any data derived from Spotify users to build, create,","False","False","True","False","paragraph"
"develop, or supplement any segments, profiles, or similar records on any user, device, or browser. No","False","False","True","False","paragraph"
"data provided by Spotify or acquired by you in relation to usage of the Authorized User Content on the","False","False","True","False","paragraph"
"Service may be used for the purposes of targeting for advertisers. You shall not use the Spotify name or","False","False","True","False","paragraph"
"brand marks in any advertising sales collateral without prior approval from Spotify. Spotify reserves the","False","False","True","False","paragraph"
"right to remove any Authorized User Content that contains any embedded advertising and/or sponsorship","False","False","True","False","paragraph"
"messages that do not comply with the terms of this section. You agree that cookies may only be used in","False","False","True","False","paragraph"
"and/or in relation to the Authorized User Content to improve the user experience .","False","False","False","False","paragraph"
"D elivering Authorized User Content . You shall submit Authorized Podcaster Content to the Service","False","False","True","False","paragraph"
"through the submission of an XML-based standard web rich site summary feed format (“ RSS Feed ”),","False","False","False","False","paragraph"
"which RSS Feed may include various files and the transmission of text and other metadata. You shall","False","False","True","False","paragraph"
"also submit Authorized Podcaster Content","False","False","True","False","paragraph"
"Spotify for Podcasters user interface.","False","False","True","False","paragraph"
"through other relevant input fields made available in the","False","False","True","False","paragraph"
"T akedowns . Spotify shall be under no obligation to include and/or distribute Authorized User Content via","False","False","True","False","paragraph"
"the Service and reserves the full right to remove any Authorized User Content from the Service in its sole","False","False","True","False","paragraph"
"discretion. Spotify also may, but has no obligation to, monitor, review, or edit Authorized User Content.","False","False","True","False","paragraph"
"Because there is a risk to hosting Authorized User Content, Spotify reserves the right, in all cases, to","False","False","True","False","paragraph"
"remove or disable access to any Authorized User Content for any or no reason, including, but not limited","False","False","True","False","paragraph"
"to, Authorized User Content that, in Spotify’s sole discretion, (a) is likely to infringe the intellectual","False","False","True","False","paragraph"
"property rights of a third party if distributed by Spotify in accordance with these Spotify for Podcaster","False","False","True","False","paragraph"
"Terms, (b) violates the Agreements, (c) the rights of any third party, (d) poses a reputational risk to Spotify","False","False","True","False","paragraph"
"or any other person, (e) would cause Spotify to be in breach of any agreement to which Spotify is a party,","False","False","True","False","paragraph"
"or if (f) Spotify is notified by you or otherwise becomes aware that the Authorized User Content and/or the","False","False","True","False","paragraph"
"distribution thereof, is or may be in violation of any applicable laws or regulations, or constitute an","False","False","True","False","paragraph"
"unlawful act in relation to you, (g) Spotify is instructed to take such action by a competent legal authority,","False","False","True","False","paragraph"
"or (h) you in any relevant way fail to fulfill your obligations under these Spotify for Podcaster Terms or is","False","False","True","False","paragraph"
"otherwise in breach of these Spotify for Podcaster Terms . Spotify may take these actions without","False","False","True","False","paragraph"
"notification to you or any third party and without any liability to you for such removal.","False","False","True","False","paragraph"
"O ffline Listening Cache . Removal or disabling of Authorized User Content will result in the deletion of the","False","False","True","False","paragraph"
"Authorized User Content from the Service but you agree that the Authorized User Content may still be","False","False","True","False","paragraph"
"temporarily available to offline Spotify users who saved the applicable Authorized User Content for offline","False","False","True","False","paragraph"
"listening on a Terminal Device.","False","False","True","False","paragraph"
"6 . Rights You Grant Us","False","True","True","True","paragraph"
"L icense to Spotify . You grant Spotify a non-exclusive, transferable, sub-licensable, royalty-free,","False","False","True","False","paragraph"
"irrevocable, fully paid,","False","False","True","False","paragraph"
"otherwise process the","False","False","True","False","paragraph"
"worldwide license to: (a) download, digitally transcode, make copies of and","False","False","True","False","paragraph"
"Authorized User Content to the extent reasonably necessary to transmit and","False","False","True","False","paragraph"
"communicate to the public the Authorized User Content as set forth in this Section 6; (b) transmit and","False","False","True","False","paragraph"
"communicate to the public the Authorized User Content on a pre-programmed and on-demand basis to","False","False","True","False","paragraph"
"5","False","False","True","True","paragraph"
"Terminal Devices in (i) any industry-standard implementation of the digital media “streaming” format, as","False","False","True","False","paragraph"
"that term is commonly understood, in all cases wherein the content","False","False","True","False","paragraph"
"simultaneously with its transmission; and (ii) the so-called “conditional","False","False","True","False","paragraph"
"of the media file is rendered","False","False","True","False","paragraph"
"download” format wherein the","False","False","True","False","paragraph"
"transmission of a media file results in a playable copy of the media file being deposited on the storage","False","False","True","False","paragraph"
"medium of a Terminal Device; (c) transmit, communicate to the public and display metadata and images","False","False","True","False","paragraph"
"to all users of Spotify for purposes of identifying and promoting the availability of the corresponding","False","False","True","False","paragraph"
"Authorized User Content on the Service; (d) make and store on Spotify’s servers and Terminal Devices","False","False","True","False","paragraph"
"such copies of Authorized User Content as are reasonably necessary to enable Spotify to transmit and","False","False","True","False","paragraph"
"communicate to the public Authorized User Content and communicate to the public and display images","False","False","True","False","paragraph"
"as permitted hereunder; and (f) use the Authorized User Content for internal research and development","False","False","True","False","paragraph"
"purposes. You further grant us the non-exclusive, irrevocable, fully paid, worldwide right to use your","False","False","True","False","paragraph"
"name, likeness, and photograph on the Services and in our marketing communications to advertise,","False","False","True","False","paragraph"
"market and promote the availability of your Authorized User Content on the Service. For the avoidance of","False","False","True","False","paragraph"
"doubt, Spotify will determine, at its sole discretion, whether the Authorized User Content will be distributed","False","False","True","False","paragraph"
"via the Service, and Spotify shall be entitled to use the Authorized User Content in conjunction with all of","False","False","True","False","paragraph"
"the tiers, features and functionalities of the Service.","False","False","True","False","paragraph"
"N otices and Titles . Conditional upon you supplying the relevant information in the Authorized User","False","False","True","False","paragraph"
"Content’s associated metadata, Spotify shall display a link to the following information via the Spotify","False","False","True","False","paragraph"
"client interface for the Service i connection with each Authorized User Content: (a) a standard copyright","False","False","True","False","paragraph"
"notice supplied by the Podcaster [e.g. “(p) and","False","False","True","False","paragraph"
"reserved.”] in a readable","False","False","True","False","paragraph"
"metadata.","False","False","True","False","paragraph"
"size; and (b) the title of","False","False","True","False","paragraph"
"(c) [Year] [Provider-designated name]. All rights","False","False","True","False","paragraph"
"the Authorized User Content as set forth in such","False","False","True","False","paragraph"
"F eedback . If you provide feedback, ideas or suggestions to Spotify in connection with the Spotify for","False","False","True","False","paragraph"
"Podcasters Service or Content (“ Feedback ”), then regardless of what your accompanying communication","False","False","False","False","paragraph"
"may say, you acknowledge that the Feedback is not confidential and that you grant Spotify a worldwide,","False","False","True","False","paragraph"
"non-exclusive, irrevocable, perpetual, royalty free and unlimited license to use your Feedback in any way,","False","False","True","False","paragraph"
"for any purpose, and through any medium or technology now known or hereafter created, whether in","False","False","True","False","paragraph"
"whole or in part, and whether as modified or unmodified. Feedback is considered a type of Authorized","False","False","True","False","paragraph"
"User Content.","False","False","True","True","paragraph"
"U ser Rights . Aside from the rights specifically granted in the Agreements, you retain ownership of all","False","False","True","False","paragraph"
"rights, including intellectual property rights, in the Authorized User Content that you post, and you have","False","False","True","False","paragraph"
"only granted us a license as set forth in the Agreements. Where applicable and permitted under","False","False","True","False","paragraph"
"applicable law, you also agree to waive and not enforce any “moral rights” or rights, such as your right to","False","False","True","False","paragraph"
"be identified as the author of any Authorized User Content, including Feedback, and your right to object to","False","False","True","False","paragraph"
"derogatory treatment of such Authorized User Content. If such moral rights are not waivable, then you at","False","False","True","False","paragraph"
"least agree not to sue us for failure to identify you as the author of any Authorized User Content or for any","False","False","True","False","paragraph"
"use of your Authorized User Content on the Services.","False","False","True","True","paragraph"
"7 . User Guidelines","False","True","True","True","paragraph"
"O bjec tionable Content . Spotify respects intellectual property rights and expects you to do the same.","False","False","True","False","paragraph"
"We’ve established a few ground rules for you to follow when using the Service, to make sure Spotify stays","False","False","True","False","paragraph"
"enjoyable for everyone. The current rules are listed below, but these may be updated, or we may provide","False","False","True","False","paragraph"
"you with additional rules, from time to time, consistent with Section 2 above. You agree to follow these","False","False","True","False","paragraph"
"rules.","False","False","True","False","paragraph"
"6","False","False","True","True","paragraph"
"T he following is not permitted for any reason whatsoever:","False","False","True","False","paragraph"
"7 .1 copying, redistributing, reproducing, “ripping”, recording, transferring, performing or displaying to the","False","False","True","False","paragraph"
"public, broadcasting, or making available to the public any part of the Spotify for Podcasters","False","False","True","False","paragraph"
"Service or the Content, or otherwise making any use of the Spotify for Podcasters Service or the","False","False","True","False","paragraph"
"Content which is not expressly permitted under the Agreements or applicable law or which","False","False","True","False","paragraph"
"otherwise infringes the intellectual property rights (such as copyright) in the Spotify for Podcasters","False","False","True","False","paragraph"
"Service or the Content or any part of it;","False","False","True","True","paragraph"
"7 .2 using the Spotify for Podcasters Service to import or copy any local files you do not have the legal","False","False","True","False","paragraph"
"right to import or copy in this way;","False","False","True","False","paragraph"
"7 .3 transferring copies of cached Content from an authorized Terminal Device to any other device via any","False","False","True","False","paragraph"
"means;","False","False","True","False","paragraph"
"7 .4 reverse-engineering, decompiling, disassembling, modifying, or creating derivative works based on","False","False","True","False","paragraph"
"the Spotify for Podcasters Service, Content or any part thereof unless permitted by applicable","False","False","True","False","paragraph"
"law;","False","False","True","True","paragraph"
"7 .5 circumventing any technology used by Spotify, its licensors, or any third party to protect the Content","False","False","True","False","paragraph"
"or the Spotify for Podcasters Service;","False","False","True","True","paragraph"
"7 .6 selling, renting, sub-licensing or leasing","False","False","True","False","paragraph"
"Content;","False","False","True","True","paragraph"
"of any part of the Spotify for","False","False","True","True","paragraph"
"7 .7 circumventing any territorial restrictions applied by Spotify or it licensors;","False","False","True","False","paragraph"
"7 .8 manipulating the Services by using a script or other automated process;","False","False","True","False","paragraph"
"Podcasters Service or the","False","False","True","True","paragraph"
"7 .9 taking any action that imposes an unreasonable load on the Spotify for Podcasters Service;","False","False","True","False","paragraph"
"7 .10 removing or altering any copyright, trademark, or other intellectual property notices contained on or","False","False","True","False","paragraph"
"provided through the Spotify for Podcasters Service (including for the purpose of disguising or","False","False","True","False","paragraph"
"changing any indications of the ownership or source of any Content);","False","False","True","False","paragraph"
"7 .11 “crawling” the Spotify for Podcasters Service or otherwise using any automated means (including","False","False","True","False","paragraph"
"bots, scrapers, and spiders) to collect information from Spotify;","False","False","True","False","paragraph"
"7 .12 framing or linking to any of the materials or information available on Spotify’s website; or","False","False","True","False","paragraph"
"7 .13 deleting or altering any","False","False","True","False","paragraph"
"Podcasters Service;","False","False","True","True","paragraph"
"material Spotify or any other user makes available on the Spotify for","False","False","True","False","paragraph"
"P lease respect Spotify, the owners of the Content, yourself, and other users of the Spotify for Podcasters","False","False","True","False","paragraph"
"Service. Don’t engage in any activity, submit","False","False","True","False","paragraph"
"username, which is or includes material that:","False","False","True","False","paragraph"
"any Authorized User Content, or register and/or use a","False","False","True","False","paragraph"
"7","False","False","True","True","paragraph"
"7.14 would violate any agreement to which you are a party, such as, by way of example and not limitation,","False","False","True","False","paragraph"
"an exclusive recording agreement or publishing agreement;","False","False","True","False","paragraph"
"7 .15 is offensive, abusive,","False","False","True","False","paragraph"
"violence;","False","False","True","False","paragraph"
"defamatory, pornographic, threatening, obscene, or advocates or incites","False","False","True","False","paragraph"
"7 .16 is illegal, or intended to promote or commit an illegal act of any kind, including but not limited to","False","False","True","False","paragraph"
"violations of intellectual property rights, privacy rights, or proprietary rights of Spotify or a third party;","False","False","True","False","paragraph"
"7 .17 includes your password or purposely includes any other user’s password or purposely includes","False","False","True","False","paragraph"
"personal data of third parties or is intended to solicit such personal data;","False","False","True","False","paragraph"
"7 .18 includes malicious content such as malware, Trojan horses, or viruses, or otherwise interferes with","False","False","True","False","paragraph"
"any user’s access to the Service;","False","False","True","False","paragraph"
"7 .19 is intended to or does harass or bully other users;","False","False","True","False","paragraph"
"7 .20 impersonates or misrepresents your affiliation with another user, person, or entity, or is otherwise","False","False","True","False","paragraph"
"fraudulent, false, deceptive, or misleading;","False","False","True","False","paragraph"
"7 .21 uses automated means to artificially promote content;","False","False","True","False","paragraph"
"7 .22 involves the transmission of unsolicited mass mailings or other forms of spam (“ spam ”);","False","False","False","False","paragraph"
"7 .23 involves commercial or sales activities or pyramid schemes, that are not expressly authorized by","False","False","True","False","paragraph"
"Spotify;","False","False","True","True","paragraph"
"7 .24 exposes confidential or proprietary information of a third party or personal information about yourself","False","False","True","False","paragraph"
"that you do not wish broadcast to people around the world;","False","False","True","False","paragraph"
