"line","is_font_bigger","is_different_style","is_font_unique","is_title_case","label"
"predict the likelihood of the observer performing the modeled action. In the physical","False","False","True","False","paragraph"
"world, it can be quite difficult to find a model that fits all of these factors. However,","False","False","True","False","paragraph"
"using digital media we can utilize and manipulate virtual humans, even digital","False","False","True","False","paragraph"
"doppelgangers to successfully fulfill these criteria.","False","False","True","False","paragraph"
"Identification has been shown to increase the likelihood of performing learned","False","False","True","False","paragraph"
"behaviors (Bandura 2001; Bandura and Huston 1961). Observers must feel that the","False","False","False","False","paragraph"
"model is similar enough to them that they are able to experience the same out-","False","False","True","False","paragraph"
"comes. Similarity may be based on physical traits, personality variables, or shared","False","False","True","False","paragraph"
"beliefs and attitudes (Stotland 1969). Indeed, the likelihood of learning increases","False","False","False","False","paragraph"
"when models are of the same sex (Andsager et al. 2006), race (Ito et al. 2008), or","False","False","False","False","paragraph"
"skill level (Meichengaum 1971), as well as when models demonstrate similar opin-","False","False","False","False","paragraph"
"ions (Hilmert et al. 2006) or previous behaviors (Andsager et al. 2006).","False","False","False","False","paragraph"
"In creating digital doppelgangers, it goes without saying that social scientists","False","False","True","False","paragraph"
"produce models that possess a very high level of physical resemblance to their user.","False","False","True","False","paragraph"
"Digital doppelgangers are the richest possible model of the self that we have access","False","False","True","False","paragraph"
"to today, and thus they have great potential to serve as powerful models in Bandura’s","False","False","True","False","paragraph"
"social cognitive theory.","False","False","True","False","paragraph"
"Media richness theory, also known as information richness theory, was developed","False","False","True","False","paragraph"
"by Daft and Lengel (1984). In this theory, a medium’s richness is generally defined","False","False","False","False","paragraph"
"by its ability to reproduce the information sent over it. But more specifically, Daft,","False","False","True","False","paragraph"
"Lengel, and Trevino (1987) describe media richness based on four criteria: (1)","False","False","False","False","paragraph"
"capacity for immediate feedback, (2) capacity to transmit multiple cues such as","False","False","True","False","paragraph"
"graphic symbols or human gestures, (3) language variety, including numbers and","False","False","True","False","paragraph"
"natural language, and (4) capacity of the medium to have a personal focus.","False","False","True","False","paragraph"
"Under these criteria, doppelgangers in immersive virtual environments are very","False","False","True","False","paragraph"
"rich forms of media. Immersive virtual environment technology (IVET) offers","False","False","True","False","paragraph"
"dynamic user-specific viewpoints and a wider field of view than other forms of","False","False","True","False","paragraph"
"two-dimensional media (Blascovich et al. 2002). In addition, newer IVET systems","False","False","False","False","paragraph"
"are delivering more forms of perceptual detail. Audio technology is being used to","False","False","True","False","paragraph"
"produce three-dimensional sound; haptic devices permit virtual touch (Tan et al.","False","False","True","False","paragraph"
"1994), a scent collar emits virtual scent (Nakamoto and Minh 2007), and a haptic","False","False","False","False","paragraph"
"interface puts pressure on the tongue to enhance virtual taste (Iwata et al. 2004).","False","False","False","False","paragraph"
"But regardless of whether a user is able to interact with his/her doppelganger in","False","False","True","False","paragraph"
"an immersive virtual environment, the personalized avatar is a rich form of media","False","False","True","False","paragraph"
"in its own right, as it maximizes more than any other existing medium, the “personal","False","False","True","False","paragraph"
"focus” parameter.","False","False","True","False","paragraph"
"The self-referential encoding (SRE) effect states that individuals learn and","False","False","True","False","paragraph"
"remember information better when it is related to the self. Rogers and colleagues","False","False","True","False","paragraph"
"(1977) proposed that information relating to the self would be remembered and","False","False","False","False","paragraph"
"learned better because it would be preferentially encoded and organized above","False","False","True","False","paragraph"
"other types of information. In fact, in the original experiment conducted in 1977,","False","False","True","False","paragraph"
"14 Virtual Doppelgangers: Psychological Effects of Avatars Who Ignore Their Owners 179","False","False","True","True","paragraph"
"Rogers and colleagues found that adjectives were twice as likely to be recalled","False","False","True","False","paragraph"
"correctly when they were presented in a self-referential frame (Does this adjective","False","False","True","False","paragraph"
"describe you?) versus when they were presented in a semantic frame (Does","False","False","True","False","paragraph"
"this adjective mean the same as X?). Furthermore, Symons and Johnson (1997)","False","False","False","False","paragraph"
"conducted a meta-analysis involving 129 studies of self-referential encoding effects","False","False","True","False","paragraph"
"where they confirmed the expected SRE effect.","False","False","True","False","paragraph"
"In addition, recent functional magnetic resonance imaging work reveals that","False","False","True","False","paragraph"
"self-referential information may even be processed using unique structures in the","False","False","True","False","paragraph"
"human brain. Heatherton et al. (2004) found that the level of activity in the medial","False","False","False","False","paragraph"
"prefrontal cortex during self-referential judgments predicted which items would be","False","False","True","False","paragraph"
"remembered by the participant in a surprise memory test. Thus, not only does activity","False","False","True","False","paragraph"
"in certain regions of the brain track with self-referential processing, but this activity","False","False","True","False","paragraph"
"also contributes to the formation of self-referential memories.","False","False","True","False","paragraph"
"In consideration of the SRE effect literature, the human brain may preferentially","False","False","True","False","paragraph"
"process information that our doppelgangers convey to us over information that is","False","False","True","False","paragraph"
"presented to us via other humans/avatars. This is an especially important concept","False","False","True","False","paragraph"
"when it comes to considering autonomous doppelgangers, as the findings suggest","False","False","True","False","paragraph"
"that autonomous avatars that merely look like their users (even if they do not act","False","False","True","False","paragraph"
"like their user or share similar beliefs with their user) will activate preferential","False","False","True","False","paragraph"
"information encoding.","False","False","True","False","paragraph"
"Self-perception theory (SPT) was developed by psychologist Daryl Bem (1972).","False","False","True","False","paragraph"
"SPT posits that humans develop their attitudes by observing their own behavior and","False","False","True","False","paragraph"
"concluding what attitudes must have caused them. The theory is somewhat counter-","False","False","True","False","paragraph"
"intuitive in that common sense would tell us that attitudes come prior to behaviors,","False","False","True","False","paragraph"
"but many studies have produced data that support this theory. For example, several","False","False","True","False","paragraph"
"studies have shown that emotions can be derived from behaviors. Such emotions as","False","False","True","False","paragraph"
"liking, disliking, happiness, and anger were induced by overt behaviors that had","False","False","True","False","paragraph"
"been manipulated by research assistants (Larid 2007).","False","False","False","False","paragraph"
"For example, Frank and Gilovich (1988) conducted a study in which they found","False","False","False","False","paragraph"
"that participants who wore black uniforms behaved more aggressively than partici-","False","False","True","False","paragraph"
"pants in white uniforms. According to Frank and Gilovich, wearing a black uniform","False","False","True","False","paragraph"
"is a behavior that the participants used to infer their own dispositions – “Just as","False","False","True","False","paragraph"
"observers see those in black uniforms as tough, mean, and aggressive, so too does","False","False","True","False","paragraph"
"the person wearing that uniform” (1988: 83). The participants then adhere to this","False","False","True","False","paragraph"
"new identity by behaving more aggressively.","False","False","True","False","paragraph"
"Recently, similar effects have been replicated in digital environments. Merola and","False","False","True","False","paragraph"
"colleagues discovered that users given doppelgangers in a black robe expressed a","False","False","True","False","paragraph"
"higher desire to commit antisocial behaviors than users given doppelgangers in","False","False","True","False","paragraph"
"white robes (Merola et al. 2006). Nick Yee has taken such work one step further and","False","False","False","False","paragraph"
"developed a hypothesis that he terms the Proteus Effect (Yee and Bailenson 2007).","False","False","False","False","paragraph"
"The Proteus Effect predicts that an individual’s behavior conforms to their digital","False","False","True","False","paragraph"
"self-representation independent of how others perceive them. For example, subjects","False","False","True","False","paragraph"
"who occupy attractive (compared to unattractive or average attractive) avatars behave","False","False","True","False","paragraph"
"more socially, and taller avatars negotiate more confidently than shorter avatars.","False","False","True","False","paragraph"
"More surprisingly, the confidence from height and socialness from attractiveness","False","False","True","False","paragraph"
"180","False","False","True","True","paragraph"
"J.N. Bailenson and K.Y. Segovia","False","False","True","True","paragraph"
"extends outside the virtual world to subsequent face-to-face interactions (Yee et al.","False","False","True","False","paragraph"
"2009; Yee and Bailenson Forthcoming). A recent study by Jung and colleagues in","False","False","False","False","paragraph"
"2008 extended this work to show that the same pattern holds for gender; regardless","False","False","True","False","paragraph"
"of actual gender, participants embodied by male avatars gestured more masculinely","False","False","True","False","paragraph"
"than those in female avatars in terms of interpersonal distance (Jung and McLaughlin","False","False","True","False","paragraph"
"2008). In sum, the self-referencing process does extend to avatars.","False","False","False","False","paragraph"
"Experimenting with Doppelgangers","True","True","True","True","heading"
"Now we turn to a number of recent experiments that have explored the question of","False","False","True","False","paragraph"
"what happens when individuals are exposed to their autonomous doppelgangers. As","False","False","True","False","paragraph"
"we see from the above sections, the notion of seeing oneself from the third person is","False","False","True","False","paragraph"
"possible with today’s digital media; moreover, existing psychological theory provides","False","False","True","False","paragraph"
"predictions for this line of work. We focus on three different research areas: health","False","False","True","False","paragraph"
"communication, marketing, and false memories. Figure 14.2 (Panels 2–5) provides","False","False","False","False","paragraph"
"screenshots of these various scenarios. Panel 1 on the left shows a participant wearing","False","False","True","False","paragraph"
"the head mounted display or HMD (A) where cameras (C) tracked the LED (B) on","False","False","True","False","paragraph"
"the user’s head to update the scene based on head rotations and translations.","False","False","True","False","paragraph"
"All experiments discussed were run at Stanford’s Virtual Human Interaction Lab,","False","False","True","False","paragraph"
"and the general research paradigm was similar for all studies reviewed. For an","False","False","True","False","paragraph"
"experimental “pretest,” all participants visited the lab well in advance of their experi-","False","False","True","False","paragraph"
"mental session, where research assistants photographed the front and profile of the","False","False","True","False","paragraph"
"participants’ faces. Then, research assistants produced three-dimensional models of","False","False","True","False","paragraph"
"each participant’s face. When the participants returned to the lab, they interacted","False","False","True","False","paragraph"
"Fig. 14.2 Images from each of the experimental studies","False","False","False","False","paragraph"
"14 Virtual Doppelgangers: Psychological Effects of Avatars Who Ignore Their Owners 181","False","False","True","True","paragraph"
"with their digital doppelganger in a virtual environment. We then measured their","False","False","True","False","paragraph"
"behavioral, self-report, and memory reactions to their digital doppelganger.","False","False","True","False","paragraph"
"Social cognitive theory is often utilized to understand and design treatments and","False","False","True","False","paragraph"
"campaigns for health behavior change. IVET and digital doppelgangers enable novel","False","False","True","False","paragraph"
"explorations of health behavior modeling. Over the past three years, Jesse Fox","False","False","True","False","paragraph"
"has explored how humans might learn healthy behaviors from their doppelgangers.","False","False","True","False","paragraph"
"For example, in one study (Fox and Bailenson 2009), on arriving in the lab, partici-","False","False","False","False","paragraph"
"pants were taught a simple arm exercise. Once the participant had successfully","False","False","True","False","paragraph"
"learned the exercise, he/she was immersed into one of three virtual environments","False","False","True","False","paragraph"
"depending on condition (see Panel 2 of Fig. 14.2).","False","False","False","False","paragraph"
"Participants who were randomly assigned to the no doppelganger condition","False","False","False","False","paragraph"
"were immersed in an environment that portrayed a small room but no virtual","False","False","True","False","paragraph"
"human. Participants assigned to the changing doppelganger condition saw their","False","False","False","False","paragraph"
"doppelganger from the third person perspective just as participants who were ran-","False","False","True","False","paragraph"
"domly assigned to the unchanging doppelganger condition. However, the changing","False","False","True","False","paragraph"
"doppelganger was programmed to gradually gain weight while the participant idled","False","False","True","False","paragraph"
"and gradually lose weight while the participant exercised in the physical world.","False","False","True","False","paragraph"
"Participants in the unchanging doppelganger viewed a doppelganger that remained","False","False","False","False","paragraph"
"the same weight regardless of the participant’s behavior.","False","False","True","False","paragraph"
"In the virtual environment, participants were instructed to perform three sets of","False","False","True","False","paragraph"
"12 arm exercises. Next, the experimenter instructed them to stand still for two minutes,","False","False","True","False","paragraph"
"and finally they were told they could stay in the virtual environment and exercise","False","False","True","False","paragraph"
"or could chose to end the experiment. The number of exercise repetitions that","False","False","True","False","paragraph"
"the participant completed in the voluntary phase were counted and recorded as the","False","False","True","False","paragraph"
"dependent variable.","False","False","True","False","paragraph"
"Data analysis revealed that participants in the changing doppelganger condition","False","False","True","False","paragraph"
"completed significantly more voluntary exercises than participants in either the","False","False","True","False","paragraph"
"unchanging doppelganger or no doppelganger conditions. These findings suggest that","False","False","True","False","paragraph"
"doppelgangers can show the rewards of exercise and can change behavior as a result.","False","False","True","False","paragraph"
"However, it could be the case that any demonstration of cause and effect could","False","False","True","False","paragraph"
"cause more exercise behavior (i.e., the virtual representation did not need to look","False","False","True","False","paragraph"
"like the self). In a follow-up study, Fox and Bailenson (2009) compared the effects","False","False","False","False","paragraph"
"of a doppelganger that looks like the self with a doppelganger of another person.","False","False","True","False","paragraph"
"They found that participants who viewed the doppelganger of the self exercised","False","False","True","False","paragraph"
"significantly more than those participants who saw the doppelganger of another","False","False","True","False","paragraph"
"person. Thus, there is evidence that self-identification is a driving factor behind","False","False","True","False","paragraph"
"the results.","False","False","True","False","paragraph"
"In the final study of the series (Fox and Bailenson 2009), participants were","False","False","False","False","paragraph"
"exposed to either a doppelganger of the self-running on a treadmill, a doppelganger","False","False","True","False","paragraph"
"of another running on a treadmill, or a doppelganger of the self-loitering. Instead of","False","False","True","False","paragraph"
"measuring exercise activity immediately following the treatment in the laboratory,","False","False","True","False","paragraph"
"participants in this study were asked 24 h later to reflect on their physical activity","False","False","True","False","paragraph"
"since the study and complete a standard questionnaire on physical activity. Data","False","False","True","False","paragraph"
"analysis revealed that participants in the doppelganger of the self condition performed","False","False","True","False","paragraph"
"significantly more exercise than participants in the other two conditions.","False","False","True","False","paragraph"
"182","False","False","True","True","paragraph"
"J.N. Bailenson and K.Y. Segovia","False","False","True","True","paragraph"
"In addition to exercise, Fox and colleagues also examined eating behavior (Fox","False","False","True","False","paragraph"
"et al. 2009). Participants saw their digital doppelgangers from a third-person per-","False","False","False","False","paragraph"
"spective eat either chocolate candy or baby carrots for a couple of minutes and then","False","False","True","False","paragraph"
"switch to eat from the other bowl of food, as depicted in Panel 3 of Fig. 14.2.","False","False","False","False","paragraph"
"After exiting the virtual environment, participants filled out several different","False","False","True","False","paragraph"
"questionnaires beside a bowl of chocolate candy. The participants were told that","False","False","True","False","paragraph"
"they could eat as many chocolates as they liked while they completed the surveys.","False","False","True","False","paragraph"
"Research assistants secretly recorded how many chocolates each participant ate. Of","False","False","True","False","paragraph"
"participants who were “high presence,” that is, were highly engaged in the simula-","False","False","True","False","paragraph"
"tion, males and females responded differently to the stimulus. Men displayed","False","False","True","False","paragraph"
"stereotypical gendered behavior and ate more candy, whereas women also displayed","False","False","True","False","paragraph"
"gendered behavior and suppressed the urge to eat and ate less candy.","False","False","True","False","paragraph"
"Self-endorsement, or advertisements that portray potential consumers using prod-","False","False","True","False","paragraph"
"ucts, is a novel marketing strategy of advertising made possible by digital doppel-","False","False","True","False","paragraph"
"gangers. Self-referential encoding effect has been used to explain the effects of","False","False","True","False","paragraph"
"self-endorsement. Ahn and Bailenson (2008) compared the effects of self-endorse-","False","False","False","False","paragraph"
"ment and unfamiliar other endorsement on the viewers of soft drink advertisements.","False","False","True","False","paragraph"
"In the study, two independent variables were manipulated and compared within the","False","False","True","False","paragraph"
"context of a soft drink advertisement. Identity served as the first independent variable","False","False","True","False","paragraph"
"with two values: self versus other. Medium served as the second independent variable with","False","False","True","False","paragraph"
"two values: photo versus text. Creating the photo self-endorsement stimulus involved","False","False","True","False","paragraph"
"replacing the celebrity or typical consumer endorser’s photograph in an online","False","False","True","False","paragraph"
"advertisement with a two-dimensional image of the self’s doppelganger. The photo","False","False","True","False","paragraph"
"other-endorsement stimulus was created by replacing the celebrity or typical consumer","False","False","True","False","paragraph"
"endorser’s photograph with a two-dimensional image of the doppelganger of an unfa-","False","False","True","False","paragraph"
"miliar same sex participant in the study, as depicted in Panel 4 of Fig. 14.2. The text","False","False","False","False","paragraph"
"self-endorsement was created by drafting a text ad that used the second person","False","False","True","False","paragraph"
"pronoun “you.” The same ad was used for the text other-endorsement condition, except","False","False","True","False","paragraph"
"that the second-person pronouns were changed to third-person pronouns.","False","False","True","False","paragraph"
"Each participant saw one soft drink ad that was representative of each of the four","False","False","True","False","paragraph"
"conditions: self-photo, self-text, other photo, other text. The main effect of identity","False","False","True","False","paragraph"
"was statistically significant. The self-endorsement condition evoked more positive","False","False","True","False","paragraph"
"ratings of the soft drinks than the other-endorsement condition. In addition, when","False","False","True","False","paragraph"
"participants were asked to report which soft drink they felt the highest level of","False","False","True","False","paragraph"
"association with, participants reported that they felt the greatest level of association","False","False","True","False","paragraph"
"with which ever soft drink was in the photo self-endorsement condition. These find-","False","False","True","False","paragraph"
"ings reveal that photo self-endorsement triggered the highest level of self-referencing","False","False","True","False","paragraph"
"when compared with all other conditions. In sum, doppelgangers are powerful","False","False","True","False","paragraph"
"marketing agents and can be used in advertisements to create favorable brand","False","False","True","False","paragraph"
"impressions among consumers.","False","False","True","False","paragraph"
"In a recent study (Segovia and Bailenson in press), the authors of this chapter","False","False","False","False","paragraph"
"explored how human memory could be affected by doppelgangers. We aimed to","False","False","True","False","paragraph"
"answer the question of whether doppelgangers could induce false memories in their","False","False","True","False","paragraph"
"users and hypothesized that rich media (such as doppelgangers) would be more","False","False","True","False","paragraph"
"likely to induce false memories than less rich media.","False","False","True","False","paragraph"
"14 Virtual Doppelgangers: Psychological Effects of Avatars Who Ignore Their Owners 183","False","False","True","True","paragraph"
"Approximately 60 pre-school and elementary children visited the lab for two","False","False","True","False","paragraph"
"different sessions. In the first session, each child was introduced to a short narrative","False","False","True","False","paragraph"
"that described him/her participating in a completely fabricated and implausible","False","False","True","False","paragraph"
"event (i.e., swimming with two orca whales). The child was immediately questioned","False","False","True","False","paragraph"
"in the baseline interview about his/her memory of the event (i.e., Do you remember","False","False","True","False","paragraph"
"swimming with the orca whales?). Next, the child was exposed to one of four","False","False","True","False","paragraph"
"different memory prompt conditions: idle, mental imagery, doppelganger of another,","False","False","False","False","paragraph"
"doppelganger of self. In the idle condition, the child was instructed to sit and wait","False","False","False","False","paragraph"
"for a few minutes before the next interview. Children in the mental imagery condi-","False","False","True","False","paragraph"
"tion were instructed to imagine swimming with the whales for a few minutes.","False","False","True","False","paragraph"
"Children in the doppelganger conditions were immersed in a virtual reality environ-","False","False","True","False","paragraph"
"ment where they either saw another child swimming with the orca whales or a","False","False","True","False","paragraph"
"virtual representation of themselves swimming with the orca whales, respectively","False","False","True","False","paragraph"
"(Panel 5 of Fig. 14.2). Following the treatment, each child was questioned about","False","False","False","False","paragraph"
"his/her memory of the event. About 1 week later, all of the children returned to the","False","False","True","False","paragraph"
"lab to be interviewed one more time about their memory of the event.","False","False","True","False","paragraph"
"The children’s memories were coded based on their completeness ranging from","False","False","True","False","paragraph"
"no false memory to a complete false memory (where children actually recalled","False","False","True","False","paragraph"
"swimming with the orca whales in the physical world). Data analysis revealed that","False","False","True","False","paragraph"
"while the pre-school children were equally likely to form false memories across all","False","False","True","False","paragraph"
"memory prompt conditions, elementary children were more likely to form false","False","False","True","False","paragraph"
"memories in the mental imagery and doppelganger of the self-conditions when","False","False","True","False","paragraph"
"compared with the idle condition. These results give support to our claim that as the","False","False","True","False","paragraph"
"media richness of the prompt increases, the more difficult it becomes to distinguish","False","False","True","False","paragraph"
"between an actual memory elicited by a physical world event and a false memory","False","False","True","False","paragraph"
"elicited by mental image or doppelganger.","False","False","True","False","paragraph"
"We believe that these results are uniquely interesting because they reveal that","False","False","True","False","paragraph"
"mental imagery (which must be actively initiated by the participant) and IVET dop-","False","False","True","False","paragraph"
"pelganger of the self-simulations (which can be completely controlled by a third","False","False","True","False","paragraph"
"party) are both powerful in eliciting false memories in children. In other words, by","False","False","True","False","paragraph"
"viewing an IVET simulation of the self, a passive observer can develop false memo-","False","False","True","False","paragraph"
"ries just as easily as a participant using cognitive energy to create mental images.","False","False","True","False","paragraph"
"This finding suggests that third parties may be able to elicit false memories without","False","False","True","False","paragraph"
"the consent or mental effort of an individual.","False","False","True","False","paragraph"
"Implications and Future Directions","True","True","True","True","heading"
"Research on doppelgangers, especially autonomous doppelgangers, highlights","False","False","True","False","paragraph"
"several ethical considerations. As can be seen in the Orville Redenbacher example,","False","False","True","False","paragraph"
"it is possible for one’s digital doppelganger to exist (and be manipulated) long after","False","False","True","False","paragraph"
"the physical self has died. One provocative question that arises is who should","False","False","True","False","paragraph"
