"line","is_font_bigger","is_different_style","is_font_unique","is_title_case","label"
"experience and enable a new generation of applications, virtual ma-","False","False","True","False","paragraph"
"chines must provide a low startup time and high performance.","False","False","True","False","paragraph"
"Compilers for statically typed languages rely on type informa-","False","False","True","False","paragraph"
"tion to generate efﬁcient machine code. In a dynamically typed pro-","False","False","True","False","paragraph"
"gramming language such as JavaScript, the types of expressions","False","False","True","False","paragraph"
"may vary at runtime. This means that the compiler can no longer","False","False","True","False","paragraph"
"easily transform operations into machine instructions that operate","False","False","True","False","paragraph"
"on one speciﬁc type. Without exact type information, the compiler","False","False","True","False","paragraph"
"must emit slower generalized machine code that can deal with all","False","False","True","False","paragraph"
"potential type combinations. While compile-time static type infer-","False","False","True","False","paragraph"
"ence might be able to gather type information to generate opti-","False","False","True","False","paragraph"
"mized machine code, traditional static analysis is very expensive","False","False","True","False","paragraph"
"and hence not well suited for the highly interactive environment of","False","False","True","False","paragraph"
"a web browser.","False","False","True","False","paragraph"
"We present a trace-based compilation technique for dynamic","False","False","True","False","paragraph"
"languages that reconciles speed of compilation with excellent per-","False","False","True","False","paragraph"
"formance of the generated machine code. Our system uses a mixed-","False","False","True","False","paragraph"
"mode execution approach: the system starts running JavaScript in a","False","False","True","False","paragraph"
"fast-starting bytecode interpreter. As the program runs, the system","False","False","True","False","paragraph"
"identiﬁes hot (frequently executed) bytecode sequences, records","False","False","False","False","paragraph"
"them, and compiles them to fast native code. We call such a se-","False","False","True","False","paragraph"
"quence of instructions a trace.","False","False","False","False","paragraph"
"Unlike method-based dynamic compilers, our dynamic com-","False","False","True","False","paragraph"
"piler operates at the granularity of individual loops. This design","False","False","True","False","paragraph"
"choice is based on the expectation that programs spend most of","False","False","True","False","paragraph"
"their time in hot loops. Even in dynamically typed languages, we","False","False","True","False","paragraph"
"expect hot loops to be mostly type-stable, meaning that the types of","False","False","False","False","paragraph"
"values are invariant. (12) For example, we would expect loop coun-","False","False","True","False","paragraph"
"ters that start as integers to remain integers for all iterations. When","False","False","True","False","paragraph"
"both of these expectations hold, a trace-based compiler can cover","False","False","True","False","paragraph"
"the program execution with a small number of type-specialized, ef-","False","False","True","False","paragraph"
"ﬁciently compiled traces.","False","False","True","False","paragraph"
"Each compiled trace covers one path through the program with","False","False","True","False","paragraph"
"one mapping of values to types. When the VM executes a compiled","False","False","True","False","paragraph"
"trace, it cannot guarantee that the same path will be followed","False","False","True","False","paragraph"
"or that the same types will occur in subsequent loop iterations.","False","False","True","False","paragraph"
