"line","is_font_bigger","is_different_style","is_font_unique","is_title_case","label"
"period of 24 hours or more on the advice of and under the","False","False","True","False","paragraph"
"constant supervision of a Qualified Medical Practitioner.","False","False","True","False","paragraph"
"Deferment Period shall mean a period at the beginning of a","False","False","False","False","paragraph"
"period of temporary disablement during which Benefits shall","False","False","True","False","paragraph"
"not be payable.","False","False","True","False","paragraph"
"Dental Expenses shall mean dental expenses necessarily","False","False","False","False","paragraph"
"incurred by the Insured Person if external oral impact results","False","False","True","False","paragraph"
"in damage to the Insured Person’s teeth or dentures.","False","False","True","False","paragraph"
"Due To shall mean directly or indirectly caused by, arising","False","False","False","False","paragraph"
"from or in connection with.","False","False","True","False","paragraph"
"Excess shall mean the first part of a Claim which must be","False","False","False","False","paragraph"
"paid by the Policyholder.","False","False","True","True","paragraph"
"2","False","False","True","True","paragraph"
"Code: Endsleigh Sports Association Template","False","False","True","True","paragraph"
"H ospital shall mean an establishment which:","False","False","False","False","paragraph"
"exists primarily for the diagnosis, medical care and","False","False","True","False","paragraph"
"treatment of sick or injured people on an In-patient basis","False","False","True","False","paragraph"
"under the supervision of Qualified Medical Practitioner(s)","False","False","True","False","paragraph"
"one or more of whom is available for consultation at all","False","False","True","False","paragraph"
"times;","False","False","True","False","paragraph"
"provides (where appropriate) facilities for major surgery","False","False","True","False","paragraph"
"within the confines of the establishment or in facilities","False","False","True","False","paragraph"
"controlled by the establishment;","False","False","True","False","paragraph"
"provides full-time nursing service by and under the","False","False","True","False","paragraph"
"supervision of nursing staff.","False","False","True","False","paragraph"
"‘Hospital’ shall not include a special unit in a hospital or a","False","False","False","False","paragraph"
"place existing primarily: for the treatment of psychiatric","False","False","True","False","paragraph"
"disease or sub-normality; for the care of the aged, drug","False","False","True","False","paragraph"
"addicts or alcoholics;","False","False","True","False","paragraph"
"as a health hydro or nature cure clinic, a nursing or","False","False","True","False","paragraph"
"convalescent home, extended","False","False","True","False","paragraph"
"hospice.","False","False","True","False","paragraph"
"care facility, rest home or","False","False","True","False","paragraph"
"Hospital Confinement shall mean any continuous period of","False","False","False","False","paragraph"
"24 hours or more during which time the Insured has been","False","False","True","False","paragraph"
"confined to Hospital.","False","False","True","False","paragraph"
"In-patient shall mean an Insured Person who has gone","False","False","False","False","paragraph"
"through the full admission procedure and for whom a clinical","False","False","True","False","paragraph"
"case record has been opened and whose admission is","False","False","True","False","paragraph"
"necessary for the medical care and treatment of Bodily","False","False","True","False","paragraph"
"Injury or illness and not merely for any form of nursing,","False","False","True","False","paragraph"
"convalescence, rehabilitation, rest or extended care.","False","False","True","False","paragraph"
"Insured Persons shall mean any person or category of","False","False","False","False","paragraph"
"person described under this heading in the Schedule(s) of","False","False","True","False","paragraph"
"Benefits.","False","False","True","True","paragraph"
"Loss of Earnings shall mean temporary disablement which","False","False","False","False","paragraph"
"entirely prevents the Insured Person from engaging in their","False","False","True","False","paragraph"
"usual occupation if in full-time employment or any","False","False","True","False","paragraph"
"employment for which the Insured Person has a current","False","False","True","False","paragraph"
"contract of employment if in part-time occupation.","False","False","True","False","paragraph"
"Loss of Hearing shall mean total and irrecoverable","False","False","False","False","paragraph"
"deafness confirmed by","False","False","True","False","paragraph"
"tests.","False","False","True","False","paragraph"
"audiometer and sound threshold","False","False","True","False","paragraph"
"Loss of Limb shall mean in respect of:","False","False","False","False","paragraph"
"a. an arm physical severance or total loss of use at or","False","False","True","False","paragraph"
"above the wrist joint; and","False","False","True","False","paragraph"
"b. a leg physical severance or total loss of use above the","False","False","True","False","paragraph"
"level of the ankle (talo-tibial joint).","False","False","True","False","paragraph"
"Loss of Sight shall be deemed to have occurred:","False","False","False","False","paragraph"
"a. in both eyes when the Insured Person’s name has","False","False","True","True","paragraph"
"been added to the Register of Blind Persons on the","False","False","True","False","paragraph"
"authority of a qualified ophthalmic specialist.","False","False","True","False","paragraph"
"b. in one eye when the degree of sight remaining","False","False","True","False","paragraph"
"after correction is 3/60 or less on the Snellen Scale","False","False","True","False","paragraph"
"(which means the Insured Person is only able to","False","False","True","False","paragraph"
"see at 3 feet that which they should normally be","False","False","True","False","paragraph"
"able to see at 60 feet) and ACE is satisfied that the","False","False","True","False","paragraph"
"condition is permanent and without expectation of","False","False","True","False","paragraph"
"recovery.","False","False","True","False","paragraph"
"Loss of Speech shall mean total and permanent loss of","False","False","False","False","paragraph"
"speech.","False","False","True","False","paragraph"
"Out-patient shall mean an Insured Person who is attending","False","False","False","False","paragraph"
"a Qualified Medical Practitioner at a Hospital for the purpose","False","False","True","False","paragraph"
"of treatment, diagnosis or investigation which does not","False","False","True","False","paragraph"
"involve an admission to Hospital as an In-Patient.","False","False","True","False","paragraph"
"Parent or Legal Guardian shall mean a parent with","False","False","False","False","paragraph"
"parental responsibility, or a legal guardian, both being in","False","False","True","False","paragraph"
"accordance with the Children Act 1989 and any statutory","False","False","True","False","paragraph"
"amendment modification or re-enactment of it.","False","False","True","False","paragraph"
"Period of Insurance shall mean the period between and","False","False","False","False","paragraph"
"inclusive of the dates shown From: and To: on the Policy","False","False","True","False","paragraph"
"Schedule commencing at 00.01 hours on the earliest date","False","False","True","False","paragraph"
"shown and expiring at midnight on the latest date shown.","False","False","True","False","paragraph"
"Dates refer to local standard time at the address of the","False","False","True","False","paragraph"
"Group Policy holder as shown in the schedule.","False","False","True","False","paragraph"
"Permanent Disability shall mean disability which has","False","False","False","False","paragraph"
"lasted for at least 12 months and from which ACE believes","False","False","True","False","paragraph"
"the Insured Person will never recover.","False","False","True","False","paragraph"
"Permanent Total Disablement shall mean a Permanent","False","False","False","False","paragraph"
"Disability other than Loss of Limb, Loss of Sight in One/Both","False","False","True","False","paragraph"
"Eyes, Loss of Speech or Loss of Hearing, which stops the","False","False","True","False","paragraph"
"Insured Person from carrying out any occupation for which","False","False","True","False","paragraph"
"they are suited by education, training or experience .","False","False","True","False","paragraph"
"Policyholder shall mean Insured Person except in the case","False","False","False","False","paragraph"
"of Insured persons who are Children under 18 when the","False","False","True","False","paragraph"
"Policyholder shall be the Parent or Legal Guardian of such","False","False","True","False","paragraph"
"Children.","False","False","True","True","paragraph"
"Premium shall mean the amount shown on the Policy","False","False","False","False","paragraph"
"Schedule in respect of the specified Period of Insurance or","False","False","True","False","paragraph"
"any amount which subsequently becomes due as a result of","False","False","True","False","paragraph"
"alteration, adjustment or renewal of the Policy.","False","False","True","False","paragraph"
"Qualified Medical Practitioner shall mean a doctor or","False","False","False","False","paragraph"
"specialist who is registered or licensed to practise medicine","False","False","True","False","paragraph"
"under the laws of the country in which they practise other","False","False","True","False","paragraph"
"than an Insured Person or","False","False","True","True","paragraph"
"family of an Insured Person.","False","False","True","False","paragraph"
"a member of the immediate","False","False","True","False","paragraph"
"Specific Conditions, Specific Exclusions and Specific","False","True","True","True","heading"
"Definitions shall mean those conditions, exclusions and","False","False","False","False","paragraph"
"definitions more particularly stated in the Sections to which","False","False","True","False","paragraph"
"they specifically apply.","False","False","True","False","paragraph"
"Temporary Total Disablement shall mean temporary","False","False","False","False","paragraph"
"disablement which entirely prevents the Insured Person","False","False","True","False","paragraph"
"from giving attention to his/her scholastic duties, or which","False","False","True","False","paragraph"
"requires the Insured Person to reasonably incur additional","False","False","True","False","paragraph"
"expenses in order to continue scholastic duties.","False","False","True","False","paragraph"
"United Kingdom shall mean England, Scotland, Wales and","False","False","False","False","paragraph"
"Northern Ireland (including the Isle of Man and the Channel","False","False","True","False","paragraph"
"Islands).","False","False","True","True","paragraph"
"War shall mean armed conflict between nations, invasion,","False","False","False","False","paragraph"
"act of foreign enemy, civil war, military or usurped power.","False","False","True","False","paragraph"
"3","False","False","True","True","paragraph"
"Code: Endsleigh Sports Association Template","False","False","True","True","paragraph"
"Section 1 - Personal Injury Insurance","True","True","True","True","heading"
"If during a Period of Insurance an Accident occurs during","False","False","True","False","paragraph"
"the Effective Time and causes Bodily Injury to an Insured","False","False","True","False","paragraph"
"Person ACE will pay","False","False","True","True","paragraph"
"Schedule of Benefits.","False","False","True","True","paragraph"
"up to the amounts shown in the","False","False","True","False","paragraph"
"Disappearance - If an Insured Person disappears and after","False","False","False","False","paragraph"
"a suitable period of time it is reasonable for the Police or","False","False","True","False","paragraph"
"registration authorities to believe that such Insured Person","False","False","True","False","paragraph"
"has died as a result of Bodily Injury, the death Benefit shall","False","False","True","False","paragraph"
"become payable subject to a signed undertaking given by","False","False","True","False","paragraph"
"the Insured Person’s personal representatives that if the","False","False","True","False","paragraph"
"belief is subsequently found to be wrong such death Benefit","False","False","True","False","paragraph"
"shall be refunded to ACE.","False","False","True","False","paragraph"
"Extensions of Cover to Section 1","True","True","True","True","heading"
"Accident Medical Expenses","False","True","True","True","heading"
"ACE will pay the Insured for Accident Medical Expenses","False","False","True","True","paragraph"
"incurred in the Insured’s country of residence up to a","False","False","True","False","paragraph"
"maximum of 25% of any amount paid by ACE under Benefit","False","False","True","False","paragraph"
"1 to 4 as set out in the Schedule subject to a maximum total","False","False","True","False","paragraph"
"amount of £20,000.","False","False","True","False","paragraph"
"H ospital Confinement Benefit","False","True","True","False","paragraph"
"If during the Period of Insurance, an Accident occurs during","False","False","True","False","paragraph"
"the Effective Time shown in the Schedule and the Insured","False","False","True","False","paragraph"
"sustains Bodily Injury which, independently of Illness or any","False","False","True","False","paragraph"
"other cause, results in their Hospital Confinement within","False","False","True","False","paragraph"
"twelve calendar months from the date of the Accident, ACE","False","False","True","False","paragraph"
"will pay the Insured £50 for each complete twenty-four hour","False","False","True","False","paragraph"
"period of such Hospital","False","False","True","False","paragraph"
"benefit of £2,000.","False","False","True","False","paragraph"
"Confinement up to a maximum","False","False","True","False","paragraph"
"H ome Confinement Benefit","False","True","True","True","paragraph"
"ACE will pay £40 for each complete day of Home","False","False","True","False","paragraph"
"Confinement immediately following discharge from hospital,","False","False","True","False","paragraph"
"provided hospitalisation lasted for a minimum of 72","False","False","True","False","paragraph"
"consecutive hours and was the direct result of Bodily Injury.","False","False","True","False","paragraph"
"Payment will be made up to a maximum of 90 days for any","False","False","True","False","paragraph"
"one accident.","False","False","True","False","paragraph"
"D efinition applicable to Home Confinement","True","True","True","False","paragraph"
"Benefit","True","True","True","True","heading"
"Home Confinement shall mean confinement to the normal","False","False","True","False","paragraph"
"place of residence on the advice of, and whilst remaining in","False","False","True","False","paragraph"
"the care and attendance of, a General Practitioner. Home","False","False","True","False","paragraph"
"Confinement is deemed to be over when the Insured Person","False","False","True","False","paragraph"
"is fit to leave the normal place of residence as judged by the","False","False","True","False","paragraph"
"attending Qualified Medical Practitioner.","False","False","True","False","paragraph"
"H ome Modification Benefit","True","True","True","True","paragraph"
"Where Bodily Injury results in Quadriplegia or Paraplegia,","False","False","True","False","paragraph"
"and the benefit for Permanent Total Disablement becomes","False","False","True","False","paragraph"
"payable, ACE will also indemnify the Insured Person for","False","False","True","False","paragraph"
"expenses necessarily incurred to modify their Home","False","False","True","False","paragraph"
"(limited to the modification for external or Internal wheel","False","False","True","False","paragraph"
"chair access, internal guide rails, emergency alert systems),","False","False","True","False","paragraph"
"necessary for the Insured Person to perform their daily","False","False","True","False","paragraph"
"activities of washing, cooking, bathing, and dressing and to","False","False","True","False","paragraph"
"remain in and move around their","False","False","True","False","paragraph"
"of GBP5,000.","False","False","True","True","paragraph"
"Home up to a maximum","False","False","True","False","paragraph"
"Conditions applicable to Home Modification","True","True","True","False","heading"
"This benefit is only payable where such renovations are","False","False","True","False","paragraph"
"undertaken with the prior written agreement of ACE and the","False","False","True","False","paragraph"
"agreement of the Insured Person attending Qualified","False","False","True","False","paragraph"
"Medical Practitioner","False","False","True","True","paragraph"
"D efinition applicable to Home Modification Benefit","True","True","True","False","paragraph"
"Home shall mean the Insured Person’s main permanent","False","False","True","False","paragraph"
"residence in the United Kingdom.","False","False","True","False","paragraph"
"Loss of Enjoyment of Life Benefit","True","True","True","True","heading"
"ACE will pay an additional 5% of the Permanent Total","False","False","True","False","paragraph"
"disablement sum insured as stated in the schedule , or","False","False","True","False","paragraph"
"GBP5,000, whichever is the lesser to compensate the","False","False","True","False","paragraph"
"Insured Person for Loss of Enjoyment of Life following a","False","False","True","False","paragraph"
"claim which is payable under section 1","False","False","True","False","paragraph"
"Definitions Applicable Loss of Enjoyment of Life","False","True","True","True","heading"
"Loss of Enjoyment of Life shall mean an injury to an Insured","False","False","True","False","paragraph"
"Person which in the opinion of the Insured Person's","False","False","True","False","paragraph"
"Qualified Medical Practitioner necessitates the assistance of","False","False","True","False","paragraph"
"another person or a mechanical device to undertake two or","False","False","True","False","paragraph"
"more of the following activities for the remainder of the","False","False","True","False","paragraph"
"Insured Persons life:","False","False","True","False","paragraph"
"i) dressing and undressing; or","False","False","True","False","paragraph"
"ii) washing, bathing and toileting; or","False","False","True","False","paragraph"
"iii) eating and drinking; or","False","False","True","False","paragraph"
"iv) general household duties, shopping and driving","False","False","True","False","paragraph"
"S ection 2 – Coma","True","True","True","False","paragraph"
"If during a Period of Insurance an Accident occurs during","False","False","True","False","paragraph"
"the Effective Time and causes Bodily Injury to an Insured","False","False","True","False","paragraph"
"Person resulting in the Insured Person falling into a Coma","False","False","True","False","paragraph"
"lasting the length of the Deferment Period ACE will pay the","False","False","True","False","paragraph"
"Benefit Amount specified in the Schedule of Benefits to the","False","False","True","False","paragraph"
"Policyholder/Partner or, if there is no Partner, to the Insured","False","False","True","False","paragraph"
"Person’s adult next of kin - on behalf of the Insured Person","False","False","True","False","paragraph"
"for each full week during which the Insured Person remains","False","False","True","False","paragraph"
"in a Coma up to the maximum Benefit Period.","False","False","True","False","paragraph"
"Specific Conditions, Specific Exclusions and","True","True","True","True","heading"
"Specific Definitions applicable to the Coma","True","True","True","False","heading"
"Section","True","True","True","True","heading"
"Benefit Period shall mean the maximum consecutive","False","False","True","False","paragraph"
"period for which the Coma benefit is payable in respect","False","False","True","False","paragraph"
"of any Insured Person. The Benefit Period commences","False","False","True","False","paragraph"
"at the end of the Deferment Period.","False","False","True","True","paragraph"
"Deferment Period shall mean a period at the beginning","False","False","True","False","paragraph"
"of a period of a Coma during which benefits are not","False","False","True","False","paragraph"
"payable.","False","False","True","False","paragraph"
"Section 3 - Broken Bones","True","True","True","True","heading"
"If during a Period of Insurance an Accident occurs during","False","False","True","False","paragraph"
"the Effective Time and causes Bodily Injury to an Insured","False","False","True","False","paragraph"
"Person resulting in Broken Bones ACE will pay the Benefit","False","False","True","False","paragraph"
"Amount specified in the Schedule of Benefits Due To one","False","False","True","False","paragraph"
"Accident. In the event of multiple Fractures to a bone as a","False","False","True","False","paragraph"
"result of one Accident the Benefit Amount will apply only","False","False","True","False","paragraph"
"once to each bone Fractured. ACE will consider a Colles’","False","False","True","False","paragraph"
"Fracture or a Pott’s Fracture to be a single Fracture of a","False","False","True","False","paragraph"
"bone.","False","False","True","False","paragraph"
"Specific Definitions applicable to the Broken","True","True","True","False","heading"
"Bones Section","True","True","True","True","heading"
"Broken Bones shall mean the Fracture of one or more of the","False","False","True","False","paragraph"
"bones listed below:","False","False","True","False","paragraph"
"a) Grade I:","False","False","True","True","paragraph"
"4","False","False","True","True","paragraph"
"Code: Endsleigh Sports Association Template","False","False","True","True","paragraph"
"?","True","False","True","True","paragraph"
"lower leg (fibula);","False","False","True","False","paragraph"
"?","True","False","True","True","paragraph"
"hand (metacarpals);","False","False","True","False","paragraph"
"?","True","False","True","True","paragraph"
"foot (metatarsals);","False","False","True","False","paragraph"
"?","True","False","True","True","paragraph"
"Coccyx;","False","False","True","True","paragraph"
"?","True","False","True","True","paragraph"
"single rib; and","False","False","True","False","paragraph"
"?","True","False","True","True","paragraph"
"nose.","False","False","True","False","paragraph"
"b) Grade II:","False","False","True","True","paragraph"
"?","True","False","True","True","paragraph"
"vertebra other than vertebral body;","False","False","True","False","paragraph"
"?","True","False","True","True","paragraph"
"lower leg (tibia);","False","False","True","False","paragraph"
"?","True","False","True","True","paragraph"
"lower jaw;","False","False","True","False","paragraph"
"?","True","False","True","True","paragraph"
"breastbone (sternum);","False","False","True","False","paragraph"
"?","True","False","True","True","paragraph"
"two or more ribs;","False","False","True","False","paragraph"
"?","True","False","True","True","paragraph"
"clavicle (collar bone);","False","False","True","False","paragraph"
"?","True","False","True","True","paragraph"
"shoulder blade (scapula);","False","False","True","False","paragraph"
"?","True","False","True","True","paragraph"
"kneecap (patella);","False","False","True","False","paragraph"
"?","True","False","True","True","paragraph"
"ankle (tarsals);","False","False","True","False","paragraph"
"?","True","False","True","True","paragraph"
"upper arm (humerus);","False","False","True","False","paragraph"
"?","True","False","True","True","paragraph"
"lower arm (radius and ulna); and","False","False","True","False","paragraph"
"?","True","False","True","True","paragraph"
"wrist (carpals).","False","False","True","False","paragraph"
"c) Grade III:","False","False","True","True","paragraph"
"?","True","False","True","True","paragraph"
"upper leg (femur);","False","False","True","False","paragraph"
"?","True","False","True","True","paragraph"
"vertebral body (not Coccyx);","False","False","True","False","paragraph"
"?","True","False","True","True","paragraph"
"Pelvis; and","False","False","True","True","paragraph"
"?","True","False","True","True","paragraph"
"Skull (including facial bones).","False","False","True","False","paragraph"
"Coccyx shall mean four fused vertebrae at the bottom of","False","False","False","False","paragraph"
"the spine.","False","False","True","False","paragraph"
"Colles’ Fracture shall mean a Fracture of the wrist","False","False","False","False","paragraph"
"involving a break of the distal end of both radius and ulna.","False","False","True","False","paragraph"
"Fracture/Fractured shall mean a break in the continuity of","False","False","False","False","paragraph"
"the bone.","False","False","True","False","paragraph"
"Osteoporosis shall mean the thinning of the bone out of","False","False","False","False","paragraph"
"proportion to age.","False","False","True","False","paragraph"
"Pathological Fracture shall mean any Fracture in an area","False","False","False","False","paragraph"
"where pre-existing disease has caused weakening of the","False","False","True","False","paragraph"
"bone.","False","False","True","False","paragraph"
"Pelvis shall mean all pelvic bones excluding the Sacrum.","False","False","False","False","paragraph"
"Pott’s Fracture shall mean a Fracture of the ankle (talo-","False","False","False","False","paragraph"
"tibial joint) involving both a Fracture of the lower end of the","False","False","True","False","paragraph"
"fibula and a Fracture of the lower end of the tibia.","False","False","True","False","paragraph"
"Sacrum shall mean the five fused bones at the base of the","False","False","False","False","paragraph"
"vertebral body.","False","False","True","False","paragraph"
"Skull shall mean all skull and facial bones excluding nasal","False","False","False","False","paragraph"
"bones or teeth.","False","False","True","False","paragraph"
"Specific Exclusions applicable to the Broken","True","True","True","False","heading"
"Bones Section","True","True","True","True","heading"
"ACE shall not be liable for payment of any benefit for Bodily","False","False","True","False","paragraph"
"Injury, loss or expense for Broken Bones Due To:","False","False","True","False","paragraph"
"Fractures to bones of the fingers or toes;","False","False","True","False","paragraph"
"Pathological Fractures; or","False","False","True","True","paragraph"
"Osteoporosis or bone disease which was diagnosed","False","False","True","False","paragraph"
"prior to the Commencement Date.","False","False","True","False","paragraph"
"Section 4 - Primary Dislocation","True","True","True","True","heading"
"If during a Period of Insurance an Accident occurs during","False","False","True","False","paragraph"
"the Effective Time and causes Bodily Injury to an Insured","False","False","True","False","paragraph"
"Person resulting in a Primary Dislocation ACE will pay the","False","False","True","False","paragraph"
"Benefit Amount specified in the Schedule of Benefits. The","False","False","True","False","paragraph"
"Benefit Amount is the maximum ACE will pay for all Primary","False","False","True","False","paragraph"
"Dislocations Due To one Accident.","False","False","True","True","paragraph"
"Specific Definition applicable to the Primary","True","True","True","False","heading"
"Dislocation Section","True","True","True","True","heading"
"Primary Dislocation shall mean the dislocation for the first","False","False","False","False","paragraph"
"time of a body part listed below requiring surgery under","False","False","True","False","paragraph"
"anaesthesia:","False","False","True","False","paragraph"
"a) hip;","False","False","True","True","paragraph"
"b) shoulder;","False","False","True","False","paragraph"
"a) kneecap.","False","False","True","False","paragraph"
"S pecific Exclusions applicable to the Primary","True","True","True","False","paragraph"
"Dislocation Section","True","True","True","True","heading"
"ACE shall not be liable for payment of any benefit for Bodily","False","False","True","False","paragraph"
"Injury, loss or expense for Primary Dislocation Due To:","False","False","True","False","paragraph"
"1 . Osteoporosis or bone disease which was diagnosed","False","False","True","False","paragraph"
"prior to the Commencement Date; or","False","False","True","False","paragraph"
"2 . secondary or subsequent dislocations of the hip,","False","False","True","False","paragraph"
"shoulder or kneecap.","False","False","True","False","paragraph"
"S ection 5 - Physiotherapy following","True","True","True","False","paragraph"
"Broken Bones or Primary Dislocation","True","True","True","True","heading"
"I f during a Period of Insurance an Accident occurs during","False","False","True","False","paragraph"
"the Effective Time and causes Bodily Injury to an Insured","False","False","True","False","paragraph"
"Person resulting in a valid claim being paid under this Policy","False","False","True","False","paragraph"
"for Section 5. Broken Bones or Section 6. Primary","False","False","False","True","paragraph"
"Dislocation ACE will pay up to the Benefit Amount","False","False","False","True","paragraph"
"specified in the Schedule of Benefits to reimburse the","False","False","True","False","paragraph"
"treatment costs incurred for Physiotherapy. The treatment","False","False","True","False","paragraph"
"must be received within 12 months of the Accident.","False","False","True","False","paragraph"
"S pecific Definition applicable to the","True","True","True","False","paragraph"
"Physiotherapy Section","True","True","True","True","heading"
"Physiotherapy shall mean out patient treatment received on","False","False","True","False","paragraph"
"the advice of a Qualified Medical Practitioner and given by a","False","False","True","False","paragraph"
"physiotherapist who is state registered (SRP) and a","False","False","True","False","paragraph"
"Member of the Chartered Society of Physiotherapy (MCSP).","False","False","True","False","paragraph"
"Specific Exclusions applicable to the","True","True","True","False","heading"
"Physiotherapy Section","True","True","True","True","heading"
"ACE will not pay for Physiotherapy treatment:","False","False","True","False","paragraph"
"a) not claimed for within 365 days of the incident","False","False","False","False","paragraph"
"which caused the injury.","False","False","True","False","paragraph"
"5","False","False","True","True","paragraph"
"Code: Endsleigh Sports Association Template","False","False","True","True","paragraph"
"b) unless the Insured Person has paid for the first 2","False","False","False","False","paragraph"
"Physiotherapy Treatments following a valid claim","False","False","True","False","paragraph"
"under Section 5. Broken Bones or Section 6.","False","False","True","False","paragraph"
"Primary Dislocation","False","False","True","True","heading"
"ACE shall not be liable for:","False","False","True","False","paragraph"
"a) Any additional costs incurred as a result of further","False","False","False","False","paragraph"
"treatment being required after 10 sessions","False","False","True","False","paragraph"
"S ection 6 - Supplementary Travel and","True","True","True","False","paragraph"
"Accommodation Expenses in the United","True","True","True","True","heading"
"Kingdom","True","True","True","True","heading"
"I f during a Period of Insurance the Insured Person becomes","False","False","True","False","paragraph"
"ill or sustains injury during a Journey within the United","False","False","True","False","paragraph"
"Kingdom and requires Hospital treatment ACE will","False","False","True","False","paragraph"
"indemnify the Policyholder up to the Benefit Amount shown","False","False","True","False","paragraph"
"in Schedule of Benefits A in respect of Supplementary","False","False","True","False","paragraph"
"Travel and Accommodation Expenses.","False","False","True","True","paragraph"
"S pecific Definitions applicable to this sub-section","True","True","True","False","paragraph"
"Supplementary Travel and Accommodation","True","True","True","True","heading"
"Expenses in the United Kingdom shall mean:","True","False","False","False","paragraph"
"all reasonable transportation costs by private","False","False","True","False","paragraph"
"ambulance or air ambulance to a Hospital local to the","False","False","True","False","paragraph"
"Insured Person’s home address, subject to the","False","False","True","False","paragraph"
