"line","is_font_bigger","is_different_style","is_font_unique","is_title_case","label"
"diseases, on the importance of personal hygienic habits and flexibility and","False","False","True","False","paragraph"
"preparedness of a local community (as proved in Marseilles in the 14th c.). Finally,","False","False","True","False","paragraph"
"Chapter 6, entitled „Enduring images“, lists and comments on the long series of the","False","False","True","False","paragraph"
"pieces of art and literature, provoked by or devoted to plague. Fascinating sounds","False","False","True","False","paragraph"
"how motives and taste were changing in visual arts, introducing and demistifying","False","False","True","False","paragraph"
"death (including the famous motive of dance macabre), and how fashion books on","False","False","False","False","paragraph"
"ars moriendi entered literature and started to prepare readers for a more peaceful","False","False","False","False","paragraph"
"end. In a short conclusion, Slack, like every serious scholar, humbly relativises his","False","False","True","False","paragraph"
"work and theses, stressing the impredictability of plague, but also the lessons we","False","False","True","False","paragraph"
"have learned from the epidemics in human history.","False","False","True","False","paragraph"
"426","True","True","True","True","paragraph"
"We certainly do not know everything about the plague epidemics of our past: we do","False","False","True","False","paragraph"
"not know whether central Asia is really the reservoir of rats responsible for major","False","False","True","False","paragraph"
"European epidemics; or whether the quick propagating of the disease, seen in only","False","False","True","False","paragraph"
"some epidemics, may have been related to the life habits of the black rat or to the","False","False","True","False","paragraph"
"„direct“ transmission from the flea to the man. However, it is quite certain that,","False","False","True","False","paragraph"
"after having read Paul Slack’s „Very Short Introduction“, we are not only more","False","False","True","False","paragraph"
"informed, but far more impressed by the broadness of changes plague epidemics","False","False","True","False","paragraph"
"provoked, as illustrated in Slack’s „miniatures“ on the flagellants, the culpriting of","False","False","True","False","paragraph"
"Jews, the sudden „advancement“ of the poor after the dissappearance of their lords","False","False","True","False","paragraph"
"(with the resulting increase of wages, decline of serfdom, change of clothing fashion,","False","False","True","False","paragraph"
"reduction of the number of children in order to keep new higher standard, etc.).","False","False","True","False","paragraph"
"At the certain moment, Slack states that „One of the continuities in the history of","False","False","True","False","paragraph"
"plague which justify this book was its educative function.“ A proper, real history is","False","False","True","False","paragraph"
"never just a (hi)story: for if it is proper, it must teach in order to avoid repeating","False","False","True","False","paragraph"
"mistakes, and it must inspire in order to shorten the way to the solutions of similar","False","False","True","False","paragraph"
"problems. Paul Slack’s history of plague is proper not only because we are aware that","False","False","True","False","paragraph"
"plague is a re-emerging disease: it is proper because the author’s wit and persuasive","False","False","True","False","paragraph"
"style, as well as the documentedness of the narrative, make us believe the story of","False","False","True","False","paragraph"
"plague be important part of the most delicate process of human progress.","False","False","True","False","paragraph"
"Amir Muzur*","False","True","True","True","heading"
"* Contact address: Amir Muzur, M.D., M.A., Ph.D., Full Professor and Head, Department of Social Sciences and","False","False","False","False","paragraph"
"Medical Humanities, Faculty of Medicine, University of Rijeka, Rijeka, Croatia, B. Branchetta 20, 51000 Rijeka,","False","False","True","True","paragraph"
"Croatia, Phone: +385-51-651-213, Fax: +385-651-219, E-mail: amir.muzur@medri.uniri.hr","False","False","True","False","paragraph"
"427","True","True","True","True","paragraph"
