"line","is_font_bigger","is_different_style","is_font_unique","is_title_case","label"
"Chief Executive Ofﬁcer’s review of operations and activities, there","False","False","True","False","paragraph"
"have been no signiﬁcant changes in the state of affairs of Bega","False","False","True","False","paragraph"
"Cheese Group since the last Annual Report.","False","False","True","False","paragraph"
"INDEMNIFICATION AND","True","False","True","True","heading"
"INSURANCE PREMIUMS FOR","True","False","True","True","heading"
"OFFICERS","True","False","True","True","heading"
"During the ﬁnancial year, Bega Cheese Group paid a premium in","False","False","True","False","paragraph"
"respect of a contract insuring the Directors and all executive ofﬁcers","False","False","True","False","paragraph"
"of the Group and of any related body corporate against a liability","False","False","True","False","paragraph"
"incurred as such a Director or executive ofﬁcer, not exceeding the","False","False","True","False","paragraph"
"extent permitted by law. The contracts of insurance prohibit","False","False","True","False","paragraph"
"disclosure of the nature of the liabilities and the amount of the","False","False","True","False","paragraph"
"premiums. The Group has not otherwise, during or since the ﬁnancial","False","False","True","False","paragraph"
"year, except to the extent permitted by law, indemniﬁed or agreed to","False","False","True","False","paragraph"
"indemnify an ofﬁcer of the Group or any related body corporate","False","False","True","False","paragraph"
"against a liability incurred as such an ofﬁcer. This does not include","False","False","True","False","paragraph"
"remuneration or employment related beneﬁts, any sum payable","False","False","True","False","paragraph"
"pursuant to a ﬁnancial support direction or contribution notice issued","False","False","True","False","paragraph"
"in respect of any pension scheme, ﬁnes and pecuniary penalties for","False","False","True","False","paragraph"
"a deliberate or intentional act, nor amounts which are prohibited to","False","False","True","False","paragraph"
"be paid by law.","False","False","True","True","paragraph"
"20 / BEGA CHEESE LIMITED 2016 / DIRECTORS’ REPORT","False","False","False","True","paragraph"
"Each Director has entered into a deed of access and indemnity with","False","False","True","False","paragraph"
"the Group which indemniﬁes them for losses incurred as a Director","False","False","True","False","paragraph"
"or ofﬁcer of Bega Cheese and places an obligation on Bega Cheese","False","False","True","False","paragraph"
"Group to maintain a current Directors’ and Ofﬁcers’ policy with a","False","False","True","False","paragraph"
"reputable insurer for the period of the Director’s tenure and for a","False","False","True","False","paragraph"
"seven year tail period (or longer if there is an unresolved outstanding","False","False","True","False","paragraph"
"claim against the Director) and a contractual right of the Director to","False","False","True","False","paragraph"
"access Group records for the period of the Director’s tenure and for","False","False","True","False","paragraph"
"a seven year tail period (or longer if there is an unresolved outstanding","False","False","True","False","paragraph"
"claim against the Director).","False","False","True","False","paragraph"
"The Company has also agreed to indemnify the Company Secretaries","False","False","True","False","paragraph"
"and certain senior executives for all liabilities to another person (other","False","False","True","False","paragraph"
"than the Company or a related body corporate) that may arise from","False","False","True","False","paragraph"
"their position, except where the liability arises out of conduct involving","False","False","True","False","paragraph"
"a lack of good faith. The agreement stipulates that the Company","False","False","True","False","paragraph"
"will meet the full amount of any such liabilities, including costs","False","False","True","False","paragraph"
"and expenses.","False","False","True","False","paragraph"
"RETIREMENT, ELECTION AND","True","False","True","True","heading"
"CONTINUATION IN OFFICE OF","True","False","True","True","heading"
"DIRECTORS","True","False","True","True","heading"
"In accordance with the Constitution, Max Roberts and Richard Platts","False","False","False","False","paragraph"
"are due to retire as Directors at the Annual General Meeting and,","False","False","True","False","paragraph"
"being eligible, offer themselves for re-election.","False","False","True","False","paragraph"
"COMPANY SECRETARIES","True","False","True","True","heading"
"The Company Secretary registered with the ASX is Brett Kelly FCA,","False","False","True","False","paragraph"
"GAICD. Brett Kelly was appointed to the position of Company","False","False","True","False","paragraph"
"Secretary in 2002. Brett Kelly holds a Bachelor of Commerce in","False","False","True","False","paragraph"
"Accounting and is a Chartered Accountant with 31 years’ experience.","False","False","True","False","paragraph"
"He has also been a graduate member of the Australian Institute of","False","False","True","False","paragraph"
"Company Directors since 2006. Brett Kelly completed the Certiﬁcate","False","False","True","False","paragraph"
"in Governance and Risk Management with the Governance Institute","False","False","True","True","paragraph"
"of Australia in December 2011.","False","False","True","True","paragraph"
"Colin Grifﬁn CA was appointed to the position of Company Secretary","False","False","True","False","paragraph"
"in 1993. Colin Grifﬁn holds a Bachelor of Arts in Accounting and is a","False","False","True","False","paragraph"
"Chartered Accountant with 33 years’ experience. Colin Grifﬁn’s","False","False","True","False","paragraph"
"primary responsibility is as Chief Financial Ofﬁcer (CFO).","False","False","True","False","paragraph"
