"line","is_font_bigger","is_different_style","is_font_unique","is_title_case","label"
"Costs are to some extent national, that is similar between","False","False","False","False","paragraph"
"diﬀerent cities in the same country.","False","False","True","False","paragraph"
"Costs are rising: more recent subways in the same city cost","False","False","False","False","paragraph"
"more than older ones.","False","False","True","False","paragraph"
"RR is more expensive than metros.","False","False","True","False","paragraph"
"Because costs are national, the explanation should be institutional","False","False","False","False","paragraph"
"and not geologic or geographic. This is diﬃcult and requires","False","False","True","False","paragraph"
"qualitative research, since N is about 40.","False","False","False","False","paragraph"
"Who’s cheap and who’s expensive?","True","False","True","False","paragraph"
"The Anglosphere is expensive, around $500+ million/km","False","False","True","False","paragraph"
"ex-New York: US, Canada, Australia, Singapore, UK.","False","False","True","False","paragraph"
"Western Europe: Germany and NL cost $300-400 million/km,","False","False","True","False","paragraph"
"France is $250 million/km, Mediterranean and Nordic and","False","False","True","False","paragraph"
"Swiss costs average $90-150 million/km.","False","False","True","False","paragraph"
"Eastern Europe runs the gamut from Romania at $100","False","False","True","False","paragraph"
"million/km to Hungary and Russia circa $500 million/km.","False","False","True","False","paragraph"
"East Asia: Korea is about $100 million/km, China perhaps","False","False","True","False","paragraph"
"$250 million, Taiwan and Japan are expensive.","False","False","True","False","paragraph"
"Ex-colonies: all are expensive—subways tend to run at $500","False","False","True","False","paragraph"
"million/km and Manila has one at $1 billion/km.","False","False","True","False","paragraph"
"Other developing: Turkey averages $100 million/km, Ecuador","False","False","True","False","paragraph"
"and Chile are about $150 million/km, Iran maybe $200","False","False","True","False","paragraph"
"million/km, Mexico and Brazil costlier ($330 million/km in","False","False","True","False","paragraph"
"S˜ao Paulo), Thailand $300-650 million/km.","False","False","True","False","paragraph"
"Costs are rising","True","False","True","False","paragraph"
"For the most part, if there are multiple items in the same city,","False","False","True","False","paragraph"
"more recent ones cost more. Exception: if the most recent items","False","False","True","False","paragraph"
"are suburban extensions and the older line is in city center (e.g.","False","False","True","False","paragraph"
"Warsaw).","False","False","True","True","paragraph"
"This is also true historically. Approximate construction costs per","False","False","True","False","paragraph"
"km, in millions of 2019 dollars:","False","False","True","False","paragraph"
"Era New York","False","False","True","True","paragraph"
"1900s 40","False","False","True","True","paragraph"
"1910s 55","False","False","True","True","paragraph"
"1930s 140","False","False","True","True","paragraph"
"1960s-70s 600-800","False","False","True","True","paragraph"
"1990s- 1,500","False","False","True","True","paragraph"
"London Paris","False","False","True","True","paragraph"
"30 30","False","False","True","True","paragraph"
"?","False","False","True","True","paragraph"
"35 30","False","False","True","True","paragraph"
"110-190 ?","False","False","True","True","paragraph"
"500 250","False","False","True","True","paragraph"
"But: some places (Canada, Singapore) have had higher recent cost","False","False","True","False","paragraph"
"growth, others less growth (Korea, Spain).","False","False","True","False","paragraph"
"Common but probably wrong explanations","True","False","True","False","heading"
"Standard political institutions don’t seem like good explanations:","False","False","True","False","paragraph"
"Health care costs: the US has expensive health care, but the","False","False","True","False","paragraph"
"UK has a cheap public system and SG has a cheap private one.","False","False","True","False","paragraph"
"Unionization: in developed countries union density correlates","False","False","True","False","paragraph"
"with lower costs thanks to Scandinavia, but really there is not","False","False","False","False","paragraph"
"much correlation either way beyond the fact that the","False","False","True","False","paragraph"
"Anglosphere is expensive.","False","False","True","False","paragraph"
"GDP per capita: unlike in Gordon-Schleicher, the GDP-cost","False","False","True","False","paragraph"
"correlation vanishes if we correct for the tendency of poorer","False","False","True","False","paragraph"
"countries to build more els and fewer subways.","False","False","True","False","paragraph"
"Corruption perception: the cleanest countries include low-cost","False","False","True","False","paragraph"
"Scandinavia and high-cost CA, NL, SG, UK; Europe’s most","False","False","True","False","paragraph"
"corrupt are low-cost ES, GR, IT and high-cost HU, PL, RU.","False","False","True","False","paragraph"
"The Anglosphere premium","True","False","True","False","heading"
"The Anglosphere has several common features, all of which are in","False","False","True","False","paragraph"
"correlation, and therefore correlate with high costs:","False","False","True","False","paragraph"
"Common law. But Qu´ebec has civil law and the same costs as","False","False","True","False","paragraph"
"Toronto.","False","False","True","True","paragraph"
"Winner-take all elections. But New Zealand uses proportional","False","False","True","False","paragraph"
"representation, and Auckland’s City Rail Link is $850","False","False","True","False","paragraph"
"million/km.","False","False","True","False","paragraph"
"High inequality, no collective bargaining. But Canada and","False","False","True","False","paragraph"
"Australia are comparable in inequality to Southern Europe.","False","False","True","False","paragraph"
"What if the cause is not as political? The Anglosphere tends to","False","False","True","False","paragraph"
"mostly learn from other Anglo countries. Maybe the root cause is","False","False","True","False","paragraph"
"lack of knowledge about non-English-speaking practices?","False","False","True","False","paragraph"
"Anglosphere insularity","True","False","True","False","heading"
"Some examples of Anglosphere insularity suggesting the region","False","False","True","False","paragraph"
"does not learn from others, and New York is especially insular:","False","False","True","False","paragraph"
"In SF, oﬃcials at Caltrain and TJPA had no idea Germany","False","False","True","False","paragraph"
"even has commuter rail. One TJPA consultant, re Japanese","False","False","True","False","paragraph"
"designs: “Asians don’t value life the way we do.”","False","False","True","False","paragraph"
"MTA Chair Pat Foye, last week: “New York has a more","False","False","True","False","paragraph"
"built-out commuter rail network than London.”","False","False","True","False","paragraph"
"American conversation on transit reforms (RPA on costs, fare","False","False","True","False","paragraph"
"capping, etc.): references to London, few to none to","False","False","True","False","paragraph"
"Continental Europe or East Asia.","False","False","True","True","paragraph"
"US and Canadian proposals for reform propose more","False","False","True","False","paragraph"
"design-build, the opposite of what Spain and France do.","False","False","True","False","paragraph"
"So what can be done to ﬁx this, concretely?","False","False","True","False","paragraph"
"Synthesis: how New York can reduce costs","True","False","True","False","heading"
"Imitate, don’t innovate!","False","False","True","False","paragraph"
"New York needs to do what the Spaniards and Koreans and","False","False","True","False","paragraph"
"Italians and Swiss and Nordics do, with some sanity-check","False","False","True","False","paragraph"
"assistance from medium-cost countries like France.","False","False","True","False","paragraph"
"This covers diﬀerences in engineering, contracts, and political","False","False","True","False","paragraph"
"institutions.","False","False","True","False","paragraph"
"Build simpler stations","True","False","True","False","heading"
"The cost diﬀerence seems to be mostly in stations.","False","False","True","False","paragraph"
"SAS tunneling and systems together are a factor of 2 over Paris","False","False","True","False","paragraph"
"(and LA has no premium at all), stations are a factor of 4-8","False","False","True","False","paragraph"
"premium. To simplify stations, use the following methods:","False","False","True","False","paragraph"
"Shallow cut-and-cover construction, disrupting the street for","False","False","True","False","paragraph"
"about 18 months. No mining except at undercrossings.","False","False","True","False","paragraph"
"No mezzanines. All circulation, including fare barriers, should","False","False","True","False","paragraph"
"be on the platform level or at street level.","False","False","True","False","paragraph"
"An island platform, ideally accessed from a street median, to","False","False","True","False","paragraph"
"avoid duplicating elevators, stairs, etc.","False","False","True","False","paragraph"
"No signature architecture. Station designs should be reused","False","False","True","False","paragraph"
"systemwide. If art is desired, put on exhibits.","False","False","True","False","paragraph"
"Improve contracting practices","True","False","True","False","heading"
"Rosenthal 2016: contractors say that there is a premium of 30%","False","False","True","False","paragraph"
"just for working with the MTA’s byzantine process, in addition to","False","False","True","False","paragraph"
"any proﬁt margin from lack of competition.","False","False","True","False","paragraph"
"Instead, contracts should be ﬂexible and strictly separate design","False","False","True","False","paragraph"
"and construction. No design-build.","False","False","False","False","paragraph"
"An in-house team should oversee the design and project","False","False","True","False","paragraph"
"management, and have the authority to reject bids. If only","False","False","True","False","paragraph"
"1-2 contractors bid, restart the bidding process.","False","False","True","False","paragraph"
"Let the designers choose their own materials, methods,","False","False","True","False","paragraph"
"etc.—give them a technical score and make that 50% of the","False","False","True","False","paragraph"
"weight of the bid. Do not blindly award to the lowest bidder.","False","False","True","False","paragraph"
"Standards should be about performance, not methods.","False","False","True","False","paragraph"
"No lump sum contracts. Bills should be itemized to prevent","False","False","True","False","paragraph"
"change order litigation.","False","False","True","False","paragraph"
"Do not privatize the state","True","False","True","False","heading"
"Overheads account for 27% of SAS costs, vs. 15% of Paris M1 and","False","False","True","False","paragraph"
"M14 extensions and 8% of Madrid L9.","False","False","True","False","paragraph"
"Agencies must hire adequate in-house project management, in lieu","False","False","True","False","paragraph"
"of relying on consultants who tend to be less likely to be willing to","False","False","True","False","paragraph"
"take a stand and propose inexpensive but disruptive techniques.","False","False","True","False","paragraph"
"“Disruptive” includes politically disruptive, e.g. forcing diﬀerent","False","False","True","False","paragraph"
"agencies to work together. California HSR is full of agency turf","False","False","True","False","paragraph"
"clashes leading to unnecessary tunnels.","False","False","True","False","paragraph"
"In-house workers tend to cost 1/3 to 1/2 as much as consultants.","False","False","True","False","paragraph"
"In-house engineers and managers must be paid competitively, in","False","False","True","False","paragraph"
"cash and current beneﬁts, not a pension that vests in 23 years.","False","False","True","False","paragraph"
"Further research: ﬁll in gaps in data","True","False","True","False","paragraph"
"The data has signiﬁcant gaps in quantity and quality, and ﬁlling","False","False","True","False","paragraph"
"them is a priority to get a more accurate picture:","False","False","True","False","paragraph"
"Add more current and historic items to the table, esp. in","False","False","True","False","paragraph"
"China, since so much (average-cost) work happens there.","False","False","True","False","paragraph"
"Add more granular information about station vs. tunnel costs,","False","False","True","False","paragraph"
"overheads, environmental review process, etc.","False","False","True","False","paragraph"
"Look at ancillary costs, e.g. elevator retroﬁts for wheelchair","False","False","True","False","paragraph"
"accessibility.","False","False","True","False","paragraph"
"Compare other infrastructure: HSR, electriﬁcation, airports,","False","False","True","False","paragraph"
"highways, water works, sewage—institutional factors should","False","False","True","False","paragraph"
"impact all of these equally.","False","False","True","False","paragraph"
"Further research: comparative institutions","True","False","True","False","heading"
"More granular research on legal, political, etc. institutions should","False","False","True","False","paragraph"
"explain how the US got to this point of being so behind in","False","False","True","False","paragraph"
"infrastructure. Potential examples:","False","False","True","False","paragraph"
"Kagan’s theory of American adversarial legalism vs. European","False","False","True","False","paragraph"
"bureaucratic legalism.","False","False","True","False","paragraph"
"Schleicher’s work on subnational governance and the","False","False","True","False","paragraph"
"American local democratic deﬁcit.","False","False","True","False","paragraph"
"Labor activists’ notion of a siege mentality among unions in","False","False","True","False","paragraph"
"the US (and UK?) leading to resistance to productivity","False","False","True","False","paragraph"
"improvements.","False","False","True","False","paragraph"
"Research on regulatory capture and civil service quality in","False","False","True","False","paragraph"
"comparative politics.","False","False","True","False","paragraph"
"Further research: other methods","True","False","True","False","heading"
"The value of the principles laid out in Melis 2003 suggests that","False","False","True","False","paragraph"
"qualitative methods (e.g. case studies) are of great value.","False","False","True","False","paragraph"
"Preliminary interviews are revealing a wealth of information about","False","False","True","False","paragraph"
"how diﬀerent countries oversee public contracts.","False","False","True","False","paragraph"
"Interviews in Rosenthal 2016 and design standards show some","False","False","True","False","paragraph"
"diﬀerences in staﬃng levels in New York versus Western Europe.","False","False","True","False","paragraph"
"Thank you!","True","False","True","True","heading"
