"line","is_font_bigger","is_different_style","is_font_unique","is_title_case","label"
"odkupné – část z nespotřebovaného pojistného, které pojistitel ukládá jako","False","False","False","False","paragraph"
"technickou rezervu vypočtenou pojistně matematickými metodami k datu zániku","False","False","True","False","paragraph"
"pojištění,","False","False","True","False","paragraph"
"návrh pojistné smlouvy – dostatečně určitá nabídka, kterou pojistitel podává","False","False","False","False","paragraph"
"zájemci o pojištění s úmyslem uzavřít s ním pojistnou smlouvu (dále také jen","False","False","True","False","paragraph"
"„návrh“),","False","False","True","False","paragraph"
"pojistka – potvrzení o uzavření pojistné smlouvy vystavené pojistitelem","False","False","False","False","paragraph"
"pojistníkovi,","False","False","True","False","paragraph"
"pojistné nebezpečí – možná příčina vzniku pojistné události, která je jako","False","False","False","False","paragraph"
"pojistná událost blíže označená u jednotlivého pojištění v pojistných podmínkách","False","False","True","False","paragraph"
"nebo v pojistné smlouvě, pokud není stanoveno jinak,","False","False","True","False","paragraph"
"pojistné riziko – míra pravděpodobnosti vzniku pojistné události vyvolané","False","False","False","False","paragraph"
"pojistným nebezpečím; pojistné podmínky dále stanoví, kterou změnu nebo","False","False","True","False","paragraph"
"zánik pojistného rizika jsou pojistník a pojištěný povinni bez zbytečného odkladu","False","False","True","False","paragraph"
"oznámit pojistiteli,","False","False","True","False","paragraph"
"02/2019 ? nahodilá událost – událost, u které není jisté, zda v době trvání pojištění vůbec","False","False","False","False","paragraph"
"nastane nebo není známa doba jejího vzniku,","False","False","True","False","paragraph"
"pojistná událost – nahodilá událost blíže popsaná v pojistných podmínkách pro","False","False","False","False","paragraph"
"jednotlivé pojištění nebo v pojistné smlouvě, se kterou je spojen vznik povinnosti","False","False","True","False","paragraph"
"IN–IS pojistitele poskytnout pojistné plnění,","False","False","False","False","paragraph"
"pojistné plnění (dále také jen „plnění“) – peněžní plnění poskytnuté pojistitelem","False","False","False","False","paragraph"
"v případě vzniku pojistné události, která nastala v souladu s pojistnou smlouvou","False","False","True","False","paragraph"
"a pojistnými podmínkami,","False","False","True","False","paragraph"
"čekací doba - část pojistné doby, po kterou nevzniká pojistiteli povinnost","False","False","False","False","paragraph"
"poskytnout pojistné plnění z událostí, které by jinak byly pojistnými událostmi,","False","False","True","False","paragraph"
"obnosové pojištění – pojištění, které zavazuje pojistitele poskytnout v případě","False","False","False","False","paragraph"
"pojistné události jednorázové či opakované pojistné plnění ve sjednaném","False","False","False","False","paragraph"
"rozsahu,","False","False","True","False","paragraph"
"plná invalidita – invalidita 3. stupně dle zákona č. 155/1995 Sb.,","False","False","False","False","paragraph"
"částečná invalidita – invalidita 1. a 2. stupně dle zákona č. 155/1995 Sb.,","False","False","False","False","paragraph"
"tři stupně invalidity dle § 39 zákona č. 155/1995 Sb.:","False","False","False","False","paragraph"
"invalidita 1. stupně – pokles pracovní schopnosti nejméně o 35 %, nejvíce","False","False","False","False","paragraph"
"však o 49 %,","False","False","True","True","paragraph"
"invalidita 2. stupně – pokles pracovní schopnosti nejméně o 50 %, nejvíce","False","False","False","False","paragraph"
"však o 69 %,","False","False","True","True","paragraph"
"invalidita 3. stupně – pokles pracovní schopnosti nejméně o 70 %,","False","False","False","False","paragraph"
"pojistný zájem - oprávněná potřeba ochrany před následky pojistné události,","False","False","False","False","paragraph"
"především:","False","False","True","False","paragraph"
"pojistník má pojistný zájem na vlastním životě a zdraví; má se za to, že","False","False","False","False","paragraph"
"pojistník má pojistný zájem i na životě a zdraví jiné osoby, osvědčí-li zájem","False","False","True","False","paragraph"
"podmíněný vztahem k této osobě, ať již vyplývá z příbuzenství nebo je","False","False","True","False","paragraph"
"podmíněn prospěchem či výhodou z pokračování jejího života,","False","False","False","False","paragraph"
"dal-li pojištěný souhlas k pojištění, má se za to, že pojistný zájem pojistníka byl","False","False","False","False","paragraph"
"prokázán,","False","False","True","False","paragraph"
"pojistil-li pojistník vědomě neexistující pojistný zájem, ale pojistitel o tom","False","False","True","False","paragraph"
"nevěděl ani nemohl vědět, je smlouva neplatná; pojistiteli však náleží odměna","False","False","True","False","paragraph"
"odpovídající pojistnému až do doby, kdy se o neplatnosti dozvěděl,","False","False","True","False","paragraph"
"územní platnost Evropa – státy Evropské unie, Spojené království Velké Británie","False","False","False","False","paragraph"
"a Severního Irska, Švýcarsko, Norsko, Island, Černá Hora, Bosna a Hercegovina,","False","False","True","False","paragraph"
"Srbsko, Makedonie, Andorra, Lichtenštejnsko, Monako, San Marino a Vatikán.","False","False","True","True","paragraph"
"Článek 1.2.","False","False","True","False","paragraph"
"Rozsah pojištění","False","False","True","False","paragraph"
"(1) Pojistitel sjednává jako obnosové pojištění následující druhy pojištění nebo","False","False","True","False","paragraph"
"připojištění (dále také jen ""pojištění"") pro případ:","False","False","True","False","paragraph"
"• smrti,","False","False","True","False","paragraph"
"• smrti nebo dožití,","False","False","True","False","paragraph"
"• smrti následkem úrazu,","False","False","True","False","paragraph"
"• trvalého tělesného poškození následkem úrazu s lineárním plněním,","False","False","True","False","paragraph"
"• trvalého tělesného poškození následkem úrazu s progresivním plněním,","False","False","True","False","paragraph"
"• léčení úrazu,","False","False","True","False","paragraph"
"• pobytu v nemocnici,","False","False","True","False","paragraph"
"• rekonvalescence,","False","False","True","False","paragraph"
"• pracovní neschopnosti,","False","False","True","False","paragraph"
"• chirurgického zákroku,","False","False","True","False","paragraph"
"• závažných onemocnění,","False","False","True","False","paragraph"
"• invalidity,","False","False","True","False","paragraph"
"• zproštění od placení pojistného.","False","False","True","False","paragraph"
"(2) Pojistitel může sjednávat i jiné druhy pojištění. Pokud takové pojištění není","False","False","True","False","paragraph"
"upraveno Zvláštními pojistnými podmínkami nebo pojistnou smlouvou, platí pro","False","False","True","False","paragraph"
"ně ustanovení těchto Všeobecných pojistných podmínek.","False","False","True","False","paragraph"
"(3) V jedné pojistné smlouvě lze současně sjednat několik druhů tarifů. Pokud není","False","False","True","False","paragraph"
"v pojistných podmínkách dále stanoveno jinak, každý ze sjednaných tarifů (ať","False","False","True","False","paragraph"
"už pojištění nebo připojištění) se považuje za samostatnou pojistnou smlouvu.","False","False","True","False","paragraph"
"Pokud z povahy právního jednání nebo z jeho obsahu nevyplývá, že se právní","False","False","False","False","paragraph"
"jednání týká pouze jednoho tarifu, vztahuje se právní jednání na všechny","False","False","True","False","paragraph"
"sjednané tarify (pojištění i připojištění).","False","False","True","False","paragraph"
"(4) Pojistná smlouva se řídí právním řádem České republiky.","False","False","True","False","paragraph"
"(5) Územní platnost pojištění není omezena, není-li v pojistných podmínkách","False","False","True","False","paragraph"
"stanoveno nebo v pojistné smlouvě dohodnuto jinak.","False","False","True","False","paragraph"
"Článek 1.3.","False","False","True","False","paragraph"
"Uzavření a změna pojistné smlouvy","False","False","True","False","paragraph"
"(1) Pojistná smlouva a všechna právní jednání týkající se pojištění musí mít","False","False","True","False","paragraph"
"písemnou formu, pokud není dohodnuto jinak. Písemná forma je zachována","False","False","True","False","paragraph"
"i při právním jednání učiněném elektronickými nebo jinými technickými","False","False","True","False","paragraph"
"prostředky umožňujícími zachycení jeho obsahu a určení jednající osoby.","False","False","True","False","paragraph"
"(2) Návrh pojistné smlouvy podává pojistitel a nedílnou součástí návrhu jsou též","False","False","True","False","paragraph"
"pojistné podmínky pojistitele. S návrhem pojistné smlouvy a jeho nedílnými","False","False","True","False","paragraph"
"součástmi předkládá pojistitel rovněž další dokumenty v souladu s obecně","False","False","True","False","paragraph"
"závaznými právními předpisy; tyto dokumenty jsou uvedeny v návrhu pojistné","False","False","True","False","paragraph"
"smlouvy.","False","False","True","False","paragraph"
"(3) Návrh pojistné smlouvy zaniká, jestliže zájemce o pojištění návrh nepřijal bez","False","False","True","False","paragraph"
"zbytečného odkladu po jeho obdržení. Návrh pojistné smlouvy nelze přijmout","False","False","True","False","paragraph"
"zaplacením pojistného, pokud není dohodnuto jinak.","False","False","True","False","paragraph"
"(4) Pojistná smlouva je uzavřena okamžikem, kdy pojistitel obdrží včasné přijetí","False","False","True","False","paragraph"
"návrhu zájemcem o pojištění, a to doručením do sídla pojistitele nebo na","False","False","True","False","paragraph"
"kontaktní adresu pojistitele, nejdéle ve lhůtě 2 měsíců od data podpisu návrhu","False","False","True","False","paragraph"
"zájemcem o pojištění. Pojistné podmínky ve smyslu úvodního ustanovení jsou","False","False","True","False","paragraph"
"nedílnou součástí pojistné smlouvy.","False","False","True","False","paragraph"
"(5) Obsahuje-li přijetí návrhu dodatek nebo jakoukoliv, i nepodstatnou, změnu","False","False","True","False","paragraph"
"oproti původnímu návrhu, považuje se takové přijetí za nový návrh. Jestliže","False","False","True","False","paragraph"
"druhá strana nepřijme tento nový návrh ve lhůtě 1 měsíce ode dne, kdy jí byl","False","False","True","False","paragraph"
"doručen, považuje se návrh za odmítnutý a pojistná smlouva není uzavřena.","False","False","True","False","paragraph"
"(6) Při sjednávání pojistné smlouvy jsou zájemce o pojištění, pojistník a pojištěný","False","False","True","False","paragraph"
"povinni pravdivě a úplně zodpovědět písemné dotazy pojistitele týkající se","False","False","True","False","paragraph"
"sjednávaného pojištění a zdravotního stavu pojištěného a nezamlčet nic","False","False","True","False","paragraph"
"Life","False","False","True","True","paragraph"
"Kontaktní adresa: AXA životní pojišťovna a.s., Úzká 488/8, 602 00 Brno, Česká republika","False","False","True","False","paragraph"
"512601 Sídlo společnosti: AXA životní pojišťovna a.s., Lazarská 13/8, 120 00 Praha 2, Česká republika","False","False","False","False","paragraph"
"AXA linka: +420 292 292 292, Fax: +420 225 021 200, E-mail: info@axa.cz, www.axa.cz","False","False","True","False","paragraph"
"IČ: 61 85 95 24, společnost je zapsána v obchodním rejstříku vedeném Městským soudem v Praze, oddíl B, vložka 2831","False","False","True","False","paragraph"
"Strana 1","False","False","True","True","paragraph"
