"line","is_font_bigger","is_different_style","is_font_unique","is_title_case","label"
"Fuera de horas:","False","True","True","False","heading"
"Horario de oficina.","False","False","True","False","paragraph"
"Lunes-viernes: 07.00-22.00. Sábado y domingo: 07.00-21.00.","False","False","True","False","paragraph"
"No es posible recoger o devolver el vehículo fuera de horas.","False","False","True","False","paragraph"
"Circular por otro país / otras islas:","False","True","True","False","heading"
"No se permite llevar el vehículo a las otras islas Baleares.","False","False","True","False","paragraph"
"Seguro adicional por llevar el vehículo a Portugal/Gibraltar/Andorra/Francia: 9 €/día (min.18 €, max.90","False","False","True","False","paragraph"
"€ por alquiler).","False","False","True","False","paragraph"
"No está permitido llevar el coche a países distintos de los que figuren en las condiciones.","False","False","True","False","paragraph"
"No se permite llevar el vehículo con ferry o avión.","False","False","True","False","paragraph"
"Conducir por territorio no autorizado: 200 €.","False","False","True","False","paragraph"
"Cargo por gestión de multas:","False","True","True","False","heading"
"Gestión de multas: 40 €. (Esta tasa se cobrará en caso de recibir una multa de tráfico durante su","False","False","True","False","paragraph"
"alquiler, como por ejemplo multas por exceso de velocidad o de estacionamiento. Tenga en cuenta","False","False","True","False","paragraph"
"que esta tasa no paga el importe de la multa).","False","False","True","False","paragraph"
"Tasa de administración de daños:","False","True","True","False","heading"
"Tasa de administración de daños: 50 €.","False","False","True","False","paragraph"
"Otros:","False","True","True","True","heading"
"No está permitido devolver el coche en una oficina distinta a la de la recogida. En caso de devolver el","False","False","True","False","paragraph"
"coche en una oficina distinta se cobrará una penalización de 200 €.","False","False","True","False","paragraph"
"Si recoge el coche en una oficina distinta a la oficina indicada en su reserva por desvío del vuelo: 40 €.","False","False","True","False","paragraph"
"(Sujeto a disponibilidad).","False","False","True","False","paragraph"
"Penalización por dejar el coche aparcado en el aparcamiento de Record durante el periodo de alquiler:","False","False","True","False","paragraph"
"25 €/día.","False","False","True","False","paragraph"
"Penalización por dejar el coche aparcado en el aparcamiento público al final del alquiler: 30 € + el","False","False","True","False","paragraph"
"tiquet del aparcamiento.","False","False","True","False","paragraph"
"Penalización por devolver el coche tarde (más tarde de la hora establecida en el contrato de alquiler) o","False","False","True","False","paragraph"
"abondono del vehículo: 40 €/día + precio alquiler de ese día.","False","False","True","False","paragraph"
"Penalización por limpieza especial: 95 €.","False","False","True","False","paragraph"
"No se permitirá ni fumar en el coche de alquiler. En caso de infringir estas normas, se cobrará un","False","False","True","False","paragraph"
"cargo de 50 € de limpieza especial.","False","False","True","False","paragraph"
"Error de repostaje: 250 €.","False","False","True","False","paragraph"
"Daño, pérdida y robo de las llaves: 250 €.","False","False","True","False","paragraph"
"Por favor tenga en cuenta que tiene hasta 6 horas de cortesía para la recogida de su reserva. Si no se","False","False","True","False","paragraph"
"recoge el coche en este plazo, el proveedor puede cancelar su reserva. Tenga en cuenta que este","False","False","True","False","paragraph"
"tiempo de cortesía está siempre sujeto a disponibilidad.","False","False","True","False","paragraph"
"El alquiler realizado no va necesariamente vinculado a un vehículo concreto (marca-modelo, color,","False","False","True","False","paragraph"
"equipamiento, etc.) sino a un grupo de vehículos de similares características técnicas y de","False","False","True","False","paragraph"
"habitabilidad. El vehículo que se muestra en el Bono de confirmación podrá ser sustituido por un","False","False","True","False","paragraph"
"coche similar dependiendo de la flota disponible en la oficina local.","False","False","True","False","paragraph"
"En caso de accidente o daños al vehículo, deberá ponerse en contacto con el proveedor","False","False","True","False","paragraph"
"inmediatamente. Tendrá que rellenar un parte de accidente para el seguro. En caso contrario no está","False","False","True","False","paragraph"
"garantizada la cobertura por el seguro.","False","False","True","False","paragraph"
"Política de cancelación:","False","True","True","False","heading"
"Esta reserva es una oferta especial y por lo tanto no reembolsable. No es posible cancelar ni modificar","False","False","True","False","paragraph"
"la reserva. No habrá ninguna devolución si el coche no ha sido recogido.","False","False","True","False","paragraph"
"Tramitar una incidencia:","False","True","True","False","heading"
"La sección Ayuda le ofrece la posibilidad de presentar una reclamación por cualquier incidencia que","False","False","False","False","paragraph"
"haya podido surgir durante el alquiler del vehículo.","False","False","True","False","paragraph"
