"line","word_count","font_size","is_bold","color","title_case","label"
"50%","1","10.28","False","#000000","True","paragraph"
"For fibre glass components 30%","5","10.28","False","#000000","False","paragraph"
"For all parts made of glass","6","10.28","False","#000000","False","paragraph"
"Rate of depreciation for all other","6","10.28","False","#000000","False","paragraph"
"will be as per the following schedule:","7","10.28","False","#000000","False","paragraph"
"Nil","1","10.28","False","#000000","True","paragraph"
"parts including wooden parts","4","10.28","False","#000000","False","paragraph"
"Bharti AXA General Insurance Co. Ltd.","6","7.987","False","#000000","True","paragraph"
"First Floor, Ferns Icon, Survey No. 28, Doddanekundi, Bangalore- 560 037.","11","8.995","False","#000000","True","paragraph"
"ST Registration No.: AADCB2008DST001 Co. Registration No.: U66030KA2007PLC043362","8","8.995","False","#000000","True","paragraph"
"Rate of Depreciation for painting: In the case of painting, the depreciation rate","13","10.28","False","#000000","False","paragraph"
"of 50% shall be applied only on the material cost of total painting charges. In case","16","10.28","False","#000000","False","paragraph"
"of a consolidated bill for painting charges, the material component shall be","12","10.28","False","#000000","False","paragraph"
"considered as 25% of total painting charges for the purpose of applying the","13","10.28","False","#000000","False","paragraph"
"depreciation.","1","10.28","False","#000000","False","paragraph"
"The Company shall not be liable to make any payment in respect of:","13","10.28","False","#000000","False","paragraph"
"a) Consequential loss, depreciation, wear and tear, mechanical or","9","10.28","False","#000000","False","paragraph"
"electrical breakdown failures or breakages;","5","10.28","False","#000000","False","paragraph"
"b) Damage to Tyres and Tubes unless the vehicle insured is damaged at","13","10.28","False","#000000","False","paragraph"
"the same time in which case the liability of the Company shall be limited","14","10.28","False","#000000","False","paragraph"
"to 50% of the cost of replacement.","7","10.28","False","#000000","False","paragraph"
"c) Loss of or damage to accessories by burglary housebreaking or theft","12","10.28","False","#000000","False","paragraph"
"unless the vehicle is stolen at the same time; and","10","10.28","False","#000000","False","paragraph"
"d) Any accidental loss or damage suffered whilst the insured or any","12","10.28","False","#000000","False","paragraph"
"person driving the vehicle with the knowledge and consent of the","11","10.28","False","#000000","False","paragraph"
"insured is under the influence of intoxicating liquor or drugs.","10","10.28","False","#000000","False","paragraph"
"In the event of the vehicle being disabled by reason of loss or damage covered","15","10.28","False","#000000","False","paragraph"
"under this Policy the Company will bear the reasonable cost of protection and","13","10.28","False","#000000","False","paragraph"
"removal to the nearest repairer and of redelivery to the Insured but not exceeding","14","10.28","False","#000000","False","paragraph"
"in all Rs.300/- in respect of any one accident.","9","10.28","False","#000000","False","paragraph"
"The insured may authorise the repair of the vehicle necessitated by damage for","13","10.28","False","#000000","False","paragraph"
"which the Company may be liable under this Policy provided that:-","11","10.28","False","#000000","False","paragraph"
"a) the estimated cost of such repair including replacements, if any, does","12","10.28","False","#000000","False","paragraph"
"not exceed Rs.150/-","3","10.28","False","#000000","False","paragraph"
"b) the Company is furnished forthwith a detailed estimate of the cost of","13","10.28","False","#000000","False","paragraph"
"repairs and","2","10.28","False","#000000","False","paragraph"
"c) the insured shall give the Company every assistance to see that such","13","10.28","False","#000000","False","paragraph"
"repair is necessary and the charges are reasonable.","8","10.28","False","#000000","False","paragraph"
"1 of 4","3","15.42","False","#000000","True","paragraph"
