"line","word_count","font_size","is_bold","color","title_case","label"
"More complex mobile robots are also in use. They have built-in sensors and scanners, as well as","17","13.257","False","#000000","False","paragraph"
"software that allows them to detect their surroundings and choose the most efficient route so that a","17","13.257","False","#000000","False","paragraph"
"product is not necessarily placed in the same location every time. These more complex robots are","16","13.257","False","#000000","False","paragraph"
"more flexible and adaptable, but they are still quite far away from what biological systems can do.","17","13.257","False","#000000","False","paragraph"
"IMD – www.imd.org","3","10.701","False","#000000","False","paragraph"
"Page 2/3","2","10.701","False","#000000","True","paragraph"
"TESLA’S PROBLEM: OVERESTIMATING AUTOMATION, UNDERESTIMATING HUMANS | Elon Musk's Tesla has serious","12","10.701","False","#000000","False","paragraph"
"production problems","2","10.701","False","#000000","False","paragraph"
"T his could be a problem for overly automated factories where small physical discrepancies (a","15","13.257","False","#000000","False","paragraph"
"broken wheel, wear and tear on the ground, imprecisely positioned parts) can rapidly accumulate","14","13.257","False","#000000","False","paragraph"
"and result in unpredictable situations (a component is not where it should be, a robot is missing).","17","13.257","False","#000000","False","paragraph"
"When a process changes or the factory starts making a new product, then there is a need to","18","13.257","False","#000000","False","paragraph"
"reconfigure the equipment and find a different solution. This is not yet entirely within reach of AI and","18","13.257","False","#000000","False","paragraph"
"robotics.","1","13.257","False","#000000","False","paragraph"
"Full automation","2","13.884","True","#000000","False","heading"
"Musk has publicly noted his desire to create a fully autonomous factory. His underlying goal is to","17","13.257","False","#000000","False","paragraph"
"overcome the limits of human speed. With greater speed, higher outputs can be achieved. But in","16","13.257","False","#000000","False","paragraph"
"complex environments, such as a highly automated factory, there is a need for highly adaptable","15","13.257","False","#000000","False","paragraph"
"robots that can respond to unforeseen situations and to each other like biological systems do.","15","13.257","False","#000000","False","paragraph"
"Introducing that sort of biological resilience in robotics and AI requires further research.","13","13.257","False","#000000","False","paragraph"
"The first involves testing robotic automation within a defined set of processes, such as picking raw","16","13.257","False","#000000","False","paragraph"
"material and placing it on the assembly line. The second involves expanding that test to multiple","16","13.257","False","#000000","False","paragraph"
"functions and processes, such as combining the raw material and packaging the product. The third","15","13.257","False","#000000","False","paragraph"
"stage is to deploy robotic co-workers and adaptive AI as human assistants. Today, this is the best","17","13.257","False","#000000","False","paragraph"
"we can aim for.","4","13.257","False","#000000","True","paragraph"
"It is not yet clear when we will have the technology for full automation without human intervention","17","13.257","False","#000000","False","paragraph"
"(stage four) and what form it will take but Musk should be praised for trying. He may have","18","13.257","False","#000000","False","paragraph"
"underestimated humans but what he is learning is precious and will help him to drive ahead of","17","13.257","False","#000000","False","paragraph"
"others in the future.","4","13.257","False","#000000","False","paragraph"
"B ettina Büchel is Professor of Strategy and Organization at IMD.","11","13.177","False","#000000","False","paragraph"
"D ario Floreano is Professor of Robotics and A.I., EPFL- École Polytechnique Fédérale de Lausanne","15","13.177","False","#000000","False","paragraph"
"Swiss Federal Institute of Technology in Lausanne","7","13.177","False","#000000","True","paragraph"
"IMD and EPFL jointly run TransformTECH, to help participants use new technology in their business","15","13.177","False","#000000","False","paragraph"
"transformations.","1","13.177","False","#000000","False","paragraph"
"T his article was originally published in The Conversation.","9","13.177","False","#000000","False","paragraph"
"IMD – www.imd.org","3","10.701","False","#000000","False","paragraph"
"Page 3/3","2","10.701","False","#000000","True","paragraph"
