"line","word_count","font_size","is_bold","color","title_case","label"
"CLAIMS PROCEDURE ..................................................................... 15","4","10.621","False","#000000","False","paragraph"
"COMPLAINTS PROCEDURE ........................................................... 16","4","10.621","False","#000000","False","paragraph"
"USE OF YOUR PERSONAL DATA .................................................. 16","7","10.621","False","#000000","False","paragraph"
"I NTRODUCTION","2","13.968","True","#000000","True","paragraph"
"This document is not a contract of insurance but summarises the","11","10.621","False","#000000","False","paragraph"
"benefits provided to you by virtue of your holding an Ulster Bank","12","10.621","False","#000000","False","paragraph"
"Black MasterCard. The provision of those benefits is enabled by an","11","10.621","False","#000000","False","paragraph"
"insurance policy held by and issued to Ulster Bank by Inter Partner","12","10.621","False","#000000","False","paragraph"
"Assistance (policy number XXXX).","4","10.621","False","#000000","False","paragraph"
"U lster Bank is the only policyholder under the insurance policy and","12","10.621","False","#000000","False","paragraph"
"only it has direct rights under the policy against the insurer. This","12","10.621","False","#000000","False","paragraph"
"agreement does not give you direct rights under the policy of","11","10.621","False","#000000","False","paragraph"
"insurance. Strict compliance with the terms and conditions of this","10","10.621","False","#000000","False","paragraph"
"agreement is required if you are to receive its benefit.","10","10.621","False","#000000","False","paragraph"
"E LIGIBILITY","2","10.621","False","#000000","True","paragraph"
"The benefits summarised in this document are dependent upon you","10","10.621","False","#000000","False","paragraph"
"being a valid Ulster Bank Black MasterCard Cardholder at the time","11","10.621","False","#000000","False","paragraph"
"of any incident giving rise to a claim. Ulster Bank will give you notice","14","10.621","False","#000000","False","paragraph"
"if there are any material changes to these terms and conditions or if","13","10.621","False","#000000","False","paragraph"
"the policy supporting the benefits available under this agreement is","10","10.621","False","#000000","False","paragraph"
"cancelled or expires without renewal on equivalent terms.","8","10.621","False","#000000","False","paragraph"
"T his is your benefit guide and agreement with us. It contains details","13","10.621","False","#000000","False","paragraph"
"of benefits, conditions and exclusions relating to Ulster Bank Black","10","10.621","False","#000000","False","paragraph"
"MasterCard Cardholders and is the basis on which all claims you","11","10.621","False","#000000","False","paragraph"
"make will be settled.","4","10.621","False","#000000","False","paragraph"
"I NSURER","2","11.979","False","#000000","True","paragraph"
"AXA Travel Insurance Draft Ulster Bank Black MasterCard NI - 11 2011","12","10.621","False","#000000","True","paragraph"
"Benefits under this policy are underwritten by Inter Partner","9","10.621","False","#000000","False","paragraph"
"Assistance (IPA), whose registered branch office in Ireland is 10/11","10","10.621","False","#000000","False","paragraph"
"Mary Street, Dublin 1, Ireland (company number 906006) and is","10","10.621","False","#000000","False","paragraph"
"regulated by the Central Bank of Ireland. IPA is a branch of Inter","13","10.621","False","#000000","False","paragraph"
"Partner Assistance SA, a Belgian firm of Avenue Louise, 166 bte1,","11","10.621","False","#000000","False","paragraph"
"1050, Brussels, which is authorised in Belgium by l’Autorité des","10","10.621","False","#000000","False","paragraph"
"Services et Marchés Financiers and is authorised and subject to","10","10.621","False","#000000","False","paragraph"
"limited regulation by the Financial Services Authority (FSA) in the","10","10.621","False","#000000","False","paragraph"
"United Kingdom. Details about the extent of the authorisation and","10","10.621","False","#000000","False","paragraph"
"regulation by the FSA are available from us on request. Some of the","13","10.621","False","#000000","False","paragraph"
"services under this Policy will be provided by AXA Travel Insurance","11","10.621","False","#000000","False","paragraph"
"(company number 426087), of the same Ireland address. All","9","10.621","False","#000000","False","paragraph"
"companies are members of the AXA Assistance Group.","8","10.621","False","#000000","False","paragraph"
"P OLICYHOLDER","2","11.979","False","#000000","True","paragraph"
"Ulster Bank Ltd, 11 - 16 Donegal Square East, Belfast BT1 5UB,","12","10.621","False","#000000","True","paragraph"
"Northern Ireland, United Kingdom.","4","10.621","False","#000000","True","paragraph"
"IMPORTANT INFORMATION","2","13.968","True","#000000","True","heading"
"Claims arising directly or indirectly from any pre-existing","8","10.621","False","#000000","False","paragraph"
"medical conditions are not covered.","5","10.621","False","#000000","False","paragraph"
"The benefits will not cover you when you are travelling against","11","10.621","False","#000000","False","paragraph"
"the advice of a medical practitioner (or would be travelling","10","10.621","False","#000000","False","paragraph"
"against the advice of a medical practitioner had you sought","10","10.621","False","#000000","False","paragraph"
"his/her advice);","2","10.621","False","#000000","False","paragraph"
"The benefits will not cover you when you are travelling with the","12","10.621","False","#000000","False","paragraph"
"intention of obtaining medical treatment or consultation abroad;","8","10.621","False","#000000","False","paragraph"
"The benefits will not cover you if you have any undiagnosed","11","10.621","False","#000000","False","paragraph"
"symptoms that require attention or investigation in the future (that","10","10.621","False","#000000","False","paragraph"
"is symptoms for which you are awaiting investigations or","9","10.621","False","#000000","False","paragraph"
"consultations, or awaiting results of investigations, where the","8","10.621","False","#000000","False","paragraph"
"underlying cause has not been established).","6","10.621","False","#000000","False","paragraph"
"If injury, illness loss, theft or damage happens you should","10","10.621","False","#000000","False","paragraph"
"immediately call AXA Assistance on +XXXX to report a medical","10","10.621","False","#000000","False","paragraph"
"emergency, request repatriation, report any loss, theft or","8","10.621","False","#000000","False","paragraph"
"damage.","1","10.621","False","#000000","False","paragraph"
"In the event of curtailment necessitating your early return home","10","10.621","False","#1a1717","False","paragraph"
"you must contact AXA Assistance. The service is available to","10","10.621","False","#1a1717","False","paragraph"
"you and operates 24 hours a day, 365 days a year for advice","13","10.621","False","#1a1717","False","paragraph"
"and assistance with your return home. AXA Assistance will","9","10.621","False","#1a1717","False","paragraph"
"arrange transport home when you have notice of serious illness,","10","10.621","False","#1a1717","False","paragraph"
"imminent demise, or death of a close relative at home.","10","10.621","False","#1a1717","False","paragraph"
"In order to be eligible to receive benefits under this Benefit","11","10.621","False","#000000","False","paragraph"
"Schedule for Sections B - M, you must charge 100% of the total","13","10.621","False","#000000","False","paragraph"
"cost of pre-booked transport and/or accommodation to your","8","10.621","False","#000000","False","paragraph"
"covered card, provided this is booked a minimum of 2 nights in","12","10.621","False","#000000","False","paragraph"
"advance.","1","10.621","False","#000000","False","paragraph"
"In order to be eligible to receive benefits under this benefit","11","10.621","False","#000000","False","paragraph"
"schedule for Sections N, P – S, you will only be covered if 100%","14","10.621","False","#000000","False","paragraph"
"of the total cost has been charged to the covered card:","11","10.621","False","#000000","False","paragraph"
"Section N – Rental Car Collision Damage Waiver – cover for","11","10.621","False","#000000","False","paragraph"
"vehicles hired with the covered card;","6","10.621","False","#000000","False","paragraph"
"Section P – Ticket Cancellation – cover for event ticket(s)","10","10.621","False","#000000","False","paragraph"
"purchased with the covered card;","5","10.621","False","#000000","False","paragraph"
"Section Q – Theft of Handbag and/or Wallet in Explainable","10","10.621","False","#000000","False","paragraph"
"Circumstances – cover for handbag/wallet purchased with the","8","10.621","False","#000000","False","paragraph"
"covered card;","2","11.124","True","#000000","False","paragraph"
"Section R – ATM Assault – for cash taken from the ATM machine","13","10.621","False","#000000","False","paragraph"
"with the covered card, and","5","10.621","False","#000000","False","paragraph"
"Section S – Extended Warranty – cover for eligible items","10","10.621","False","#000000","False","paragraph"
"purchased with the covered card.","5","10.621","False","#000000","False","paragraph"
"These benefits will be governed by the law of England and Wales","12","10.621","False","#000000","False","paragraph"
"unless we have specifically agreed in writing otherwise.","8","10.621","False","#000000","False","paragraph"
"The maximum age limit for medical benefits in Section H –","11","10.621","False","#000000","False","paragraph"
"Emergency Medical and Other Expenses Abroad and Section I –","10","10.621","False","#000000","True","paragraph"
"Hospital Benefit and benefits related to a medical condition in","10","10.621","False","#000000","False","paragraph"
"Section C – Cancellation and Curtailment Charges is 75 years","10","10.621","False","#000000","False","paragraph"
"inclusive.","1","10.621","False","#000000","False","paragraph"
"You are covered worldwide for trips of 60 consecutive days. The","11","10.621","False","#000000","False","paragraph"
"cover is limited to a total of 183 days in any 12 month period.","14","10.621","False","#000000","False","paragraph"
"Trips must begin and end in the country of residence. Any trip","12","10.621","False","#000000","False","paragraph"
"2","1","10.621","False","#000000","True","paragraph"
"solely within the country of residence is only covered where","10","10.621","False","#000000","False","paragraph"
"you have pre - booked at least two nights’ accommodation in a","12","10.621","False","#000000","False","paragraph"
"hotel, motel, holiday camp, bed and breakfast, holiday cottage or","10","10.621","False","#000000","False","paragraph"
"similar accommodation rented for a fee.","6","10.621","False","#000000","False","paragraph"
"DEFINITIONS","1","13.968","True","#000000","True","heading"
"Any word or expression to which a specific meaning has been","11","10.621","False","#000000","False","paragraph"
"attached will bear the same meaning throughout this Benefit","9","10.621","False","#000000","False","paragraph"
"Schedule and is highlighted in bold print.","7","10.621","False","#000000","False","paragraph"
"Y ou/your/beneficiary(ies)","2","11.124","True","#000000","False","paragraph"
"the Cardholder and his/her spouse or legal partner (any couple,","10","10.621","False","#000000","False","paragraph"
"including same-sex, in a common law relationship living permanently","9","10.621","False","#000000","False","paragraph"
"at the same address), their children, aged under 25 who are","11","10.621","False","#000000","False","paragraph"
"financially dependent (according to the regulations of the country of","10","10.621","False","#000000","False","paragraph"
"residence) on the Cardholder, all living in the country of","10","10.621","False","#000000","False","paragraph"
"residence.","1","11.124","True","#000000","False","paragraph"
"B eneficiaries are covered for benefits when travelling independently","9","10.621","False","#000000","False","paragraph"
"of one another with the exception of:","7","10.621","False","#000000","False","paragraph"
"Section E – Delayed Departure/Abandonment;","5","10.621","False","#000000","True","paragraph"
"Section D – Missed Departure/Missed Connection","6","10.621","False","#000000","True","paragraph"
"Section J – Personal Belongings and Personal Money","8","10.621","False","#000000","True","paragraph"
"where all beneficiaries must be travelling on the trip with and to the","13","10.621","False","#000000","False","paragraph"
"same destination as the Cardholder.","5","10.621","False","#000000","False","paragraph"
"T he maximum age limit for medical benefits in Section H –","12","10.621","False","#000000","False","paragraph"
"Emergency Medical and Other Expenses Abroad and Section I –","10","10.621","False","#000000","True","paragraph"
"Hospital Benefit and benefits related to a medical condition in","10","10.621","False","#000000","False","paragraph"
"Section C – Cancellation and Curtailment Charges is 75 years","10","10.621","False","#000000","False","paragraph"
"inclusive.","1","10.621","False","#000000","False","paragraph"
"W e/us/our","2","11.124","True","#000000","False","paragraph"
"Inter Partner Assistance, 10/11 Mary Street, Dublin 1, Ireland","9","10.621","False","#000000","True","paragraph"
"and/or Inter Partner Assistance SA (IPA), Avenue Louise, 166 bte1,","10","10.621","False","#000000","False","paragraph"
"1050, Brussels, Belgium and/or AXA Travel Insurance of the same","10","10.621","False","#000000","False","paragraph"
"Irish address. All companies are members of the AXA Assistance","10","10.621","False","#000000","False","paragraph"
"Group.","1","10.621","False","#000000","True","paragraph"
"A dverse weather conditions","4","11.124","True","#000000","False","paragraph"
"rain, wind, fog, thunder or lightening storm, flood, snow, sleet, hail,","11","10.621","False","#000000","False","paragraph"
"hurricane, cyclone, tornado or tropical storm which is not caused by","11","10.621","False","#000000","False","paragraph"
"or has not originated from a geological or catastrophic event such as","12","10.621","False","#000000","False","paragraph"
"but not limited to an earthquake, volcano or tsunami.","9","10.621","False","#000000","False","paragraph"
"A XA Assistance","3","11.124","True","#000000","True","paragraph"
"the service provider, arranged by AXA Travel Insurance 10/11","9","10.621","False","#000000","False","paragraph"
"Mary Street, Dublin 1, Ireland (company number 426087).","8","10.621","False","#000000","False","paragraph"
"B enefit Table","3","11.124","True","#000000","False","paragraph"
"the table listing the benefit amounts on page 1 and 2.","11","10.621","False","#000000","False","paragraph"
"B odily injury","3","11.124","True","#000000","False","paragraph"
"an identifiable physical injury caused by a sudden, violent, external,","10","10.621","False","#000000","False","paragraph"
"unexpected specific event. Injury as a result of your unavoidable","10","10.621","False","#000000","False","paragraph"
"exposure to the elements shall be deemed to be a bodily injury.","12","10.621","False","#000000","False","paragraph"
"C ardholder","2","11.124","True","#000000","False","paragraph"
"the holder of a covered card, the card being valid and the account","13","10.621","False","#000000","False","paragraph"
"in good standing at the time of the incident.","9","10.621","False","#000000","False","paragraph"
"C lose business associate","4","11.124","True","#000000","False","paragraph"
"any person whose absence from business for one or more","10","10.621","False","#000000","False","paragraph"
"complete days at the same time as your absence prevents the","11","10.621","False","#000000","False","paragraph"
"proper continuation of that business.","5","10.621","False","#000000","False","paragraph"
"C lose relative","3","11.124","True","#000000","False","paragraph"
"mother, father, sister, brother, spouse, partner or fiancé/fiancée or","9","10.621","False","#000000","False","paragraph"
"Common-Law Partner (any couple, including same-sex, in a common","9","10.621","False","#000000","False","paragraph"
"law relationship living permanently at the same address) daughter,","9","10.621","False","#000000","False","paragraph"
"son, including adopted daughter or son), grandparent, grandchild,","8","10.621","False","#000000","False","paragraph"
"parent-in-law, son-in-law, daughter-in-law, sister-in-law, brother-in-","5","10.621","False","#000000","False","paragraph"
"AXA Travel Insurance Draft Ulster Bank Black MasterCard NI - 11 2011","12","10.621","False","#000000","True","paragraph"
"law, step parent, step child, step sister, step brother, foster child,","11","10.621","False","#000000","False","paragraph"
"legal guardian, legal ward, of the Cardholder.","7","10.621","False","#000000","False","paragraph"
"C ountry of residence","4","11.124","True","#000000","False","paragraph"
"the country in which you legally reside.","7","10.621","False","#000000","False","paragraph"
"C overed card","3","11.124","True","#000000","False","paragraph"
"a Black MasterCard, issued by Ulster Bank, the card being valid,","11","10.621","False","#000000","False","paragraph"
"not being in arrears and the account in good standing at the time of","14","10.621","False","#000000","False","paragraph"
"the incident.","2","10.621","False","#000000","False","paragraph"
"C urtailment / curtail","4","11.124","True","#000000","False","paragraph"
"cutting short your trip outside the country of residence by","10","10.621","False","#1a1717","False","paragraph"
"returning home due to an emergency authorised by us.","9","10.621","False","#1a1717","False","paragraph"
"F ellow traveller","3","11.124","True","#000000","False","paragraph"
"friends, associates or companions of the Cardholder, each of","9","10.621","False","#1a1717","False","paragraph"
"whom have been invited by the Cardholder and are travelling on the","12","10.621","False","#1a1717","False","paragraph"
"same trip. The fellow traveller is subject to all terms, conditions and","12","10.621","False","#1a1717","False","paragraph"
"exclusions of these benefits, as those of a beneficiary, where","10","10.621","False","#1a1717","False","paragraph"
"applicable.","1","10.621","False","#1a1717","False","paragraph"
"H ome","2","11.124","True","#000000","True","paragraph"
"your normal place of residence in your country of residence.","10","11.124","False","#000000","False","paragraph"
"L oss of limb","4","11.124","True","#1a1717","True","paragraph"
"loss by physical severance, or the total and irrecoverable","9","10.621","False","#1a1717","False","paragraph"
"permanent loss of use or function of, an arm at or above the wrist","14","10.621","False","#1a1717","False","paragraph"
"joint, or a leg at or above the ankle joint.","10","10.621","False","#1a1717","False","paragraph"
"L oss of sight","4","11.124","True","#1a1717","False","paragraph"
"total and irrecoverable loss of sight in one or both eye(s); this is","13","10.621","False","#1a1717","False","paragraph"
"considered to have occurred if the degree of sight remaining after","11","10.621","False","#1a1717","False","paragraph"
"correction is 3/60 or less on the Snellen scale. (This means being","12","10.621","False","#1a1717","False","paragraph"
"able to see at 3 feet or less what you should see at 60 feet.)","15","10.621","False","#1a1717","False","paragraph"
"M edical condition(s)","3","11.124","True","#000000","False","paragraph"
"any medical or psychological disease, sickness, condition, illness","8","10.621","False","#000000","False","paragraph"
"or injury that has affected you or any close relative, travelling","11","10.621","False","#000000","False","paragraph"
"companion or person with whom you intend to stay whilst on your","12","10.621","False","#000000","False","paragraph"
"trip.","1","11.124","True","#000000","False","paragraph"
"M edical emergency","3","11.124","True","#000000","False","paragraph"
"a bodily injury or sudden and unforeseen illness suffered by you","11","10.621","False","#000000","False","paragraph"
"while you are on a trip outside the country of residence and a","13","10.621","False","#000000","False","paragraph"
"registered medical practitioner tells you that you need immediate","9","10.621","False","#000000","False","paragraph"
"medical treatment or medical attention.","5","10.621","False","#000000","False","paragraph"
"M edical practitioner","3","11.124","True","#000000","False","paragraph"
"a legally licensed member of the medical profession, recognised by","10","10.621","False","#000000","False","paragraph"
"the law of the country where treatment is provided and who, in","12","10.621","False","#000000","False","paragraph"
"rendering such treatment is practising within the scope of his/her","10","10.621","False","#000000","False","paragraph"
"licence and training, and who is not related to you or any travelling","13","10.621","False","#000000","False","paragraph"
"companion.","1","10.621","False","#000000","False","paragraph"
"M ugging","2","11.124","True","#000000","False","paragraph"
"a violent, threatening attack by an unknown third party causing","10","10.621","False","#1a1717","False","paragraph"
"actual bodily harm.","3","10.621","False","#1a1717","False","paragraph"
"P air or set","4","11.124","True","#000000","True","paragraph"
"items of personal belongings or valuables forming part of a set","11","10.621","False","#1a1717","False","paragraph"
"or which are normally used together.","6","10.621","False","#1a1717","False","paragraph"
"P eriod of cover","4","11.124","True","#000000","False","paragraph"
"cover begins for any trip commencing on or after 01/01/2012.","10","10.621","False","#000000","False","paragraph"
"Cover will end when the card account is terminated or when these","12","10.621","False","#000000","False","paragraph"
"benefits are cancelled or expire.","5","10.621","False","#000000","False","paragraph"
"T he period of any trip may not exceed 60 consecutive days. The","13","10.621","False","#000000","False","paragraph"
"cover is limited to a total of 183 days outside of the country of","14","10.621","False","#000000","False","paragraph"
"3","1","10.621","False","#000000","True","paragraph"
"residence in any 12 month period. Trips must begin and end in the","13","10.621","False","#000000","False","paragraph"
"country of residence.","3","11.124","True","#000000","False","heading"
"U nder Section C – Cancellation cover shall be operative from the","12","10.621","False","#000000","False","paragraph"
"time you pay for the trip and ceases upon commencement of your","12","10.621","False","#000000","False","paragraph"
"trip. For all other sections of the Benefit Schedule, the benefits","11","10.621","False","#000000","False","paragraph"
"commence when you leave your home or hotel, or your place of","12","10.621","False","#000000","False","paragraph"
"business (whichever is the later) to commence the trip and","10","10.621","False","#000000","False","paragraph"
"terminates at the time you return to your home, hotel or place of","13","10.621","False","#000000","False","paragraph"
"business (whichever is the earlier) on completion of the trip.","10","10.621","False","#000000","False","paragraph"
"E xtension to the period of cover","7","10.621","False","#000000","False","paragraph"
"The period of cover is automatically extended for the period of the","12","10.621","False","#000000","False","paragraph"
"delay in the event that your return to your country of residence is","13","10.621","False","#000000","False","paragraph"
"unavoidably delayed due to an event covered by this Benefit","10","10.621","False","#000000","False","paragraph"
"Schedule.","1","10.621","False","#000000","True","paragraph"
"P ermanent total disablement","4","11.124","True","#000000","False","paragraph"
"disablement which, having lasted for a period of at least 12","11","10.621","False","#000000","False","paragraph"
"consecutive months from the date of occurrence will, in the opinion of","12","10.621","False","#000000","False","paragraph"
"an independent qualified specialist, prevents you from engaging in,","9","10.621","False","#000000","False","paragraph"
"or giving any attention to, any business or occupation for the","11","10.621","False","#000000","False","paragraph"
"remainder of your life.","4","10.621","False","#000000","False","paragraph"
"P ersonal belongings","3","11.124","True","#000000","False","paragraph"
"baggage, clothing, personal effects, and other articles which belong","9","10.621","False","#000000","False","paragraph"
"to you and are worn, used or carried by you during any trip.","13","10.621","False","#000000","False","paragraph"
"P ersonal money","3","11.124","True","#000000","False","paragraph"
"bank notes, currency notes and coins in current use, travellers’ and","11","10.621","False","#000000","False","paragraph"
"other cheques, postal or money orders, pre-paid coupons or","9","10.621","False","#000000","False","paragraph"
"vouchers, travel tickets, hotel vouchers, all held for private purposes.","10","10.621","False","#000000","False","paragraph"
"P re-existing medical condition(s)","4","11.124","True","#000000","False","paragraph"
"any past or current medical condition that has given rise to","11","10.621","False","#000000","False","paragraph"
"symptoms or for which any form of treatment or prescribed","10","10.621","False","#000000","False","paragraph"
"medication, medical consultation, investigation or follow-","6","10.621","False","#000000","False","paragraph"
"up/check-up has been required or received during the 2 years","10","10.621","False","#000000","False","paragraph"
"prior to the commencement of cover under this policy and/or prior","11","10.621","False","#000000","False","paragraph"
"to any trip: and","4","10.621","False","#000000","False","paragraph"
"any cardiovascular or circulatory condition (e.g. heart condition,","8","10.621","False","#000000","False","paragraph"
"hypertension, blood clots, raised cholesterol, stroke, aneurysm)","7","10.621","False","#000000","False","paragraph"
"that has occurred at any time prior to commencement of cover","11","10.621","False","#000000","False","paragraph"
"under this policy and/or prior to any trip.","8","10.621","False","#000000","False","paragraph"
"P ublic transport","3","11.124","True","#000000","False","paragraph"
"any publicly licensed aircraft, sea vessel, train or coach on which","11","10.621","False","#000000","False","paragraph"
"you are booked to travel.","5","10.621","False","#000000","False","paragraph"
"S ki equipment","3","11.124","True","#000000","False","paragraph"
"skis (including bindings), ski boots, snowboard boots, ski poles and","10","10.621","False","#000000","False","paragraph"
"snowboards.","1","10.621","False","#000000","False","paragraph"
"S ki pack","3","11.124","True","#000000","True","paragraph"
"Ski lift pass, ski school fees and hired ski equipment, all pre-paid.","12","10.621","False","#000000","False","paragraph"
"S ports and activities","4","11.124","True","#000000","False","paragraph"
"the activities listed on page 6 for which your participation in during","12","10.621","False","#000000","False","paragraph"
"your trip is not the sole or main reason for your trip.","12","10.621","False","#000000","False","paragraph"
"S trike or industrial action","5","11.124","True","#000000","False","paragraph"
"any form of industrial action which is carried out with the intention","12","10.621","False","#000000","False","paragraph"
"of stopping, restricting or interfering with the production of goods or","11","10.621","False","#000000","False","paragraph"
"provision of services.","3","10.621","False","#000000","False","paragraph"
"T errorism","2","11.124","True","#000000","False","paragraph"
"an act, including but not limited to the use of force or violence","13","10.621","False","#000000","False","paragraph"
"and/or the threat thereof, of any person or group(s) of persons,","11","10.621","False","#000000","False","paragraph"
"whether acting alone or on behalf of or in connection with any","12","10.621","False","#000000","False","paragraph"
"organisation(s) or governments, committed for political, religious,","7","10.621","False","#000000","False","paragraph"
"ideological or similar purposes including the intention to influence","9","10.621","False","#000000","False","paragraph"
"AXA Travel Insurance Draft Ulster Bank Black MasterCard NI - 11 2011","12","10.621","False","#000000","True","paragraph"
"any government and/or to put the public, or any section of the public,","13","10.621","False","#000000","False","paragraph"
"in fear.","2","10.621","False","#000000","False","paragraph"
"T rip","2","11.124","True","#000000","True","paragraph"
"any journey made by you worldwide up to 60 consecutive days","11","10.621","False","#000000","False","paragraph"
"during the period of cover, for which 100% of the total cost of pre-","14","10.621","False","#000000","False","paragraph"
"booked transport and/or accommodation has been charged to your","9","10.621","False","#000000","False","paragraph"
"covered card, provided this is booked a minimum of 2 nights in","12","10.621","False","#000000","False","paragraph"
"advance.","1","10.621","False","#000000","False","paragraph"
"A ny trip solely within the country of residence is only covered","12","10.621","False","#000000","False","paragraph"
"where you have pre - booked at least two nights’ accommodation in","12","10.621","False","#000000","False","paragraph"
"a hotel, motel, holiday camp, bed and breakfast, holiday cottage or","11","10.621","False","#000000","False","paragraph"
"similar accommodation rented for a fee. Cover for Benefits in Section","11","10.621","False","#000000","False","paragraph"
"H – Emergency Medical and Other Expenses Abroad and Section I –","12","10.621","False","#000000","True","paragraph"
"Hospital Benefit and Section L – Personal Liability are excluded in","11","10.621","False","#000000","False","paragraph"
"the country of residence.","4","11.124","False","#000000","False","heading"
"U nattended","2","11.124","True","#000000","False","paragraph"
"when you are not in full view of and not in a position to prevent","15","10.621","False","#000000","False","paragraph"
"unauthorised interference with your property or vehicle.","7","10.621","False","#000000","False","paragraph"
"V aluables","2","11.124","True","#000000","False","paragraph"
"jewellery, gold, silver, precious metal or precious or semiprecious","9","10.621","False","#000000","False","paragraph"
"stone articles, watches, furs, leather goods, cameras, camcorders,","8","10.621","False","#000000","False","paragraph"
"photographic audio video computer television and","6","10.621","False","#000000","False","paragraph"
"telecommunications equipment (including CD's, DVD's, tapes, films,","7","10.621","False","#000000","False","paragraph"
"cassettes, cartridges and headphones), computer games and","7","10.621","False","#000000","False","paragraph"
"associated equipment, telescopes, binoculars, portable DVD players,","7","10.621","False","#000000","False","paragraph"
"MP3 and MP4 players and any other item with a purchase price of £","14","10.621","False","#000000","False","paragraph"
"1,750 or more.","3","10.621","False","#000000","False","paragraph"
"EMERGENCY ASSISTANCE","2","13.968","True","#000000","True","heading"
"Contact AXA Assistance on Telephone: +XXXXX","6","10.621","False","#1a1717","False","paragraph"
"I n the event of a serious illness or accident which may lead to in-","15","10.621","False","#000000","False","paragraph"
"patient hospital treatment, or before any arrangements are made for","10","10.621","False","#000000","False","paragraph"
"repatriation or in the event of curtailment necessitating your early","10","10.621","False","#000000","False","paragraph"
"return home or in the event of an emergency you must contact AXA","13","10.621","False","#000000","False","paragraph"
"Assistance (any minor illness or injury costs must be paid for by you","13","10.621","False","#000000","False","paragraph"
"and reclaimed). The service is available to you and operates 24","11","10.621","False","#000000","False","paragraph"
"hours a day, 365 days a year for advice, assistance, making","11","10.621","False","#000000","False","paragraph"
"arrangements for hospital admission, repatriation and authorisation","7","10.621","False","#000000","False","paragraph"
"of medical expenses. If this is not possible because the condition","11","10.621","False","#000000","False","paragraph"
"requires immediate emergency treatment you must contact AXA","8","10.621","False","#000000","False","paragraph"
"Assistance as soon as possible. Private medical treatment is not","10","10.621","False","#000000","False","paragraph"
"covered unless authorised specifically by AXA Assistance.","7","10.621","False","#000000","False","paragraph"
"M edical Assistance Abroad","4","10.621","False","#000000","False","paragraph"
