"line","word_count","font_size","is_bold","color","title_case","label"
"22260.55 48.45 22309.00 342.51 0.74","5","9.849","False","#000000","True","paragraph"
"3715.00 ... 3715.00 2429.39 ...","5","9.849","False","#000000","True","paragraph"
"2154.93 19.07 2174.00 91.19 1.11","5","9.849","False","#000000","True","paragraph"
"1779.00 4101.00 5880.00 3710.84 855.75","5","7.992","True","#000000","True","paragraph"
"1483.00 3427.00 4910.00 2971.25 855.75","5","9.849","False","#000000","True","paragraph"
"296.00 674.00 970.00 739.59 ...","5","9.849","False","#000000","True","paragraph"
"360.83 153.17 514.00 73104.46 0.09","5","7.992","True","#000000","True","paragraph"
"171.49 35.51 207.00 63.67 0.01","5","9.849","False","#000000","True","paragraph"
"12.34 87.66 100.00 72999.96 0.04","5","9.849","False","#000000","True","paragraph"
"177.00 30.00 207.00 40.83 0.04","5","9.849","False","#000000","True","paragraph"
"179.90 6540.10 6720.00 657.98 ...","5","7.992","True","#000000","True","paragraph"
"179.90 6540.10 6720.00 657.98 ...","5","9.849","False","#000000","True","paragraph"
"550.00 ... 550.00 50.00 ...","5","7.992","True","#000000","True","paragraph"
"550.00 ... 550.00 50.00 ...","5","9.849","False","#000000","True","paragraph"
"3515.75 410.25 3926.00 3873.02 ...","5","7.992","True","#000000","True","paragraph"
"1921.50 304.50 2226.00 3628.00 ...","5","9.849","False","#000000","True","paragraph"
"1594.25 105.75 1700.00 245.02 ...","5","9.849","False","#000000","True","paragraph"
"7704.70 4410.30 12115.00 13953.92 101.00","5","7.992","True","#000000","True","paragraph"
"286.70 513.30 800.00 6907.76 5.00","5","9.849","False","#000000","True","paragraph"
"3798.00 3702.00 7500.00 6932.06 96.00","5","9.849","False","#000000","True","paragraph"
"3620.00 195.00 3815.00 114.10 ...","5","9.849","False","#000000","True","paragraph"
"344.45 205.55 550.00 115402.63 ...","5","7.992","True","#000000","True","paragraph"
"192.70 27.30 220.00 75.79 ...","5","9.849","False","#000000","True","paragraph"
"151.75 178.25 330.00 115326.84 ...","5","9.849","False","#000000","True","paragraph"
"22.76 1.24 24.00 208.75 22.50","5","7.992","True","#000000","True","paragraph"
"22.76 1.24 24.00 208.75 22.50","5","9.849","False","#000000","True","paragraph"
"1767.00 68.00 1835.00 676.00 ...","5","7.992","True","#000000","True","paragraph"
"1767.00 68.00 1835.00 676.00 ...","5","9.849","False","#000000","True","paragraph"
"... ... ... 188994.20 96208.67","5","7.992","True","#000000","True","paragraph"
"... ... ... 3582.15 1620.72","5","9.849","False","#000000","True","paragraph"
"... ... ... 51000.00 ...","5","9.849","False","#000000","True","paragraph"
"... ... ... 92669.32 ...","5","9.849","False","#000000","True","paragraph"
"... ... ... 13975.79 ...","5","9.849","False","#000000","True","paragraph"
"... ... ... 20506.84 ...","5","9.849","False","#000000","True","paragraph"
"... ... ... 1275.43 ...","5","9.849","False","#000000","True","paragraph"
"... ... ... 5984.67 ...","5","9.849","False","#000000","True","paragraph"
"... ... ... ... 94587.95","5","9.849","False","#000000","True","paragraph"
"(In crores of Rupees)","4","11.04","False","#000000","False","heading"
"Total Plan &","3","9.294","False","#000000","True","paragraph"
"Non-Plan","1","9.294","False","#000000","True","paragraph"
"Total Page No.","3","9.294","False","#000000","True","paragraph"
"2864.94 31062.94","2","7.992","True","#000000","True","paragraph"
"343.25 22652.25 1-10","3","9.849","False","#000000","True","paragraph"
"2429.39 6144.39 11-13","3","9.849","False","#000000","True","paragraph"
"92.30 2266.30 14-19","3","9.849","False","#000000","True","paragraph"
"4566.59 10446.59","2","7.992","True","#000000","True","paragraph"
"3827.00 8737.00 20-25","3","9.849","False","#000000","True","paragraph"
"739.59 1709.59 26-27","3","9.849","False","#000000","True","paragraph"
"73104.55 73618.55","2","7.992","True","#000000","True","paragraph"
"63.68 270.68 28-30","3","9.849","False","#000000","True","paragraph"
"73000.00 73100.00 31-33","3","9.849","False","#000000","True","paragraph"
"40.87 247.87 34-36","3","9.849","False","#000000","True","paragraph"
"657.98 7377.98","2","7.992","True","#000000","True","paragraph"
"657.98 7377.98 37-39","3","9.849","False","#000000","True","paragraph"
"50.00 600.00","2","7.992","True","#000000","True","paragraph"
"50.00 600.00 40-41","3","9.849","False","#000000","True","paragraph"
"3873.02 7799.02","2","7.992","True","#000000","True","paragraph"
"3628.00 5854.00 42-47","3","9.849","False","#000000","True","paragraph"
"245.02 1945.02 48-52","3","9.849","False","#000000","True","paragraph"
"14054.92 26169.92","2","7.992","True","#000000","True","paragraph"
"6912.76 7712.76 53-54","3","9.849","False","#000000","True","paragraph"
"7028.06 14528.06 55-58","3","9.849","False","#000000","True","paragraph"
"114.10 3929.10 59-63","3","9.849","False","#000000","True","paragraph"
"115402.63 115952.63","2","7.992","True","#000000","True","paragraph"
"75.79 295.79 64-66","3","9.849","False","#000000","True","paragraph"
"115326.84 115656.84 67-70","3","9.849","False","#000000","True","paragraph"
"231.25 255.25","2","7.992","True","#000000","True","paragraph"
"231.25 255.25 71-72","3","9.849","False","#000000","True","paragraph"
"676.00 2511.00","2","7.992","True","#000000","True","paragraph"
"676.00 2511.00 73-78","3","9.849","False","#000000","True","paragraph"
"285202.87 285202.87","2","7.992","True","#000000","True","paragraph"
"5202.87 5202.87 79-80","3","9.849","False","#000000","True","paragraph"
"51000.00 51000.00 81-81","3","9.849","False","#000000","True","paragraph"
"92669.32 92669.32 82-82","3","9.849","False","#000000","True","paragraph"
"13975.79 13975.79 83-83","3","9.849","False","#000000","True","paragraph"
"20506.84 20506.84 84-84","3","9.849","False","#000000","True","paragraph"
"1275.43 1275.43 85-85","3","9.849","False","#000000","True","paragraph"
"5984.67 5984.67 86-86","3","9.849","False","#000000","True","paragraph"
"94587.95 94587.95 87-88","3","9.849","False","#000000","True","paragraph"
"SBE Summary of Contents","4","7.542","True","#000000","True","paragraph"
